daytime,TP_rate,FP_rate,TN_rate,FN_rate,accuracy,loss,f1_score,benign_count,malicious_count,flow_num,benign_rate,nmr_fn_rate,nmr_benign_rate
2022-08-04 23:21:35,0.8830275229357798,0.0,1.0,0.11697247706422019,0.8846153846153846,0.6062477271830369,0.9378806333739342,12,872,884,0.013574660633484163,0.7072,0.09502262443438914
2022-08-05 00:21:35,0.836441893830703,0.0,1.0,0.16355810616929697,0.8394366197183099,0.6301834772617847,0.9109375,13,697,710,0.018309859154929577,0.5680000000000001,0.12816901408450704
2022-08-05 01:21:35,0.8678010471204188,0.0,1.0,0.13219895287958114,0.8701799485861182,0.6259145821450884,0.9292221443587947,14,764,778,0.017994858611825194,0.6224,0.12596401028277635
2022-08-05 02:21:35,0.8688725490196079,0.0,1.0,0.13112745098039216,0.8707729468599034,0.6132794067619785,0.9298360655737705,12,816,828,0.014492753623188406,0.6624,0.10144927536231885
2022-08-05 03:21:35,0.8583569405099151,0.0,1.0,0.141643059490085,0.8607242339832869,0.6228608433440117,0.9237804878048781,12,706,718,0.016713091922005572,0.5744,0.11699164345403901
2022-08-05 04:21:35,0.8550135501355014,0.0,1.0,0.14498644986449866,0.8577127659574468,0.6255308845536849,0.9218407596785975,14,738,752,0.018617021276595744,0.6016,0.1303191489361702
2022-08-05 05:21:35,0.8456883509833586,0.0,1.0,0.15431164901664146,0.8488888888888889,0.6356894054043702,0.9163934426229509,14,661,675,0.02074074074074074,0.54,0.1451851851851852
2022-08-05 06:21:35,0.8492063492063492,0.0,1.0,0.15079365079365079,0.8520249221183801,0.6345136565674873,0.9184549356223176,12,630,642,0.018691588785046728,0.5136,0.1308411214953271
2022-08-05 07:21:35,0.856815578465063,0.0,1.0,0.143184421534937,0.8589164785553047,0.6213794275166767,0.9228871067242443,13,873,886,0.014672686230248307,0.7088,0.10270880361173815
2022-08-05 08:21:35,0.8453738910012675,0.0,1.0,0.15462610899873258,0.8478802992518704,0.6270223433560222,0.9162087912087912,13,789,802,0.016209476309226933,0.6416,0.11346633416458853
2022-08-05 09:21:35,0.8640776699029126,0.0,1.0,0.13592233009708737,0.865814696485623,0.6079215204977901,0.9270833333333334,12,927,939,0.012779552715654952,0.7512,0.08945686900958466
2022-08-05 10:21:35,0.8810572687224669,0.0,1.0,0.11894273127753303,0.8826086956521739,0.6159851298577229,0.936768149882904,12,908,920,0.013043478260869565,0.736,0.09130434782608696
2022-08-05 11:21:35,0.8691460055096418,0.0,1.0,0.13085399449035812,0.8716216216216216,0.6309655464568293,0.9299926308032425,14,726,740,0.01891891891891892,0.5920000000000001,0.13243243243243244
2022-08-05 12:21:35,0.8590163934426229,0.0,1.0,0.14098360655737704,0.8621794871794872,0.6306619956699772,0.9241622574955908,14,610,624,0.022435897435897436,0.4992000000000001,0.15705128205128205
2022-08-05 13:21:35,0.8464977645305514,0.0,1.0,0.15350223546944858,0.849194729136164,0.6343997929804418,0.9168684422921711,12,671,683,0.017569546120058566,0.5464000000000001,0.12298682284040996
2022-08-05 14:21:35,0.8464977645305514,0.0,1.0,0.15350223546944858,0.849194729136164,0.6343997929804418,0.9168684422921711,0,0,0,0,0.0,0.0
2022-08-05 15:21:35,0.8654592496765847,0.0,1.0,0.13454075032341525,0.867515923566879,0.6192586309139547,0.9278779472954231,12,773,785,0.015286624203821656,0.628,0.1070063694267516
2022-08-05 16:21:35,0.8472400513478819,0.0,1.0,0.1527599486521181,0.8501259445843828,0.618116909139105,0.9173036831132731,15,779,794,0.018891687657430732,0.6352000000000001,0.13224181360201512
2022-08-05 17:21:35,0.8417818740399385,0.0,1.0,0.15821812596006143,0.8446455505279035,0.6242972606950031,0.914095079232694,12,651,663,0.01809954751131222,0.5304,0.12669683257918554
2022-08-05 18:21:35,0.8292682926829268,0.0,1.0,0.17073170731707318,0.8323353293413174,0.6285255777819228,0.9066666666666666,12,656,668,0.017964071856287425,0.5344,0.12574850299401197
2022-08-05 19:21:35,0.8324937027707808,0.0,1.0,0.16750629722921914,0.8351920693928129,0.6157964799109391,0.9085910652920962,13,794,807,0.0161090458488228,0.6456000000000001,0.11276332094175959
2022-08-05 20:21:35,0.833578792341679,0.0,1.0,0.16642120765832105,0.8367052023121387,0.6182885700606737,0.9092369477911647,13,679,692,0.01878612716763006,0.5536,0.1315028901734104
2022-08-05 21:21:35,0.873015873015873,0.0,1.0,0.12698412698412698,0.875,0.6116555220214813,0.9322033898305084,12,756,768,0.015625,0.6144000000000001,0.109375
2022-08-05 22:21:35,0.8546195652173914,0.0,1.0,0.1453804347826087,0.856951871657754,0.6315917213913883,0.9216117216117216,12,736,748,0.016042780748663103,0.5984,0.11229946524064172
2022-08-05 23:21:35,0.8859447004608295,0.0,1.0,0.11405529953917051,0.8880090497737556,0.6085188121051617,0.9395235186316433,16,868,884,0.01809954751131222,0.7072,0.12669683257918554
2022-08-06 00:21:35,0.9079079079079079,0.0,1.0,0.0920920920920921,0.9090009891196835,0.5253591842817054,0.9517313746065058,12,999,1011,0.011869436201780416,0.8088000000000001,0.08308605341246292
2022-08-06 01:21:35,0.8392156862745098,0.0,1.0,0.1607843137254902,0.8416988416988417,0.6278378541562797,0.9125799573560768,12,765,777,0.015444015444015444,0.6216,0.10810810810810811
2022-08-06 02:21:35,0.8278560250391236,0.0,1.0,0.17214397496087636,0.8310291858678955,0.6417655892269891,0.9058219178082192,12,639,651,0.018433179723502304,0.5208,0.12903225806451613
2022-08-06 03:21:35,0.8477537437603994,0.0,1.0,0.15224625623960067,0.8492586490939045,0.6201624096254487,0.9176046825754165,12,1202,1214,0.009884678747940691,0.9712000000000001,0.06919275123558484
2022-08-06 04:21:35,0.8792924037460979,0.0,1.0,0.12070759625390219,0.8810256410256411,0.6066339761315779,0.9357696566998892,14,961,975,0.014358974358974359,0.78,0.10051282051282051
2022-08-06 05:21:35,0.8929016189290162,0.0,1.0,0.10709838107098381,0.894478527607362,0.6026300937125143,0.9434210526315789,12,803,815,0.014723926380368098,0.652,0.10306748466257669
2022-08-06 06:21:35,0.8490566037735849,0.0,1.0,0.1509433962264151,0.8518518518518519,0.6310644278552823,0.9183673469387755,13,689,702,0.018518518518518517,0.5616,0.12962962962962962
2022-08-06 07:21:35,0.8404074702886248,0.0,1.0,0.15959252971137522,0.8438538205980066,0.637562731090848,0.9132841328413284,13,589,602,0.02159468438538206,0.4816,0.1511627906976744
2022-08-06 08:21:35,0.8498583569405099,0.0,1.0,0.1501416430594901,0.8525730180806675,0.6273451196048495,0.9188361408882083,13,706,719,0.01808066759388039,0.5751999999999999,0.12656467315716274
2022-08-06 09:21:35,0.8497474747474747,0.0,1.0,0.15025252525252525,0.8521739130434782,0.6214986828826959,0.9187713310580204,13,792,805,0.016149068322981366,0.644,0.11304347826086956
2022-08-06 10:21:35,0.8718274111675127,0.0,1.0,0.1281725888324873,0.8740648379052369,0.6220742741703097,0.9315254237288135,14,788,802,0.017456359102244388,0.6416,0.12219451371571072
2022-08-06 11:21:35,0.8657465495608532,0.0,1.0,0.1342534504391468,0.8677379480840544,0.603418357774575,0.9280430396772025,12,797,809,0.014833127317676144,0.6472,0.10383189122373301
2022-08-06 12:21:35,0.8316831683168316,0.0,1.0,0.16831683168316833,0.8347222222222223,0.6306206871284208,0.9081081081081082,13,707,720,0.018055555555555554,0.576,0.12638888888888888
2022-08-06 13:21:35,0.8755074424898511,0.0,1.0,0.12449255751014884,0.877496671105193,0.6144045737506999,0.9336219336219336,12,739,751,0.015978695073235686,0.6008,0.1118508655126498
2022-08-06 14:21:35,0.8564954682779456,0.0,1.0,0.14350453172205438,0.8590504451038575,0.6146542405047137,0.9227013832384052,12,662,674,0.017804154302670624,0.5392,0.12462908011869436
2022-08-06 15:21:35,0.8850299401197604,0.0,1.0,0.11497005988023952,0.8866587957497049,0.5766888308670467,0.9390088945362135,12,835,847,0.014167650531286895,0.6776000000000001,0.09917355371900827
2022-08-06 16:21:35,0.8771593090211133,0.0,1.0,0.12284069097888675,0.8786729857819905,0.5877758241023032,0.934560327198364,13,1042,1055,0.012322274881516588,0.8440000000000001,0.08625592417061612
2022-08-06 17:21:35,0.8721351025331725,0.0,1.0,0.1278648974668275,0.8739595719381689,0.5992210723258888,0.9317010309278351,12,829,841,0.014268727705112961,0.6728000000000001,0.09988109393579073
2022-08-06 18:21:35,0.8596730245231607,0.0,1.0,0.14032697547683923,0.8622994652406417,0.6268722666865887,0.9245421245421246,14,734,748,0.01871657754010695,0.5984,0.13101604278074866
2022-08-06 19:21:35,0.8819875776397516,0.0,1.0,0.11801242236024845,0.8834355828220859,0.5900363683454756,0.9372937293729373,12,966,978,0.012269938650306749,0.7824000000000001,0.08588957055214724
2022-08-06 20:21:35,0.913477537437604,0.0,1.0,0.08652246256239601,0.914332784184514,0.4968022286498926,0.9547826086956521,12,1202,1214,0.009884678747940691,0.9712000000000001,0.06919275123558484
2022-08-06 21:21:35,0.8986272439281943,0.0,1.0,0.10137275607180571,0.9001040582726326,0.5363561210662259,0.946607341490545,14,947,961,0.014568158168574402,0.7688,0.10197710718002082
2022-08-06 22:21:35,0.9035175879396985,0.0,1.0,0.0964824120603015,0.9046673286991063,0.5504547961288608,0.9493136219640972,12,995,1007,0.011916583912611719,0.8056000000000001,0.08341608738828203
2022-08-06 23:21:35,0.8623737373737373,0.0,1.0,0.13762626262626262,0.8644278606965174,0.5977355505605828,0.9261016949152543,12,792,804,0.014925373134328358,0.6432,0.1044776119402985
2022-08-07 00:21:35,0.8533333333333334,0.0,1.0,0.14666666666666667,0.8558951965065502,0.6249704097647099,0.920863309352518,12,675,687,0.017467248908296942,0.5496000000000001,0.1222707423580786
2022-08-07 01:21:35,0.8679738562091504,0.0,1.0,0.13202614379084968,0.87001287001287,0.6261997579438355,0.9293212036389084,12,765,777,0.015444015444015444,0.6216,0.10810810810810811
2022-08-07 02:21:35,0.8465909090909091,0.0,1.0,0.1534090909090909,0.8493723849372385,0.6198886394290088,0.916923076923077,13,704,717,0.01813110181311018,0.5736,0.12691771269177127
2022-08-07 03:21:35,0.8344827586206897,0.0,1.0,0.16551724137931034,0.8378378378378378,0.6309192978905297,0.9097744360902256,15,725,740,0.02027027027027027,0.5920000000000001,0.14189189189189189
2022-08-07 04:21:35,0.8270042194092827,0.0,1.0,0.1729957805907173,0.8298755186721992,0.6241501796955033,0.9053117782909931,12,711,723,0.016597510373443983,0.5784,0.11618257261410789
2022-08-07 05:21:35,0.8506224066390041,0.0,1.0,0.14937759336099585,0.8534599728629579,0.6250549082240794,0.9192825112107623,14,723,737,0.018995929443690638,0.5896,0.13297150610583447
2022-08-07 06:21:35,0.8512396694214877,0.0,1.0,0.1487603305785124,0.8536585365853658,0.6231461282523802,0.9196428571428571,12,726,738,0.016260162601626018,0.5904,0.11382113821138212
2022-08-07 07:21:35,0.8704939919893191,0.0,1.0,0.1295060080106809,0.872870249017038,0.6140163324936732,0.9307637401855817,14,749,763,0.01834862385321101,0.6104,0.12844036697247707
2022-08-07 08:21:35,0.8502269288956127,0.0,1.0,0.14977307110438728,0.8528974739970282,0.6147111114759924,0.9190515126737531,12,661,673,0.017830609212481426,0.5384,0.12481426448736999
2022-08-07 09:21:35,0.8055987558320373,0.0,1.0,0.19440124416796267,0.8091603053435115,0.634737950335187,0.892334194659776,12,643,655,0.0183206106870229,0.524,0.1282442748091603
2022-08-07 10:21:35,0.8508997429305912,0.0,1.0,0.14910025706940874,0.8535353535353535,0.6304997324703133,0.9194444444444444,14,778,792,0.017676767676767676,0.6336,0.12373737373737373
2022-08-07 11:21:35,0.8555555555555555,0.0,1.0,0.14444444444444443,0.8576642335766423,0.630363390948517,0.9221556886227545,12,810,822,0.014598540145985401,0.6576000000000001,0.10218978102189781
2022-08-07 12:21:35,0.8514619883040936,0.0,1.0,0.14853801169590644,0.8535178777393311,0.6266065027001991,0.919772583701832,12,855,867,0.01384083044982699,0.6936,0.09688581314878893
2022-08-07 13:21:35,0.8672936259143156,0.0,1.0,0.13270637408568442,0.868937048503612,0.6091710141043096,0.9289311695579183,12,957,969,0.01238390092879257,0.7752,0.08668730650154799
2022-08-07 14:21:35,0.8555276381909548,0.0,1.0,0.1444723618090452,0.8576732673267327,0.6269346574423089,0.9221394719025051,12,796,808,0.01485148514851485,0.6464,0.10396039603960396
2022-08-07 15:21:35,0.85,0.0,1.0,0.15,0.852803738317757,0.6182113419224958,0.918918918918919,16,840,856,0.018691588785046728,0.6848,0.1308411214953271
2022-08-07 16:21:35,0.8689809630459127,0.0,1.0,0.13101903695408734,0.8707182320441988,0.5945517746729774,0.9298981426003595,12,893,905,0.013259668508287293,0.724,0.09281767955801105
2022-08-07 17:21:35,0.8513708513708513,0.0,1.0,0.14862914862914864,0.8539007092198582,0.6228913755901124,0.9197194076383476,12,693,705,0.01702127659574468,0.5640000000000001,0.11914893617021277
2022-08-07 18:21:35,0.8403361344537815,0.0,1.0,0.15966386554621848,0.8434065934065934,0.6156920098986709,0.91324200913242,14,714,728,0.019230769230769232,0.5824,0.13461538461538464
2022-08-07 19:21:35,0.84593837535014,0.0,1.0,0.15406162464985995,0.8484848484848485,0.5824153375870932,0.9165402124430956,12,714,726,0.01652892561983471,0.5808,0.11570247933884298
2022-08-07 20:21:35,0.8282828282828283,0.0,1.0,0.1717171717171717,0.8319604612850082,0.6257131264328417,0.9060773480662984,13,594,607,0.0214168039538715,0.48560000000000003,0.1499176276771005
2022-08-07 21:21:35,0.8172362555720654,0.0,1.0,0.1827637444279346,0.8204379562043795,0.6232743990840685,0.8994276369582993,12,673,685,0.017518248175182483,0.548,0.12262773722627739
2022-08-07 22:21:35,0.8317610062893082,0.0,1.0,0.16823899371069181,0.8348765432098766,0.6294007401062641,0.9081545064377683,12,636,648,0.018518518518518517,0.5184,0.12962962962962962
2022-08-07 23:21:35,0.8707317073170732,0.0,1.0,0.12926829268292683,0.8729016786570744,0.6121253844473178,0.9308996088657105,14,820,834,0.016786570743405275,0.6672,0.11750599520383692
2022-08-08 00:21:35,0.8520859671302149,0.0,1.0,0.14791403286978508,0.8542963885429639,0.6131760669808223,0.9201365187713311,12,791,803,0.014943960149439602,0.6424,0.10460772104607721
2022-08-08 01:21:35,0.8317307692307693,0.0,1.0,0.16826923076923078,0.8349056603773585,0.6289447393235525,0.9081364829396326,12,624,636,0.018867924528301886,0.5087999999999999,0.1320754716981132
2022-08-08 02:21:35,0.8610354223433242,0.0,1.0,0.13896457765667575,0.8632707774798928,0.6261205263809405,0.9253294289897511,12,734,746,0.0160857908847185,0.5968,0.1126005361930295
2022-08-08 03:21:35,0.8884165781083954,0.0,1.0,0.11158342189160468,0.8901673640167364,0.6085078810718574,0.9409116488463702,15,941,956,0.015690376569037656,0.7648,0.1098326359832636
2022-08-08 04:21:35,0.8599033816425121,0.0,1.0,0.14009661835748793,0.861904761904762,0.6191097895716995,0.9246753246753247,12,828,840,0.014285714285714285,0.672,0.09999999999999999
2022-08-08 05:21:35,0.8333333333333334,0.0,1.0,0.16666666666666666,0.8359580052493438,0.6261018118343189,0.9090909090909091,12,750,762,0.015748031496062992,0.6096,0.11023622047244094
2022-08-08 06:21:35,0.8496143958868895,0.0,1.0,0.15038560411311053,0.8518987341772152,0.6173215084051423,0.9186935371785963,12,778,790,0.015189873417721518,0.632,0.10632911392405063
2022-08-08 07:21:35,0.8863134657836644,0.0,1.0,0.11368653421633554,0.8880434782608696,0.5573622313464794,0.9397308367466355,14,906,920,0.015217391304347827,0.736,0.10652173913043479
2022-08-08 08:21:35,0.8975834292289988,0.0,1.0,0.10241657077100115,0.8989784335981839,0.5796895838985975,0.9460278956943602,12,869,881,0.01362088535754824,0.7048,0.09534619750283768
2022-08-08 09:21:35,0.8610747051114024,0.0,1.0,0.13892529488859764,0.8635778635778636,0.6109294470606487,0.9253521126760563,14,763,777,0.018018018018018018,0.6216,0.12612612612612611
2022-08-08 10:21:35,0.8636363636363636,0.0,1.0,0.13636363636363635,0.8657289002557544,0.5943421632654944,0.926829268292683,12,770,782,0.015345268542199489,0.6256,0.10741687979539642
2022-08-08 11:21:35,0.9223985890652557,0.0,1.0,0.07760141093474426,0.9233449477351916,0.5078631084697215,0.9596330275229358,14,1134,1148,0.012195121951219513,0.9184000000000001,0.08536585365853659
2022-08-08 12:21:35,0.9062821833161689,0.0,1.0,0.0937178166838311,0.9076142131979695,0.4898145901531682,0.9508373851971907,14,971,985,0.014213197969543147,0.7880000000000001,0.09949238578680203
2022-08-08 13:21:35,0.8992497320471597,0.0,1.0,0.1007502679528403,0.9009483667017913,0.554973505370486,0.9469525959367946,16,933,949,0.01685985247629083,0.7592000000000001,0.11801896733403582
2022-08-08 14:21:35,0.8894736842105263,0.0,1.0,0.11052631578947368,0.8911917098445595,0.6177585322286303,0.9415041782729805,12,760,772,0.015544041450777202,0.6176,0.10880829015544041
2022-08-08 15:21:35,0.892485549132948,0.0,1.0,0.10751445086705202,0.89419795221843,0.5961047009459564,0.9431887599266952,14,865,879,0.015927189988623434,0.7031999999999999,0.11149032992036403
2022-08-08 16:21:35,0.8729763387297634,0.0,1.0,0.12702366127023662,0.8748466257668711,0.5778683623497732,0.9321808510638298,12,803,815,0.014723926380368098,0.652,0.10306748466257669
2022-08-08 17:21:35,0.8482384823848238,0.0,1.0,0.15176151761517614,0.8506666666666667,0.612321596608069,0.9178885630498533,12,738,750,0.016,0.6,0.112
2022-08-08 18:21:35,0.8782489740082079,0.0,1.0,0.12175102599179206,0.8803763440860215,0.6178778923188012,0.9351784413692644,13,731,744,0.01747311827956989,0.5952,0.12231182795698924
2022-08-08 19:21:35,0.8494152046783626,0.0,1.0,0.15058479532163743,0.8520114942528736,0.5745680751971965,0.9185770750988143,12,684,696,0.017241379310344827,0.5568,0.12068965517241378
2022-08-08 20:21:35,0.8605577689243028,0.0,1.0,0.1394422310756972,0.863102998696219,0.5858166602478998,0.9250535331905781,14,753,767,0.018252933507170794,0.6136,0.12777053455019555
2022-08-08 21:21:35,0.9013605442176871,0.0,1.0,0.09863945578231292,0.9029017857142857,0.5893767747881817,0.9481216457960644,14,882,896,0.015625,0.7168000000000001,0.109375
2022-08-08 22:21:35,0.8647214854111406,0.0,1.0,0.13527851458885942,0.8670143415906127,0.623985393331471,0.9274537695590327,13,754,767,0.01694915254237288,0.6136,0.11864406779661017
2022-08-08 23:21:35,0.8255813953488372,0.0,1.0,0.1744186046511628,0.8292682926829268,0.6331751903999547,0.9044585987261147,13,602,615,0.02113821138211382,0.492,0.14796747967479673
2022-08-09 00:21:35,0.8412698412698413,0.0,1.0,0.15873015873015872,0.8439716312056738,0.6305019876390494,0.9137931034482759,12,693,705,0.01702127659574468,0.5640000000000001,0.11914893617021277
2022-08-09 01:21:35,0.8333333333333334,0.0,1.0,0.16666666666666666,0.8571428571428571,0.5457759611173081,0.9090909090909091,1,6,7,0.14285714285714285,0.005600000000000001,1.0
2022-08-09 02:21:35,0.8550548112058465,0.0,1.0,0.14494518879415347,0.8573141486810552,0.5827541403750511,0.9218647406434668,13,821,834,0.015587529976019185,0.6672,0.1091127098321343
2022-08-09 03:21:35,0.8787210584343991,0.0,1.0,0.12127894156560089,0.8805646036916395,0.5477954622873953,0.9354460093896714,14,907,921,0.01520086862106406,0.7368,0.10640608034744842
2022-08-09 04:21:35,0.8454545454545455,0.0,1.0,0.15454545454545454,0.8478260869565217,0.5373574548284512,0.916256157635468,12,770,782,0.015345268542199489,0.6256,0.10741687979539642
2022-08-09 05:21:35,0.8590425531914894,0.0,1.0,0.14095744680851063,0.8612565445026178,0.616985941273062,0.9241773962804005,12,752,764,0.015706806282722512,0.6112000000000001,0.10994764397905758
2022-08-09 06:21:35,0.8343711083437111,0.0,1.0,0.1656288916562889,0.8368098159509203,0.6230829620125791,0.9097080787508486,12,803,815,0.014723926380368098,0.652,0.10306748466257669
2022-08-09 07:21:35,0.8504551365409623,0.0,1.0,0.14954486345903772,0.8531289910600255,0.6202131268996975,0.9191848208011244,14,769,783,0.017879948914431672,0.6264000000000001,0.1251596424010217
2022-08-09 08:21:35,0.8655043586550436,0.0,1.0,0.13449564134495642,0.8674846625766871,0.5781102261231255,0.9279038718291055,12,803,815,0.014723926380368098,0.652,0.10306748466257669
2022-08-09 09:21:35,0.8430311231393776,0.0,1.0,0.15696887686062247,0.8457446808510638,0.5512946593342305,0.9148311306901615,13,739,752,0.017287234042553192,0.6016,0.12101063829787234
2022-08-09 10:21:35,0.8338068181818182,0.0,1.0,0.16619318181818182,0.8368200836820083,0.6103531714920111,0.9093725793958172,13,704,717,0.01813110181311018,0.5736,0.12691771269177127
2022-08-09 11:21:35,0.8704453441295547,0.0,1.0,0.12955465587044535,0.8725099601593626,0.6018268049139115,0.9307359307359307,12,741,753,0.01593625498007968,0.6024,0.11155378486055777
2022-08-09 12:21:35,0.8500669344042838,0.0,1.0,0.1499330655957162,0.8528252299605782,0.5944759508501238,0.918958031837916,14,747,761,0.018396846254927726,0.6088,0.1287779237844941
2022-08-09 13:21:35,0.8866310160427807,0.0,1.0,0.11336898395721925,0.8880675818373812,0.5860170419311183,0.9399092970521542,12,935,947,0.012671594508975714,0.7576,0.08870116156282999
2022-08-09 14:21:35,0.8758542141230068,0.0,1.0,0.12414578587699317,0.877665544332211,0.6003304611020781,0.9338190649666059,13,878,891,0.014590347923681257,0.7128,0.10213243546576879
2022-08-09 15:21:35,0.8884254431699687,0.0,1.0,0.11157455683003129,0.8898043254376931,0.5521523082437764,0.9409166206515737,12,959,971,0.012358393408856848,0.7768,0.08650875386199794
2022-08-09 16:21:35,0.8789592760180995,0.0,1.0,0.12104072398190045,0.8805803571428571,0.5932613502851358,0.9355809753160746,12,884,896,0.013392857142857142,0.7168000000000001,0.09375
2022-08-09 17:21:35,0.8934337997847147,0.0,1.0,0.10656620021528525,0.8947927736450585,0.5883882085892272,0.9437180216031836,12,929,941,0.012752391073326248,0.7528,0.08926673751328373
2022-08-09 18:21:35,0.8832644628099173,0.0,1.0,0.11673553719008264,0.884928716904277,0.6110962788106403,0.9380142622051564,14,968,982,0.014256619144602852,0.7856000000000001,0.09979633401221996
2022-08-09 19:21:35,0.889990089197225,0.0,1.0,0.11000991080277503,0.89128305582762,0.6067984412691025,0.9417933927635029,12,1009,1021,0.011753183153770812,0.8168,0.08227228207639568
