daytime,TP,FN,FP,TN,flow_num,TP_rate,FP_rate,FN_rate,TN_rate,accuracy,precision,f1_score,loss,benign_rate,nmr_fn_rate,nmr_benign_rate
2023-04-04 15:44:24,3.0,1416.0,0.0,12.0,1431.0,0.0021141649048625794,0.0,0.9978858350951374,1.0,0.010482180293501049,1.0,0.004219409282700422,15.765802383422852,0.008385744234800839,1.0000000000000002,0.0
2023-04-04 16:44:24,761.0,412.0,12.0,0.0,1185.0,0.6487638533674339,1.0,0.3512361466325661,0.0,0.6421940928270042,0.9844760672703752,0.7821171634121274,5.167995929718018,0.010126582278481013,0.5393258426966294,0.3487128431233111
2023-04-04 17:44:24,882.0,3.0,12.0,0.0,897.0,0.9966101694915255,1.0,0.003389830508474576,0.0,0.9832775919732442,0.9865771812080537,0.9915682967959528,0.25451117753982544,0.013377926421404682,0.0,1.0
