address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
1.52.98.95,192.168.10.5,202305151859,4,3,7,0,3389,1,0.134335,0.0015,83,40,0.075466,0.057243,59,40,1
152.89.196.144,192.168.10.5,202305151859,11,12,23,0,8443,1,3.100172,0.0,317,52,1.417816,0.000145,1476,40,1
103.162.36.21,192.168.10.5,202305151859,4,3,7,0,3389,1,0.1266,0.000895,83,40,0.097363,0.027185,59,40,1
36.225.143.251,192.168.10.5,202305151859,2,1,3,0,8080,1,0.044718,0.044718,44,40,-10000,-10000,44,44,1
23.109.173.196,192.168.10.5,202305151858,10,57,67,0,80,2,22.741193,0.010431,52,52,15.724907,0.0,52,52,1
167.94.138.64,192.168.10.5,202305151859,2,1,3,0,8828,1,0.230883,0.230883,44,40,-10000,-10000,44,44,1
164.92.115.109,192.168.10.5,202305151859,3,1,4,0,2202,1,0.114996,0.033647,44,40,-10000,-10000,44,44,1
167.94.138.33,192.168.10.5,202305151859,15,11,26,0,8828,1,1.209169,0.0,295,40,1.205773,0.0,60,52,1
176.98.42.218,192.168.10.5,202305151859,4,3,7,0,3389,1,0.691594,0.341533,83,40,1.033128,0.00393,59,40,1
68.183.93.52,192.168.10.5,202305151900,4,4,8,0,26777,1,1.141513,0.0,44,40,1.134333,1e-06,44,40,1
107.170.239.18,192.168.10.5,202305151900,5,5,10,0,25565,1,1.12931,0.0,77,52,1.00874,0.0,60,52,1
167.248.133.168,192.168.10.5,202305151900,2,1,3,0,16047,1,0.143861,0.143861,44,40,-10000,-10000,44,44,1
167.248.133.125,192.168.10.5,202305151900,13,9,22,0,16047,1,1.143954,0.0,295,52,1.138134,0.0,60,52,1
217.17.230.165,192.168.10.5,202305151900,4,3,7,0,3389,1,0.307719,0.0,83,40,0.181835,0.121549,59,40,1
143.198.54.68,192.168.10.5,202305151900,3,1,4,0,3002,1,0.124512,0.000893,44,40,-10000,-10000,44,44,1
194.61.28.229,192.168.10.5,202305151901,2,1,3,0,55887,1,0.251139,0.251139,44,40,-10000,-10000,44,44,1
198.199.95.11,192.168.10.5,202305151901,5,5,10,0,5222,1,1.126118,0.0,76,52,1.007652,0.0,60,52,1
198.235.24.72,192.168.10.5,202305151901,1,0,0,1,137,1,-10000,-10000,78,78,-10000,-10000,-10000,-10000,1
124.222.153.62,192.168.10.5,202305151901,5,3,8,0,6379,1,0.512647,0.000934,66,52,0.512499,0.159743,60,52,1
114.132.248.19,192.168.10.5,202305151901,5,5,10,0,5900,1,0.211268,0.0,64,52,0.211753,0.001287,64,52,1
5.157.123.41,192.168.10.5,202305151901,5,5,10,0,2204,1,1.264271,0.0,59,40,1.007814,1e-06,52,40,1
185.134.23.126,192.168.10.5,202305151901,1,0,0,1,5060,1,-10000,-10000,454,454,-10000,-10000,-10000,-10000,1
162.142.125.91,192.168.10.5,202305151901,2,1,3,0,10052,1,0.148364,0.148364,44,40,-10000,-10000,44,44,1
162.142.125.160,192.168.10.5,202305151859,6,3,9,0,8828,3,58.269423,0.144226,60,40,58.413633,54.377464,60,60,1
162.142.125.223,192.168.10.5,202305151901,13,10,23,0,10052,1,1.161786,0.000282,295,52,1.158191,0.0,60,40,1
120.79.85.217,192.168.10.5,202305151901,6,6,12,0,5900,1,1.00151,0.0,64,52,1.001509,0.000541,64,52,1
176.98.42.218,192.168.10.5,202305151901,4,3,7,0,3389,1,0.488513,0.0,83,40,0.31814,0.166845,59,40,1
1.52.98.95,192.168.10.5,202305151901,4,3,7,0,3389,1,0.15608,0.0,83,40,0.079784,0.072534,59,40,1
46.174.191.28,192.168.10.5,202305151901,4,4,8,0,8080,1,1.32503,0.0,48,48,1.317836,0.0,48,40,1
198.235.24.231,192.168.10.5,202305151901,4,4,8,0,5800,1,1.518055,1e-06,44,44,1.401101,0.0,44,40,1
122.114.15.135,192.168.10.5,202305151901,5,5,10,0,5900,1,0.078333,0.000857,64,52,0.078927,0.001001,64,52,1
62.204.41.80,192.168.10.5,202305151902,3,1,4,0,9660,1,0.282129,0.003201,44,40,-10000,-10000,44,44,1
221.4.149.93,192.168.10.5,202305151902,5,3,8,0,6379,1,0.256566,0.002014,66,52,0.256566,0.071509,60,52,1
34.77.127.183,192.168.10.5,202305151902,11,10,21,0,5800,2,11.509584,0.0,316,52,11.510207,0.0,60,52,1
81.70.6.172,192.168.10.5,202305151902,5,3,8,0,6379,1,0.260408,0.002986,66,52,0.260408,0.203975,60,52,1
172.104.210.105,192.168.10.5,202305151902,4,3,7,0,12345,1,1.022037,0.193115,44,40,1.945395,0.0,44,40,1
120.79.34.147,192.168.10.5,202305151902,5,5,10,0,5900,1,0.217153,1e-06,64,52,0.21715,0.000943,64,52,1
95.214.27.248,192.168.10.5,202305151902,7,4,11,0,23,1,30.64486,0.006529,60,40,30.888403,0.246651,60,44,1
162.243.144.12,192.168.10.5,202305151902,1,6,7,0,5692,1,-10000,-10000,44,44,16.240637,1.009353,44,44,1
120.26.196.119,192.168.10.5,202305151903,5,5,10,0,5900,1,0.179665,0.0,64,52,0.178872,0.000493,64,52,1
178.128.32.203,192.168.10.5,202305151903,12,10,22,0,8112,1,3.615252,0.000293,303,52,3.907981,0.0,60,52,1
176.98.42.218,192.168.10.5,202305151903,4,3,7,0,3389,1,0.374477,0.003286,83,40,0.324653,0.032778,59,40,1
159.203.188.167,192.168.10.5,202305151903,13,11,24,0,60000,1,1.172819,0.0,256,40,1.007942,0.0,60,44,1
194.26.29.152,192.168.10.5,202305151903,3,1,4,0,5318,1,0.280913,0.016353,44,40,-10000,-10000,44,44,1
205.210.31.67,192.168.10.5,202305151903,3,1,4,0,3389,1,31.274047,0.187039,44,44,-10000,-10000,44,44,1
20.191.185.166,192.168.10.5,202305151904,5,3,8,0,6379,1,0.255865,0.002703,66,52,0.255768,0.010533,60,52,1
183.136.225.9,192.168.10.5,202305151902,17,35,52,0,1433,1,15.585668,0.769743,60,40,16.24037,0.137272,60,44,1
