address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
162.142.125.253,192.168.10.5,202304042359,2,1,3,0,14569,1,0.14718,0.14718,44,40,-10000,-10000,44,44,1
162.142.125.217,192.168.10.5,202304042359,14,9,23,0,14569,1,1.162494,1e-06,295,40,1.152391,0.0,60,52,1
113.140.73.254,192.168.10.5,202304042359,5,4,9,0,27222,1,1.305635,0.0,60,52,1.310697,0.0,60,52,1
162.142.125.160,192.168.10.5,202304042359,2,1,3,0,14569,1,0.159764,0.159764,60,40,-10000,-10000,60,60,1
193.57.40.49,192.168.10.5,202304042358,6,2,8,0,5084,2,40.972317,0.014142,44,40,41.226646,41.226646,44,44,1
94.102.61.5,192.168.10.5,202304042359,6,5,11,0,12193,1,1.26067,0.0,260,52,1.00867,0.0,60,52,1
159.89.161.0,192.168.10.5,202304042359,3,1,4,0,32022,1,0.129589,0.000635,44,40,-10000,-10000,44,44,1
164.92.114.247,192.168.10.5,202304042358,30,25,55,0,55443,1,25.256714,0.0,311,52,25.258115,0.0,60,52,1
34.78.6.216,192.168.10.5,202304042359,6,5,11,0,9009,1,1.250296,0.0,314,52,1.008291,0.0,60,52,1
81.167.11.168,192.168.10.5,202304042358,7,4,11,0,23,1,30.272699,0.005996,60,40,30.531298,0.321274,60,44,1
194.26.29.86,192.168.10.5,202304042359,3,1,4,0,2554,1,0.299849,0.010544,44,40,-10000,-10000,44,44,1
161.97.145.237,192.168.10.5,202304042359,8,8,16,0,5989,2,48.772738,0.0,44,40,48.773375,0.0,44,40,1
182.61.45.113,192.168.10.5,202304050000,5,5,10,0,5900,1,0.205858,0.0,64,52,0.204917,0.000851,64,52,1
35.241.185.104,192.168.10.5,202304050000,6,5,11,0,9080,1,1.240393,0.0,316,52,1.008694,0.0,60,52,1
194.163.172.79,192.168.10.5,202304042359,8,8,16,0,16167,2,23.094064,1e-06,44,40,23.094493,0.0,44,40,1
