address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
198.199.117.107,192.168.10.5,202304122358,1,6,7,0,4554,1,-10000,-10000,44,44,16.234918,1.008835,44,44,1
122.188.151.195,192.168.10.5,202304122358,1,6,7,0,23,1,-10000,-10000,44,44,16.238551,1.012566,44,44,1
64.226.107.253,192.168.10.5,202304122358,2,1,3,0,27918,1,0.282203,0.282203,44,40,-10000,-10000,44,44,1
147.182.225.86,192.168.10.5,202304122356,36,30,66,0,6664,4,58.228092,0.0,303,52,58.228591,0.0,60,52,1
113.173.93.240,192.168.10.5,202304122358,162,161,323,0,2323,1,1.159178,0.0,60,40,1.160884,0.0,60,44,1
89.248.165.52,192.168.10.5,202304122358,23,16,39,0,6010,1,1.278597,0.0,115,40,1.008761,0.0,60,52,1
194.165.16.11,192.168.10.5,202304122359,13,9,22,0,53323,1,1.30256,0.0,84,40,1.008077,1e-06,52,40,1
185.180.143.166,192.168.10.5,202304122359,8,6,14,0,7071,1,12.117789,7.8e-05,100,40,12.420322,0.0,60,44,1
185.180.143.147,192.168.10.5,202304122359,40,38,78,0,7071,1,2.209471,0.0,868,52,2.210054,0.0,60,40,1
198.199.97.62,192.168.10.5,202304122358,6,11,17,0,8080,1,94.891015,0.000901,76,44,63.2799,0.0,60,44,1
160.44.201.156,192.168.10.5,202304122356,90,99,189,0,38902,8,48.349481,0.0,4136,40,48.321246,0.0,7018,40,1
5.188.86.237,192.168.10.5,202304130000,8,11,19,0,5432,1,0.359101,0.00864,137,40,0.487954,4.9e-05,91,40,1
183.250.153.34,192.168.10.5,202304122359,3,8,11,0,3389,1,5.988673,3.00359,52,48,16.242462,1.030651,52,52,1
61.177.173.36,192.168.10.5,202304130000,13,14,27,0,22,1,0.981553,0.0,908,40,0.722423,0.000495,699,52,1
124.222.117.173,192.168.10.5,202304130000,5,5,10,0,5900,1,0.224904,1e-06,64,52,0.225657,0.000899,64,52,1
124.222.93.58,192.168.10.5,202304130000,6,6,12,0,5900,1,0.525775,0.000307,64,52,0.525775,0.001201,64,52,1
124.223.57.237,192.168.10.5,202304130000,5,5,10,0,5900,1,0.251363,0.0,64,52,0.25087,0.00047,64,52,1
