daytime,TP_rate,FP_rate,TN_rate,FN_rate,accuracy,loss,f1_score,benign_count,malicious_count,flow_num,benign_rate,nmr_fn_rate,nmr_benign_rate
2023-05-19 07:45:24,0.9739336492890995,1.0,0.0,0.026066350710900472,0.9719594594594595,0.5778876113991004,0.9857803666266918,6,2954,2960,0.002027027027027027,0.8667642752562223,0.07368243243243244
2023-05-19 08:45:24,0.9832719973235196,1.0,0.0,0.01672800267648043,0.9813021702838064,0.5764147367098486,0.9905628581058308,6,2989,2995,0.002003338898163606,0.8770131771595899,0.07282136894824708
2023-05-19 09:45:24,0.9769906145927945,1.0,0.0,0.02300938540720557,0.9752190994258084,0.5654555626873193,0.987454100367197,6,3303,3309,0.001813236627379873,0.9689604685212299,0.06591115140525838
2023-05-19 10:45:24,0.9758376288659794,1.0,0.0,0.02416237113402062,0.9739549839228295,0.5700672236809726,0.9868056686756801,6,3104,3110,0.0019292604501607716,0.9106881405563689,0.07012861736334405
2023-05-19 11:45:24,0.985692068429238,1.0,0.0,0.014307931570762053,0.9838559453585843,0.5725635342540112,0.9918622848200312,6,3215,3221,0.0018627755355479665,0.9431918008784772,0.06771189071716859
2023-05-19 12:45:24,0.9856653162979121,1.0,0.0,0.014334683702087878,0.9832141746969226,0.5704388597504506,0.9915360501567398,8,3209,3217,0.0024867889337892445,0.9420204978038067,0.09039477774323904
2023-05-19 13:45:24,0.9797297297297297,1.0,0.0,0.02027027027027027,0.9779276517473943,0.5743082160474814,0.9888406695598264,6,3256,3262,0.0018393623543838135,0.9551976573938505,0.06686082158185162
2023-05-19 14:45:24,0.9799011532125206,1.0,0.0,0.020098846787479408,0.977967773758632,0.5792684937843001,0.9888611803823774,6,3035,3041,0.0019730351857941467,0.8904831625183015,0.07171982900361723
2023-05-19 15:45:24,0.9857320099255583,1.0,0.0,0.014267990074441687,0.9832920792079208,0.5749850933670327,0.9915756630265211,8,3224,3232,0.0024752475247524753,0.9464128843338213,0.08997524752475249
2023-05-19 16:45:24,0.9837855724685639,1.0,0.0,0.016214427531436135,0.9818361955085865,0.566277174967993,0.990834860856524,6,3022,3028,0.0019815059445178335,0.8866764275256221,0.07202774108322325
2023-05-19 17:45:24,0.9801144923169629,1.0,0.0,0.019885507683037058,0.9783458646616542,0.5716865716647779,0.9890544238370326,6,3319,3325,0.0018045112781954887,0.9736456808199121,0.06559398496240602
2023-05-19 18:45:24,0.9798528941477455,1.0,0.0,0.020147105852254557,0.977976380466007,0.5729757805299105,0.9888655801194126,6,3127,3133,0.001915097350781998,0.9174231332357247,0.06961378870092563
2023-05-19 19:45:24,0.9812734082397003,1.0,0.0,0.018726591760299626,0.9794392523364486,0.5711406683837362,0.9896128423040604,6,3204,3210,0.001869158878504673,0.9399707174231332,0.06794392523364487
2023-05-19 20:45:24,0.9824095585794889,1.0,0.0,0.017590441420511117,0.9801324503311258,0.5702817789896714,0.9899665551839465,7,3013,3020,0.002317880794701987,0.884333821376281,0.08425496688741722
2023-05-19 21:45:24,0.9852895148669797,1.0,0.0,0.014710485133020344,0.9834426741643236,0.5723510937165254,0.9916522286974326,6,3195,3201,0.0018744142455482662,0.9373352855051243,0.06813495782567948
2023-05-19 22:45:24,0.9828788839568802,1.0,0.0,0.017121116043119847,0.9810126582278481,0.5701677005162529,0.9904153354632588,6,3154,3160,0.0018987341772151898,0.925329428989751,0.06901898734177216
2023-05-19 23:45:24,0.9824016563146998,1.0,0.0,0.017598343685300208,0.9796971782518926,0.562071453711792,0.9897444811402747,8,2898,2906,0.0027529249827942187,0.8509516837481698,0.10006882312456986
2023-05-20 00:45:24,0.9796344647519583,1.0,0.0,0.020365535248041775,0.9765747006767309,0.5418696511408968,0.988148538319726,6,1915,1921,0.0031233732431025507,0.5625183016105417,0.11353461738677773
2023-05-20 01:45:24,0.9655963302752294,1.0,0.0,0.034403669724770644,0.9611872146118722,0.520843315408036,0.980209545983702,6,1308,1314,0.0045662100456621,0.3847730600292826,0.16598173515981735
2023-05-20 02:45:24,0.9732558139534884,1.0,0.0,0.026744186046511628,0.9698725376593279,0.5261528526762528,0.9847058823529412,6,1720,1726,0.0034762456546929316,0.5054172767203513,0.12636152954808808
2023-05-20 03:45:24,0.959703947368421,1.0,0.0,0.04029605263157895,0.9549918166939444,0.5409729678756628,0.9769778149853495,6,1216,1222,0.004909983633387889,0.3578330893118594,0.17847790507364977
