address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
34.78.249.41,192.168.10.5,202304260858,12,10,22,0,1400,2,33.694011,0.0,315,52,33.696711,0.0,60,52,1
94.254.0.234,192.168.10.5,202304260859,14,14,28,0,22,1,1.271988,0.0,1028,52,0.977834,0.000155,699,52,1
185.56.83.101,192.168.10.5,202304260859,6,5,11,0,5900,1,0.301699,0.045293,52,40,0.345597,0.000945,52,40,1
42.243.159.166,192.168.10.5,202304260858,1,6,7,0,23,1,-10000,-10000,44,44,16.239585,1.030769,44,44,1
43.143.3.213,192.168.10.5,202304260859,4,3,7,0,3389,1,0.233534,5.5e-05,83,40,0.186897,0.040619,59,40,1
113.119.162.57,192.168.10.5,202304260858,1,6,7,0,23,1,-10000,-10000,44,44,16.235577,1.020707,44,44,1
107.170.228.12,192.168.10.5,202304260859,1,0,0,1,25,1,-10000,-10000,49,49,-10000,-10000,-10000,-10000,1
106.13.222.253,192.168.10.5,202304260859,6,6,12,0,5900,1,0.515683,0.000595,64,52,0.515829,0.000952,64,52,1
162.142.125.243,192.168.10.5,202304260859,2,1,3,0,8620,1,0.139979,0.139979,44,40,-10000,-10000,44,44,1
1.116.253.116,192.168.10.5,202304260858,3,18,21,0,80,2,0.105447,0.008978,52,52,16.239981,0.0,52,52,1
162.142.125.226,192.168.10.5,202304260859,14,9,23,0,8620,1,1.194031,0.0,295,40,1.159229,0.0,60,52,1
162.142.125.160,192.168.10.5,202304260859,2,1,3,0,8620,1,0.143751,0.143751,60,40,-10000,-10000,60,60,1
175.126.232.120,192.168.10.5,202304260859,12,14,26,0,22,1,1.076299,0.0,1028,52,0.970241,0.000405,699,52,1
182.71.6.166,192.168.10.5,202304260859,4,3,7,0,3389,1,0.220479,1e-06,83,40,0.185841,0.020643,59,40,1
45.67.34.167,192.168.10.5,202304260859,14,14,28,0,22,1,1.336398,0.000558,1028,52,0.975866,0.000759,676,52,1
74.82.47.4,192.168.10.5,202304260859,12,10,22,0,443,1,30.780921,1e-06,179,40,30.780922,0.000197,48,40,1
