address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
167.94.146.60,192.168.10.5,202306051458,14,10,24,0,48694,1,1.267557,0.0,295,40,1.26527,0.0,60,40,1
118.122.35.194,192.168.10.5,202306051458,29,43,72,0,22,1,47.523915,0.0,836,52,47.774108,0.0001,900,52,1
45.115.115.75,192.168.10.5,202306051458,8,7,15,0,3389,1,58.801726,0.000309,83,40,58.964884,0.000204,59,40,1
178.62.99.148,192.168.10.5,202306051459,3,2,5,0,50638,1,0.262786,0.000898,44,40,0.26321,0.26321,44,40,1
209.159.145.58,192.168.10.5,202306051459,1,0,0,1,5064,1,-10000,-10000,1042,1042,-10000,-10000,-10000,-10000,1
150.249.227.162,192.168.10.5,202306051459,4,4,8,0,51145,1,1.019729,0.000918,60,52,1.017563,0.000111,60,52,1
182.70.252.132,192.168.10.5,202306051459,4,3,7,0,3389,1,0.29493,0.00086,83,40,0.153248,0.13805,59,40,1
169.255.70.71,192.168.10.5,202306051459,4,3,7,0,3389,1,0.292658,0.000334,83,40,0.253097,0.037549,59,40,1
113.142.66.88,192.168.10.5,202306051459,6,6,12,0,5900,1,0.545547,1e-06,64,52,0.54541,0.001049,64,52,1
103.135.100.70,192.168.10.5,202306051459,2,1,3,0,1433,1,0.624389,0.624389,44,40,-10000,-10000,44,44,1
47.106.112.20,192.168.10.5,202306051459,6,3,9,0,6379,1,3.272522,0.0,60,40,2.030206,1.012567,60,60,1
46.231.3.149,192.168.10.5,202306051459,8,6,14,0,3389,1,27.491008,0.0,83,40,27.869838,0.022391,59,40,1
64.227.128.93,192.168.10.5,202306051459,12,14,26,0,22,1,1.178428,0.0,1124,52,0.975495,0.000626,699,52,1
139.162.170.250,192.168.10.5,202306051459,1,0,0,1,37810,1,-10000,-10000,32,32,-10000,-10000,-10000,-10000,1
194.26.29.195,192.168.10.5,202306051459,3,1,4,0,8905,1,0.298592,0.023758,44,40,-10000,-10000,44,44,1
183.136.225.9,192.168.10.5,202306051459,1,6,7,0,81,1,-10000,-10000,44,44,16.240473,1.028854,44,44,1
1.12.240.6,192.168.10.5,202306051459,6,5,11,0,6379,1,0.526108,0.013709,66,52,0.526266,0.132743,64,52,1
162.142.125.243,192.168.10.5,202306051459,2,1,3,0,53562,1,0.142788,0.142788,44,40,-10000,-10000,44,44,1
162.142.125.223,192.168.10.5,202306051459,14,10,24,0,53562,1,1.156904,0.0,295,40,1.157836,0.0,60,40,1
47.107.100.214,192.168.10.5,202306051459,6,2,8,0,6379,1,1.251749,0.0,60,40,1.019604,1.019604,60,60,1
162.142.125.160,192.168.10.5,202306051459,2,1,3,0,53562,1,0.152353,0.152353,60,40,-10000,-10000,60,60,1
45.123.160.123,192.168.10.5,202306051500,18,15,33,0,22,1,1.20563,0.0,1012,40,0.973604,0.000144,699,52,1
83.48.70.199,192.168.10.5,202306051500,8,6,14,0,3389,1,8.314993,1e-06,83,40,8.640483,0.037952,59,40,1
120.25.227.158,192.168.10.5,202306051500,7,8,15,0,5900,1,1.210706,0.0,64,52,1.210656,0.001851,64,52,1
123.207.59.41,192.168.10.5,202306051500,8,11,19,0,5900,1,1.297928,0.0,64,52,1.150654,0.000753,64,52,1
106.53.74.140,192.168.10.5,202306051500,8,8,16,0,5900,1,1.322587,0.0,64,52,1.322432,0.001159,64,52,1
31.41.244.108,192.168.10.5,202306051500,5,5,10,0,5900,1,0.271102,0.001086,64,52,0.270216,0.000751,64,52,1
94.102.49.43,192.168.10.5,202306051500,3,1,4,0,49922,1,0.245952,0.001577,44,40,-10000,-10000,44,44,1
45.115.115.75,192.168.10.5,202306051500,4,3,7,0,3389,1,0.214668,0.002056,83,40,0.180754,0.04236,59,40,1
128.1.138.201,192.168.10.5,202306051456,359,298,657,0,9003,1,19.93569,0.004795,502,40,20.041466,0.0,60,40,1
