address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
89.248.165.45,192.168.10.5,202305200459,3,1,4,0,20071,1,0.246365,0.026207,44,40,-10000,-10000,44,44,1
128.116.43.204,192.168.10.5,202305200457,10,44,54,0,443,2,25.615273,0.065242,52,52,10.280337,0.110825,52,52,1
59.80.22.112,192.168.10.5,202305200459,5,6,11,0,5900,1,0.448626,0.0,64,52,0.340792,0.00127,64,52,1
171.244.43.34,192.168.10.5,202305200459,4,3,7,0,3389,1,0.148642,0.000369,83,40,0.11362,0.033372,59,40,1
31.222.238.21,192.168.10.5,202305200459,4,3,7,0,3389,1,0.33339,0.0,83,40,0.257025,0.071186,59,40,1
94.102.61.28,192.168.10.5,202305200458,7,11,18,0,18081,1,68.247002,0.000298,260,44,36.657344,1e-06,60,44,1
62.233.50.217,192.168.10.5,202305200459,3,1,4,0,4049,1,0.284065,0.001052,44,40,-10000,-10000,44,44,1
121.125.116.188,192.168.10.5,202305200459,5,5,10,0,4983,1,1.054257,1e-06,195,40,1.005335,0.0,52,40,1
87.121.221.225,192.168.10.5,202305200459,9,10,19,0,25,1,0.296728,0.001778,52,40,0.296101,9.8e-05,112,40,1
111.90.33.178,192.168.10.5,202305200459,9,7,16,0,3389,1,0.765298,0.0,83,40,0.765299,0.027969,59,40,1
167.248.133.128,192.168.10.5,202305200459,2,1,3,0,58603,1,0.139153,0.139153,44,40,-10000,-10000,44,44,1
167.248.133.125,192.168.10.5,202305200500,14,9,23,0,58603,1,1.150005,0.0,295,40,1.147531,0.0,60,52,1
64.62.197.202,192.168.10.5,202305200500,14,5,19,0,80,1,0.141332,0.0,218,40,0.121091,1e-06,10464,40,1
103.162.36.21,192.168.10.5,202305200500,8,6,14,0,3389,1,12.869054,0.001522,83,40,13.018754,0.023983,59,40,1
147.182.241.81,192.168.10.5,202305200500,18,15,33,0,8008,2,12.699073,0.0,303,52,12.85354,0.0,60,52,1
92.255.85.173,192.168.10.5,202305200500,30,24,54,0,10246,2,2.588432,0.005636,84,40,3.105919,0.0,52,40,1
205.210.31.72,192.168.10.5,202305200500,4,4,8,0,30303,1,1.386674,0.0,44,44,1.474905,0.0,44,40,1
103.180.124.165,192.168.10.5,202305200500,8,6,14,0,3389,1,12.964583,0.0,83,40,13.064652,0.044076,59,40,1
152.32.245.144,192.168.10.5,202305200500,34,35,69,0,3176,1,1.16685,0.0,322,52,1.154131,0.0,60,52,1
167.99.211.18,192.168.10.5,202305200500,3,1,4,0,5023,1,0.235217,0.004805,44,40,-10000,-10000,44,44,1
218.92.0.35,192.168.10.5,202305200500,14,16,30,0,22,1,3.465083,1e-06,908,52,3.752588,0.0,676,52,1
64.62.197.204,192.168.10.5,202305200500,12,4,16,0,80,1,0.125645,0.0,225,40,0.117446,0.0,10440,40,1
167.94.138.154,192.168.10.5,202305200500,2,1,3,0,21285,1,0.213264,0.213264,44,40,-10000,-10000,44,44,1
167.94.138.125,192.168.10.5,202305200500,15,11,26,0,21285,1,1.201341,0.0,295,40,1.193994,0.0,60,52,1
192.241.214.17,192.168.10.5,202305200500,1,6,7,0,3000,1,-10000,-10000,44,44,16.197799,1.032707,44,44,1
162.142.125.244,192.168.10.5,202305200501,2,1,3,0,43684,1,0.156699,0.156699,44,40,-10000,-10000,44,44,1
162.142.125.160,192.168.10.5,202305200500,6,3,9,0,58603,3,58.467289,0.146573,60,40,58.619792,12.807877,60,60,1
162.142.125.11,192.168.10.5,202305200501,14,10,24,0,43684,1,1.175504,0.0,295,40,1.159105,0.0,60,40,1
88.214.26.9,192.168.10.5,202305200501,8,11,19,0,5432,1,0.291309,0.0,146,52,0.291135,0.0,100,52,1
192.241.235.19,192.168.10.5,202305200501,1,1,2,0,502,1,-10000,-10000,44,44,-10000,-10000,40,40,1
89.248.168.220,192.168.10.5,202305200501,3,1,4,0,52438,1,0.246401,0.00443,44,40,-10000,-10000,44,44,1
162.216.150.140,192.168.10.5,202305200501,4,4,8,0,6816,1,1.245207,1e-06,44,44,1.46091,0.0,44,40,1
218.92.0.56,192.168.10.5,202305200501,7,7,14,0,22,1,0.25764,0.0,908,52,0.26427,0.003046,699,52,1
103.180.124.165,192.168.10.5,202305200501,4,3,7,0,3389,1,0.117365,0.000598,83,40,0.097231,0.01838,59,40,1
103.162.36.21,192.168.10.5,202305200502,4,3,7,0,3389,1,0.221,0.000583,83,40,0.127039,0.074694,59,40,1
45.55.0.8,192.168.10.5,202305200501,1,6,7,0,8040,1,-10000,-10000,44,44,16.198326,1.031547,44,44,1
106.13.223.201,192.168.10.5,202305200502,7,10,17,0,5900,1,3.30333,0.0,64,52,2.200812,0.001246,64,52,1
43.130.10.173,192.168.10.5,202305200502,6,3,9,0,5900,1,1.631095,0.00263,60,40,0.119052,0.118795,64,52,1
121.125.116.188,192.168.10.5,202305200502,5,5,10,0,4983,1,1.052761,0.04138,108,40,1.005448,1e-06,52,40,1
87.121.221.225,192.168.10.5,202305200502,8,8,16,0,25,1,0.261834,0.0,52,40,0.261606,0.000229,112,40,1
162.216.149.83,192.168.10.5,202305200501,7,7,14,0,55556,1,46.225037,0.0,84,40,46.391102,0.0,60,44,1
165.227.188.42,192.168.10.5,202305200502,6,5,11,0,1200,1,1.161847,0.015185,60,52,1.004714,0.0,60,52,1
89.248.165.52,192.168.10.5,202305200457,36,65,101,0,2229,1,28.889834,1.011375,60,60,28.534689,0.000129,60,40,1
185.224.128.17,192.168.10.5,202305200502,2,1,3,0,7302,1,0.265055,0.265055,44,40,-10000,-10000,44,44,1
109.237.97.180,192.168.10.5,202305200502,95,70,165,0,443,1,0.935343,0.0,385,52,0.935342,4.6e-05,1487,52,1
162.216.150.174,192.168.10.5,202305200503,4,4,8,0,1555,1,1.271422,1e-06,44,44,1.396614,0.0,44,40,1
106.14.107.14,192.168.10.5,202305200503,5,6,11,0,5900,1,0.740561,0.0,64,52,0.5591,0.001348,64,52,1
106.14.41.171,192.168.10.5,202305200503,6,6,12,0,5900,1,1.000598,0.0,64,52,1.000598,0.002043,64,52,1
106.15.229.166,192.168.10.5,202305200503,5,5,10,0,5900,1,0.191565,0.0,64,52,0.189837,0.001876,64,52,1
111.90.33.178,192.168.10.5,202305200503,8,7,15,0,3389,1,0.160905,0.0,83,40,0.112168,0.025571,59,40,1
192.168.3.118,172.29.148.192,202305200502,20,0,20,0,55443,1,12.859617,1.001629,60,60,-10000,-10000,-10000,-10000,0
179.43.163.132,192.168.10.5,202305200503,6,5,11,0,4719,1,1.274737,0.000933,60,40,1.273233,0.0,60,44,1
74.82.47.27,192.168.10.5,202305200503,2,1,3,0,2323,1,0.10909,0.10909,44,40,-10000,-10000,44,44,1
196.189.200.45,192.168.10.5,202305200503,7,4,11,0,23,1,30.29338,0.040481,60,40,30.629259,0.338873,60,44,1
192.168.10.20,192.168.10.5,202305200503,15,15,30,0,64297,1,4.969708,0.0,563,40,5.0273,0.0,3864,40,1
192.241.214.17,192.168.10.5,202305200503,6,5,11,0,3000,1,1.124364,0.0,165,52,1.00536,0.0,60,52,1
128.116.28.13,192.168.10.5,202305200500,24,56,80,0,80,2,35.151458,0.159042,52,40,26.510792,0.0,52,52,1
74.82.47.3,192.168.10.5,202305200503,4,4,8,0,2323,1,1.126951,0.000924,48,40,1.125842,0.0,48,40,1
38.54.110.17,192.168.10.5,202305200503,9,7,16,0,80,1,0.21597,0.0,328,40,0.191873,0.0,12766,40,1
162.216.150.149,192.168.10.5,202305200504,4,4,8,0,35000,1,1.255934,0.0,44,44,1.248371,0.0,44,40,1
121.231.29.217,192.168.10.5,202305200503,2,7,9,0,23,1,0.03756,0.03756,44,44,16.202341,0.037658,44,44,1
193.105.134.95,192.168.10.5,202305200504,10,12,22,0,22,1,1.273806,0.0,944,40,0.967498,0.001239,888,40,1
167.94.146.67,192.168.10.5,202305200504,2,1,3,0,8088,1,0.247545,0.247545,44,40,-10000,-10000,44,44,1
192.168.10.4,192.168.10.5,202305200504,36,13,49,0,64297,1,4.984924,0.0,575,52,5.027067,0.0,3876,40,1
167.94.146.57,192.168.10.5,202305200504,9,6,15,0,8088,1,1.040889,0.0,94,40,1.358939,1e-06,60,40,1
8.218.190.140,192.168.10.5,202305200504,7,3,10,0,6379,1,0.055716,0.0,66,40,0.057457,0.008155,60,40,1
218.92.0.56,192.168.10.5,202305200503,0,8,8,0,22,1,-10000,-10000,-10000,-10000,20.826461,0.610711,52,52,1
114.227.65.190,192.168.10.5,202305200504,1,6,7,0,23,1,-10000,-10000,44,44,16.198327,1.012353,44,44,1
45.55.0.8,192.168.10.5,202305200504,5,5,10,0,8040,1,1.123621,0.0,76,52,1.006007,0.0,60,52,1
171.244.43.34,192.168.10.5,202305200504,4,3,7,0,3389,1,0.205241,0.000875,83,40,0.115155,0.08487,59,40,1
167.94.138.104,192.168.10.5,202305200504,2,1,3,0,1433,1,0.198383,0.198383,44,40,-10000,-10000,44,44,1
167.94.138.50,192.168.10.5,202305200504,6,4,10,0,1433,1,0.205723,0.001175,99,52,0.198959,0.008491,95,52,1
162.142.125.160,192.168.10.5,202305200504,2,1,3,0,1433,1,0.143883,0.143883,60,40,-10000,-10000,60,60,1
218.22.52.196,192.168.10.5,202305200504,16,18,34,0,22,1,0.496014,0.0,1048,40,0.49493,0.0,687,40,1
