address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
45.235.99.250,192.168.10.5,202208142358,1,6,7,0,80,1,-10000,-10000,64,64,16.239892,1.014513,60,60,1
146.59.184.11,192.168.10.5,202208142359,2,1,3,0,5900,1,0.269015,0.269015,60,40,-10000,-10000,60,60,1
69.69.59.130,192.168.10.5,202208142359,16,14,30,0,22,1,4.335541,0.001488,384,40,4.920303,0.000648,900,44,1
122.116.76.37,192.168.10.5,202208142359,2,1,3,0,23,1,0.043484,0.043484,44,40,-10000,-10000,44,44,1
103.112.54.22,192.168.10.5,202208142359,12,14,26,0,22,1,1.148059,0.0,492,52,0.975839,0.001095,676,52,1
45.227.253.186,192.168.10.5,202208142359,3,1,4,0,33895,1,0.231773,0.003594,44,40,-10000,-10000,44,44,1
208.67.106.199,192.168.10.5,202208142359,4,4,8,0,2203,1,1.257083,1e-06,60,52,1.255578,1e-06,60,52,1
194.26.29.86,192.168.10.5,202208142359,3,1,4,0,33951,1,0.291629,0.011629,44,40,-10000,-10000,44,44,1
192.168.3.115,172.29.148.192,202208142358,20,0,20,0,55443,1,12.96824,1.000694,60,60,-10000,-10000,-10000,-10000,0
103.157.27.220,192.168.10.5,202208142359,2,12,14,0,80,1,23.837444,23.837444,64,64,16.239633,0.773261,60,60,1
176.111.174.130,192.168.10.5,202208150000,3,1,4,0,3312,1,0.290135,0.011037,44,40,-10000,-10000,44,44,1
51.38.75.3,192.168.10.5,202208150000,4,3,7,0,3389,1,0.296413,0.000313,83,40,0.253641,0.039176,59,40,1
91.240.118.71,192.168.10.5,202208150000,3,1,4,0,20789,1,0.280614,0.002392,44,40,-10000,-10000,44,44,1
167.248.133.128,192.168.10.5,202208150000,1,0,0,1,123,1,-10000,-10000,76,76,-10000,-10000,-10000,-10000,1
167.248.133.129,192.168.10.5,202208150001,2,1,3,0,10443,1,0.148912,0.148912,44,40,-10000,-10000,44,44,1
223.10.13.44,192.168.10.5,202208150000,8,6,14,0,23,1,30.31099,0.008332,60,40,30.533993,0.151898,64,44,1
123.160.221.22,192.168.10.5,202208150000,16,13,29,0,8177,1,10.007152,0.0,295,52,10.224558,0.0,60,52,1
167.248.133.44,192.168.10.5,202208150001,14,9,23,0,10443,1,1.146614,0.0,295,40,1.144215,6.1e-05,60,52,1
162.142.125.160,192.168.10.5,202208150001,2,1,3,0,10443,1,0.151358,0.151358,60,40,-10000,-10000,60,60,1
123.160.221.14,192.168.10.5,202208150000,5,6,11,0,8177,1,8.220366,0.216252,52,40,16.239601,1.036378,52,52,1
138.122.99.26,192.168.10.5,202208150001,5,4,9,0,3390,1,1.174562,0.0,83,40,1.00783,6e-05,52,40,1
61.81.164.49,192.168.10.5,202208150001,6,5,11,0,5555,1,1.052182,0.000257,189,52,0.965253,0.002701,199,52,1
89.248.163.140,192.168.10.5,202208150001,3,1,4,0,8676,1,0.226088,0.040236,44,40,-10000,-10000,44,44,1
31.7.58.162,192.168.10.5,202208150001,18,15,33,0,81,1,0.268126,0.0003,223,40,0.276458,0.000698,489,44,1
45.235.99.250,192.168.10.5,202208150001,1,6,7,0,80,1,-10000,-10000,64,64,16.239956,1.022046,60,60,1
61.177.173.39,192.168.10.5,202208150001,13,13,26,0,22,1,0.999407,0.0,908,40,0.999309,0.000399,699,52,1
64.62.197.79,192.168.10.5,202208150001,1,0,0,1,47808,1,-10000,-10000,45,45,-10000,-10000,-10000,-10000,1
183.223.37.167,192.168.10.5,202208150001,14,18,32,0,22,1,1.141224,0.0,824,40,0.979418,0.0,888,40,1
192.241.236.250,192.168.10.5,202208150001,1,6,7,0,7210,1,-10000,-10000,44,44,16.239752,1.03829,44,44,1
45.144.154.210,192.168.10.5,202208150001,51,52,103,0,80,2,0.993802,0.0,557,40,0.994005,0.0,7110,40,1
59.127.225.212,192.168.10.5,202208150001,7,4,11,0,23,1,40.809355,0.00479,60,40,40.857644,0.079312,60,44,1
176.97.210.67,192.168.10.5,202208150001,11,13,24,0,7000,1,2.01617,0.0,123,40,1.768807,5.8e-05,60,40,1
92.255.85.195,192.168.10.5,202208150002,10,8,18,0,5434,1,1.309592,0.0,84,40,1.008778,0.0,52,40,1
159.117.58.99,192.168.10.5,202208150001,1,6,7,0,23,1,-10000,-10000,44,44,16.239555,1.03278,44,44,1
91.240.118.222,192.168.10.5,202208150002,4,2,6,0,23,1,0.364018,0.314242,52,40,0.316879,0.316879,52,47,1
212.192.246.198,192.168.10.5,202208150002,8,9,17,0,25,1,0.259185,0.001155,52,40,0.258533,0.000502,112,40,1
106.75.178.244,192.168.10.5,202208150001,27,41,68,0,3128,1,1.216638,0.0,543,52,32.994688,0.0,60,52,1
45.61.187.156,192.168.10.5,202208150001,11,8,19,0,5555,1,45.491652,1e-06,468,40,1.29073,0.000249,199,44,1
185.142.236.38,192.168.10.5,202208150002,19,14,33,0,8840,1,1.245153,0.0,307,40,1.24081,0.0,60,44,1
103.157.27.220,192.168.10.5,202208150001,2,12,14,0,80,1,23.633694,23.633694,64,64,16.239732,0.773356,60,60,1
185.156.73.91,192.168.10.5,202208150002,3,1,4,0,3399,1,0.233274,0.012777,44,40,-10000,-10000,44,44,1
213.100.198.120,192.168.10.5,202208150002,7,4,11,0,23,1,30.840559,0.009835,60,40,31.10698,0.26876,60,44,1
200.124.71.146,192.168.10.5,202208150002,1,6,7,0,23,1,-10000,-10000,44,44,16.239713,1.020505,44,44,1
180.125.187.182,192.168.10.5,202208150003,2,4,6,0,23,1,7.483698,7.483698,44,40,4.221031,1.007436,44,44,1
82.157.235.202,192.168.10.5,202208150002,1,6,7,0,6379,1,-10000,-10000,60,60,16.23966,1.018736,60,60,1
159.203.171.203,192.168.10.5,202208150003,3,1,4,0,3306,1,0.165329,0.046474,44,40,-10000,-10000,44,44,1
170.106.115.39,192.168.10.5,202208150002,14,16,30,0,62080,1,10.01075,0.0,295,40,16.239519,9.3e-05,60,52,1
45.55.61.198,192.168.10.5,202208150003,3,1,4,0,3306,1,0.172174,0.000298,44,40,-10000,-10000,44,44,1
74.201.31.250,192.168.10.5,202208150003,1,6,7,0,22,1,-10000,-10000,44,44,16.23987,1.025795,44,44,1
59.44.170.117,192.168.10.5,202208150003,5,4,9,0,1433,1,0.580352,0.02137,60,52,0.580121,0.147755,64,52,1
192.241.236.250,192.168.10.5,202208150004,4,4,8,0,7210,1,1.135578,0.0,60,52,1.133475,9.6e-05,60,52,1
200.54.189.98,192.168.10.5,202208150004,8,7,15,0,5900,1,0.287737,0.0,68,40,0.28644,0.000395,68,52,1
45.235.99.250,192.168.10.5,202208150003,1,6,7,0,80,1,-10000,-10000,64,64,16.239674,1.014374,60,60,1
64.62.197.145,192.168.10.5,202208150004,2,1,3,0,8081,1,0.121249,0.121249,44,40,-10000,-10000,44,44,1
