address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
45.61.186.249,192.168.10.5,202208091658,7,4,11,0,22,1,45.432934,0.002935,60,40,45.606221,0.180077,75,44,1
193.142.146.216,192.168.10.5,202208091659,5,4,9,0,41462,1,1.2469,0.000349,87,40,1.00817,0.00011,52,40,1
45.227.253.99,192.168.10.5,202208091659,3,1,4,0,43389,1,0.23532,0.032199,44,40,-10000,-10000,44,44,1
112.116.201.91,192.168.10.5,202208091658,1,6,7,0,23,1,-10000,-10000,44,44,16.239376,1.031182,44,44,1
212.33.205.42,192.168.10.5,202208091659,12,15,27,0,22,1,1.370044,0.0,492,52,0.976423,0.001152,676,52,1
194.26.29.195,192.168.10.5,202208091659,3,1,4,0,3599,1,0.284489,0.028611,44,40,-10000,-10000,44,44,1
185.156.73.54,192.168.10.5,202208091659,3,1,4,0,8225,1,0.234467,0.000913,44,40,-10000,-10000,44,44,1
89.248.163.140,192.168.10.5,202208091659,3,1,4,0,3334,1,0.223739,0.010384,44,40,-10000,-10000,44,44,1
80.66.88.108,192.168.10.5,202208091659,4,3,7,0,3389,1,0.339556,0.0,83,40,0.295527,0.044753,59,40,1
80.66.88.204,192.168.10.5,202208091659,13,9,22,0,19895,1,1.302653,0.0,84,40,1.008227,1e-06,52,40,1
91.240.118.77,192.168.10.5,202208091659,3,1,4,0,1123,1,0.302074,0.001191,44,40,-10000,-10000,44,44,1
61.177.173.36,192.168.10.5,202208091700,11,11,22,0,22,1,0.231482,0.0,908,52,0.228037,0.000295,699,52,1
104.56.245.192,192.168.10.5,202208091700,14,15,29,0,22,1,1.13084,0.0,492,52,0.97369,0.000351,676,52,1
183.82.34.162,192.168.10.5,202208091700,12,14,26,0,22,1,1.143315,0.001144,492,52,0.97978,0.00125,676,52,1
61.177.172.104,192.168.10.5,202208091700,5,2,7,0,22,1,0.418531,0.000906,908,52,0.218988,0.218988,75,60,1
45.95.147.49,192.168.10.5,202208091700,1,0,1,0,443,1,-10000,-10000,44,44,-10000,-10000,-10000,-10000,1
202.189.7.190,192.168.10.5,202208091700,5,5,10,0,5900,1,0.111678,0.000304,52,40,0.112865,0.001002,52,40,1
152.89.196.25,192.168.10.5,202208091700,5,4,9,0,2902,1,1.244008,0.0,87,40,1.00837,0.00011,52,40,1
45.227.254.20,192.168.10.5,202208091700,5,5,10,0,5900,1,0.299073,0.001205,52,40,0.300254,0.001197,52,40,1
185.156.73.91,192.168.10.5,202208091701,3,1,4,0,54321,1,0.236523,0.010729,44,40,-10000,-10000,44,44,1
212.33.205.42,192.168.10.5,202208091700,69,91,160,0,22,1,1.360468,0.0,584,52,0.975587,9.9e-05,676,52,1
104.56.245.192,192.168.10.5,202208091701,14,15,29,0,22,1,1.134372,0.000292,492,52,0.97314,0.000647,676,52,1
167.248.133.163,192.168.10.5,202208091701,2,1,3,0,10093,1,0.143874,0.143874,44,40,-10000,-10000,44,44,1
181.121.103.228,192.168.10.5,202208091701,14,16,30,0,22,1,5.452613,1e-06,492,52,5.888757,0.000643,676,52,1
193.142.146.216,192.168.10.5,202208091701,5,4,9,0,41627,1,1.246981,0.000314,87,40,1.00862,0.000113,52,40,1
167.248.133.44,192.168.10.5,202208091701,14,9,23,0,10093,1,1.146004,0.0,295,40,1.140465,0.0,60,52,1
194.26.29.195,192.168.10.5,202208091701,3,1,4,0,9226,1,0.287787,0.021417,44,40,-10000,-10000,44,44,1
162.142.125.160,192.168.10.5,202208091701,2,1,3,0,10093,1,0.143906,0.143906,60,40,-10000,-10000,60,60,1
183.82.34.162,192.168.10.5,202208091701,12,15,27,0,22,1,1.134671,0.000912,492,52,0.974193,0.0,676,52,1
45.61.187.61,192.168.10.5,202208091700,11,7,18,0,5555,1,45.060828,0.0,472,40,1.544237,0.000558,199,44,1
192.241.220.229,192.168.10.5,202208091701,5,5,10,0,1830,1,1.127281,0.000296,80,52,1.007576,0.000157,60,52,1
222.186.21.231,192.168.10.5,202208091701,5,6,11,0,3312,1,1.218988,0.000901,223,40,1.008673,0.000113,52,40,1
51.38.75.3,192.168.10.5,202208091701,4,4,8,0,3389,1,0.305054,0.00026,83,40,0.244443,0.000198,59,40,1
138.122.99.26,192.168.10.5,202208091702,5,4,9,0,3390,1,1.178209,0.0,83,40,1.007776,0.000257,52,40,1
61.177.172.104,192.168.10.5,202208091702,1,1,2,0,22,1,-10000,-10000,40,40,-10000,-10000,52,52,1
212.33.205.42,192.168.10.5,202208091702,12,14,26,0,22,1,1.358363,0.0,492,52,0.977543,0.001096,676,52,1
200.109.232.58,192.168.10.5,202208091702,1,0,0,1,8082,1,-10000,-10000,78,78,-10000,-10000,-10000,-10000,1
61.177.172.124,192.168.10.5,202208091702,13,14,27,0,22,1,1.288083,0.0,908,52,1.474887,0.000396,699,52,1
80.66.88.108,192.168.10.5,202208091702,4,3,7,0,3389,1,0.394414,0.0,83,40,0.290438,0.104619,59,40,1
104.56.245.192,192.168.10.5,202208091702,14,14,28,0,22,1,1.138569,0.000265,492,52,0.97065,0.001296,676,52,1
212.192.246.198,192.168.10.5,202208091702,8,9,17,0,25,1,0.272874,0.001204,52,40,0.272555,0.000349,112,40,1
183.82.34.162,192.168.10.5,202208091702,12,15,27,0,22,1,1.141267,0.001408,492,52,0.973743,0.000596,676,52,1
45.227.254.20,192.168.10.5,202208091703,5,5,10,0,5900,1,0.272258,0.001161,52,40,0.272062,0.000848,52,40,1
178.46.211.37,192.168.10.5,202208091702,1,6,7,0,23,1,-10000,-10000,44,44,16.239491,1.035024,44,44,1
62.233.50.217,192.168.10.5,202208091703,1,1,2,0,1003,1,-10000,-10000,44,44,-10000,-10000,40,40,1
185.196.220.70,192.168.10.5,202208091703,1,1,2,0,85,1,-10000,-10000,44,44,-10000,-10000,40,40,1
134.209.88.111,192.168.10.5,202208091702,6,4,10,0,25462,1,30.722052,0.0,44,40,1.27749,0.000114,44,40,1
94.102.61.35,192.168.10.5,202208091703,1,0,0,1,48128,1,-10000,-10000,57,57,-10000,-10000,-10000,-10000,1
198.199.66.47,192.168.10.5,202208091703,4,4,8,0,2248,1,1.177311,0.0,44,40,1.169716,0.000109,44,40,1
212.33.205.42,192.168.10.5,202208091703,12,15,27,0,22,1,1.36197,0.000533,492,52,0.974988,0.000798,676,52,1
39.82.115.88,192.168.10.5,202208091703,6,6,12,0,2376,1,1.119744,0.000305,182,52,1.007369,0.0,60,52,1
104.56.245.192,192.168.10.5,202208091704,14,14,28,0,22,1,1.144521,0.00026,492,52,0.97459,0.001243,676,52,1
45.95.55.5,192.168.10.5,202208091703,14,8,22,0,80,1,15.00223,0.0,96,40,15.260407,0.0,6204,44,1
152.89.196.25,192.168.10.5,202208091704,5,5,10,0,2922,1,1.246107,0.000259,87,40,1.007726,5.7e-05,52,40,1
183.82.34.162,192.168.10.5,202208091704,12,15,27,0,22,1,1.140337,0.0,492,52,0.978166,5e-05,676,52,1
192.241.212.72,192.168.10.5,202208091703,1,6,7,0,1900,1,-10000,-10000,44,44,16.239463,1.027738,44,44,1
194.26.29.31,192.168.10.5,202208091704,5,4,9,0,10018,1,1.376292,0.000898,87,40,1.007839,9.5e-05,52,40,1
89.248.165.52,192.168.10.5,202208091704,23,16,39,0,7777,1,1.237166,0.0,163,40,1.008507,0.0,60,52,1
212.33.205.42,192.168.10.5,202208091704,12,14,26,0,22,1,1.35723,0.0,492,52,0.977141,0.001151,676,52,1
192.168.3.115,172.29.148.192,202208091703,20,0,20,0,55443,1,12.976124,1.012326,60,60,-10000,-10000,-10000,-10000,0
165.232.148.157,192.168.10.5,202208091705,14,12,26,0,22,1,0.124804,0.0,84,52,0.124593,0.000147,676,52,1
45.227.254.20,192.168.10.5,202208091705,5,5,10,0,5900,1,0.284494,0.000294,52,40,0.284395,0.0013,52,40,1
121.130.234.147,192.168.10.5,202208091704,1,6,7,0,23,1,-10000,-10000,44,44,16.239298,1.034782,44,44,1
104.56.245.192,192.168.10.5,202208091705,14,15,29,0,22,1,1.153462,0.000307,492,52,0.975041,0.0,676,52,1
192.241.212.72,192.168.10.5,202208091705,5,5,10,0,1900,1,1.132879,0.0,80,52,1.008914,0.000167,60,52,1
