address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
193.107.216.45,192.168.10.5,202208051256,21,18,39,0,5061,4,32.688745,0.0,195,40,35.069243,4.8e-05,52,40,1
103.114.104.92,192.168.10.5,202208051259,6,6,12,0,25,1,0.10453,0.009522,52,40,0.104731,0.000647,112,40,1
185.156.73.54,192.168.10.5,202208051259,3,1,4,0,53341,1,0.253231,0.020218,44,40,-10000,-10000,44,44,1
192.241.212.117,192.168.10.5,202208051258,1,6,7,0,4545,1,-10000,-10000,44,44,16.19698,1.03139,44,44,1
178.128.222.250,192.168.10.5,202208051259,15,15,30,0,22,1,1.090008,0.000895,492,52,0.973256,0.0003,676,52,1
192.241.221.87,192.168.10.5,202208051259,5,5,10,0,4369,1,1.144254,0.000855,80,52,1.005581,5.9e-05,60,52,1
45.143.203.2,192.168.10.5,202208051259,1,1,2,0,74,1,-10000,-10000,44,44,-10000,-10000,40,40,1
198.235.24.29,192.168.10.5,202208051259,6,5,11,0,18574,1,1.129965,0.002094,259,52,1.244276,9.7e-05,60,52,1
46.101.231.66,192.168.10.5,202208051259,5,3,8,0,22,1,0.273766,0.000908,44,40,0.277357,0.256484,63,40,1
212.192.246.198,192.168.10.5,202208051259,8,9,17,0,25,1,0.292832,0.0,52,40,0.292379,0.000501,112,40,1
172.247.168.149,192.168.10.5,202208051259,6,36,42,0,80,1,4.923907,0.049722,64,64,4.884865,0.0,60,60,1
186.166.141.202,192.168.10.5,202208051300,4,3,7,0,445,1,0.247514,0.0,52,40,0.249562,0.002388,52,40,1
125.209.125.230,192.168.10.5,202208051300,4,3,7,0,3389,1,0.210015,0.000902,83,40,0.182401,0.028233,59,40,1
172.247.127.106,192.168.10.5,202208051259,6,36,42,0,80,1,9.666051,0.591902,64,64,9.770032,0.12555,60,60,1
89.248.163.140,192.168.10.5,202208051300,3,1,4,0,9985,1,0.243626,0.042876,44,40,-10000,-10000,44,44,1
45.143.203.71,192.168.10.5,202208051300,1,1,2,0,777,1,-10000,-10000,44,44,-10000,-10000,40,40,1
185.99.135.132,192.168.10.5,202208051300,5,4,9,0,56536,1,1.266953,0.0,87,40,1.005727,9.8e-05,52,40,1
167.248.133.154,192.168.10.5,202208051300,2,1,3,0,8078,1,0.1555,0.1555,44,40,-10000,-10000,44,44,1
