address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
91.240.118.183,192.168.10.5,202208160159,3,1,4,0,22293,1,0.274909,0.003291,44,40,-10000,-10000,44,44,1
195.230.103.247,192.168.10.5,202208160159,2,1,3,0,2083,1,0.257993,0.257993,44,40,-10000,-10000,44,44,1
198.235.24.148,192.168.10.5,202208160159,2,1,3,0,4117,1,0.234124,0.234124,44,40,-10000,-10000,44,44,1
14.17.114.113,192.168.10.5,202208160159,4,3,7,0,3389,1,0.235926,0.0,83,40,0.212073,0.018171,59,40,1
89.248.163.145,192.168.10.5,202208160159,3,1,4,0,20073,1,0.227286,0.042582,44,40,-10000,-10000,44,44,1
190.145.81.37,192.168.10.5,202208160159,14,15,29,0,22,1,1.254987,1e-06,492,52,0.972644,0.000449,676,52,1
122.103.233.4,192.168.10.5,202208160158,7,4,11,0,23,1,33.884143,0.021164,52,40,33.903064,0.030355,52,40,1
201.230.120.135,192.168.10.5,202208160159,12,9,21,0,3389,1,21.700251,0.0,83,40,21.972643,0.028475,59,40,1
45.183.60.13,192.168.10.5,202208160159,2,1,3,0,80,1,0.319944,0.319944,64,40,-10000,-10000,60,60,1
178.128.248.121,192.168.10.5,202208160159,12,15,27,0,22,1,1.263082,0.001457,492,52,0.9709,0.000352,676,52,1
49.143.32.6,192.168.10.5,202208160159,58,47,105,0,23,1,3.820496,0.073582,354,52,3.897784,0.000399,1418,52,1
167.94.146.30,192.168.10.5,202208160159,2,1,3,0,2939,1,0.261834,0.261834,44,40,-10000,-10000,44,44,1
167.94.146.59,192.168.10.5,202208160159,14,10,24,0,2939,1,1.26578,0.0,295,40,1.257094,4.3e-05,60,40,1
61.177.173.37,192.168.10.5,202208160159,5,6,11,0,22,1,2.357795,0.0,67,52,1.32119,0.139136,699,52,1
51.79.250.5,192.168.10.5,202208160200,4,3,7,0,3389,1,0.148974,0.0,83,40,0.082852,0.067106,59,40,1
68.183.92.26,192.168.10.5,202208160200,15,14,29,0,22,1,2.079033,0.0,492,52,2.246615,0.000951,676,52,1
213.164.205.24,192.168.10.5,202208160200,14,15,29,0,22,1,3.476433,0.0,492,52,3.825582,0.0,676,52,1
149.56.206.192,192.168.10.5,202208160200,7,6,13,0,5900,1,0.174869,0.0,68,52,0.176215,0.000399,68,52,1
61.222.19.133,192.168.10.5,202208160200,4,5,9,0,3391,1,1.062605,0.000257,93,40,1.008745,0.0,52,40,1
45.119.215.150,192.168.10.5,202208160200,12,15,27,0,22,1,1.165389,0.0,492,52,0.96781,9.9e-05,676,52,1
143.110.190.31,192.168.10.5,202208160159,6,4,10,0,9206,1,30.866783,0.0,44,40,1.127046,0.000106,44,40,1
218.161.106.15,192.168.10.5,202208160200,1,6,7,0,5555,1,-10000,-10000,44,44,16.239456,1.029249,44,44,1
