ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
114.33.160.3,192.168.10.5,2022-08-08 09:50:30,13,16,29,0,22,29,1.0516278743743896,0.219635009765625,900,0,1.073875904083252,0.00713801383972168,364,0,1
220.141.18.239,192.168.10.5,2022-08-08 09:50:32,5,5,10,0,56433,10,1.0079200267791748,0.05286288261413574,52,0,1.0608000755310059,9.5367431640625e-07,170,0,1
187.72.70.33,192.168.10.5,2022-08-08 09:50:41,14,12,26,0,22,26,0.9709939956665039,0.0011970996856689453,676,0,1.2916738986968994,0.0008599758148193359,492,0,1
51.38.75.3,192.168.10.5,2022-08-08 09:50:45,3,4,7,0,3389,7,0.2578890323638916,0.020148038864135742,59,0,0.2779059410095215,0.0008590221405029297,83,0,1
206.189.156.216,192.168.10.5,2022-08-08 09:50:48,4,4,8,0,2065,8,1.102518081665039,0.07977700233459473,44,0,1.08760404586792,0.0002598762512207031,44,0,1
192.241.221.56,192.168.10.5,2022-08-08 09:50:50,3,5,8,0,21,8,0.13463282585144043,0.1285400390625,75,0,0.12989401817321777,0.004739046096801758,60,0,1
194.26.29.169,192.168.10.5,2022-08-08 09:50:51,1,3,4,0,8559,4,60.0,60.0,44,0,0.28089380264282227,0.02116703987121582,44,0,1
66.205.25.132,192.168.10.5,2022-08-08 09:50:53,6,11,17,0,1433,17,4.850162982940674,0.7442381381988525,114,0,4.662660121917725,0.023515939712524414,252,0,1
103.114.104.92,192.168.10.5,2022-08-08 09:50:57,6,6,12,0,25,12,0.12644505500793457,0.0006480216979980469,112,0,0.12690114974975586,0.008333921432495117,52,0,1
220.220.248.1,192.168.10.5,2022-08-08 09:50:57,7,7,0,14,36738,2,37.52488303184509,1.4863300323486328,75,0,37.52437400817871,1.1308000087738037,91,0,1
52.172.46.214,192.168.10.5,2022-08-08 09:51:27,15,13,28,0,22,28,0.9697420597076416,0.00034809112548828125,676,0,1.119494915008545,0.0015020370483398438,492,0,1
220.141.18.239,192.168.10.5,2022-08-08 09:51:37,5,5,10,0,56433,10,1.0074708461761475,0.04956698417663574,52,0,1.0569391250610352,0.0002639293670654297,108,0,1
160.44.201.156,192.168.10.5,2022-08-08 09:51:40,29,27,56,0,34054,21,36.80129098892212,0.4129760265350342,4824,0,36.80408596992493,0.0003190040588378906,4136,0,1
195.3.147.55,192.168.10.5,2022-08-08 09:51:41,12,10,22,0,22,22,0.9720358848571777,0.29981017112731934,888,0,1.273205041885376,0.001489877700805664,944,0,1
191.241.2.40,192.168.10.5,2022-08-08 09:51:42,14,12,26,0,23,26,16.239526987075806,0.0013477802276611328,60,0,40.113085985183716,9.5367431640625e-07,60,0,1
49.142.188.6,192.168.10.5,2022-08-08 09:51:46,6,1,7,0,23,7,16.235481023788452,1.0330371856689453,44,0,60.0,60.0,44,0,1
142.93.211.192,192.168.10.5,2022-08-08 09:51:55,14,12,26,0,22,26,0.9688949584960938,0.0011980533599853516,676,0,1.1221508979797363,9.5367431640625e-07,492,0,1
187.72.70.33,192.168.10.5,2022-08-08 09:51:58,98,71,169,0,22,169,0.9717869758605957,0.005729198455810547,676,0,1.2863380908966064,1.1920928955078125e-06,584,0,1
122.160.116.164,192.168.10.5,2022-08-08 09:52:04,15,12,27,0,22,27,0.9694461822509766,0.0009031295776367188,676,0,1.1644351482391357,0.001191854476928711,492,0,1
45.227.254.20,192.168.10.5,2022-08-08 09:52:07,5,4,9,0,5900,9,0.2898080348968506,0.0012218952178955078,52,0,0.2910330295562744,0.28798794746398926,52,0,1
185.156.73.54,192.168.10.5,2022-08-08 09:52:10,1,3,4,0,8112,4,60.0,60.0,44,0,0.2248549461364746,0.0021209716796875,44,0,1
201.230.120.135,192.168.10.5,2022-08-08 09:52:18,1,3,4,0,3385,4,60.0,60.0,44,0,0.2502479553222656,0.006545066833496094,44,0,1
220.220.248.1,192.168.10.5,2022-08-08 09:52:19,3,3,0,6,60969,2,37.60792422294617,1.2466199398040771,75,0,37.6073260307312,1.246722936630249,91,0,1
162.142.125.248,192.168.10.5,2022-08-08 09:52:38,1,2,3,0,50663,3,60.0,60.0,44,0,0.14028596878051758,0.14028596878051758,44,0,1
220.141.18.239,192.168.10.5,2022-08-08 09:52:38,5,4,9,0,56433,9,1.0083301067352295,0.0472259521484375,52,0,1.0557589530944824,0.0035941600799560547,178,0,1
162.142.125.220,192.168.10.5,2022-08-08 09:52:38,9,13,22,0,50663,22,1.1606969833374023,0.00010991096496582031,60,0,1.1677608489990234,0.0011980533599853516,295,0,1
89.248.163.140,192.168.10.5,2022-08-08 09:52:42,1,3,4,0,3350,4,60.0,60.0,44,0,0.2332630157470703,0.015225887298583984,44,0,1
162.142.125.160,192.168.10.5,2022-08-08 09:52:43,1,2,3,0,50663,3,60.0,60.0,60,0,0.15247392654418945,0.15247392654418945,60,0,1
185.7.214.104,192.168.10.5,2022-08-08 09:52:51,8,10,18,0,8443,18,2.7346811294555664,0.0002968311309814453,1476,0,2.778515100479126,0.0002970695495605469,295,0,1
160.44.201.156,192.168.10.5,2022-08-08 09:52:57,63,58,121,0,56840,24,36.81561803817749,0.28874802589416504,8212,0,36.81486797332764,0.0002460479736328125,4136,0,1
89.248.165.52,192.168.10.5,2022-08-08 09:53:01,1,3,4,0,10010,4,60.0,60.0,44,0,0.2404170036315918,0.0020940303802490234,44,0,1
52.172.46.214,192.168.10.5,2022-08-08 09:53:08,15,13,28,0,22,28,0.9736618995666504,0.0002949237823486328,676,0,1.1203830242156982,0.0014569759368896484,492,0,1
187.72.70.33,192.168.10.5,2022-08-08 09:53:13,14,12,26,0,22,26,0.9696180820465088,0.0013949871063232422,676,0,1.2929050922393799,0.0014109611511230469,492,0,1
212.192.246.198,192.168.10.5,2022-08-08 09:53:16,9,8,17,0,25,17,0.25884079933166504,0.2457120418548584,112,0,0.25944089889526367,0.0011620521545410156,52,0,1
142.93.211.192,192.168.10.5,2022-08-08 09:53:18,14,11,25,0,22,25,0.9696199893951416,0.0011491775512695312,676,0,1.1287670135498047,0.00055694580078125,492,0,1
60.2.59.2,192.168.10.5,2022-08-08 09:53:24,1,2,3,0,8003,3,60.0,60.0,44,0,0.08995795249938965,0.08995795249938965,44,0,1
210.113.97.39,192.168.10.5,2022-08-08 09:53:26,3,4,7,0,5902,7,1.0507020950317383,0.057299137115478516,52,0,1.0661649703979492,0.0015079975128173828,52,0,1
218.153.4.2,192.168.10.5,2022-08-08 09:53:30,72,123,195,0,1433,195,3.0465221405029297,1.0911779403686523,114,0,2.776992082595825,0.00029206275939941406,4136,0,1
122.160.116.164,192.168.10.5,2022-08-08 09:53:36,14,12,26,0,22,26,0.9693198204040527,0.0013470649719238281,676,0,1.1698551177978516,0.001191854476928711,492,0,1
220.220.248.1,192.168.10.5,2022-08-08 09:53:36,7,7,0,14,58956,2,22.30460286140442,9.135650157928467,75,0,22.305295944213867,1.1477880477905273,116,0,1
220.141.18.239,192.168.10.5,2022-08-08 09:53:38,5,5,10,0,56433,10,1.0082080364227295,0.05281400680541992,52,0,1.0602269172668457,0.0008950233459472656,108,0,1
89.248.165.71,192.168.10.5,2022-08-08 09:53:44,1,3,4,0,20163,4,60.0,60.0,44,0,0.24042201042175293,0.06165003776550293,44,0,1
138.122.99.26,192.168.10.5,2022-08-08 09:54:05,3,5,8,0,3390,8,1.0083961486816406,0.16897892951965332,52,0,1.1776759624481201,0.0008599758148193359,83,0,1
45.235.98.247,192.168.10.5,2022-08-08 09:54:15,12,2,14,0,80,14,9.537703037261963,6.702142953872681,60,0,9.57425308227539,9.57425308227539,64,0,1
160.44.201.156,192.168.10.5,2022-08-08 09:54:17,27,28,55,0,59030,21,36.828458070755005,0.00024390220642089844,3816,0,36.82543396949768,4.100799560546875e-05,4136,0,1
187.72.70.33,192.168.10.5,2022-08-08 09:54:26,14,11,25,0,22,25,0.9678740501403809,0.0015499591827392578,676,0,1.2988488674163818,0.0005950927734375,492,0,1
218.153.4.2,192.168.10.5,2022-08-08 09:54:31,129,139,268,0,1433,268,19.04499888420105,0.01677703857421875,74,0,18.706337213516235,9.5367431640625e-07,5696,0,1
192.241.212.170,192.168.10.5,2022-08-08 09:54:40,6,1,7,0,4567,7,16.2399320602417,1.0242199897766113,44,0,60.0,60.0,44,0,1
142.93.211.192,192.168.10.5,2022-08-08 09:54:42,14,12,26,0,22,26,0.9702649116516113,0.001344919204711914,676,0,1.1224799156188965,0.001190185546875,492,0,1
220.141.18.239,192.168.10.5,2022-08-08 09:54:51,4,5,9,0,56433,9,1.007491111755371,0.05271792411804199,52,0,1.0589849948883057,0.0012290477752685547,270,0,1
52.172.46.214,192.168.10.5,2022-08-08 09:54:51,14,13,27,0,22,27,0.9721109867095947,0.0012600421905517578,676,0,1.1236720085144043,0.00029587745666503906,492,0,1
220.220.248.1,192.168.10.5,2022-08-08 09:54:55,3,3,0,6,35638,2,38.01943492889404,1.611799955368042,75,0,38.01913809776306,1.6083359718322754,91,0,1
192.241.214.22,192.168.10.5,2022-08-08 09:55:07,6,1,7,0,4840,7,16.239866971969604,1.0375111103057861,44,0,60.0,60.0,44,0,1
122.160.116.164,192.168.10.5,2022-08-08 09:55:11,91,65,156,0,22,156,0.9698648452758789,0.00611114501953125,676,0,1.17044997215271,0.0011930465698242188,584,0,1
45.227.254.20,192.168.10.5,2022-08-08 09:55:15,5,4,9,0,5900,9,0.2992260456085205,0.29762816429138184,52,0,0.2985270023345947,0.2978248596191406,52,0,1
218.153.4.2,192.168.10.5,2022-08-08 09:55:31,139,174,313,0,1433,313,20.076534032821655,1.0508809089660645,74,0,19.719982862472534,9.5367431640625e-07,4136,0,1
160.44.201.156,192.168.10.5,2022-08-08 09:55:35,28,27,55,0,42930,20,36.406699895858765,0.32118701934814453,3725,0,36.41189098358154,0.0002930164337158203,2868,0,1
186.125.169.112,192.168.10.5,2022-08-08 09:55:37,0,1,0,1,30301,1,60.0,60.0,0,0,60.0,60.0,125,0,1
202.189.7.190,192.168.10.5,2022-08-08 09:55:42,5,4,9,0,5900,9,0.07803797721862793,0.07712817192077637,52,0,0.0792689323425293,0.06993389129638672,52,0,1
187.72.70.33,192.168.10.5,2022-08-08 09:55:42,14,11,25,0,22,25,0.9720649719238281,0.0012519359588623047,676,0,1.2994358539581299,0.0005979537963867188,492,0,1
192.241.212.170,192.168.10.5,2022-08-08 09:55:43,6,5,11,0,4567,11,1.0088608264923096,0.12923288345336914,60,0,1.1364490985870361,0.0002999305725097656,80,0,1
220.141.18.239,192.168.10.5,2022-08-08 09:55:51,5,4,9,0,56433,9,1.008310079574585,0.047126054763793945,52,0,1.0554850101470947,0.0014460086822509766,108,0,1
142.93.211.192,192.168.10.5,2022-08-08 09:56:09,90,64,154,0,22,154,0.9692740440368652,0.006089925765991211,676,0,1.1313698291778564,0.0005941390991210938,584,0,1
220.220.248.1,192.168.10.5,2022-08-08 09:56:12,4,4,0,8,45630,2,37.54170489311218,1.6829609870910645,75,0,37.53521203994751,1.682271957397461,91,0,1
52.172.46.214,192.168.10.5,2022-08-08 09:56:31,14,13,27,0,22,27,0.9717621803283691,0.0010991096496582031,676,0,1.1218681335449219,0.0003437995910644531,492,0,1
218.153.4.2,192.168.10.5,2022-08-08 09:56:32,4,6,10,0,1433,10,30.052207946777344,0.04872298240661621,74,0,29.79820990562439,0.04917407035827637,141,0,1
60.2.59.2,192.168.10.5,2022-08-08 09:56:49,4,3,7,0,8003,7,1.0700080394744873,0.07048892974853516,48,0,1.078390121459961,0.06278109550476074,48,0,1
45.235.98.247,192.168.10.5,2022-08-08 09:56:50,12,2,14,0,80,14,9.795192956924438,6.444615125656128,60,0,9.668342113494873,9.668342113494873,64,0,1
160.44.201.156,192.168.10.5,2022-08-08 09:56:52,66,64,130,0,45910,19,36.37120485305786,0.2796168327331543,5564,0,36.37668991088867,0.0002810955047607422,4136,0,1
