ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
61.164.49.126,192.168.10.5,2022-08-12 19:50:46,9,8,17,0,5900,17,0.4882230758666992,0.20337700843811035,68,0,0.488555908203125,0.0003139972686767578,68,0,1
118.69.84.47,192.168.10.5,2022-08-12 19:50:47,3,3,6,0,3389,6,0.11506414413452148,0.08470702171325684,59,0,0.19184017181396484,0.11407589912414551,52,0,1
195.158.5.18,192.168.10.5,2022-08-12 19:50:59,6,6,12,0,5900,12,0.2642250061035156,0.2584850788116455,68,0,0.2654240131378174,0.24161291122436523,68,0,1
212.192.246.198,192.168.10.5,2022-08-12 19:51:01,9,8,17,0,25,17,0.25508904457092285,0.24445605278015137,112,0,0.25558900833129883,0.001463174819946289,52,0,1
183.184.22.202,192.168.10.5,2022-08-12 19:51:01,6,1,7,0,23,7,16.239070892333984,1.0380640029907227,44,0,60.0,60.0,44,0,1
185.56.83.101,192.168.10.5,2022-08-12 19:51:04,5,6,11,0,5900,11,0.37219786643981934,0.28748512268066406,52,0,0.3395991325378418,0.01312708854675293,52,0,1
212.192.241.36,192.168.10.5,2022-08-12 19:51:04,1,2,3,0,1222,3,60.0,60.0,48,0,0.2522909641265869,0.2522909641265869,48,0,1
222.70.80.247,192.168.10.5,2022-08-12 19:51:05,39,32,71,0,445,71,13.249997854232788,0.9537839889526367,52,0,24.03878092765808,9.5367431640625e-07,576,0,1
160.44.201.156,192.168.10.5,2022-08-12 19:51:13,64,63,127,0,49232,21,33.33241391181946,0.2950279712677002,4340,0,33.343990087509155,9.5367431640625e-07,4136,0,1
109.115.187.31,192.168.10.5,2022-08-12 19:51:17,14,14,28,0,22,28,0.9778640270233154,0.0010478496551513672,676,0,1.2922298908233643,0.0006101131439208984,492,0,1
104.208.76.189,192.168.10.5,2022-08-12 19:51:30,6,1,7,0,80,7,16.239111185073853,1.033735990524292,60,0,60.0,60.0,64,0,1
220.220.248.1,192.168.10.5,2022-08-12 19:51:33,5,4,0,9,48907,3,17.35596513748169,15.100138187408447,75,0,17.35760498046875,1.2249219417572021,113,0,1
43.130.7.75,192.168.10.5,2022-08-12 19:51:40,15,11,26,0,22,26,0.9741299152374268,0.00014710426330566406,676,0,1.181748867034912,0.0014450550079345703,492,0,1
104.248.1.96,192.168.10.5,2022-08-12 19:51:41,44,38,82,0,22,82,24.843135118484497,9.489059448242188e-05,676,0,24.69205617904663,9.5367431640625e-07,492,0,1
45.227.253.99,192.168.10.5,2022-08-12 19:51:45,1,3,4,0,3392,4,60.0,60.0,44,0,0.2311999797821045,0.013975858688354492,44,0,1
128.199.10.215,192.168.10.5,2022-08-12 19:51:49,15,13,28,0,22,28,0.974449872970581,0.0004999637603759766,676,0,1.1403250694274902,0.0012018680572509766,492,0,1
68.183.27.183,192.168.10.5,2022-08-12 19:51:50,1,3,4,0,56306,4,60.0,60.0,44,0,0.16298508644104004,0.0008609294891357422,44,0,1
192.241.216.10,192.168.10.5,2022-08-12 19:51:52,6,1,7,0,4899,7,16.239136934280396,1.0422990322113037,44,0,60.0,60.0,44,0,1
20.239.169.231,192.168.10.5,2022-08-12 19:51:53,6,1,7,0,80,7,16.239114999771118,1.035573959350586,60,0,60.0,60.0,64,0,1
194.87.71.134,192.168.10.5,2022-08-12 19:51:57,3,5,8,0,23,8,46.57778000831604,0.2636120319366455,60,0,46.3112530708313,0.26177978515625,60,0,1
222.70.80.247,192.168.10.5,2022-08-12 19:52:06,2,0,2,0,445,2,16.24308705329895,16.24308705329895,52,0,60.0,60.0,0,0,1
203.234.236.52,192.168.10.5,2022-08-12 19:52:11,15,12,27,0,22,27,0.9744360446929932,0.0011479854583740234,676,0,1.0584359169006348,0.0002620220184326172,492,0,1
20.247.101.119,192.168.10.5,2022-08-12 19:52:11,6,1,7,0,80,7,16.239362001419067,1.0305869579315186,60,0,60.0,60.0,64,0,1
193.228.132.175,192.168.10.5,2022-08-12 19:52:11,1,2,3,0,23,3,60.0,60.0,44,0,0.35148000717163086,0.35148000717163086,44,0,1
185.7.214.117,192.168.10.5,2022-08-12 19:52:27,5,4,9,0,9443,9,1.0606310367584229,0.2937791347503662,60,0,1.3020269870758057,0.2939729690551758,295,0,1
46.71.152.236,192.168.10.5,2022-08-12 19:52:30,5,6,11,0,5555,11,0.9624538421630859,0.0011529922485351562,199,0,1.333359956741333,0.0023899078369140625,189,0,1
167.248.133.153,192.168.10.5,2022-08-12 19:52:31,1,2,3,0,7018,3,60.0,60.0,44,0,0.1507568359375,0.1507568359375,44,0,1
167.248.133.117,192.168.10.5,2022-08-12 19:52:31,11,15,26,0,7018,26,1.1523020267486572,9.107589721679688e-05,60,0,1.1987261772155762,0.00029587745666503906,295,0,1
20.24.219.181,192.168.10.5,2022-08-12 19:52:34,6,1,7,0,80,7,16.23917508125305,1.0142710208892822,60,0,60.0,60.0,64,0,1
162.142.125.160,192.168.10.5,2022-08-12 19:52:36,1,2,3,0,7018,3,60.0,60.0,60,0,0.2043750286102295,0.2043750286102295,60,0,1
89.248.163.145,192.168.10.5,2022-08-12 19:52:37,1,3,4,0,33399,4,60.0,60.0,44,0,0.23711395263671875,0.022312164306640625,44,0,1
220.220.248.1,192.168.10.5,2022-08-12 19:52:42,6,6,0,12,48337,2,34.411638021469116,1.1152219772338867,75,0,34.40959310531616,1.1191909313201904,91,0,1
160.44.201.156,192.168.10.5,2022-08-12 19:52:42,61,60,121,0,45978,21,33.336852073669434,5.0067901611328125e-05,5561,0,33.354429960250854,1.1920928955078125e-06,4136,0,1
200.54.189.98,192.168.10.5,2022-08-12 19:52:43,7,7,14,0,5900,14,0.2845940589904785,0.1803579330444336,68,0,0.2832510471343994,0.17966079711914062,68,0,1
