ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
24.100.9.212,192.168.10.5,2022-08-19 14:50:51,4,4,8,0,3391,8,1.0062248706817627,0.29230308532714844,52,0,1.2988851070404053,0.005753993988037109,93,0,1
193.3.53.5,192.168.10.5,2022-08-19 14:50:52,1,1,2,0,17,2,60.0,60.0,40,0,60.0,60.0,44,0,1
20.239.68.141,192.168.10.5,2022-08-19 14:50:57,6,1,7,0,80,7,16.19688105583191,1.0341989994049072,60,0,60.0,60.0,64,0,1
20.239.68.114,192.168.10.5,2022-08-19 14:50:58,6,1,7,0,80,7,16.196758031845093,1.0347340106964111,60,0,60.0,60.0,64,0,1
45.134.144.211,192.168.10.5,2022-08-19 14:51:03,1,2,3,0,5060,3,60.0,60.0,44,0,0.020967960357666016,0.020967960357666016,40,0,1
61.177.173.46,192.168.10.5,2022-08-19 14:51:08,15,8,23,0,22,23,1.0128560066223145,0.001180887222290039,699,0,2.25111985206604,0.0018610954284667969,908,0,1
192.241.212.248,192.168.10.5,2022-08-19 14:51:12,3,4,7,0,2000,7,1.120211124420166,0.13403105735778809,60,0,1.140556812286377,1.1920928955078125e-06,60,0,1
20.239.68.92,192.168.10.5,2022-08-19 14:51:16,6,1,7,0,80,7,16.20085096359253,1.0105650424957275,60,0,60.0,60.0,64,0,1
194.26.29.169,192.168.10.5,2022-08-19 14:51:18,1,3,4,0,3459,4,60.0,60.0,44,0,0.2819480895996094,0.0775899887084961,44,0,1
20.24.74.0,192.168.10.5,2022-08-19 14:51:19,6,0,6,0,80,6,16.19726800918579,1.0230109691619873,60,0,60.0,60.0,0,0,1
185.156.73.91,192.168.10.5,2022-08-19 14:51:22,1,3,4,0,13789,4,60.0,60.0,44,0,0.22811603546142578,0.007197856903076172,44,0,1
220.220.248.1,192.168.10.5,2022-08-19 14:51:23,5,5,0,10,39603,2,40.252949953079224,1.0965220928192139,75,0,40.25235390663147,1.0946078300476074,116,0,1
65.49.20.112,192.168.10.5,2022-08-19 14:51:26,1,1,2,0,1080,2,60.0,60.0,44,0,60.0,60.0,40,0,1
20.239.68.56,192.168.10.5,2022-08-19 14:51:27,6,1,7,0,80,7,16.197070837020874,1.017775058746338,60,0,60.0,60.0,64,0,1
185.56.83.101,192.168.10.5,2022-08-19 14:51:39,5,6,11,0,5900,11,0.3446989059448242,0.31534504890441895,52,0,0.330672025680542,0.015445947647094727,52,0,1
201.49.95.39,192.168.10.5,2022-08-19 14:51:42,1,2,3,0,23,3,60.0,60.0,44,0,0.31753993034362793,0.31753993034362793,44,0,1
65.49.20.68,192.168.10.5,2022-08-19 14:51:42,4,4,8,0,1080,8,0.12669897079467773,0.002346038818359375,48,0,0.12872314453125,0.0008668899536132812,49,0,1
45.61.185.39,192.168.10.5,2022-08-19 14:51:47,6,6,12,0,81,12,0.2403578758239746,0.17287397384643555,489,0,0.18944597244262695,0.0020890235900878906,78,0,1
120.48.155.136,192.168.10.5,2022-08-19 14:51:52,3,5,8,0,6379,8,0.2607400417327881,0.2293720245361328,60,0,0.2606039047241211,0.00032806396484375,66,0,1
185.180.143.71,192.168.10.5,2022-08-19 14:52:03,5,8,13,0,9200,13,0.5216240882873535,0.1562490463256836,546,0,0.26973915100097656,0.0005578994750976562,264,0,1
178.128.247.38,192.168.10.5,2022-08-19 14:52:12,27,19,46,0,22,46,41.90929985046387,0.001146078109741211,900,0,41.91863799095154,0.0006270408630371094,796,0,1
20.247.90.187,192.168.10.5,2022-08-19 14:52:17,19,3,22,0,80,22,11.569693088531494,4.112955093383789,60,0,10.481660842895508,2.062041997909546,64,0,1
160.44.201.156,192.168.10.5,2022-08-19 14:52:21,34,33,67,0,38032,20,5.3367040157318115,0.2742130756378174,2623,0,5.616134166717529,6.604194641113281e-05,4136,0,1
143.110.216.250,192.168.10.5,2022-08-19 14:52:21,1,2,3,0,8082,3,60.0,60.0,44,0,0.15341711044311523,0.15341711044311523,44,0,1
77.73.131.192,192.168.10.5,2022-08-19 14:52:23,1,1,2,0,88,2,60.0,60.0,40,0,60.0,60.0,44,0,1
220.220.248.1,192.168.10.5,2022-08-19 14:52:24,4,4,0,8,60508,2,51.45821404457092,1.1144108772277832,75,0,51.456485986709595,1.115433931350708,113,0,1
61.177.172.90,192.168.10.5,2022-08-19 14:52:39,3,3,6,0,22,6,1.005053997039795,0.24651598930358887,75,0,1.248448133468628,0.24322080612182617,67,0,1
172.104.238.162,192.168.10.5,2022-08-19 14:52:39,1,1,2,0,585,2,60.0,60.0,40,0,60.0,60.0,44,0,1
51.79.250.5,192.168.10.5,2022-08-19 14:52:43,3,1,4,0,3389,4,0.13313508033752441,0.07623004913330078,59,0,60.0,60.0,40,0,1
110.78.138.145,192.168.10.5,2022-08-19 14:52:51,0,1,0,1,8080,1,60.0,60.0,0,0,60.0,60.0,84,0,1
45.227.254.20,192.168.10.5,2022-08-19 14:52:53,5,2,7,0,5900,7,0.27868199348449707,0.27782297134399414,52,0,0.2785499095916748,0.2785499095916748,52,0,1
93.157.63.28,192.168.10.5,2022-08-19 14:52:57,6,0,6,0,80,6,16.19709801673889,1.0085339546203613,60,0,60.0,60.0,0,0,1
159.223.172.195,192.168.10.5,2022-08-19 14:53:01,10,12,22,0,22,22,0.16367697715759277,0.15930819511413574,676,0,0.1624009609222412,9.5367431640625e-07,84,0,1
192.241.220.48,192.168.10.5,2022-08-19 14:53:02,6,1,7,0,4911,7,16.196976900100708,1.0066978931427002,44,0,60.0,60.0,44,0,1
212.192.246.198,192.168.10.5,2022-08-19 14:53:10,9,2,11,0,25,11,0.2788808345794678,0.24428510665893555,112,0,1.0480189323425293,1.0480189323425293,46,0,1
193.142.146.216,192.168.10.5,2022-08-19 14:53:14,5,4,9,0,65282,9,1.0061919689178467,0.7351250648498535,52,0,1.7512919902801514,0.24156904220581055,52,0,1
45.95.55.16,192.168.10.5,2022-08-19 14:53:17,6,0,6,0,80,6,16.196801900863647,1.028290033340454,60,0,60.0,60.0,0,0,1
151.106.32.239,192.168.10.5,2022-08-19 14:53:17,0,2,0,2,44860,1,60.0,60.0,0,0,8.480237007141113,8.480237007141113,443,0,1
114.34.168.105,192.168.10.5,2022-08-19 14:53:18,2,1,3,0,23,3,1.0104269981384277,1.0104269981384277,44,0,60.0,60.0,40,0,1
160.44.201.156,192.168.10.5,2022-08-19 14:53:21,38,36,74,0,43450,21,5.613842010498047,0.2775139808654785,3938,0,5.605223178863525,0.0002071857452392578,4136,0,1
220.220.248.1,192.168.10.5,2022-08-19 14:53:27,4,4,0,8,35164,2,51.47780203819275,1.1023969650268555,75,0,51.48197293281555,1.1161081790924072,91,0,1
149.56.206.192,192.168.10.5,2022-08-19 14:53:32,6,6,12,0,5900,12,0.17387104034423828,0.16134309768676758,68,0,0.17476320266723633,0.16089296340942383,68,0,1
162.142.125.82,192.168.10.5,2022-08-19 14:53:33,1,2,3,0,20040,3,60.0,60.0,44,0,0.14688396453857422,0.14688396453857422,44,0,1
162.142.125.9,192.168.10.5,2022-08-19 14:53:33,8,13,21,0,20040,21,1.1570451259613037,1.0055959224700928,60,0,1.1640651226043701,7.605552673339844e-05,295,0,1
20.239.68.141,192.168.10.5,2022-08-19 14:53:34,6,1,7,0,80,7,16.196805000305176,1.0257210731506348,60,0,60.0,60.0,64,0,1
20.239.68.114,192.168.10.5,2022-08-19 14:53:35,6,1,7,0,80,7,16.196789979934692,1.0321030616760254,60,0,60.0,60.0,64,0,1
162.142.125.160,192.168.10.5,2022-08-19 14:53:38,1,2,3,0,20040,3,60.0,60.0,60,0,0.15234899520874023,0.15234899520874023,60,0,1
178.128.247.38,192.168.10.5,2022-08-19 14:53:41,28,18,46,0,22,46,40.50517296791077,9.894371032714844e-05,900,0,40.50413513183594,0.0002880096435546875,796,0,1
