ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
89.248.163.143,192.168.10.5,2022-08-09 13:50:37,114,327,441,0,61234,4,3.164379119873047,0.2964649200439453,44,0,2.888730049133301,0.00025916099548339844,44,0,1
62.204.41.80,192.168.10.5,2022-08-09 13:50:49,1,3,4,0,3504,4,60.0,60.0,44,0,0.3103940486907959,0.00026798248291015625,44,0,1
139.59.140.207,192.168.10.5,2022-08-09 13:50:53,15,13,28,0,22,28,0.971045970916748,0.00029921531677246094,676,0,1.2660281658172607,9.5367431640625e-07,492,0,1
160.44.201.156,192.168.10.5,2022-08-09 13:51:00,76,79,155,0,45108,22,20.24517798423767,0.00020194053649902344,10236,0,20.261890172958374,1.1920928955078125e-06,4136,0,1
41.33.179.50,192.168.10.5,2022-08-09 13:51:01,6,8,14,0,1433,14,0.8161561489105225,0.31932497024536133,114,0,0.4274618625640869,0.0009100437164306641,234,0,1
80.66.88.108,192.168.10.5,2022-08-09 13:51:10,3,4,7,0,3389,7,0.2933788299560547,0.05011320114135742,59,0,0.33930397033691406,0.0026459693908691406,83,0,1
223.18.166.172,192.168.10.5,2022-08-09 13:51:12,5,6,11,0,5555,11,0.9661669731140137,0.0010979175567626953,199,0,1.0819740295410156,0.0029401779174804688,189,0,1
45.227.254.20,192.168.10.5,2022-08-09 13:51:19,5,4,9,0,5900,9,0.32819485664367676,0.060006141662597656,52,0,0.3880951404571533,0.31576991081237793,52,0,1
153.231.227.195,192.168.10.5,2022-08-09 13:51:29,4,3,7,0,2323,7,1.0323951244354248,0.04622793197631836,60,0,1.0545570850372314,0.02501082420349121,60,0,1
153.231.226.166,192.168.10.5,2022-08-09 13:51:29,4,3,7,0,9002,7,1.0221149921417236,0.039433956146240234,60,0,1.0471210479736328,0.014307022094726562,60,0,1
45.12.6.88,192.168.10.5,2022-08-09 13:51:29,279,234,513,0,5900,513,0.9271979331970215,0.0014989376068115234,56,0,1.2234859466552734,0.0003490447998046875,56,0,1
153.231.226.174,192.168.10.5,2022-08-09 13:51:30,4,3,7,0,6002,7,1.0300540924072266,0.04704713821411133,60,0,1.055757999420166,0.022310972213745117,60,0,1
138.122.99.26,192.168.10.5,2022-08-09 13:51:31,3,5,8,0,3390,8,1.0074901580810547,0.18694686889648438,52,0,1.1811070442199707,0.00034999847412109375,83,0,1
89.248.163.143,192.168.10.5,2022-08-09 13:51:38,88,255,343,0,9100,4,2.765115976333618,1.8440449237823486,44,0,2.525542974472046,0.0002491474151611328,44,0,1
220.220.248.1,192.168.10.5,2022-08-09 13:51:52,7,7,0,14,53070,2,21.742199897766113,1.2694079875946045,75,0,21.761461973190308,1.279149055480957,91,0,1
139.59.0.166,192.168.10.5,2022-08-09 13:51:57,13,15,28,0,22,28,0.9695088863372803,0.0012450218200683594,900,0,1.1361501216888428,9.5367431640625e-07,796,0,1
212.192.246.198,192.168.10.5,2022-08-09 13:52:04,9,8,17,0,25,17,0.27864789962768555,0.25738000869750977,112,0,0.27913904190063477,0.0014810562133789062,52,0,1
146.88.240.4,192.168.10.5,2022-08-09 13:52:05,1,1,0,2,161,2,60.0,60.0,95,0,60.0,60.0,68,0,1
112.72.213.80,192.168.10.5,2022-08-09 13:52:15,0,1,0,1,123,1,60.0,60.0,0,0,60.0,60.0,32,0,1
154.89.5.213,192.168.10.5,2022-08-09 13:52:16,22,21,43,0,7547,43,1.1029200553894043,0.09310197830200195,60,0,1.1004209518432617,0.00024890899658203125,295,0,1
160.44.201.156,192.168.10.5,2022-08-09 13:52:19,63,59,122,0,40796,23,20.301262855529785,0.0040950775146484375,4282,0,20.312834978103638,9.5367431640625e-07,4136,0,1
45.12.6.88,192.168.10.5,2022-08-09 13:52:29,263,219,482,0,5900,482,0.9052398204803467,0.3639678955078125,56,0,1.2600898742675781,0.0003161430358886719,56,0,1
153.231.216.187,192.168.10.5,2022-08-09 13:52:30,8,8,16,0,9002,8,1.0521471500396729,0.0032439231872558594,60,0,1.0485780239105225,9.5367431640625e-07,60,0,1
153.231.227.212,192.168.10.5,2022-08-09 13:52:31,4,4,8,0,6002,8,1.05100417137146,0.05476498603820801,60,0,1.0628609657287598,9.5367431640625e-07,60,0,1
170.245.200.193,192.168.10.5,2022-08-09 13:52:43,6,1,7,0,23,7,16.239426136016846,1.0225961208343506,44,0,60.0,60.0,44,0,1
220.220.248.1,192.168.10.5,2022-08-09 13:52:55,5,5,0,10,42204,2,25.74274492263794,1.361166000366211,75,0,25.76250696182251,1.377790927886963,91,0,1
185.56.83.101,192.168.10.5,2022-08-09 13:53:10,5,6,11,0,5900,11,0.3664588928222656,0.3211860656738281,52,0,0.3253340721130371,0.042311906814575195,52,0,1
160.44.201.156,192.168.10.5,2022-08-09 13:53:20,64,57,121,0,34720,24,24.42738914489746,0.459259033203125,9521,0,24.392750024795532,9.5367431640625e-07,4136,0,1
139.59.0.166,192.168.10.5,2022-08-09 13:53:23,13,14,27,0,22,27,0.968358039855957,0.001096963882446289,900,0,1.1370670795440674,0.000308990478515625,796,0,1
45.227.254.20,192.168.10.5,2022-08-09 13:53:29,5,4,9,0,5900,9,0.28814101219177246,0.0008001327514648438,52,0,0.2889401912689209,0.28324222564697266,52,0,1
45.12.6.88,192.168.10.5,2022-08-09 13:53:29,273,229,502,0,5900,502,0.9021039009094238,0.804650068283081,56,0,1.161755084991455,0.0002219676971435547,56,0,1
150.249.227.172,192.168.10.5,2022-08-09 13:53:31,3,4,7,0,9002,7,1.0497000217437744,0.035852909088134766,60,0,1.0434861183166504,0.0002689361572265625,60,0,1
153.231.216.190,192.168.10.5,2022-08-09 13:53:31,4,4,8,0,2323,8,1.0513179302215576,0.041777849197387695,60,0,1.0494649410247803,0.00026607513427734375,60,0,1
153.231.227.228,192.168.10.5,2022-08-09 13:53:32,3,4,7,0,6002,7,1.0443639755249023,0.03370499610900879,60,0,1.039991855621338,0.0023419857025146484,60,0,1
223.199.18.34,192.168.10.5,2022-08-09 13:53:35,6,1,7,0,5501,7,16.239387035369873,1.0167090892791748,44,0,60.0,60.0,44,0,1
192.168.3.115,172.29.148.192,2022-08-09 13:53:41,0,12,12,0,55443,12,60.0,60.0,0,0,12.946342945098877,1.0219111442565918,60,0,0
89.248.163.145,192.168.10.5,2022-08-09 13:53:47,2,6,8,0,10682,4,40.81697106361389,40.81697106361389,44,0,40.49602699279785,0.03424215316772461,44,0,1
94.102.61.34,192.168.10.5,2022-08-09 13:53:50,0,1,0,1,1028,1,60.0,60.0,0,0,60.0,60.0,57,0,1
194.26.29.195,192.168.10.5,2022-08-09 13:53:55,1,3,4,0,7776,4,60.0,60.0,44,0,0.3034708499908447,0.009227991104125977,44,0,1
80.66.88.108,192.168.10.5,2022-08-09 13:54:02,3,4,7,0,3389,7,0.3065028190612793,0.04278898239135742,59,0,0.3232228755950928,0.0009131431579589844,83,0,1
192.241.216.41,192.168.10.5,2022-08-09 13:54:12,6,1,7,0,30001,7,16.235383987426758,1.0197198390960693,44,0,60.0,60.0,44,0,1
220.220.248.1,192.168.10.5,2022-08-09 13:54:15,8,8,0,16,36220,2,25.6459801197052,2.380890130996704,75,0,25.67429804801941,1.2711079120635986,116,0,1
46.161.27.47,192.168.10.5,2022-08-09 13:54:21,1,3,4,0,7744,4,60.0,60.0,44,0,0.2532331943511963,0.009533882141113281,44,0,1
185.196.220.70,192.168.10.5,2022-08-09 13:54:22,1,1,2,0,86,2,60.0,60.0,40,0,60.0,60.0,44,0,1
45.12.6.88,192.168.10.5,2022-08-09 13:54:29,234,199,433,0,5900,433,0.9350969791412354,0.3949148654937744,56,0,1.217797040939331,0.00024509429931640625,56,0,1
61.177.173.49,192.168.10.5,2022-08-09 13:54:29,2,5,7,0,22,7,0.25777292251586914,0.25777292251586914,75,0,0.46979403495788574,0.0012099742889404297,908,0,1
153.231.216.179,192.168.10.5,2022-08-09 13:54:32,4,4,8,0,9002,8,1.0506930351257324,0.034446001052856445,60,0,1.0411360263824463,0.00121307373046875,60,0,1
150.249.227.170,192.168.10.5,2022-08-09 13:54:32,3,4,7,0,2323,7,1.0280978679656982,0.015985965728759766,60,0,1.0211880207061768,0.003248929977416992,60,0,1
153.231.226.173,192.168.10.5,2022-08-09 13:54:33,4,4,8,0,6002,8,1.055941104888916,0.021212100982666016,60,0,1.0220649242401123,0.007134914398193359,60,0,1
160.44.201.156,192.168.10.5,2022-08-09 13:54:38,58,56,114,0,46590,21,24.428289890289307,0.3357851505279541,9521,0,24.44725489616394,9.5367431640625e-07,4136,0,1
192.168.3.115,172.29.148.192,2022-08-09 13:54:42,0,8,8,0,55443,8,60.0,60.0,0,0,12.842073917388916,1.0220530033111572,60,0,0
139.59.0.166,192.168.10.5,2022-08-09 13:54:50,13,14,27,0,22,27,0.9732959270477295,0.0013968944549560547,900,0,1.1290490627288818,0.0005939006805419922,796,0,1
167.94.146.26,192.168.10.5,2022-08-09 13:55:08,1,2,3,0,36545,3,60.0,60.0,44,0,0.30949902534484863,0.30949902534484863,44,0,1
167.94.146.57,192.168.10.5,2022-08-09 13:55:08,9,13,22,0,36545,22,1.3286709785461426,0.2878580093383789,60,0,1.321213960647583,0.0002639293670654297,295,0,1
128.199.29.147,192.168.10.5,2022-08-09 13:55:15,4,4,8,0,40012,8,1.153337001800537,0.1575021743774414,44,0,30.81654191017151,0.1450200080871582,44,0,1
192.241.216.41,192.168.10.5,2022-08-09 13:55:23,5,4,9,0,30001,9,1.0083248615264893,0.1553499698638916,60,0,1.1635851860046387,0.0005669593811035156,198,0,1
220.220.248.1,192.168.10.5,2022-08-09 13:55:26,6,7,0,13,52099,3,21.519940853118896,5.375991106033325,75,0,21.563075065612793,9.5367431640625e-07,122,0,1
45.12.6.88,192.168.10.5,2022-08-09 13:55:29,259,216,475,0,5900,475,1.3132798671722412,0.0005009174346923828,56,0,1.6297860145568848,0.0002491474151611328,56,0,1
150.249.227.172,192.168.10.5,2022-08-09 13:55:33,4,4,8,0,2323,8,1.0525860786437988,0.0317530632019043,60,0,1.0399281978607178,0.0002968311309814453,60,0,1
150.249.227.170,192.168.10.5,2022-08-09 13:55:33,3,4,7,0,9002,7,1.0522868633270264,0.03135108947753906,60,0,1.038733959197998,0.0002930164337158203,60,0,1
139.59.140.207,192.168.10.5,2022-08-09 13:55:33,15,13,28,0,22,28,0.9734880924224854,0.00044989585876464844,676,0,1.289581060409546,1.1920928955078125e-06,492,0,1
101.43.49.191,192.168.10.5,2022-08-09 13:55:33,3,5,8,0,6379,8,0.26578497886657715,0.20980381965637207,60,0,0.2657160758972168,9.5367431640625e-07,66,0,1
153.231.227.228,192.168.10.5,2022-08-09 13:55:34,4,6,10,0,6002,7,58.59121489524841,0.02307605743408203,60,0,58.59047317504883,0.0032448768615722656,60,0,1
45.227.254.20,192.168.10.5,2022-08-09 13:55:37,5,4,9,0,5900,9,0.35123705863952637,0.001107931137084961,52,0,0.35237884521484375,0.29703307151794434,52,0,1
107.173.251.19,192.168.10.5,2022-08-09 13:55:37,4,4,8,0,39680,8,1.2268240451812744,0.23589015007019043,44,0,1.2592241764068604,0.21889495849609375,44,0,1
160.44.201.156,192.168.10.5,2022-08-09 13:55:38,78,77,155,0,49948,25,20.304049968719482,0.0014920234680175781,8090,0,20.356866121292114,9.5367431640625e-07,4136,0,1
92.118.160.61,192.168.10.5,2022-08-09 13:55:50,1,2,3,0,2082,3,60.0,60.0,44,0,0.1566929817199707,0.1566929817199707,44,0,1
152.32.154.144,192.168.10.5,2022-08-09 13:56:08,39,36,75,0,1200,75,16.69982600212097,0.10268712043762207,60,0,16.6991229057312,9.5367431640625e-07,235,0,1
185.7.214.104,192.168.10.5,2022-08-09 13:56:10,7,5,12,0,80,12,5.084897994995117,0.0003352165222167969,4802,0,4.7463459968566895,0.05330705642700195,297,0,1
89.248.163.145,192.168.10.5,2022-08-09 13:56:18,1,3,4,0,4802,4,60.0,60.0,44,0,0.29642295837402344,0.03928399085998535,44,0,1
212.192.246.198,192.168.10.5,2022-08-09 13:56:18,9,8,17,0,25,17,0.3101058006286621,0.0005970001220703125,112,0,0.3107001781463623,0.0011980533599853516,52,0,1
139.59.0.166,192.168.10.5,2022-08-09 13:56:21,13,15,28,0,22,28,0.9725730419158936,0.001055002212524414,900,0,1.172842025756836,0.0006051063537597656,796,0,1
194.26.29.86,192.168.10.5,2022-08-09 13:56:27,1,3,4,0,56789,4,60.0,60.0,44,0,0.32736706733703613,0.0021131038665771484,44,0,1
220.220.248.1,192.168.10.5,2022-08-09 13:56:28,9,9,0,18,32889,2,21.511970043182373,1.435999870300293,75,0,21.50587296485901,1.1802752017974854,91,0,1
45.12.6.88,192.168.10.5,2022-08-09 13:56:30,259,223,482,0,5900,482,0.9668481349945068,0.0026900768280029297,56,0,1.196681022644043,0.00021791458129882812,56,0,1
61.177.173.49,192.168.10.5,2022-08-09 13:56:30,8,0,8,0,22,8,24.745929956436157,0.7285809516906738,52,0,60.0,60.0,0,0,1
153.231.227.230,192.168.10.5,2022-08-09 13:56:34,4,3,7,0,9002,7,1.0290851593017578,0.018620967864990234,60,0,1.0268380641937256,0.021431922912597656,60,0,1
153.231.227.228,192.168.10.5,2022-08-09 13:56:35,3,1,4,0,2323,4,0.01647806167602539,9.5367431640625e-07,53,0,60.0,60.0,52,0,1
153.231.216.179,192.168.10.5,2022-08-09 13:56:35,4,4,8,0,6002,8,1.0536799430847168,0.046180009841918945,60,0,1.050710916519165,0.0035490989685058594,60,0,1
160.44.201.156,192.168.10.5,2022-08-09 13:56:38,82,78,160,0,56790,25,20.255671977996826,0.462752103805542,8524,0,20.25679302215576,9.5367431640625e-07,4136,0,1
138.122.99.26,192.168.10.5,2022-08-09 13:56:39,4,3,7,0,3390,7,1.0089681148529053,0.00011396408081054688,52,0,1.2106611728668213,0.22280192375183105,83,0,1
92.63.197.70,192.168.10.5,2022-08-09 13:56:46,1,3,4,0,17666,4,60.0,60.0,44,0,0.23921489715576172,0.009233951568603516,44,0,1
139.59.140.207,192.168.10.5,2022-08-09 13:56:53,14,12,26,0,22,26,0.9730899333953857,0.0014469623565673828,676,0,1.2741038799285889,0.0008649826049804688,492,0,1
80.66.88.108,192.168.10.5,2022-08-09 13:56:56,3,4,7,0,3389,7,0.3007650375366211,0.18745899200439453,59,0,0.4963510036468506,0.0005669593811035156,83,0,1
92.118.160.61,192.168.10.5,2022-08-09 13:57:06,5,6,11,0,2082,11,1.0084271430969238,0.7440609931945801,60,0,1.2315089702606201,0.0002658367156982422,234,0,1
202.189.7.190,192.168.10.5,2022-08-09 13:57:12,6,4,10,0,5900,10,0.6367790699005127,0.2226409912109375,52,0,0.8609189987182617,0.20672178268432617,52,0,1
193.57.40.49,192.168.10.5,2022-08-09 13:57:22,1,3,4,0,3559,4,60.0,60.0,44,0,0.2737600803375244,0.028297901153564453,44,0,1
161.35.8.175,192.168.10.5,2022-08-09 13:57:24,16,16,32,0,443,32,0.535895824432373,0.00024390220642089844,60,0,0.37415003776550293,0.000270843505859375,150,0,1
89.248.163.145,192.168.10.5,2022-08-09 13:57:28,1,3,4,0,1522,4,60.0,60.0,44,0,0.22965097427368164,0.026209115982055664,44,0,1
45.12.6.88,192.168.10.5,2022-08-09 13:57:30,252,206,458,0,5900,458,0.9431731700897217,0.007038116455078125,56,0,1.2386648654937744,0.0002491474151611328,56,0,1
220.220.248.1,192.168.10.5,2022-08-09 13:57:31,7,7,0,14,39549,2,21.633974075317383,1.2947518825531006,75,0,21.63901400566101,1.1996212005615234,91,0,1
153.231.216.181,192.168.10.5,2022-08-09 13:57:35,4,4,8,0,2323,8,1.0719799995422363,0.05181288719177246,60,0,1.0601959228515625,0.0002989768981933594,60,0,1
153.231.226.172,192.168.10.5,2022-08-09 13:57:35,4,4,8,0,9002,8,1.063344955444336,0.05496096611022949,60,0,1.063838005065918,0.00030517578125,60,0,1
153.231.227.198,192.168.10.5,2022-08-09 13:57:36,4,3,7,0,6002,7,1.06632399559021,0.0713348388671875,60,0,1.0795679092407227,0.0583500862121582,60,0,1
