ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
192.241.220.139,192.168.10.5,2022-08-05 13:50:34,11,5,16,0,11443,16,16.197497844696045,0.12868690490722656,60,0,37.04625701904297,0.003598928451538086,81,0,1
112.255.39.32,192.168.10.5,2022-08-05 13:50:42,6,1,7,0,23,7,16.197365045547485,1.0209228992462158,44,0,60.0,60.0,44,0,1
212.192.246.198,192.168.10.5,2022-08-05 13:50:44,9,8,17,0,25,17,0.2666740417480469,0.2563900947570801,112,0,0.26723504066467285,0.0023429393768310547,52,0,1
54.39.235.200,192.168.10.5,2022-08-05 13:50:47,14,12,26,0,22,26,0.971297025680542,0.0013959407806396484,676,0,1.1874511241912842,0.0014460086822509766,492,0,1
65.49.20.123,192.168.10.5,2022-08-05 13:51:04,0,1,0,1,123,1,60.0,60.0,0,0,60.0,60.0,40,0,1
192.168.3.116,172.29.148.192,2022-08-05 14:55:40,0,12,12,0,55443,12,60.0,60.0,0,0,12.848154067993164,1.0049331188201904,60,0,0
182.208.21.162,192.168.10.5,2022-08-05 14:55:42,14,12,26,0,22,26,0.9720938205718994,0.0009500980377197266,676,0,1.0557739734649658,9.5367431640625e-07,492,0,1
178.128.125.217,192.168.10.5,2022-08-05 14:55:51,15,11,26,0,22,26,0.9730470180511475,1.1920928955078125e-06,676,0,1.090014934539795,0.0011909008026123047,492,0,1
192.241.221.237,192.168.10.5,2022-08-05 14:55:57,5,5,10,0,49152,10,1.0057339668273926,0.11893296241760254,60,0,1.1224279403686523,0.0009050369262695312,81,0,1
89.248.165.210,192.168.10.5,2022-08-05 14:55:59,5,5,10,0,10000,10,1.0056769847869873,0.9962620735168457,60,0,1.244291067123413,0.0006089210510253906,71,0,1
220.220.248.1,192.168.10.5,2022-08-05 14:56:00,6,5,0,11,35271,3,38.08701777458191,7.419588088989258,75,0,38.08087491989136,4.367441177368164,116,0,1
160.44.201.156,192.168.10.5,2022-08-05 14:56:00,35,39,74,0,50502,20,41.32920718193054,0.3628571033477783,5810,0,41.349066972732544,9.5367431640625e-07,4136,0,1
185.99.135.132,192.168.10.5,2022-08-05 14:56:05,3,4,7,0,61330,7,1.0053348541259766,0.2585880756378174,52,0,1.264559030532837,0.0009081363677978516,87,0,1
34.70.38.122,192.168.10.5,2022-08-05 14:56:06,14,12,26,0,22,26,0.9687900543212891,0.0012478828430175781,676,0,1.1629788875579834,0.0008649826049804688,492,0,1
68.183.170.149,192.168.10.5,2022-08-05 14:56:07,15,11,26,0,22,26,0.9651708602905273,0.0003478527069091797,676,0,1.1432900428771973,0.0014870166778564453,492,0,1
39.107.205.22,192.168.10.5,2022-08-05 14:56:16,3,6,9,0,6379,9,0.13078808784484863,0.0002498626708984375,60,0,0.13043999671936035,0.0002949237823486328,60,0,1
18.166.15.227,192.168.10.5,2022-08-05 14:56:28,18,3,21,0,80,21,9.512319087982178,1.7999250888824463,60,0,9.471848011016846,1.8871228694915771,64,0,1
89.248.165.59,192.168.10.5,2022-08-05 14:56:29,1,3,4,0,33986,4,60.0,60.0,44,0,0.2391669750213623,0.002093076705932617,44,0,1
183.96.11.153,192.168.10.5,2022-08-05 14:56:33,6,1,7,0,23,7,16.19695281982422,1.013902187347412,44,0,60.0,60.0,44,0,1
5.255.102.84,192.168.10.5,2022-08-05 14:56:39,7,2,9,0,22,9,21.752614974975586,0.0003712177276611328,60,0,10.431900978088379,10.431900978088379,60,0,1
192.168.3.116,172.29.148.192,2022-08-05 14:56:40,0,8,8,0,55443,8,60.0,60.0,0,0,12.793020009994507,1.047070026397705,60,0,0
159.203.76.174,192.168.10.5,2022-08-05 14:56:41,15,11,26,0,22,26,0.9701931476593018,0.00010204315185546875,676,0,1.1626839637756348,0.0014641284942626953,492,0,1
193.105.134.95,192.168.10.5,2022-08-05 14:56:43,11,10,21,0,22,21,0.97287917137146,0.31435298919677734,888,0,1.2889790534973145,0.0056591033935546875,944,0,1
27.215.53.54,192.168.10.5,2022-08-05 14:56:49,0,1,0,1,5060,1,60.0,60.0,0,0,60.0,60.0,119,0,1
178.128.125.217,192.168.10.5,2022-08-05 14:57:09,15,11,26,0,22,26,0.9726850986480713,0.0001010894775390625,676,0,1.0890939235687256,0.0014119148254394531,492,0,1
103.133.106.192,192.168.10.5,2022-08-05 14:57:13,1,2,3,0,3455,3,60.0,60.0,44,0,0.10548210144042969,0.10548210144042969,44,0,1
159.89.172.78,192.168.10.5,2022-08-05 14:57:16,14,14,28,0,22,28,0.9722390174865723,9.5367431640625e-07,900,0,1.1281309127807617,0.00030803680419921875,796,0,1
103.133.106.128,192.168.10.5,2022-08-05 14:57:19,6,7,13,0,22999,13,1.0056769847869873,0.12685084342956543,52,0,1.1290760040283203,0.0014660358428955078,157,0,1
182.208.21.162,192.168.10.5,2022-08-05 14:57:19,14,12,26,0,22,26,0.9724760055541992,0.0009400844573974609,676,0,1.0617270469665527,0.0002970695495605469,492,0,1
92.118.161.33,192.168.10.5,2022-08-05 14:57:21,1,1,2,0,111,2,60.0,60.0,40,0,60.0,60.0,44,0,1
34.70.38.122,192.168.10.5,2022-08-05 14:57:21,14,12,26,0,22,26,0.9707939624786377,0.0011491775512695312,676,0,1.1644768714904785,0.0008101463317871094,492,0,1
68.183.170.149,192.168.10.5,2022-08-05 14:57:27,14,11,25,0,22,25,0.9714388847351074,0.001096963882446289,676,0,1.1343729496002197,0.0005121231079101562,492,0,1
43.129.35.207,192.168.10.5,2022-08-05 14:57:27,6,1,7,0,23,7,16.201207160949707,1.0256800651550293,52,0,60.0,60.0,52,0,1
212.192.246.198,192.168.10.5,2022-08-05 14:57:29,8,8,16,0,25,16,0.2726118564605713,0.0004980564117431641,112,0,0.2731621265411377,0.0008609294891357422,52,0,1
192.168.10.4,192.168.10.5,2022-08-05 14:57:31,9,32,41,0,64297,41,5.025224924087524,0.0005102157592773438,3876,0,5.02522611618042,5.0067901611328125e-06,575,0,1
45.227.254.20,192.168.10.5,2022-08-05 14:57:33,5,4,9,0,5900,9,0.27246522903442383,0.2714388370513916,52,0,0.272327184677124,0.27131104469299316,52,0,1
162.142.125.82,192.168.10.5,2022-08-05 14:57:35,1,2,3,0,12392,3,60.0,60.0,44,0,0.15195584297180176,0.15195584297180176,44,0,1
45.61.188.198,192.168.10.5,2022-08-05 14:57:35,3,6,9,0,17000,9,0.3362569808959961,0.1777629852294922,60,0,0.9996898174285889,1.1920928955078125e-06,124,0,1
162.142.125.212,192.168.10.5,2022-08-05 14:57:35,10,12,22,0,12392,22,1.1576790809631348,0.16329288482666016,60,0,1.1579029560089111,0.00024700164794921875,295,0,1
143.0.87.236,192.168.10.5,2022-08-05 14:57:37,6,1,7,0,23,7,16.197219133377075,1.0185518264770508,44,0,60.0,60.0,44,0,1
125.209.125.230,192.168.10.5,2022-08-05 14:57:38,3,4,7,0,3389,7,0.1569991111755371,0.04601597785949707,59,0,0.20971202850341797,9.5367431640625e-07,83,0,1
162.142.125.160,192.168.10.5,2022-08-05 14:57:39,1,2,3,0,12392,3,60.0,60.0,60,0,0.16384005546569824,0.16384005546569824,60,0,1
220.220.248.1,192.168.10.5,2022-08-05 14:57:40,6,6,0,12,49671,2,42.39509987831116,7.30143404006958,75,0,42.39794397354126,1.129042148590088,91,0,1
160.44.201.156,192.168.10.5,2022-08-05 14:57:40,56,51,107,0,44130,21,41.30321216583252,0.0014979839324951172,4051,0,41.30589699745178,1.8835067749023438e-05,4136,0,1
141.98.10.207,192.168.10.5,2022-08-05 14:57:42,4,4,8,0,7939,8,1.0060288906097412,5.412101745605469e-05,52,0,1.29994797706604,0.0009450912475585938,87,0,1
159.203.76.174,192.168.10.5,2022-08-05 14:57:58,14,11,25,0,22,25,0.9716930389404297,0.0013968944549560547,676,0,1.1623849868774414,0.0011529922485351562,492,0,1
165.16.113.174,192.168.10.5,2022-08-05 14:58:01,1,2,3,0,445,3,60.0,60.0,44,0,0.4071929454803467,0.4071929454803467,44,0,1
91.240.118.75,192.168.10.5,2022-08-05 14:58:03,1,3,4,0,33910,4,60.0,60.0,44,0,0.28778505325317383,0.00029397010803222656,44,0,1
192.241.236.228,192.168.10.5,2022-08-05 14:58:08,6,1,7,0,50070,7,16.19325089454651,1.0327990055084229,44,0,60.0,60.0,44,0,1
138.197.141.89,192.168.10.5,2022-08-05 14:58:19,15,14,29,0,22,29,4.346526145935059,0.0005428791046142578,676,0,4.151732921600342,0.0014941692352294922,492,0,1
138.122.99.26,192.168.10.5,2022-08-05 14:58:23,4,4,8,0,3390,8,1.005387783050537,0.0001480579376220703,52,0,1.1760690212249756,0.0011930465698242188,83,0,1
178.128.125.217,192.168.10.5,2022-08-05 14:58:24,15,11,26,0,22,26,0.9716799259185791,0.000186920166015625,676,0,1.0906391143798828,1.1920928955078125e-06,492,0,1
114.35.177.194,192.168.10.5,2022-08-05 14:58:34,13,16,29,0,22,29,0.968864917755127,0.06512212753295898,900,0,1.0769100189208984,0.0002651214599609375,364,0,1
185.180.143.100,192.168.10.5,2022-08-05 14:58:35,1,3,4,0,8334,4,60.0,60.0,44,0,0.15940594673156738,0.003278970718383789,44,0,1
34.70.38.122,192.168.10.5,2022-08-05 14:58:37,14,13,27,0,22,27,0.9690959453582764,0.0011799335479736328,676,0,1.1644160747528076,1.1920928955078125e-06,492,0,1
160.44.201.156,192.168.10.5,2022-08-05 14:58:40,24,25,49,0,50124,20,41.32643389701843,0.37195491790771484,5696,0,41.32882308959961,9.5367431640625e-07,4136,0,1
46.161.27.47,192.168.10.5,2022-08-05 14:58:40,1,1,2,0,502,2,60.0,60.0,40,0,60.0,60.0,44,0,1
210.207.154.6,192.168.10.5,2022-08-05 14:58:41,4,4,8,0,5903,8,1.0519990921020508,0.04653501510620117,52,0,1.051861047744751,0.0014629364013671875,52,0,1
68.183.170.149,192.168.10.5,2022-08-05 14:58:47,14,12,26,0,22,26,0.9716980457305908,0.0014481544494628906,676,0,1.1495580673217773,0.0008568763732910156,492,0,1
121.46.24.111,192.168.10.5,2022-08-05 14:58:49,1,1,2,0,270,2,60.0,60.0,40,0,60.0,60.0,44,0,1
164.77.112.125,192.168.10.5,2022-08-05 14:58:49,1,2,3,0,2244,3,60.0,60.0,44,0,0.29522109031677246,0.29522109031677246,44,0,1
5.255.102.84,192.168.10.5,2022-08-05 14:58:50,14,12,26,0,22,26,0.9715890884399414,0.001249074935913086,676,0,1.319978952407837,0.00026106834411621094,492,0,1
182.112.35.208,192.168.10.5,2022-08-05 14:58:52,4,7,11,0,23,11,40.49025917053223,0.10210585594177246,60,0,40.390174865722656,0.020541906356811523,60,0,1
182.208.21.162,192.168.10.5,2022-08-05 14:58:56,14,12,26,0,22,26,0.9711470603942871,0.0012979507446289062,676,0,1.0533568859100342,0.0002949237823486328,492,0,1
18.166.15.227,192.168.10.5,2022-08-05 14:59:02,18,3,21,0,80,21,10.541590929031372,1.7993640899658203,60,0,10.647573947906494,1.8246090412139893,64,0,1
185.180.143.77,192.168.10.5,2022-08-05 14:59:03,37,36,73,0,8334,73,1.1648979187011719,0.16728901863098145,60,0,1.1725490093231201,9.5367431640625e-07,868,0,1
159.203.76.174,192.168.10.5,2022-08-05 14:59:19,14,11,25,0,22,25,0.9731390476226807,0.0011470317840576172,676,0,1.1641829013824463,0.0008089542388916016,492,0,1
220.220.248.1,192.168.10.5,2022-08-05 14:59:21,7,8,0,15,35667,3,25.97337007522583,7.362766981124878,75,0,25.975416898727417,9.5367431640625e-07,122,0,1
74.82.47.37,192.168.10.5,2022-08-05 14:59:32,1,2,3,0,4117,3,60.0,60.0,44,0,0.1280989646911621,0.1280989646911621,44,0,1
