ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
195.123.222.163,192.168.10.5,2022-08-17 17:51:44,6,1,7,0,80,7,16.239212036132812,1.0284409523010254,60,0,60.0,60.0,64,0,1
201.48.4.15,192.168.10.5,2022-08-17 17:51:47,15,14,29,0,22,29,0.9724841117858887,0.0003490447998046875,676,0,1.2961089611053467,0.0015020370483398438,492,0,1
159.203.175.196,192.168.10.5,2022-08-17 17:51:50,1,2,3,0,5900,3,60.0,60.0,48,0,0.15435099601745605,0.15435099601745605,48,0,1
61.177.173.48,192.168.10.5,2022-08-17 17:51:57,1,1,2,0,22,2,60.0,60.0,52,0,60.0,60.0,40,0,1
210.211.108.149,192.168.10.5,2022-08-17 17:51:58,29,23,52,0,22,52,32.83220291137695,1.1920928955078125e-06,676,0,32.635273933410645,0.00029921531677246094,492,0,1
192.241.214.48,192.168.10.5,2022-08-17 17:52:06,11,6,17,0,1414,17,12.68629002571106,0.15169501304626465,60,0,17.76390790939331,0.0002968311309814453,80,0,1
14.17.114.113,192.168.10.5,2022-08-17 17:52:07,4,4,8,0,3389,8,0.6872470378875732,0.03459501266479492,59,0,0.9553558826446533,0.0002989768981933594,83,0,1
91.191.209.206,192.168.10.5,2022-08-17 17:52:07,8,10,18,0,46991,9,32.31938982009888,0.00010800361633300781,52,0,32.0424861907959,0.00034499168395996094,87,0,1
160.44.201.156,192.168.10.5,2022-08-17 17:52:10,363,320,683,0,49478,24,7.776937961578369,0.25873684883117676,9938,0,7.771745920181274,9.5367431640625e-07,4136,0,1
220.220.248.1,192.168.10.5,2022-08-17 17:52:10,36,36,0,72,36371,4,8.887312173843384,9.5367431640625e-07,75,0,8.877779960632324,0.00026106834411621094,125,0,1
194.165.17.11,192.168.10.5,2022-08-17 17:52:11,8,9,17,0,45499,9,43.930108070373535,5.698204040527344e-05,52,0,43.63584899902344,0.0002570152282714844,87,0,1
64.62.197.140,192.168.10.5,2022-08-17 17:52:13,1,1,2,0,548,2,60.0,60.0,40,0,60.0,60.0,44,0,1
89.248.163.145,192.168.10.5,2022-08-17 17:52:13,1,3,4,0,20071,4,60.0,60.0,44,0,0.23357605934143066,0.018770933151245117,44,0,1
37.228.70.151,192.168.10.5,2022-08-17 17:52:14,15,16,31,0,22,31,1.5152349472045898,4.982948303222656e-05,676,0,1.3551180362701416,0.0011968612670898438,492,0,1
92.118.39.30,192.168.10.5,2022-08-17 17:52:22,1,2,3,0,36954,3,60.0,60.0,44,0,0.27256202697753906,0.27256202697753906,44,0,1
47.254.245.194,192.168.10.5,2022-08-17 17:52:26,89,72,161,0,22,161,2.844146966934204,0.0010318756103515625,676,0,2.7238872051239014,0.0002701282501220703,584,0,1
91.191.209.202,192.168.10.5,2022-08-17 17:52:27,4,4,8,0,23081,8,1.0096020698547363,0.00010085105895996094,52,0,1.293776035308838,0.0002951622009277344,87,0,1
41.41.38.124,192.168.10.5,2022-08-17 17:52:32,15,13,28,0,22,28,1.0239510536193848,0.0004999637603759766,676,0,1.3804619312286377,0.0014920234680175781,492,0,1
51.79.250.5,192.168.10.5,2022-08-17 17:52:40,3,4,7,0,3389,7,0.09251093864440918,0.037687063217163086,59,0,0.13019800186157227,0.0008890628814697266,83,0,1
91.240.118.222,192.168.10.5,2022-08-17 17:52:41,2,4,6,0,23,6,0.2940640449523926,0.2940640449523926,52,0,2.5493390560150146,0.29163694381713867,52,0,1
45.61.184.166,192.168.10.5,2022-08-17 17:52:42,11,7,18,0,3128,18,16.23881697654724,0.0021979808807373047,60,0,39.08614110946655,0.19219303131103516,126,0,1
94.102.56.151,192.168.10.5,2022-08-17 17:52:44,2,6,8,0,65300,4,14.710880041122437,14.710880041122437,44,0,14.450466871261597,0.004342079162597656,44,0,1
82.196.15.195,192.168.10.5,2022-08-17 17:52:44,15,13,28,0,22,28,2.39518404006958,0.0006468296051025391,676,0,2.076948881149292,0.0014071464538574219,492,0,1
92.255.85.30,192.168.10.5,2022-08-17 17:52:49,4,5,9,0,12303,9,1.0082628726959229,0.00016498565673828125,52,0,1.3054511547088623,0.0002448558807373047,87,0,1
103.50.205.115,192.168.10.5,2022-08-17 17:52:53,14,12,26,0,22,26,0.97182297706604,0.001299142837524414,676,0,1.137686014175415,0.0005409717559814453,492,0,1
167.248.133.132,192.168.10.5,2022-08-17 17:53:03,0,1,0,1,47808,1,60.0,60.0,0,0,60.0,60.0,45,0,1
45.15.10.132,192.168.10.5,2022-08-17 17:53:05,4,5,9,0,3391,9,1.0081770420074463,0.07647705078125,52,0,1.0810961723327637,0.0005660057067871094,93,0,1
45.227.254.20,192.168.10.5,2022-08-17 17:53:05,5,5,10,0,5900,10,0.29552721977233887,0.2945728302001953,52,0,0.2949240207672119,0.0008630752563476562,52,0,1
192.241.202.128,192.168.10.5,2022-08-17 17:53:07,6,1,7,0,2375,7,16.23936414718628,1.0134611129760742,44,0,60.0,60.0,44,0,1
210.211.108.149,192.168.10.5,2022-08-17 17:53:10,28,22,50,0,22,50,36.67868399620056,0.0011391639709472656,676,0,36.463518142700195,0.0008950233459472656,492,0,1
201.48.4.15,192.168.10.5,2022-08-17 17:53:13,14,14,28,0,22,28,0.9684410095214844,0.0013020038604736328,676,0,1.313086986541748,0.0002980232238769531,492,0,1
220.220.248.1,192.168.10.5,2022-08-17 17:53:14,37,36,0,73,41860,3,21.84853506088257,1.099128007888794,75,0,21.85218095779419,1.0842771530151367,113,0,1
89.248.163.145,192.168.10.5,2022-08-17 17:53:16,1,3,4,0,50001,4,60.0,60.0,44,0,0.26512718200683594,0.026201963424682617,44,0,1
116.58.22.218,192.168.10.5,2022-08-17 17:53:18,6,1,7,0,3389,7,16.238876819610596,1.0263469219207764,52,0,60.0,60.0,52,0,1
61.177.172.98,192.168.10.5,2022-08-17 17:53:20,19,14,33,0,22,33,8.248642921447754,1.5979559421539307,699,0,10.07240891456604,0.0014119148254394531,908,0,1
185.122.204.41,192.168.10.5,2022-08-17 17:53:22,4,5,9,0,3395,9,1.0091760158538818,0.000102996826171875,52,0,1.3036000728607178,9.5367431640625e-07,87,0,1
160.44.201.156,192.168.10.5,2022-08-17 17:53:36,492,436,928,0,42134,27,7.886609077453613,0.016875028610229492,10955,0,7.8992040157318115,9.5367431640625e-07,4136,0,1
91.191.209.206,192.168.10.5,2022-08-17 17:53:40,8,9,17,0,38281,9,57.06895685195923,9.5367431640625e-07,52,0,56.78219985961914,0.0002651214599609375,87,0,1
91.191.209.202,192.168.10.5,2022-08-17 17:53:45,4,5,9,0,49051,9,1.0079309940338135,0.00014400482177734375,52,0,1.2979578971862793,0.0005960464477539062,87,0,1
89.248.165.118,192.168.10.5,2022-08-17 17:53:48,1,3,4,0,12348,4,60.0,60.0,44,0,0.23326897621154785,0.04381895065307617,44,0,1
