ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
177.102.195.58,192.168.10.5,2022-08-13 11:50:38,24,4,28,0,80,28,15.723607063293457,0.5154860019683838,60,0,15.845573902130127,0.35268187522888184,64,0,1
118.31.113.30,192.168.10.5,2022-08-13 11:50:39,5,6,11,0,6379,11,0.4932129383087158,0.09606099128723145,64,0,0.493319034576416,0.0020971298217773438,66,0,1
193.105.134.95,192.168.10.5,2022-08-13 11:50:45,12,10,22,0,22,22,0.9694828987121582,0.28900694847106934,888,0,1.2606821060180664,0.002344846725463867,944,0,1
193.37.69.205,192.168.10.5,2022-08-13 11:50:51,323,285,608,0,5900,608,0.5932471752166748,0.304218053817749,56,0,0.5645661354064941,0.00026488304138183594,56,0,1
201.65.241.162,192.168.10.5,2022-08-13 11:50:51,267,294,561,0,445,561,0.9744529724121094,0.009937047958374023,129,0,1.3575670719146729,9.5367431640625e-07,150,0,1
74.82.47.57,192.168.10.5,2022-08-13 11:50:53,1,1,0,2,623,2,60.0,60.0,58,0,60.0,60.0,51,0,1
220.220.248.1,192.168.10.5,2022-08-13 11:51:04,13,13,0,26,42037,2,13.520654916763306,2.472036123275757,75,0,13.5193510055542,1.1584160327911377,91,0,1
188.166.5.84,192.168.10.5,2022-08-13 11:51:09,14,11,25,0,22,25,0.9699969291687012,0.0009989738464355469,676,0,1.254685878753662,0.0005669593811035156,492,0,1
139.162.254.17,192.168.10.5,2022-08-13 11:51:18,15,18,33,0,443,33,0.33097100257873535,0.0007989406585693359,1487,0,0.2359330654144287,0.0002338886260986328,569,0,1
160.44.201.156,192.168.10.5,2022-08-13 11:51:22,147,133,280,0,58628,28,12.229905843734741,4.38690185546875e-05,11352,0,12.224747896194458,9.5367431640625e-07,4136,0,1
89.248.163.145,192.168.10.5,2022-08-13 11:51:24,1,3,4,0,30104,4,60.0,60.0,44,0,0.22818613052368164,0.0393369197845459,44,0,1
