ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
47.234.138.23,192.168.10.5,2022-08-04 14:50:28,4,7,11,0,23,11,31.110301971435547,0.1590290069580078,60,0,30.954698085784912,0.004192829132080078,60,0,1
45.227.254.20,192.168.10.5,2022-08-04 14:50:32,5,4,9,0,5900,9,0.3079228401184082,0.0017170906066894531,52,0,0.3094971179962158,0.29307079315185547,52,0,1
18.166.15.227,192.168.10.5,2022-08-04 14:50:36,6,1,7,0,80,7,16.242597818374634,1.0206289291381836,60,0,60.0,60.0,64,0,1
165.255.68.213,192.168.10.5,2022-08-04 14:50:37,14,13,27,0,22,27,0.9716892242431641,0.001344919204711914,676,0,1.4033739566802979,0.0011899471282958984,492,0,1
160.44.201.156,192.168.10.5,2022-08-04 14:50:46,88,83,171,0,58636,28,25.328178882598877,0.4738330841064453,12766,0,25.31744885444641,9.5367431640625e-07,4136,0,1
181.62.252.133,192.168.10.5,2022-08-04 14:50:55,29,24,53,0,22,53,45.68734097480774,0.001252889633178711,676,0,45.452308893203735,0.00030994415283203125,492,0,1
194.67.27.30,192.168.10.5,2022-08-04 14:50:57,14,12,26,0,22,26,0.9765279293060303,0.0010991096496582031,676,0,1.3151459693908691,0.0009479522705078125,492,0,1
5.253.204.117,192.168.10.5,2022-08-04 14:50:59,263,230,493,0,5900,493,0.41678810119628906,0.009157180786132812,56,0,0.4179689884185791,0.0002491474151611328,56,0,1
212.192.246.198,192.168.10.5,2022-08-04 14:51:04,9,8,17,0,25,17,0.2629270553588867,0.24974703788757324,112,0,0.263592004776001,0.0014929771423339844,52,0,1
137.184.94.193,192.168.10.5,2022-08-04 14:51:15,231,210,441,0,9300,11,2.1203300952911377,0.0026459693908691406,108,0,2.006016969680786,9.5367431640625e-07,324,0,1
89.248.165.169,192.168.10.5,2022-08-04 14:51:18,1,3,4,0,33389,4,60.0,60.0,44,0,0.25324296951293945,0.008334159851074219,44,0,1
194.195.125.122,192.168.10.5,2022-08-04 14:51:20,4,5,9,0,3390,9,1.0085909366607666,8.320808410644531e-05,52,0,1.218385934829712,0.0002970695495605469,83,0,1
