ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
111.7.96.132,192.168.10.5,2022-08-10 20:50:54,1,2,3,0,9202,3,60.0,60.0,52,0,0.1197500228881836,0.1197500228881836,52,0,1
111.7.96.148,192.168.10.5,2022-08-10 20:50:54,13,13,26,0,9202,26,10.172903060913086,6.008148193359375e-05,64,0,10.060965061187744,0.002090930938720703,295,0,1
160.44.201.156,192.168.10.5,2022-08-10 20:50:55,31,30,61,0,60778,21,21.297734022140503,0.33011507987976074,3275,0,21.236047983169556,1.1920928955078125e-06,4136,0,1
20.239.51.55,192.168.10.5,2022-08-10 20:51:00,1,0,1,0,80,1,60.0,60.0,60,0,60.0,60.0,0,0,1
202.165.24.237,192.168.10.5,2022-08-10 20:51:03,15,13,28,0,22,28,0.9775228500366211,0.0003440380096435547,676,0,1.1951220035552979,0.0002589225769042969,492,0,1
192.241.206.156,192.168.10.5,2022-08-10 20:51:05,5,4,9,0,1930,9,1.0082800388336182,0.1502058506011963,60,0,1.1585230827331543,0.0008590221405029297,80,0,1
168.100.10.60,192.168.10.5,2022-08-10 20:51:07,3,3,6,0,443,6,0.27016401290893555,0.000247955322265625,60,0,0.23322296142578125,0.036939144134521484,100,0,1
35.199.73.100,192.168.10.5,2022-08-10 20:51:10,14,12,26,0,22,26,0.9774229526519775,0.001199960708618164,676,0,1.330998182296753,0.000514984130859375,492,0,1
20.187.126.123,192.168.10.5,2022-08-10 20:51:13,6,1,7,0,80,7,16.23946714401245,1.0376598834991455,60,0,60.0,60.0,64,0,1
220.220.248.1,192.168.10.5,2022-08-10 20:51:14,3,3,0,6,57941,2,23.70955514907837,18.781677961349487,75,0,23.659448862075806,18.770743131637573,91,0,1
20.24.68.153,192.168.10.5,2022-08-10 20:51:20,6,1,7,0,80,7,16.235517024993896,1.0156090259552002,60,0,60.0,60.0,64,0,1
193.163.125.251,192.168.10.5,2022-08-10 20:51:33,6,1,7,0,8081,7,16.23949909210205,1.0157370567321777,44,0,60.0,60.0,44,0,1
216.39.252.14,192.168.10.5,2022-08-10 20:51:34,6,1,7,0,80,7,16.239778995513916,1.0374808311462402,60,0,60.0,60.0,64,0,1
20.24.211.47,192.168.10.5,2022-08-10 20:51:35,6,1,7,0,80,7,16.23959994316101,1.0237529277801514,60,0,60.0,60.0,64,0,1
94.102.61.36,192.168.10.5,2022-08-10 20:51:38,0,1,0,1,8500,1,60.0,60.0,0,0,60.0,60.0,57,0,1
89.248.165.120,192.168.10.5,2022-08-10 20:51:47,1,3,4,0,3389,4,60.0,60.0,44,0,0.24485516548156738,0.00833892822265625,44,0,1
20.239.88.36,192.168.10.5,2022-08-10 20:51:48,6,1,7,0,80,7,16.239551067352295,1.017730951309204,60,0,60.0,60.0,64,0,1
104.156.155.2,192.168.10.5,2022-08-10 20:51:52,2,6,8,0,56016,4,39.67895317077637,39.67895317077637,44,0,39.56503486633301,0.0009019374847412109,44,0,1
160.44.201.156,192.168.10.5,2022-08-10 20:51:56,37,36,73,0,37322,19,21.288589000701904,0.27460312843322754,2612,0,21.301298141479492,0.0002961158752441406,4136,0,1
45.227.254.20,192.168.10.5,2022-08-10 20:51:56,5,4,9,0,5900,9,0.2911200523376465,0.2899820804595947,52,0,0.2916269302368164,0.2894861698150635,52,0,1
104.206.128.26,192.168.10.5,2022-08-10 20:51:59,3,4,7,0,8082,7,1.3857650756835938,0.21704792976379395,44,0,1.2261271476745605,9.5367431640625e-07,44,0,1
204.48.20.242,192.168.10.5,2022-08-10 20:51:59,4,4,8,0,9090,8,1.1699650287628174,0.17292094230651855,44,0,30.81716012954712,0.16203808784484863,44,0,1
138.122.99.26,192.168.10.5,2022-08-10 20:52:11,4,4,8,0,3390,8,1.007979154586792,9.489059448242188e-05,52,0,1.1864769458770752,0.0003459453582763672,83,0,1
20.210.248.18,192.168.10.5,2022-08-10 20:52:11,6,1,7,0,80,7,16.23943591117859,1.0203568935394287,60,0,60.0,60.0,64,0,1
23.224.186.224,192.168.10.5,2022-08-10 20:52:12,1,2,3,0,2083,3,60.0,60.0,44,0,0.1113591194152832,0.1113591194152832,44,0,1
220.220.248.1,192.168.10.5,2022-08-10 20:52:19,7,8,0,15,47597,3,22.046621084213257,4.536336898803711,75,0,22.04816699028015,0.000308990478515625,125,0,1
20.239.51.55,192.168.10.5,2022-08-10 20:52:24,6,1,7,0,80,7,16.2435200214386,1.032423973083496,60,0,60.0,60.0,64,0,1
202.165.24.237,192.168.10.5,2022-08-10 20:52:26,15,12,27,0,22,27,0.978079080581665,0.00025200843811035156,676,0,1.1930789947509766,0.0014979839324951172,492,0,1
212.192.246.198,192.168.10.5,2022-08-10 20:52:26,8,8,16,0,25,16,0.2669188976287842,0.0004150867462158203,112,0,0.26722192764282227,9.5367431640625e-07,52,0,1
167.248.133.157,192.168.10.5,2022-08-10 20:52:26,1,2,3,0,8096,3,60.0,60.0,44,0,0.14626288414001465,0.14626288414001465,44,0,1
