ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
167.248.133.135,192.168.10.5,2022-08-13 06:50:42,1,2,3,0,5900,3,60.0,60.0,44,0,0.1424560546875,0.1424560546875,44,0,1
167.248.133.117,192.168.10.5,2022-08-13 06:50:43,5,6,11,0,5900,11,0.14861178398132324,0.14806294441223145,64,0,0.14927005767822266,0.0011451244354248047,64,0,1
162.142.125.160,192.168.10.5,2022-08-13 06:50:43,1,2,3,0,5900,3,60.0,60.0,60,0,0.15345191955566406,0.15345191955566406,60,0,1
61.177.173.35,192.168.10.5,2022-08-13 06:50:44,11,11,22,0,22,22,0.2492969036102295,0.1981201171875,676,0,0.2505509853363037,0.0005960464477539062,908,0,1
195.158.5.18,192.168.10.5,2022-08-13 06:50:44,6,7,13,0,5900,13,0.24625205993652344,0.24459600448608398,68,0,0.245452880859375,0.0002930164337158203,68,0,1
161.97.75.197,192.168.10.5,2022-08-13 06:50:47,5,4,9,0,8545,9,1.2798960208892822,0.2636270523071289,44,0,30.711671113967896,1.2714059352874756,44,0,1
159.223.217.44,192.168.10.5,2022-08-13 06:50:51,15,11,26,0,22,26,0.9778299331665039,0.00010085105895996094,676,0,1.2609729766845703,0.0008931159973144531,492,0,1
212.192.246.198,192.168.10.5,2022-08-13 06:51:00,9,8,17,0,25,17,0.28767895698547363,0.24734807014465332,112,0,0.2880380153656006,0.0011410713195800781,52,0,1
15.235.140.144,192.168.10.5,2022-08-13 06:51:01,14,12,26,0,22,26,0.9778721332550049,0.0009028911590576172,676,0,1.0971338748931885,0.0008959770202636719,492,0,1
194.26.29.11,192.168.10.5,2022-08-13 06:51:04,4,4,8,0,9147,8,1.0073771476745605,0.00010991096496582031,52,0,1.285128116607666,0.0017900466918945312,87,0,1
185.122.204.41,192.168.10.5,2022-08-13 06:51:05,8,8,16,0,33314,8,24.77701997756958,9.989738464355469e-05,52,0,24.489532947540283,0.0002510547637939453,87,0,1
107.182.129.203,192.168.10.5,2022-08-13 06:51:14,2,4,6,0,42056,6,0.9987869262695312,0.9987869262695312,60,0,0.7554240226745605,0.2439560890197754,60,0,1
182.233.39.212,192.168.10.5,2022-08-13 06:51:18,5,6,11,0,5555,11,0.9716432094573975,0.05106616020202637,199,0,1.0757198333740234,0.0008440017700195312,189,0,1
89.248.165.71,192.168.10.5,2022-08-13 06:51:26,1,3,4,0,1833,4,60.0,60.0,44,0,0.23891401290893555,0.0452730655670166,44,0,1
220.220.248.1,192.168.10.5,2022-08-13 06:51:29,5,5,0,10,54102,2,34.43319582939148,1.1466190814971924,75,0,34.42927002906799,1.1072659492492676,91,0,1
160.44.201.156,192.168.10.5,2022-08-13 06:51:29,48,47,95,0,35426,20,33.34340000152588,0.3294100761413574,4397,0,33.35209512710571,0.0002551078796386719,4136,0,1
89.248.163.140,192.168.10.5,2022-08-13 06:51:31,1,3,4,0,5555,4,60.0,60.0,44,0,0.2318129539489746,0.05362200736999512,44,0,1
13.233.115.159,192.168.10.5,2022-08-13 06:51:31,10,11,21,0,22,21,4.336387872695923,0.2752721309661865,676,0,4.533615827560425,0.07982182502746582,492,0,1
118.69.84.47,192.168.10.5,2022-08-13 06:51:38,3,4,7,0,3389,7,0.10363507270812988,0.07682013511657715,59,0,0.18444395065307617,0.0026950836181640625,83,0,1
192.168.3.115,172.29.148.192,2022-08-13 06:51:40,0,12,12,0,55443,12,60.0,60.0,0,0,12.968847036361694,1.0092308521270752,60,0,0
116.7.176.92,192.168.10.5,2022-08-13 06:51:46,1,3,4,0,1433,4,60.0,60.0,44,0,0.1865100860595703,0.12868905067443848,44,0,1
123.160.221.17,192.168.10.5,2022-08-13 06:51:57,6,6,12,0,8084,12,16.239131927490234,1.034688949584961,52,0,8.242150068283081,0.1900479793548584,52,0,1
123.160.221.21,192.168.10.5,2022-08-13 06:51:57,11,14,25,0,8084,25,10.205454111099243,0.000247955322265625,60,0,9.998837947845459,0.0012018680572509766,295,0,1
159.223.217.44,192.168.10.5,2022-08-13 06:52:02,14,12,26,0,22,26,0.9768030643463135,0.0005998611450195312,676,0,1.2640020847320557,9.5367431640625e-07,492,0,1
89.248.163.145,192.168.10.5,2022-08-13 06:52:03,2,6,8,0,33333,4,53.3159339427948,53.3159339427948,44,0,53.05624794960022,0.03574109077453613,44,0,1
185.225.73.18,192.168.10.5,2022-08-13 06:52:03,1,2,3,0,9091,3,60.0,60.0,44,0,0.24276399612426758,0.24276399612426758,44,0,1
15.235.140.144,192.168.10.5,2022-08-13 06:52:05,15,14,29,0,22,29,0.9748508930206299,0.00034999847412109375,676,0,1.0879161357879639,9.5367431640625e-07,492,0,1
139.59.156.177,192.168.10.5,2022-08-13 06:52:25,4,7,11,0,23,11,30.278422832489014,0.25594115257263184,60,0,30.027290105819702,0.15396809577941895,60,0,1
43.240.2.12,192.168.10.5,2022-08-13 06:52:27,3,5,8,0,6379,8,0.25563907623291016,0.21187186241149902,60,0,0.2555818557739258,0.0006082057952880859,66,0,1
185.122.204.41,192.168.10.5,2022-08-13 06:52:30,7,8,15,0,33302,8,28.583895921707153,1.0078790187835693,52,0,28.30406093597412,1.1920928955078125e-06,87,0,1
220.220.248.1,192.168.10.5,2022-08-13 06:52:35,3,3,0,6,54079,2,34.492849826812744,1.1770451068878174,75,0,34.49449586868286,1.1757481098175049,91,0,1
160.44.201.156,192.168.10.5,2022-08-13 06:52:35,33,30,63,0,42666,23,33.39593195915222,4.38690185546875e-05,3512,0,33.396443128585815,9.5367431640625e-07,4136,0,1
192.168.3.115,172.29.148.192,2022-08-13 06:52:40,0,8,8,0,55443,8,60.0,60.0,0,0,12.77733588218689,1.0026941299438477,60,0,0
62.204.41.80,192.168.10.5,2022-08-13 06:52:45,1,3,4,0,8393,4,60.0,60.0,44,0,0.29612016677856445,0.0011649131774902344,44,0,1
144.24.84.14,192.168.10.5,2022-08-13 06:53:01,16,16,32,0,22,32,4.251030921936035,0.32009196281433105,676,0,4.020934820175171,0.0005960464477539062,492,0,1
193.142.146.215,192.168.10.5,2022-08-13 06:53:02,4,4,8,0,53649,8,1.0081329345703125,0.00015211105346679688,52,0,1.3187811374664307,0.002694845199584961,87,0,1
106.75.65.126,192.168.10.5,2022-08-13 06:53:06,1,1,2,0,264,2,60.0,60.0,40,0,60.0,60.0,44,0,1
15.235.140.144,192.168.10.5,2022-08-13 06:53:07,26,24,50,0,22,50,57.38615918159485,0.12947702407836914,676,0,57.311723947525024,0.0006010532379150391,492,0,1
159.223.217.44,192.168.10.5,2022-08-13 06:53:14,15,11,26,0,22,26,0.9759869575500488,0.0004010200500488281,676,0,1.248790979385376,0.0012149810791015625,492,0,1
187.235.35.5,192.168.10.5,2022-08-13 06:53:27,6,7,13,0,23,13,31.444903135299683,0.5275070667266846,60,0,31.274890899658203,0.1373279094696045,60,0,1
212.80.219.205,192.168.10.5,2022-08-13 06:53:38,5,5,10,0,5900,10,0.3098909854888916,0.2809891700744629,52,0,0.30834412574768066,0.029502153396606445,52,0,1
220.220.248.1,192.168.10.5,2022-08-13 06:53:38,2,2,0,4,33861,2,34.49630403518677,34.49630403518677,75,0,34.49605083465576,34.49605083465576,91,0,1
160.44.201.156,192.168.10.5,2022-08-13 06:53:38,19,17,36,0,48156,18,33.3914430141449,0.00029587745666503906,3421,0,33.38664484024048,0.0003070831298828125,4136,0,1
192.168.3.116,172.29.148.192,2022-08-13 06:53:41,0,12,12,0,55443,12,60.0,60.0,0,0,12.807201147079468,1.0335800647735596,60,0,0
62.233.50.217,192.168.10.5,2022-08-13 06:53:43,1,3,4,0,4052,4,60.0,60.0,44,0,0.28539204597473145,0.0023419857025146484,44,0,1
167.94.138.80,192.168.10.5,2022-08-13 06:54:03,1,2,3,0,16071,3,60.0,60.0,44,0,0.1983790397644043,0.1983790397644043,44,0,1
167.94.138.63,192.168.10.5,2022-08-13 06:54:03,9,12,21,0,16071,21,1.2048609256744385,0.00014400482177734375,60,0,2.211246967315674,0.0002989768981933594,295,0,1
15.235.140.144,192.168.10.5,2022-08-13 06:54:08,14,13,27,0,22,27,58.505431175231934,0.1195991039276123,676,0,58.42075991630554,9.5367431640625e-07,492,0,1
162.142.125.160,192.168.10.5,2022-08-13 06:54:08,1,2,3,0,16071,3,60.0,60.0,60,0,0.15723896026611328,0.15723896026611328,60,0,1
143.244.168.93,192.168.10.5,2022-08-13 06:54:19,12,10,22,0,22,22,0.1599431037902832,0.0005490779876708984,676,0,0.16114497184753418,0.0014920234680175781,84,0,1
66.240.192.138,192.168.10.5,2022-08-13 06:54:25,1,1,2,0,503,2,60.0,60.0,40,0,60.0,60.0,44,0,1
159.223.217.44,192.168.10.5,2022-08-13 06:54:27,15,11,26,0,22,26,0.9766249656677246,0.0003459453582763672,676,0,1.260429859161377,0.0011570453643798828,492,0,1
192.241.208.153,192.168.10.5,2022-08-13 06:54:28,6,1,7,0,465,7,16.239166975021362,1.0255420207977295,44,0,60.0,60.0,44,0,1
192.241.237.96,192.168.10.5,2022-08-13 06:54:28,6,1,7,0,465,7,16.239135026931763,1.0217468738555908,44,0,60.0,60.0,44,0,1
111.7.96.138,192.168.10.5,2022-08-13 06:54:31,1,2,3,0,18098,3,60.0,60.0,52,0,0.10782504081726074,0.10782504081726074,52,0,1
111.7.96.148,192.168.10.5,2022-08-13 06:54:31,12,15,27,0,18098,27,10.113923072814941,5.1021575927734375e-05,64,0,10.00238299369812,0.0003139972686767578,295,0,1
185.156.74.34,192.168.10.5,2022-08-13 06:54:32,1,3,4,0,59421,4,60.0,60.0,44,0,0.23651504516601562,0.010731935501098633,44,0,1
