ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
46.161.27.54,192.168.10.5,2022-08-16 19:50:46,1,3,4,0,4189,4,60.0,60.0,44,0,0.23174500465393066,0.02500605583190918,44,0,1
220.220.248.1,192.168.10.5,2022-08-16 19:50:49,7,7,0,14,36080,2,38.58423399925232,0.0011401176452636719,75,0,38.58194303512573,0.0014710426330566406,116,0,1
160.44.201.156,192.168.10.5,2022-08-16 19:50:49,52,47,99,0,50212,22,48.429983139038086,0.3218820095062256,5696,0,48.41968607902527,4.601478576660156e-05,4136,0,1
205.210.31.148,192.168.10.5,2022-08-16 19:50:50,5,6,11,0,47693,11,1.7983291149139404,9.298324584960938e-05,60,0,1.4838321208953857,0.0005950927734375,259,0,1
87.9.236.214,192.168.10.5,2022-08-16 19:50:52,5,6,11,0,5555,11,0.9665570259094238,0.0017979145050048828,199,0,1.315505027770996,0.0017390251159667969,189,0,1
62.204.41.80,192.168.10.5,2022-08-16 19:50:55,1,3,4,0,31123,4,60.0,60.0,44,0,0.2865431308746338,0.0035898685455322266,44,0,1
192.241.216.32,192.168.10.5,2022-08-16 19:50:56,5,3,8,0,5223,8,1.0081288814544678,0.12739992141723633,60,0,1.1355438232421875,0.12958908081054688,80,0,1
192.168.3.115,172.29.148.192,2022-08-16 19:50:57,0,12,12,0,55443,12,60.0,60.0,0,0,12.969483137130737,1.0157229900360107,60,0,0
89.218.80.61,192.168.10.5,2022-08-16 19:50:58,28,22,50,0,22,50,29.490565061569214,0.0007989406585693359,676,0,29.142807960510254,0.0008530616760253906,492,0,1
14.17.114.113,192.168.10.5,2022-08-16 19:51:01,3,4,7,0,3389,7,0.21710491180419922,0.052802085876464844,59,0,0.2722320556640625,0.0006210803985595703,83,0,1
45.134.144.140,192.168.10.5,2022-08-16 19:51:02,5,3,8,0,6443,8,1.008970022201538,0.2393360137939453,60,0,1.2488059997558594,0.23916411399841309,309,0,1
51.79.250.5,192.168.10.5,2022-08-16 19:51:10,3,3,6,0,3389,6,0.07711482048034668,0.0322880744934082,59,0,0.10962295532226562,0.07708001136779785,83,0,1
89.248.165.60,192.168.10.5,2022-08-16 19:51:13,1,3,4,0,3309,4,60.0,60.0,44,0,0.23891711235046387,0.005939960479736328,44,0,1
62.217.130.20,192.168.10.5,2022-08-16 19:51:19,6,1,7,0,3391,7,16.239493131637573,1.0082299709320068,48,0,60.0,60.0,48,0,1
85.203.23.46,192.168.10.5,2022-08-16 19:51:20,4,6,10,0,27017,10,0.3152151107788086,0.0046160221099853516,253,0,0.31576991081237793,0.0020911693572998047,325,0,1
121.229.45.222,192.168.10.5,2022-08-16 19:51:37,3,4,7,0,6379,7,0.25646305084228516,0.1842031478881836,60,0,0.2561609745025635,0.18353486061096191,66,0,1
47.91.24.119,192.168.10.5,2022-08-16 19:51:46,15,12,27,0,22,27,0.9725980758666992,0.0001480579376220703,676,0,1.0226500034332275,0.0003478527069091797,492,0,1
212.192.246.198,192.168.10.5,2022-08-16 19:51:53,9,7,16,0,25,16,0.2600231170654297,0.2457139492034912,112,0,0.2603878974914551,0.24366307258605957,52,0,1
220.220.248.1,192.168.10.5,2022-08-16 19:51:55,5,5,0,10,40339,2,49.556631088256836,1.1374261379241943,75,0,49.55403709411621,1.1367998123168945,91,0,1
160.44.201.156,192.168.10.5,2022-08-16 19:51:55,43,48,91,0,41106,20,48.44091796875,0.28965187072753906,2615,0,48.439310789108276,9.5367431640625e-07,4136,0,1
192.168.3.115,172.29.148.192,2022-08-16 19:51:57,0,8,8,0,55443,8,60.0,60.0,0,0,12.791570901870728,1.0484721660614014,60,0,0
159.65.232.52,192.168.10.5,2022-08-16 19:51:58,4,5,9,0,8001,9,1.1712679862976074,0.17669105529785156,44,0,30.820323944091797,9.5367431640625e-07,44,0,1
104.56.245.192,192.168.10.5,2022-08-16 19:52:01,15,11,26,0,22,26,0.9751930236816406,0.00019812583923339844,676,0,1.128098964691162,0.024425029754638672,492,0,1
51.15.244.103,192.168.10.5,2022-08-16 19:52:01,0,1,0,1,25565,1,60.0,60.0,0,0,60.0,60.0,35,0,1
89.218.80.61,192.168.10.5,2022-08-16 19:52:06,28,22,50,0,22,50,29.525377988815308,0.0010509490966796875,676,0,29.190823078155518,0.0005619525909423828,492,0,1
89.248.165.204,192.168.10.5,2022-08-16 19:52:12,1,3,4,0,33633,4,60.0,60.0,44,0,0.2237410545349121,0.008035898208618164,44,0,1
61.177.173.50,192.168.10.5,2022-08-16 19:52:25,11,12,23,0,22,23,0.6507160663604736,0.6037049293518066,699,0,0.8850431442260742,0.0003108978271484375,908,0,1
185.7.214.117,192.168.10.5,2022-08-16 19:52:38,8,9,17,0,8443,17,2.733680009841919,0.000247955322265625,1476,0,2.7346789836883545,0.00030684471130371094,295,0,1
91.240.118.77,192.168.10.5,2022-08-16 19:52:42,1,3,4,0,7175,4,60.0,60.0,44,0,0.2844970226287842,0.0021071434020996094,44,0,1
201.230.120.135,192.168.10.5,2022-08-16 19:52:42,6,8,14,0,3389,14,0.19022893905639648,0.09183788299560547,59,0,0.21689796447753906,1.1920928955078125e-06,83,0,1
61.164.49.126,192.168.10.5,2022-08-16 19:52:43,7,6,13,0,5900,13,0.5997319221496582,0.19154596328735352,68,0,0.789086103439331,0.1886000633239746,68,0,1
14.17.114.113,192.168.10.5,2022-08-16 19:52:49,3,4,7,0,3389,7,0.21490907669067383,0.022047042846679688,59,0,0.23653793334960938,0.0029909610748291016,83,0,1
89.248.165.169,192.168.10.5,2022-08-16 19:52:53,1,3,4,0,33504,4,60.0,60.0,44,0,0.23801898956298828,0.009238958358764648,44,0,1
47.91.24.119,192.168.10.5,2022-08-16 19:53:00,15,13,28,0,22,28,0.974498987197876,0.00044798851013183594,676,0,1.024198055267334,0.00034809112548828125,492,0,1
220.220.248.1,192.168.10.5,2022-08-16 19:53:01,4,4,0,8,59205,2,49.576393127441406,1.1762208938598633,75,0,49.577840089797974,1.176405906677246,91,0,1
160.44.201.156,192.168.10.5,2022-08-16 19:53:01,39,37,76,0,57322,20,48.49805808067322,0.3263280391693115,5901,0,48.4974000453949,9.5367431640625e-07,4136,0,1
193.124.7.9,192.168.10.5,2022-08-16 19:53:04,5,7,12,0,1256,12,1.0085790157318115,0.3150060176849365,60,0,1.32352614402771,0.0003190040588378906,162,0,1
51.79.250.5,192.168.10.5,2022-08-16 19:53:05,3,4,7,0,3389,7,0.08156895637512207,0.028994083404541016,59,0,0.11080789566040039,9.5367431640625e-07,83,0,1
89.218.80.61,192.168.10.5,2022-08-16 19:53:13,21,11,32,0,22,32,23.456902980804443,0.7411158084869385,676,0,1.3548328876495361,0.0009160041809082031,492,0,1
92.255.85.195,192.168.10.5,2022-08-16 19:53:41,8,10,18,0,30114,18,1.0085010528564453,0.00014209747314453125,52,0,1.3032701015472412,0.0008950233459472656,84,0,1
61.222.19.133,192.168.10.5,2022-08-16 19:53:45,5,4,9,0,3391,9,1.0089390277862549,0.08218193054199219,52,0,1.0793039798736572,0.011931896209716797,93,0,1
106.75.50.100,192.168.10.5,2022-08-16 19:53:47,31,24,55,0,30005,55,1.1985888481140137,0.1730940341949463,60,0,1.2055740356445312,9.5367431640625e-07,295,0,1
143.198.32.126,192.168.10.5,2022-08-16 19:54:05,3,5,8,0,7002,8,1.1779189109802246,0.16393804550170898,44,0,30.83698010444641,9.5367431640625e-07,44,0,1
220.220.248.1,192.168.10.5,2022-08-16 19:54:05,3,3,0,6,44761,2,49.57789087295532,1.1513540744781494,75,0,49.57722020149231,1.1489717960357666,91,0,1
160.44.201.156,192.168.10.5,2022-08-16 19:54:05,31,28,59,0,34114,21,48.48651695251465,0.3254239559173584,4044,0,48.479487895965576,0.00030303001403808594,4136,0,1
