ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
202.189.7.190,192.168.10.5,2022-08-08 16:50:47,6,5,11,0,5900,11,0.31937098503112793,0.10554099082946777,52,0,0.4257190227508545,0.00030684471130371094,52,0,1
220.220.248.1,192.168.10.5,2022-08-08 16:51:03,8,9,0,17,37476,3,35.47815489768982,2.7469401359558105,75,0,35.47665500640869,9.5367431640625e-07,122,0,1
167.94.145.22,192.168.10.5,2022-08-08 16:51:06,1,2,3,0,4797,3,60.0,60.0,44,0,0.2451620101928711,0.2451620101928711,44,0,1
167.94.145.59,192.168.10.5,2022-08-08 16:51:06,10,13,23,0,4797,23,1.2448079586029053,0.2441239356994629,60,0,1.2544410228729248,9.5367431640625e-07,295,0,1
51.91.179.172,192.168.10.5,2022-08-08 16:51:10,6,1,7,0,80,7,16.23976182937622,1.03609299659729,60,0,60.0,60.0,64,0,1
92.255.85.30,192.168.10.5,2022-08-08 16:51:12,4,3,7,0,5100,7,1.0077779293060303,0.0001590251922607422,52,0,1.2976200580596924,0.2895019054412842,52,0,1
146.88.240.4,192.168.10.5,2022-08-08 16:51:12,0,1,0,1,6881,1,60.0,60.0,0,0,60.0,60.0,58,0,1
220.141.18.239,192.168.10.5,2022-08-08 16:51:14,5,6,11,0,56433,11,1.0081238746643066,0.3119039535522461,52,0,1.0491588115692139,0.0002942085266113281,108,0,1
129.250.206.86,192.168.10.5,2022-08-08 16:51:17,0,1,0,1,53,1,60.0,60.0,0,0,60.0,60.0,78,0,1
91.240.118.105,192.168.10.5,2022-08-08 16:51:19,1,2,3,0,23,3,60.0,60.0,52,0,0.283297061920166,0.283297061920166,52,0,1
165.154.233.244,192.168.10.5,2022-08-08 16:51:36,8,14,22,0,23,22,22.93811297416687,12.448610067367554,60,0,22.863184928894043,0.004492044448852539,60,0,1
139.59.39.95,192.168.10.5,2022-08-08 16:51:38,27,26,53,0,22,53,55.765527963638306,0.00015091896057128906,900,0,55.649897813797,0.0002989768981933594,796,0,1
103.240.235.233,192.168.10.5,2022-08-08 16:51:44,559,614,1173,0,445,1173,0.22164201736450195,0.024756193161010742,129,0,0.22309398651123047,9.5367431640625e-07,150,0,1
179.60.147.159,192.168.10.5,2022-08-08 16:51:46,15,18,33,0,22,33,1.3843560218811035,0.869966983795166,676,0,1.2413158416748047,0.00033211708068847656,1454,0,1
194.87.210.169,192.168.10.5,2022-08-08 16:51:46,14,11,25,0,22,25,0.976038932800293,0.0008578300476074219,676,0,1.300321102142334,0.0009069442749023438,492,0,1
167.94.138.151,192.168.10.5,2022-08-08 16:51:49,1,2,3,0,12132,3,60.0,60.0,44,0,0.2001810073852539,0.2001810073852539,44,0,1
167.94.138.46,192.168.10.5,2022-08-08 16:51:49,10,10,20,0,12132,20,1.2138080596923828,0.21395492553710938,60,0,1.2222521305084229,0.0014557838439941406,295,0,1
162.142.125.160,192.168.10.5,2022-08-08 16:51:54,1,2,3,0,12132,3,60.0,60.0,60,0,0.1605520248413086,0.1605520248413086,60,0,1
160.44.201.156,192.168.10.5,2022-08-08 16:51:55,75,68,143,0,50402,44,36.50556707382202,0.27974486351013184,11352,0,36.515109062194824,9.5367431640625e-07,4136,0,1
162.248.93.167,192.168.10.5,2022-08-08 16:52:04,6,1,7,0,80,7,16.239570140838623,1.0424079895019531,60,0,60.0,60.0,64,0,1
220.220.248.1,192.168.10.5,2022-08-08 16:52:09,5,5,0,10,57171,2,37.64583706855774,1.129446029663086,75,0,37.64647388458252,1.1290459632873535,91,0,1
89.248.163.140,192.168.10.5,2022-08-08 16:52:09,1,3,4,0,1945,4,60.0,60.0,44,0,0.234421968460083,0.020268917083740234,44,0,1
220.141.18.239,192.168.10.5,2022-08-08 16:52:15,5,4,9,0,56433,9,1.0083279609680176,0.05685997009277344,52,0,1.0653290748596191,0.0011658668518066406,452,0,1
80.66.88.108,192.168.10.5,2022-08-08 16:52:15,3,4,7,0,3389,7,0.287891149520874,0.10317182540893555,59,0,0.395949125289917,0.0008580684661865234,83,0,1
45.227.254.20,192.168.10.5,2022-08-08 16:52:18,5,5,10,0,5900,10,0.29243016242980957,0.2913808822631836,52,0,0.2937319278717041,0.00026702880859375,52,0,1
49.142.188.6,192.168.10.5,2022-08-08 16:52:26,6,1,7,0,23,7,16.23553204536438,1.0180580615997314,44,0,60.0,60.0,44,0,1
103.240.235.233,192.168.10.5,2022-08-08 16:52:44,537,595,1132,0,445,1132,0.35009098052978516,0.17818713188171387,129,0,0.34547996520996094,9.5367431640625e-07,150,0,1
194.87.210.169,192.168.10.5,2022-08-08 16:52:57,14,11,25,0,22,25,0.9758350849151611,0.0010919570922851562,676,0,1.3024530410766602,0.0005581378936767578,492,0,1
160.44.201.156,192.168.10.5,2022-08-08 16:53:00,87,74,161,0,40850,44,36.49441599845886,5.0067901611328125e-05,5696,0,36.49122095108032,9.5367431640625e-07,4136,0,1
210.101.94.201,192.168.10.5,2022-08-08 16:53:05,1,2,3,0,2376,3,60.0,60.0,44,0,0.3819260597229004,0.3819260597229004,44,0,1
192.241.219.67,192.168.10.5,2022-08-08 16:53:05,5,6,11,0,8080,11,1.008147954940796,0.1148538589477539,60,0,1.121617078781128,0.00030493736267089844,186,0,1
138.122.99.26,192.168.10.5,2022-08-08 16:53:11,4,4,8,0,3390,8,1.0082759857177734,0.0001010894775390625,52,0,1.189182996749878,0.0011909008026123047,83,0,1
185.170.144.46,192.168.10.5,2022-08-08 16:53:12,0,1,1,0,1025,1,60.0,60.0,0,0,60.0,60.0,40,0,1
220.141.18.239,192.168.10.5,2022-08-08 16:53:16,5,5,10,0,56433,10,1.0081748962402344,0.04363083839416504,52,0,1.051574945449829,0.00026798248291015625,108,0,1
157.245.153.67,192.168.10.5,2022-08-08 16:53:16,3,4,7,0,55222,7,1.1166009902954102,0.09400796890258789,44,0,1.1007461547851562,0.0011098384857177734,44,0,1
192.168.3.115,172.29.148.192,2022-08-08 16:53:17,0,12,12,0,55443,12,60.0,60.0,0,0,12.916546106338501,1.0033738613128662,60,0,0
165.154.233.244,192.168.10.5,2022-08-08 16:53:20,1,2,3,0,23,3,60.0,60.0,44,0,0.07598400115966797,0.07598400115966797,44,0,1
51.38.75.3,192.168.10.5,2022-08-08 16:53:31,3,4,7,0,3389,7,0.2450559139251709,0.09729599952697754,59,0,0.33994293212890625,0.0008611679077148438,83,0,1
58.211.191.41,192.168.10.5,2022-08-08 16:53:35,3,4,7,0,6379,7,0.25910091400146484,0.1880331039428711,60,0,0.26334500312805176,0.18084192276000977,60,0,1
139.59.39.95,192.168.10.5,2022-08-08 16:53:36,14,12,26,0,22,26,0.9753341674804688,0.00029397010803222656,900,0,1.1391618251800537,0.000308990478515625,796,0,1
220.220.248.1,192.168.10.5,2022-08-08 16:53:39,7,7,0,14,60721,2,37.64118194580078,2.659295082092285,75,0,37.639583110809326,1.1364798545837402,91,0,1
210.101.94.203,192.168.10.5,2022-08-08 16:53:41,5,5,10,0,2376,10,1.0084400177001953,0.04218411445617676,60,0,1.050704002380371,9.5367431640625e-07,182,0,1
180.76.106.102,192.168.10.5,2022-08-08 16:53:43,6,1,7,0,23,7,16.239564895629883,1.0104680061340332,44,0,60.0,60.0,44,0,1
167.248.133.138,192.168.10.5,2022-08-08 16:53:43,1,1,2,0,83,2,60.0,60.0,40,0,60.0,60.0,44,0,1
103.240.235.233,192.168.10.5,2022-08-08 16:53:44,539,592,1131,0,445,1131,0.36606502532958984,0.18102812767028809,129,0,0.36217403411865234,9.5367431640625e-07,150,0,1
168.100.10.60,192.168.10.5,2022-08-08 16:53:47,3,3,6,0,443,6,0.22698688507080078,0.0001621246337890625,60,0,0.22608089447021484,0.0008671283721923828,100,0,1
103.114.104.92,192.168.10.5,2022-08-08 16:53:51,7,8,15,0,25,15,0.25348997116088867,0.08506107330322266,112,0,0.16954398155212402,0.009227991104125977,52,0,1
