ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
192.241.222.168,192.168.10.5,2022-08-04 02:50:16,6,1,7,0,8091,7,16.239609956741333,1.0234899520874023,44,0,60.0,60.0,44,0,1
80.66.66.48,192.168.10.5,2022-08-04 02:50:24,8,11,19,0,1107,19,1.0087699890136719,0.00011396408081054688,52,0,1.2770991325378418,0.0002980232238769531,84,0,1
110.44.136.243,192.168.10.5,2022-08-04 02:50:25,3,4,7,0,3389,7,0.08950400352478027,0.0076410770416259766,59,0,0.10038900375366211,0.0008959770202636719,83,0,1
173.249.29.134,192.168.10.5,2022-08-04 02:50:27,3,4,7,0,22563,7,1.2804059982299805,0.27828192710876465,44,0,1.2865869998931885,0.0002989768981933594,44,0,1
194.26.29.86,192.168.10.5,2022-08-04 02:50:33,1,3,4,0,20202,4,60.0,60.0,44,0,0.26777005195617676,0.018772125244140625,44,0,1
5.161.140.218,192.168.10.5,2022-08-04 02:50:35,3,4,7,0,3389,7,0.17007899284362793,0.013039827346801758,59,0,0.18470501899719238,0.002393960952758789,83,0,1
20.226.49.60,192.168.10.5,2022-08-04 02:50:43,14,12,26,0,22,26,0.9742410182952881,0.0008490085601806641,676,0,1.2806341648101807,0.0008950233459472656,492,0,1
103.195.100.171,192.168.10.5,2022-08-04 02:50:48,1,3,4,0,25517,4,60.0,60.0,44,0,0.22703099250793457,0.09409117698669434,44,0,1
167.248.133.140,192.168.10.5,2022-08-04 02:50:49,1,2,3,0,5432,3,60.0,60.0,44,0,0.1450669765472412,0.1450669765472412,44,0,1
167.248.133.46,192.168.10.5,2022-08-04 02:50:49,11,14,25,0,5432,25,15.148484945297241,0.005066871643066406,61,0,15.00194501876831,9.5367431640625e-07,60,0,1
64.227.190.199,192.168.10.5,2022-08-04 02:50:50,95,78,173,0,22,173,0.9785780906677246,0.005321979522705078,676,0,1.1331758499145508,9.5367431640625e-07,584,0,1
220.220.248.1,192.168.10.5,2022-08-04 02:50:50,4,4,0,8,34451,2,38.91645097732544,1.1504838466644287,75,0,38.919195890426636,1.148961067199707,91,0,1
160.44.201.156,192.168.10.5,2022-08-04 02:50:50,43,42,85,0,45368,23,37.39809608459473,0.3576469421386719,7110,0,37.414549112319946,9.5367431640625e-07,4136,0,1
104.45.150.166,192.168.10.5,2022-08-04 02:50:59,6,1,7,0,80,7,16.243587017059326,1.018752098083496,60,0,60.0,60.0,64,0,1
128.14.209.150,192.168.10.5,2022-08-04 02:51:08,0,2,0,2,2152,1,60.0,60.0,0,0,40.091771841049194,40.091771841049194,74,0,1
121.4.84.147,192.168.10.5,2022-08-04 02:51:09,20,20,40,0,5900,40,15.578418970108032,0.15080595016479492,64,0,15.578028917312622,9.5367431640625e-07,64,0,1
198.12.114.231,192.168.10.5,2022-08-04 02:51:19,15,12,27,0,22,27,0.9786748886108398,0.00038909912109375,676,0,1.134680986404419,0.001505136489868164,492,0,1
162.142.125.160,192.168.10.5,2022-08-04 02:51:20,3,6,9,0,5432,3,6.865254163742065,6.5226149559021,60,0,6.718037128448486,0.14656281471252441,60,0,1
162.142.125.228,192.168.10.5,2022-08-04 02:51:22,1,2,3,0,8093,3,60.0,60.0,44,0,0.15904808044433594,0.15904808044433594,44,0,1
162.142.125.7,192.168.10.5,2022-08-04 02:51:22,10,13,23,0,8093,23,1.1521780490875244,0.15030789375305176,60,0,1.164438009262085,0.0003459453582763672,295,0,1
198.235.24.11,192.168.10.5,2022-08-04 02:51:24,1,2,3,0,3389,3,60.0,60.0,44,0,0.044671058654785156,0.044671058654785156,44,0,1
46.70.105.60,192.168.10.5,2022-08-04 02:51:26,5,6,11,0,5555,11,0.9597599506378174,0.0005478858947753906,199,0,1.3119540214538574,0.0014469623565673828,189,0,1
43.154.104.98,192.168.10.5,2022-08-04 02:51:26,15,12,27,0,22,27,0.9792778491973877,5.1021575927734375e-05,676,0,1.084359884262085,0.0005888938903808594,492,0,1
65.73.231.122,192.168.10.5,2022-08-04 02:51:27,14,11,25,0,22,25,0.9796299934387207,0.0012989044189453125,676,0,1.186790943145752,0.0005979537963867188,492,0,1
167.248.133.153,192.168.10.5,2022-08-04 02:51:28,1,2,3,0,2226,3,60.0,60.0,44,0,0.14596295356750488,0.14596295356750488,44,0,1
128.199.80.214,192.168.10.5,2022-08-04 02:51:28,15,12,27,0,22,27,0.9768831729888916,0.00024890899658203125,676,0,1.0962378978729248,0.0014960765838623047,492,0,1
167.248.133.45,192.168.10.5,2022-08-04 02:51:28,10,13,23,0,2226,23,1.139374017715454,0.13723206520080566,60,0,1.1460120677947998,9.5367431640625e-07,295,0,1
45.61.188.191,192.168.10.5,2022-08-04 02:51:30,1,2,3,0,1080,3,60.0,60.0,44,0,0.16892695426940918,0.16892695426940918,44,0,1
