ex_address,in_address,timestamp,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_interval,rcv_min_interval,rcv_max_length,rcv_min_length,snd_max_interval,snd_min_interval,snd_max_length,snd_min_length,label
5.152.20.18,192.168.10.5,2022-08-16 20:50:43,5,5,10,0,3391,10,1.0080280303955078,0.3255751132965088,52,0,1.330354928970337,0.002994060516357422,93,0,1
77.73.131.192,192.168.10.5,2022-08-16 20:50:49,1,1,2,0,88,2,60.0,60.0,40,0,60.0,60.0,44,0,1
220.220.248.1,192.168.10.5,2022-08-16 20:50:50,3,3,0,6,45757,2,49.6149480342865,1.178307056427002,75,0,49.614351987838745,1.178443193435669,91,0,1
160.44.201.156,192.168.10.5,2022-08-16 20:50:50,31,32,63,0,56966,24,48.502840995788574,0.3191831111907959,5343,0,48.515729904174805,9.5367431640625e-07,4136,0,1
89.248.163.145,192.168.10.5,2022-08-16 20:50:50,1,3,4,0,21111,4,60.0,60.0,44,0,0.23952198028564453,0.03897809982299805,44,0,1
147.182.237.31,192.168.10.5,2022-08-16 20:50:54,15,15,30,0,22,30,2.061532974243164,0.0006990432739257812,676,0,1.9020509719848633,0.0005929470062255859,492,0,1
198.199.115.37,192.168.10.5,2022-08-16 20:50:56,5,3,8,0,5938,8,1.008613109588623,0.12794780731201172,60,0,1.1367599964141846,0.12715601921081543,80,0,1
52.178.155.67,192.168.10.5,2022-08-16 20:50:58,14,11,25,0,22,25,0.9708800315856934,0.0002529621124267578,699,0,1.252331018447876,3.981590270996094e-05,1028,0,1
45.33.96.205,192.168.10.5,2022-08-16 20:50:59,5,5,10,0,80,10,7.81243109703064,0.00010895729064941406,7606,0,7.642107963562012,0.16887497901916504,259,0,1
14.17.114.113,192.168.10.5,2022-08-16 20:51:01,3,3,6,0,3389,6,0.2081470489501953,0.05861401557922363,59,0,0.26932287216186523,0.20815610885620117,52,0,1
50.225.176.238,192.168.10.5,2022-08-16 20:51:08,14,13,27,0,22,27,0.9777259826660156,0.0013370513916015625,676,0,1.1969199180603027,0.0002999305725097656,492,0,1
208.109.34.15,192.168.10.5,2022-08-16 20:51:16,14,12,26,0,22,26,0.976978063583374,0.0010478496551513672,676,0,1.1519389152526855,0.0011591911315917969,492,0,1
167.94.146.24,192.168.10.5,2022-08-16 20:51:20,1,2,3,0,27697,3,60.0,60.0,44,0,0.2448570728302002,0.2448570728302002,44,0,1
167.94.146.59,192.168.10.5,2022-08-16 20:51:20,8,14,22,0,27697,22,1.259213924407959,0.25943803787231445,60,0,1.2669541835784912,0.00029587745666503906,295,0,1
91.240.118.41,192.168.10.5,2022-08-16 20:51:26,1,3,4,0,12355,4,60.0,60.0,44,0,0.28658199310302734,0.001116037368774414,44,0,1
114.132.189.123,192.168.10.5,2022-08-16 20:51:34,3,5,8,0,6379,8,0.2621779441833496,0.2218921184539795,60,0,0.2624499797821045,0.005666971206665039,66,0,1
194.26.29.152,192.168.10.5,2022-08-16 20:51:38,1,1,2,0,83,2,60.0,60.0,40,0,60.0,60.0,44,0,1
167.94.145.27,192.168.10.5,2022-08-16 20:51:39,1,2,3,0,19766,3,60.0,60.0,44,0,0.2344210147857666,0.2344210147857666,44,0,1
167.94.145.59,192.168.10.5,2022-08-16 20:51:39,11,15,26,0,19766,26,1.278527021408081,0.26816391944885254,60,0,1.2454919815063477,0.00031495094299316406,295,0,1
194.26.29.31,192.168.10.5,2022-08-16 20:51:43,3,4,7,0,10015,7,1.0088207721710205,0.2896292209625244,52,0,1.3843071460723877,0.00030684471130371094,87,0,1
89.248.165.169,192.168.10.5,2022-08-16 20:51:43,1,3,4,0,33574,4,60.0,60.0,44,0,0.23207497596740723,0.003242969512939453,44,0,1
129.205.98.180,192.168.10.5,2022-08-16 20:51:44,99,73,172,0,22,172,0.9775280952453613,0.0057830810546875,676,0,1.5004780292510986,0.0002589225769042969,584,0,1
167.172.253.42,192.168.10.5,2022-08-16 20:51:48,14,12,26,0,22,26,0.9762299060821533,0.001049041748046875,676,0,1.1787900924682617,0.0008590221405029297,492,0,1
220.220.248.1,192.168.10.5,2022-08-16 20:51:55,4,4,0,8,45618,2,49.67999505996704,1.183682918548584,75,0,49.65662097930908,1.190687894821167,91,0,1
160.44.201.156,192.168.10.5,2022-08-16 20:51:55,38,37,75,0,46974,19,48.49319791793823,0.3569669723510742,7088,0,48.4939980506897,0.0003008842468261719,4136,0,1
162.142.125.132,192.168.10.5,2022-08-16 20:52:05,1,2,3,0,5672,3,60.0,60.0,44,0,0.15340113639831543,0.15340113639831543,44,0,1
162.142.125.9,192.168.10.5,2022-08-16 20:52:06,15,17,32,0,5672,32,1.1454441547393799,0.14646410942077637,60,0,1.1704518795013428,0.0005600452423095703,295,0,1
212.192.246.198,192.168.10.5,2022-08-16 20:52:10,9,8,17,0,25,17,0.2620370388031006,0.24152112007141113,112,0,0.2624540328979492,0.0011658668518066406,52,0,1
223.100.124.104,192.168.10.5,2022-08-16 20:52:11,3,2,5,0,23,5,2.0299360752105713,1.0319678783416748,44,0,3.841003894805908,3.841003894805908,44,0,1
162.142.125.160,192.168.10.5,2022-08-16 20:52:12,1,2,3,0,5672,3,60.0,60.0,60,0,0.1441481113433838,0.1441481113433838,60,0,1
192.241.209.35,192.168.10.5,2022-08-16 20:52:15,6,1,7,0,5985,7,16.23964810371399,1.0224981307983398,44,0,60.0,60.0,44,0,1
5.202.144.95,192.168.10.5,2022-08-16 20:52:15,6,7,13,0,8080,13,1.0081570148468018,0.37165307998657227,60,0,1.3795750141143799,0.00026702880859375,241,0,1
50.225.176.238,192.168.10.5,2022-08-16 20:52:17,15,14,29,0,22,29,0.9699862003326416,0.0004000663757324219,676,0,1.1966280937194824,9.5367431640625e-07,492,0,1
51.79.250.5,192.168.10.5,2022-08-16 20:52:24,3,4,7,0,3389,7,0.08994221687316895,0.07972288131713867,59,0,0.1724560260772705,0.00036597251892089844,83,0,1
208.109.34.15,192.168.10.5,2022-08-16 20:52:27,14,12,26,0,22,26,0.9746229648590088,0.0009489059448242188,676,0,1.1388709545135498,0.00055694580078125,492,0,1
123.195.33.169,192.168.10.5,2022-08-16 20:52:32,15,15,30,0,22,30,2.05981707572937,0.0031280517578125,676,0,1.9678781032562256,0.00026106834411621094,492,0,1
79.103.220.17,192.168.10.5,2022-08-16 20:52:33,0,1,0,1,55356,1,60.0,60.0,0,0,60.0,60.0,123,0,1
142.67.145.24,192.168.10.5,2022-08-16 20:52:40,5,6,11,0,5555,11,0.965939998626709,0.0011441707611083984,199,0,1.212745189666748,0.0015079975128173828,189,0,1
14.17.114.113,192.168.10.5,2022-08-16 20:52:47,5,5,10,0,3389,10,0.4266340732574463,0.21141695976257324,59,0,0.5043330192565918,0.0003159046173095703,83,0,1
201.230.120.135,192.168.10.5,2022-08-16 20:52:56,6,6,12,0,3389,12,0.18246889114379883,0.10309195518493652,59,0,0.29073095321655273,0.09289693832397461,83,0,1
167.172.253.42,192.168.10.5,2022-08-16 20:52:57,99,71,170,0,22,170,0.9717259407043457,0.005478858947753906,676,0,1.1638598442077637,0.0002961158752441406,584,0,1
185.156.73.57,192.168.10.5,2022-08-16 20:53:00,1,3,4,0,62545,4,60.0,60.0,44,0,0.22818303108215332,0.035758018493652344,44,0,1
220.220.248.1,192.168.10.5,2022-08-16 20:53:02,8,7,0,15,52762,3,36.79705095291138,1.1920928955078125e-06,75,0,36.797881841659546,0.6577370166778564,116,0,1
160.44.201.156,192.168.10.5,2022-08-16 20:53:02,53,52,105,0,56572,26,48.451992988586426,0.2823300361633301,2868,0,48.44784998893738,9.5367431640625e-07,4136,0,1
185.225.73.18,192.168.10.5,2022-08-16 20:53:03,4,7,11,0,23,11,30.818828105926514,0.2515380382537842,60,0,30.554430961608887,0.13588190078735352,60,0,1
89.248.163.145,192.168.10.5,2022-08-16 20:53:10,2,6,8,0,20281,4,18.587010860443115,18.587010860443115,44,0,18.30776596069336,0.029767990112304688,44,0,1
147.182.237.31,192.168.10.5,2022-08-16 20:53:12,14,13,27,0,22,27,2.6522490978240967,0.0011489391326904297,676,0,2.450747013092041,0.0005590915679931641,492,0,1
113.61.207.6,192.168.10.5,2022-08-16 20:53:18,4,7,11,0,23,11,40.245131969451904,0.15119600296020508,60,0,40.08095383644104,0.033644914627075195,60,0,1
64.62.197.167,192.168.10.5,2022-08-16 20:53:26,6,6,12,0,6443,12,21.20140504837036,0.12055611610412598,48,0,21.076952934265137,0.02084803581237793,199,0,1
50.225.176.238,192.168.10.5,2022-08-16 20:53:27,95,77,172,0,22,172,0.9768650531768799,0.0009140968322753906,676,0,1.225816011428833,9.5367431640625e-07,584,0,1
129.205.98.180,192.168.10.5,2022-08-16 20:53:27,16,13,29,0,22,29,0.9775218963623047,0.7102069854736328,676,0,1.3389909267425537,9.5367431640625e-07,492,0,1
208.109.34.15,192.168.10.5,2022-08-16 20:53:37,14,12,26,0,22,26,0.974013090133667,0.0012500286102294922,676,0,1.1677260398864746,0.0008559226989746094,492,0,1
185.190.39.199,192.168.10.5,2022-08-16 20:53:40,6,1,7,0,22,7,16.239103078842163,1.0429489612579346,60,0,60.0,60.0,60,0,1
185.7.214.117,192.168.10.5,2022-08-16 20:53:51,8,10,18,0,8443,18,2.7442619800567627,9.5367431640625e-07,1476,0,2.790057897567749,9.5367431640625e-07,295,0,1
167.172.253.42,192.168.10.5,2022-08-16 20:54:07,14,10,24,0,22,24,0.9700911045074463,0.00080108642578125,676,0,1.1683151721954346,0.15580487251281738,492,0,1
220.220.248.1,192.168.10.5,2022-08-16 20:54:11,2,2,0,4,54415,2,49.79115700721741,49.79115700721741,75,0,49.74748992919922,49.74748992919922,91,0,1
160.44.201.156,192.168.10.5,2022-08-16 20:54:11,21,21,42,0,36644,22,48.511366844177246,4.982948303222656e-05,8524,0,48.50741195678711,9.5367431640625e-07,2868,0,1
167.94.138.102,192.168.10.5,2022-08-16 20:54:13,1,2,3,0,6379,3,60.0,60.0,44,0,0.20107793807983398,0.20107793807983398,44,0,1
167.94.138.46,192.168.10.5,2022-08-16 20:54:14,15,18,33,0,6379,33,1.2258620262145996,0.20017409324645996,60,0,1.2266769409179688,9.5367431640625e-07,295,0,1
162.142.125.160,192.168.10.5,2022-08-16 20:54:19,2,4,6,0,6379,3,54.06206798553467,54.06206798553467,60,0,53.9114089012146,0.1507561206817627,60,0,1
51.79.250.5,192.168.10.5,2022-08-16 20:54:21,3,4,7,0,3389,7,0.09619402885437012,0.0617060661315918,59,0,0.14776206016540527,0.0011990070343017578,83,0,1
79.124.62.78,192.168.10.5,2022-08-16 20:54:31,1,3,4,0,3392,4,60.0,60.0,44,0,0.3011739253997803,0.0008990764617919922,44,0,1
192.241.221.28,192.168.10.5,2022-08-16 20:54:33,6,1,7,0,1521,7,16.239163160324097,1.0234570503234863,44,0,60.0,60.0,44,0,1
14.17.114.113,192.168.10.5,2022-08-16 20:54:34,3,4,7,0,3389,7,0.21230721473693848,0.04842495918273926,59,0,0.2615799903869629,0.0029408931732177734,83,0,1
50.225.176.238,192.168.10.5,2022-08-16 20:54:37,15,14,29,0,22,29,0.9757728576660156,9.799003601074219e-05,676,0,1.2052538394927979,0.001194000244140625,492,0,1
92.255.85.195,192.168.10.5,2022-08-16 20:54:48,9,9,18,0,9050,16,56.897428035736084,9.799003601074219e-05,52,0,56.590187072753906,0.0008959770202636719,84,0,1
208.109.34.15,192.168.10.5,2022-08-16 20:54:48,90,67,157,0,22,157,0.9774038791656494,0.005642890930175781,676,0,1.1639018058776855,0.001165151596069336,584,0,1
123.195.33.169,192.168.10.5,2022-08-16 20:54:50,15,16,31,0,22,31,3.806302070617676,0.004136085510253906,676,0,3.7117979526519775,0.0002570152282714844,492,0,1
61.177.173.47,192.168.10.5,2022-08-16 20:54:51,2,4,6,0,22,6,0.22913408279418945,0.22913408279418945,75,0,0.4456760883331299,0.2260911464691162,908,0,1
89.248.163.140,192.168.10.5,2022-08-16 20:54:53,1,3,4,0,3391,4,60.0,60.0,44,0,0.24006009101867676,0.007194995880126953,44,0,1
52.178.155.67,192.168.10.5,2022-08-16 20:54:59,13,12,25,0,22,25,0.9772160053253174,0.0008490085601806641,699,0,1.2969999313354492,0.0002720355987548828,1028,0,1
129.205.98.180,192.168.10.5,2022-08-16 20:55:00,15,12,27,0,22,27,0.9730789661407471,0.0004489421844482422,676,0,1.363450050354004,0.0014941692352294922,492,0,1
162.142.125.243,192.168.10.5,2022-08-16 20:55:08,1,2,3,0,25133,3,60.0,60.0,44,0,0.15465402603149414,0.15465402603149414,44,0,1
162.142.125.212,192.168.10.5,2022-08-16 20:55:08,12,15,27,0,25133,27,1.1492009162902832,0.1494579315185547,60,0,1.1626720428466797,0.0002989768981933594,295,0,1
147.182.237.31,192.168.10.5,2022-08-16 20:55:10,90,71,161,0,22,161,2.699794054031372,0.001107931137084961,676,0,2.4894049167633057,0.00031185150146484375,584,0,1
220.220.248.1,192.168.10.5,2022-08-16 20:55:16,3,3,0,6,37881,2,49.645122051239014,1.2843189239501953,75,0,49.64270210266113,1.2639098167419434,91,0,1
160.44.201.156,192.168.10.5,2022-08-16 20:55:16,27,29,56,0,44258,20,48.50420093536377,0.39695191383361816,9383,0,48.51787710189819,9.5367431640625e-07,4136,0,1
42.5.201.69,192.168.10.5,2022-08-16 20:55:16,4,7,11,0,23,11,40.20947003364563,0.13344502449035645,60,0,40.06845688819885,0.01697397232055664,60,0,1
167.172.253.42,192.168.10.5,2022-08-16 20:55:20,15,12,27,0,22,27,0.9720039367675781,0.0003972053527832031,676,0,1.163276195526123,0.001500844955444336,492,0,1
45.61.184.118,192.168.10.5,2022-08-16 20:55:24,0,1,0,1,9034,1,60.0,60.0,0,0,60.0,60.0,152,0,1
61.177.173.51,192.168.10.5,2022-08-16 20:55:28,11,11,22,0,22,22,0.26471519470214844,0.2202448844909668,676,0,0.260634183883667,0.0005161762237548828,908,0,1
201.230.120.135,192.168.10.5,2022-08-16 20:55:33,6,7,13,0,3389,13,0.13747501373291016,6.604194641113281e-05,59,0,0.33280301094055176,0.0005619525909423828,83,0,1
14.225.198.175,192.168.10.5,2022-08-16 20:55:39,6,8,14,0,3389,14,56.740058183670044,0.04307389259338379,59,0,56.60918307304382,0.0008969306945800781,83,0,1
167.94.146.17,192.168.10.5,2022-08-16 20:55:40,1,2,3,0,34268,3,60.0,60.0,44,0,0.25469183921813965,0.25469183921813965,44,0,1
167.94.146.57,192.168.10.5,2022-08-16 20:55:40,8,13,21,0,34268,21,1.270500898361206,0.24979591369628906,60,0,1.2677960395812988,0.0002989768981933594,295,0,1
92.63.197.83,192.168.10.5,2022-08-16 20:55:41,1,3,4,0,8312,4,60.0,60.0,44,0,0.23088502883911133,0.003590106964111328,44,0,1
92.255.85.195,192.168.10.5,2022-08-16 20:55:48,21,25,46,0,2056,17,15.469564199447632,1.0082170963287354,52,0,15.191593885421753,9.5367431640625e-07,84,0,1
50.225.176.238,192.168.10.5,2022-08-16 20:55:50,14,14,28,0,22,28,0.977545976638794,0.0011591911315917969,676,0,1.2091641426086426,0.00030303001403808594,492,0,1
51.38.75.3,192.168.10.5,2022-08-16 20:55:52,3,4,7,0,3389,7,0.24121499061584473,0.03828001022338867,59,0,0.2791481018066406,0.0008518695831298828,83,0,1
212.192.246.198,192.168.10.5,2022-08-16 20:55:59,8,8,16,0,25,16,0.25478696823120117,0.0007059574127197266,112,0,0.25528693199157715,0.0009031295776367188,52,0,1
116.162.55.19,192.168.10.5,2022-08-16 20:56:01,3,5,8,0,6379,8,0.25887393951416016,0.08716607093811035,60,0,0.2585320472717285,0.00478816032409668,66,0,1
167.94.145.90,192.168.10.5,2022-08-16 20:56:01,1,2,3,0,5985,3,60.0,60.0,44,0,0.24185895919799805,0.24185895919799805,44,0,1
167.94.145.60,192.168.10.5,2022-08-16 20:56:01,8,12,20,0,5985,20,1.2743110656738281,0.0001461505889892578,60,0,1.2809269428253174,0.00034689903259277344,295,0,1
208.109.34.15,192.168.10.5,2022-08-16 20:56:02,15,12,27,0,22,27,0.9745750427246094,0.0004000663757324219,676,0,1.1513440608978271,0.0014908313751220703,492,0,1
167.94.138.97,192.168.10.5,2022-08-16 20:56:09,1,2,3,0,3390,3,60.0,60.0,44,0,0.19873595237731934,0.19873595237731934,44,0,1
167.94.138.119,192.168.10.5,2022-08-16 20:56:09,10,15,25,0,3390,25,1.2378690242767334,9.393692016601562e-05,60,0,1.207947015762329,0.00025391578674316406,295,0,1
205.185.124.113,192.168.10.5,2022-08-16 20:56:11,1,2,3,0,8090,3,60.0,60.0,44,0,0.14272093772888184,0.14272093772888184,44,0,1
162.142.125.160,192.168.10.5,2022-08-16 20:56:15,2,4,6,0,3390,3,7.933212995529175,7.933212995529175,60,0,7.7797019481658936,0.13793492317199707,60,0,1
167.94.138.147,192.168.10.5,2022-08-16 20:56:17,1,2,3,0,12167,3,60.0,60.0,44,0,0.19394588470458984,0.19394588470458984,44,0,1
167.94.138.45,192.168.10.5,2022-08-16 20:56:17,8,13,21,0,12167,21,1.2165398597717285,0.00011301040649414062,60,0,1.2701969146728516,9.5367431640625e-07,295,0,1
14.17.114.113,192.168.10.5,2022-08-16 20:56:22,3,4,7,0,3389,7,0.2129068374633789,0.04017901420593262,59,0,0.25856995582580566,0.0011479854583740234,83,0,1
220.220.248.1,192.168.10.5,2022-08-16 20:56:23,4,4,0,8,47945,2,49.57958912849426,1.1967730522155762,75,0,49.57804489135742,1.1954119205474854,91,0,1
160.44.201.156,192.168.10.5,2022-08-16 20:56:23,40,41,81,0,43390,21,48.4701669216156,0.3865170478820801,5696,0,48.470784187316895,0.0002918243408203125,4136,0,1
51.79.250.5,192.168.10.5,2022-08-16 20:56:23,3,4,7,0,3389,7,0.14291596412658691,0.0042879581451416016,59,0,0.09145092964172363,0.05986309051513672,83,0,1
129.205.98.180,192.168.10.5,2022-08-16 20:56:31,14,14,28,0,22,28,0.977668046951294,0.0014121532440185547,676,0,1.3583669662475586,9.5367431640625e-07,492,0,1
167.172.253.42,192.168.10.5,2022-08-16 20:56:33,14,11,25,0,22,25,0.9742259979248047,0.001447916030883789,676,0,1.1731479167938232,0.0014019012451171875,492,0,1
192.241.209.35,192.168.10.5,2022-08-16 20:56:43,5,4,9,0,5985,9,1.0081820487976074,0.1252460479736328,60,0,1.1334788799285889,0.002092123031616211,80,0,1
61.177.173.47,192.168.10.5,2022-08-16 20:56:52,2,1,3,0,22,3,0.6784560680389404,0.6784560680389404,52,0,60.0,60.0,40,0,1
194.26.29.195,192.168.10.5,2022-08-16 20:56:58,1,3,4,0,8789,4,60.0,60.0,44,0,0.2770519256591797,0.03808903694152832,44,0,1
123.195.33.169,192.168.10.5,2022-08-16 20:57:01,14,16,30,0,22,30,3.412013053894043,0.0012390613555908203,676,0,3.322666883468628,0.000904083251953125,492,0,1
50.225.176.238,192.168.10.5,2022-08-16 20:57:02,14,13,27,0,22,27,0.9737248420715332,0.0011980533599853516,676,0,1.2023098468780518,0.0005960464477539062,492,0,1
147.182.237.31,192.168.10.5,2022-08-16 20:57:14,14,14,28,0,22,28,2.2508668899536133,0.0011470317840576172,676,0,2.2916600704193115,0.0005939006805419922,492,0,1
89.248.165.71,192.168.10.5,2022-08-16 20:57:15,1,3,4,0,32215,4,60.0,60.0,44,0,0.22724485397338867,0.04263114929199219,44,0,1
208.109.34.15,192.168.10.5,2022-08-16 20:57:15,15,12,27,0,22,27,0.976923942565918,0.000347137451171875,676,0,1.1379711627960205,0.0002980232238769531,492,0,1
92.118.160.9,192.168.10.5,2022-08-16 20:57:29,1,1,2,0,389,2,60.0,60.0,40,0,60.0,60.0,44,0,1
220.220.248.1,192.168.10.5,2022-08-16 20:57:30,5,5,0,10,60802,2,38.722980976104736,0.011719942092895508,75,0,38.72378897666931,0.013118982315063477,116,0,1
160.44.201.156,192.168.10.5,2022-08-16 20:57:30,28,30,58,0,36440,21,48.49977493286133,0.3131289482116699,4089,0,48.50750017166138,4.792213439941406e-05,4136,0,1
194.26.29.169,192.168.10.5,2022-08-16 20:57:36,1,3,4,0,3316,4,60.0,60.0,44,0,0.2856869697570801,0.028302907943725586,44,0,1
167.172.253.42,192.168.10.5,2022-08-16 20:57:45,15,11,26,0,22,26,0.9744720458984375,9.989738464355469e-05,676,0,1.1724879741668701,0.0011858940124511719,492,0,1
89.248.165.104,192.168.10.5,2022-08-16 20:57:45,1,3,4,0,9844,4,60.0,60.0,44,0,0.22728610038757324,0.019954919815063477,44,0,1
204.48.16.214,192.168.10.5,2022-08-16 20:57:46,4,4,8,0,10136,8,1.1662640571594238,0.16112995147705078,44,0,30.83540987968445,0.15813612937927246,44,0,1
91.240.118.71,192.168.10.5,2022-08-16 20:57:53,1,3,4,0,8697,4,60.0,60.0,44,0,0.2964210510253906,0.0008680820465087891,44,0,1
89.248.163.145,192.168.10.5,2022-08-16 20:57:54,1,3,4,0,20841,4,60.0,60.0,44,0,0.23801302909851074,0.006837129592895508,44,0,1
89.248.173.131,192.168.10.5,2022-08-16 20:57:56,1,1,2,0,69,2,60.0,60.0,40,0,60.0,60.0,44,0,1
149.56.206.192,192.168.10.5,2022-08-16 20:58:03,6,6,12,0,5900,12,0.16897821426391602,0.16727995872497559,68,0,0.16977691650390625,0.1671280860900879,68,0,1
129.205.98.180,192.168.10.5,2022-08-16 20:58:04,14,13,27,0,22,27,0.97517991065979,0.001055002212524414,676,0,1.354222059249878,0.0002639293670654297,492,0,1
14.17.114.113,192.168.10.5,2022-08-16 20:58:09,4,4,8,0,3389,8,0.6497550010681152,0.13691401481628418,59,0,1.0538890361785889,0.0018029212951660156,83,0,1
201.230.120.135,192.168.10.5,2022-08-16 20:58:10,6,8,14,0,3389,14,0.18435311317443848,0.06849098205566406,59,0,0.21953892707824707,0.0009241104125976562,83,0,1
50.225.176.238,192.168.10.5,2022-08-16 20:58:14,15,14,29,0,22,29,0.9764280319213867,0.0007998943328857422,676,0,1.2326579093933105,9.5367431640625e-07,492,0,1
94.228.120.251,192.168.10.5,2022-08-16 20:58:20,9,6,15,0,5432,15,0.31135106086730957,0.0011990070343017578,80,0,0.307758092880249,0.005635976791381836,93,0,1
51.79.250.5,192.168.10.5,2022-08-16 20:58:21,3,4,7,0,3389,7,0.09071612358093262,0.026757001876831055,59,0,0.12094998359680176,0.0005970001220703125,83,0,1
208.109.34.15,192.168.10.5,2022-08-16 20:58:26,15,11,26,0,22,26,0.9714360237121582,9.894371032714844e-05,676,0,1.1468560695648193,0.00503993034362793,492,0,1
89.248.165.60,192.168.10.5,2022-08-16 20:58:33,1,3,4,0,3392,4,60.0,60.0,44,0,0.22247099876403809,0.009222984313964844,44,0,1
220.220.248.1,192.168.10.5,2022-08-16 20:58:36,4,4,0,8,41299,2,49.569300174713135,1.1257059574127197,75,0,49.56800603866577,1.123948097229004,91,0,1
160.44.201.156,192.168.10.5,2022-08-16 20:58:36,37,37,74,0,43432,20,48.47283887863159,0.31923604011535645,3819,0,48.47650980949402,0.0002930164337158203,4136,0,1
192.168.10.4,192.168.10.5,2022-08-16 20:58:43,11,33,44,0,64297,44,5.039738893508911,0.00015592575073242188,3876,0,5.039687871932983,1.1920928955078125e-05,575,0,1
172.104.73.204,192.168.10.5,2022-08-16 20:58:45,0,1,0,1,11211,1,60.0,60.0,0,0,60.0,60.0,49,0,1
