address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
192.241.214.190,192.168.10.5,202208170559,5,5,10,0,8333,1,1.129294,0.0,80,52,1.008382,0.0,60,52,1
167.71.234.134,192.168.10.5,202208170559,3,2,5,0,11461,1,0.264241,0.00565,44,40,0.269245,0.269245,44,40,1
37.44.238.141,192.168.10.5,202208170559,1,0,0,1,32414,1,-10000,-10000,29,29,-10000,-10000,-10000,-10000,1
14.17.114.113,192.168.10.5,202208170559,4,3,7,0,3389,1,0.251134,0.000263,83,40,0.226335,0.030088,59,40,1
192.168.3.115,172.29.148.192,202208170558,20,0,20,0,55443,1,12.967477,1.008742,60,60,-10000,-10000,-10000,-10000,0
195.123.222.163,192.168.10.5,202208170559,1,6,7,0,80,1,-10000,-10000,64,64,16.23945,1.028138,60,60,1
45.143.203.59,192.168.10.5,202208170559,3,1,4,0,10019,1,0.234124,0.008331,44,40,-10000,-10000,44,44,1
120.202.27.64,192.168.10.5,202208170557,5,14,19,0,22,1,0.344945,0.0,73,52,45.366825,0.002198,676,52,1
45.93.16.71,192.168.10.5,202208170559,3,1,4,0,50802,1,0.248433,0.005936,44,40,-10000,-10000,44,44,1
69.171.78.20,192.168.10.5,202208170559,15,14,29,0,22,1,44.699137,0.000864,492,52,44.858387,0.001046,676,52,1
89.248.165.71,192.168.10.5,202208170559,3,1,4,0,35062,1,0.221051,0.021758,44,40,-10000,-10000,44,44,1
141.98.9.13,192.168.10.5,202208170600,5,4,9,0,38231,1,1.249997,0.0,87,40,1.008826,6e-05,52,40,1
103.114.104.92,192.168.10.5,202208170600,6,6,12,0,25,1,0.21388,0.029766,52,40,0.213558,0.000549,112,40,1
61.177.173.35,192.168.10.5,202208170600,12,14,26,0,22,1,0.701281,0.0,908,52,0.699977,4.8e-05,699,52,1
27.208.30.141,192.168.10.5,202208170559,8,7,15,0,23,1,40.321235,0.025009,60,40,40.424733,0.10392,60,44,1
192.241.219.105,192.168.10.5,202208170600,1,6,7,0,8580,1,-10000,-10000,44,44,16.239201,1.02291,44,44,1
116.58.22.218,192.168.10.5,202208170600,1,6,7,0,3389,1,-10000,-10000,52,52,16.239006,1.023303,52,52,1
51.79.250.5,192.168.10.5,202208170600,4,3,7,0,3389,1,0.131383,0.000909,83,40,0.086513,0.042406,59,40,1
