address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
80.66.88.21,192.168.10.5,202208190658,5,4,9,0,9090,1,1.29666,0.0,87,40,1.006517,1e-06,52,40,1
162.142.125.213,192.168.10.5,202208190658,14,9,23,0,3064,1,1.149786,0.0,295,40,1.147872,0.0,60,52,1
162.142.125.160,192.168.10.5,202208190659,2,1,3,0,3064,1,0.146829,0.146829,60,40,-10000,-10000,60,60,1
61.177.173.53,192.168.10.5,202208190658,1,7,8,0,22,1,-10000,-10000,40,40,11.826166,0.721253,52,52,1
163.123.142.133,192.168.10.5,202208190659,5,5,10,0,5900,1,0.169523,0.0,52,40,0.168478,0.001399,52,40,1
90.164.111.25,192.168.10.5,202208190659,5,5,10,0,3391,1,1.290493,0.0,93,40,1.005611,1e-06,52,40,1
192.241.236.132,192.168.10.5,202208190659,6,5,11,0,7474,1,1.127252,0.0,179,52,1.006401,1e-06,60,52,1
51.79.250.5,192.168.10.5,202208190659,4,3,7,0,3389,1,0.159101,0.000719,83,40,0.090997,0.065774,59,40,1
116.58.22.218,192.168.10.5,202208190658,1,6,7,0,3389,1,-10000,-10000,52,52,16.196728,1.02148,52,52,1
192.241.219.125,192.168.10.5,202208190659,1,0,0,1,137,1,-10000,-10000,78,78,-10000,-10000,-10000,-10000,1
202.189.7.206,192.168.10.5,202208190659,5,6,11,0,5900,1,1.136818,0.000254,52,40,1.032483,0.001464,52,40,1
45.95.55.16,192.168.10.5,202208190658,1,6,7,0,80,1,-10000,-10000,64,64,16.196824,1.028652,60,60,1
36.103.240.241,192.168.10.5,202208190659,2,2,4,0,6379,1,1.242414,1.242414,60,40,1.010386,1.010386,60,60,1
172.105.192.195,192.168.10.5,202208190659,2,1,3,0,9999,1,0.015441,0.015441,44,40,-10000,-10000,44,44,1
172.105.224.72,192.168.10.5,202208190659,5,5,10,0,9999,1,1.015731,0.000255,180,52,1.005593,5.6e-05,60,52,1
109.150.115.16,192.168.10.5,202208190659,15,15,30,0,22,1,5.517969,0.000306,492,52,5.840311,0.000434,676,52,1
194.26.29.86,192.168.10.5,202208190659,3,1,4,0,7967,1,0.298414,0.018943,44,40,-10000,-10000,44,44,1
93.157.63.28,192.168.10.5,202208190659,1,6,7,0,80,1,-10000,-10000,64,64,16.196768,1.034604,60,60,1
51.250.5.16,192.168.10.5,202208190659,14,16,30,0,22,1,1.303318,0.0,492,52,0.971291,1e-06,676,52,1
212.192.246.198,192.168.10.5,202208190659,8,8,16,0,25,1,0.26542,0.0,52,40,0.265084,0.000512,112,40,1
211.112.187.197,192.168.10.5,202208190656,48,57,105,0,22,1,60.417116,0.0,492,52,60.466707,0.000495,676,52,1
190.64.136.124,192.168.10.5,202208190659,12,15,27,0,22,1,1.314004,0.0,492,52,0.969456,0.000445,676,52,1
143.244.134.191,192.168.10.5,202208190659,14,14,28,0,22,1,1.139266,8.9e-05,492,52,0.973502,0.000876,676,52,1
184.105.247.252,192.168.10.5,202208190659,8,6,14,0,5555,1,8.749338,0.071418,71,40,8.863352,0.00073,187,40,1
192.241.221.71,192.168.10.5,202208190700,4,4,8,0,28015,1,1.121528,0.0,60,52,1.113777,0.0,60,52,1
45.227.254.20,192.168.10.5,202208190700,5,5,10,0,5900,1,0.268667,1e-06,52,40,0.268173,0.000883,52,40,1
116.58.22.218,192.168.10.5,202208190700,4,3,7,0,3389,1,0.849614,0.00547,83,40,0.855084,0.024318,59,40,1
185.56.83.101,192.168.10.5,202208190700,6,5,11,0,5900,1,0.33006,0.018677,52,40,0.347639,0.001708,52,40,1
92.63.197.83,192.168.10.5,202208190700,3,1,4,0,8444,1,0.239858,0.003625,44,40,-10000,-10000,44,44,1
51.250.5.16,192.168.10.5,202208190700,14,15,29,0,22,1,1.313913,0.0,492,52,0.969438,0.000246,676,52,1
211.112.187.197,192.168.10.5,202208190700,12,14,26,0,22,1,1.055335,1e-06,492,52,0.96984,0.001348,676,52,1
143.244.134.191,192.168.10.5,202208190701,14,14,28,0,22,1,1.129248,1e-06,492,52,0.970255,0.001271,676,52,1
192.168.3.116,172.29.148.192,202208190659,20,0,20,0,55443,1,12.852913,1.000924,60,60,-10000,-10000,-10000,-10000,0
174.138.63.224,192.168.10.5,202208190701,3,1,4,0,3388,1,0.163835,0.150291,44,40,-10000,-10000,44,44,1
190.64.136.124,192.168.10.5,202208190701,12,14,26,0,22,1,1.316994,0.000554,492,52,0.971346,0.000868,676,52,1
167.248.133.172,192.168.10.5,202208190701,2,1,3,0,20010,1,0.139971,0.139971,44,40,-10000,-10000,44,44,1
167.248.133.44,192.168.10.5,202208190701,13,9,22,0,20010,1,1.156239,0.0,295,52,1.15211,0.0,60,52,1
162.142.125.160,192.168.10.5,202208190701,2,1,3,0,20010,1,0.163292,0.163292,60,40,-10000,-10000,60,60,1
179.60.147.161,192.168.10.5,202208190701,18,15,33,0,22,1,1.25923,0.0,1454,52,0.969759,4.5e-05,676,52,1
51.38.75.3,192.168.10.5,202208190701,4,3,7,0,3389,1,0.293225,1e-06,83,40,0.246374,0.044273,59,40,1
45.95.55.16,192.168.10.5,202208190701,1,6,7,0,80,1,-10000,-10000,64,64,16.196809,1.01366,60,60,1
218.92.0.195,192.168.10.5,202208190701,24,23,47,0,22,1,1.291483,0.000565,908,52,1.011989,0.00139,676,52,1
51.79.250.5,192.168.10.5,202208190701,4,3,7,0,3389,1,0.149592,0.000297,83,40,0.088256,0.062143,59,40,1
211.112.187.197,192.168.10.5,202208190702,12,14,26,0,22,1,1.083894,0.0,492,52,0.969898,0.001037,676,52,1
194.26.29.37,192.168.10.5,202208190702,3,1,4,0,2560,1,0.277209,0.016335,44,40,-10000,-10000,44,44,1
143.244.134.191,192.168.10.5,202208190702,14,14,28,0,22,1,1.155837,5.7e-05,492,52,0.969522,0.001145,676,52,1
93.157.63.28,192.168.10.5,202208190701,1,6,7,0,80,1,-10000,-10000,64,64,16.197158,1.026336,60,60,1
51.250.5.16,192.168.10.5,202208190702,14,15,29,0,22,1,1.325364,0.0,492,52,0.968944,0.000198,676,52,1
122.175.50.75,192.168.10.5,202208190702,7,6,13,0,5900,1,0.154942,0.000589,68,52,0.151101,0.000344,68,52,1
112.186.16.142,192.168.10.5,202208190702,7,4,11,0,23,1,30.954583,0.008718,52,40,30.99928,0.045482,52,40,1
116.58.22.218,192.168.10.5,202208190702,4,3,7,0,3389,1,0.78087,0.002941,83,40,0.70948,0.050994,59,40,1
192.241.218.251,192.168.10.5,202208190702,1,6,7,0,47808,1,-10000,-10000,44,44,16.196821,1.022283,44,44,1
190.64.136.124,192.168.10.5,202208190702,12,15,27,0,22,1,1.31594,0.0,492,52,0.96975,0.000377,676,52,1
45.227.254.20,192.168.10.5,202208190702,5,5,10,0,5900,1,0.454869,0.0,52,40,0.455153,0.000641,52,40,1
34.124.234.220,192.168.10.5,202208190702,3,1,4,0,9200,1,0.088764,0.010734,44,40,-10000,-10000,44,44,1
