address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
64.62.197.227,192.168.10.5,202208080458,11,8,19,0,3389,1,11.467168,0.042585,199,40,11.589624,0.001298,59,40,1
167.94.146.70,192.168.10.5,202208080459,2,1,3,0,33389,1,0.261823,0.261823,44,40,-10000,-10000,44,44,1
161.49.215.46,192.168.10.5,202208080456,48,58,106,0,22,1,52.991373,0.000257,492,52,53.060951,0.000198,676,52,1
167.94.146.60,192.168.10.5,202208080459,16,11,27,0,33389,1,1.273857,0.0,295,40,1.274751,0.0,60,52,1
44.227.13.181,192.168.10.5,202208080459,5,5,10,0,60000,1,1.144469,0.0009,276,52,1.008338,0.000153,60,52,1
61.177.173.49,192.168.10.5,202208080459,5,2,7,0,22,1,0.4058,0.002347,908,52,0.210121,0.210121,75,60,1
61.177.173.36,192.168.10.5,202208080459,13,16,29,0,22,1,1.919384,0.001497,908,52,1.1235,0.001001,676,52,1
192.241.221.159,192.168.10.5,202208080459,1,6,7,0,8983,1,-10000,-10000,44,44,16.239374,1.021917,44,44,1
103.115.182.164,192.168.10.5,202208080500,2,1,3,0,23,1,0.161442,0.161442,44,40,-10000,-10000,44,44,1
194.26.29.195,192.168.10.5,202208080500,3,1,4,0,2038,1,0.288038,0.008037,44,40,-10000,-10000,44,44,1
122.3.79.91,192.168.10.5,202208080500,12,15,27,0,22,1,1.06496,0.000595,492,52,0.974207,0.000447,676,52,1
192.168.3.116,172.29.148.192,202208080458,20,0,20,0,55443,1,12.848307,1.007088,60,60,-10000,-10000,-10000,-10000,0
165.154.233.244,192.168.10.5,202208080459,9,6,15,0,23,1,19.482339,0.01188,60,40,19.562407,4.5e-05,60,44,1
157.245.216.88,192.168.10.5,202208080500,12,15,27,0,22,1,1.171325,0.0,492,52,0.973112,0.000342,676,52,1
103.54.85.180,192.168.10.5,202208080500,14,15,29,0,22,1,1.081024,0.0,492,52,0.972744,0.000297,676,52,1
220.141.18.239,192.168.10.5,202208080452,47,47,94,0,56433,1,61.84349,0.0,635,40,61.844287,0.0,52,40,1
118.107.252.57,192.168.10.5,202208080459,10,60,70,0,80,1,6.036253,0.052408,64,64,5.932762,0.0,60,60,1
