address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
161.156.203.217,192.168.10.5,202208080659,3,1,4,0,2375,1,0.238922,0.157297,44,40,-10000,-10000,44,44,1
45.227.254.20,192.168.10.5,202208080659,5,5,10,0,5900,1,0.27996,0.0,52,40,0.2811,0.00086,52,40,1
61.177.172.98,192.168.10.5,202208080659,1,1,2,0,22,1,-10000,-10000,40,40,-10000,-10000,52,52,1
212.192.246.198,192.168.10.5,202208080659,8,9,17,0,25,1,0.268723,0.001503,52,40,0.268019,0.000645,112,40,1
45.232.73.84,192.168.10.5,202208080659,12,14,26,0,22,1,1.317888,0.000545,492,52,0.972541,0.001101,676,52,1
192.241.220.99,192.168.10.5,202208080659,5,3,8,0,3389,1,10.001241,0.000898,80,52,10.001608,0.119658,60,52,1
45.143.203.2,192.168.10.5,202208080659,1,1,2,0,83,1,-10000,-10000,44,44,-10000,-10000,40,40,1
123.212.190.82,192.168.10.5,202208080700,12,14,26,0,22,1,1.065837,0.000568,492,52,0.974739,0.001048,676,52,1
138.122.99.26,192.168.10.5,202208080700,5,4,9,0,3390,1,1.218942,0.0,83,40,1.009081,8.4e-05,52,40,1
80.66.88.108,192.168.10.5,202208080700,4,4,8,0,3389,1,0.365816,0.000299,83,40,0.301102,0.000262,59,40,1
212.102.35.19,192.168.10.5,202208080659,8,6,14,0,3389,1,48.726021,0.000916,83,40,48.969424,0.06194,59,40,1
51.15.244.103,192.168.10.5,202208080700,1,0,0,1,25565,1,-10000,-10000,35,35,-10000,-10000,-10000,-10000,1
61.177.173.50,192.168.10.5,202208080700,11,12,23,0,22,1,0.253834,0.0,908,52,0.253432,0.0,699,52,1
193.105.134.95,192.168.10.5,202208080700,10,12,22,0,22,1,1.273763,0.002995,944,40,0.973242,0.001199,888,40,1
201.72.190.98,192.168.10.5,202208080700,12,15,27,0,22,1,1.385225,0.000258,492,52,0.972786,0.000101,676,52,1
92.255.85.30,192.168.10.5,202208080700,5,4,9,0,52400,1,1.302401,0.000311,87,40,1.00808,0.000208,52,40,1
161.156.203.217,192.168.10.5,202208080700,28,24,52,0,2375,1,1.250308,0.0,157,52,1.008117,1e-06,60,52,1
61.177.173.39,192.168.10.5,202208080700,11,13,24,0,22,1,0.919967,0.0,908,52,0.665294,0.000445,699,52,1
45.95.55.5,192.168.10.5,202208080700,7,6,13,0,8080,1,1.261293,0.000857,98,40,1.008321,1e-06,60,44,1
123.212.190.82,192.168.10.5,202208080701,12,15,27,0,22,1,1.061092,0.000819,492,52,0.974991,0.000246,676,52,1
137.226.113.56,192.168.10.5,202208080701,6,5,11,0,5671,1,6.402345,0.002729,252,52,6.707905,6.5e-05,60,52,1
45.232.73.84,192.168.10.5,202208080701,12,14,26,0,22,1,1.315788,0.000559,492,52,0.976189,0.001046,676,52,1
45.227.254.20,192.168.10.5,202208080701,5,5,10,0,5900,1,0.273768,0.0,52,40,0.273411,0.001399,52,40,1
192.241.216.113,192.168.10.5,202208080700,1,6,7,0,1364,1,-10000,-10000,44,44,16.235475,1.01058,44,44,1
185.217.0.181,192.168.10.5,202208080701,2,1,3,0,50050,1,0.266622,0.266622,44,40,-10000,-10000,44,44,1
193.163.125.212,192.168.10.5,202208080701,1,6,7,0,21253,1,-10000,-10000,44,44,16.235548,1.016908,44,44,1
89.248.165.71,192.168.10.5,202208080701,1,1,2,0,223,1,-10000,-10000,44,44,-10000,-10000,40,40,1
220.141.18.239,192.168.10.5,202208080659,15,15,30,0,56433,1,62.026116,1e-06,232,40,62.026895,0.0,52,40,1
202.95.1.25,192.168.10.5,202208080702,2,1,3,0,8580,1,0.051862,0.051862,44,40,-10000,-10000,44,44,1
201.72.190.98,192.168.10.5,202208080702,12,15,27,0,22,1,1.405785,0.000298,492,52,0.973982,0.000194,676,52,1
