address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
139.59.18.210,192.168.10.5,202306170359,12,14,26,0,22,1,1.131772,0.000394,1124,52,0.970137,0.000548,699,52,1
35.203.210.25,192.168.10.5,202306170359,4,4,8,0,57468,1,1.494183,0.0,44,44,1.375093,0.0,44,40,1
91.223.169.83,192.168.10.5,202306170359,2,2,4,0,443,1,1.288626,1.288626,44,40,1.020774,1.020774,44,44,1
89.248.165.214,192.168.10.5,202306170359,19,16,35,0,28596,1,1.25866,0.0,115,40,1.009158,0.0,60,52,1
198.98.57.169,192.168.10.5,202306170400,14,6,20,0,80,1,0.20345,0.0,588,40,0.242781,0.0,9768,44,1
194.26.29.86,192.168.10.5,202306170400,3,1,4,0,3482,1,0.28281,0.022643,44,40,-10000,-10000,44,44,1
121.127.241.71,192.168.10.5,202306170359,8,6,14,0,3389,1,24.990801,1e-06,83,40,25.084385,0.064963,59,40,1
218.25.103.213,192.168.10.5,202306170400,3,1,4,0,1433,1,0.62558,0.078199,44,40,-10000,-10000,44,44,1
192.241.210.44,192.168.10.5,202306170400,1,0,0,1,873,1,-10000,-10000,53,53,-10000,-10000,-10000,-10000,1
213.226.123.188,192.168.10.5,202306170358,10,8,18,0,1433,1,30.289229,0.000339,210,40,30.289228,0.017987,114,40,1
36.138.103.138,192.168.10.5,202306170400,4,4,8,0,3389,1,1.30146,0.137633,83,40,1.438865,0.004659,59,40,1
89.248.165.35,192.168.10.5,202306170400,3,1,4,0,22,1,0.291459,0.000889,44,40,-10000,-10000,44,44,1
89.248.165.85,192.168.10.5,202306170401,3,1,4,0,57946,1,0.233199,0.002365,44,40,-10000,-10000,44,44,1
115.203.201.184,192.168.10.5,202306170401,13,8,21,0,7547,1,0.891328,0.0,800,40,1.074474,9.7e-05,60,44,1
139.59.18.210,192.168.10.5,202306170401,12,13,25,0,22,1,1.166105,0.00045,1124,52,0.969969,0.001196,699,52,1
8.219.52.219,192.168.10.5,202306170401,3,1,4,0,80,1,0.074464,0.003568,44,40,-10000,-10000,44,44,1
89.248.165.45,192.168.10.5,202306170401,3,1,4,0,6789,1,0.269929,0.024766,44,40,-10000,-10000,44,44,1
91.240.118.221,192.168.10.5,202306170401,3,1,4,0,7527,1,0.28816,0.002134,44,40,-10000,-10000,44,44,1
139.59.1.115,192.168.10.5,202306170401,8,5,13,0,22122,1,42.029971,0.0,60,40,42.156518,0.0,60,44,1
43.131.23.30,192.168.10.5,202306170401,17,14,31,0,7080,1,10.002732,0.0,295,40,10.247216,0.0,60,52,1
121.127.241.71,192.168.10.5,202306170401,8,6,14,0,3389,1,22.642838,0.0,83,40,22.720796,0.027055,59,40,1
193.32.162.190,192.168.10.5,202306170402,6,5,11,0,7000,1,4.29497,0.011656,60,40,4.58645,1e-06,60,44,1
35.203.211.173,192.168.10.5,202306170401,8,6,14,0,48022,1,47.66298,0.0,259,40,47.897266,0.0,60,44,1
221.163.53.121,192.168.10.5,202306170402,10,7,17,0,443,1,1.076738,0.0,222,40,1.118909,0.00025,60,40,1
139.59.18.210,192.168.10.5,202306170402,12,14,26,0,22,1,1.16434,0.000309,1124,52,0.97156,0.0,699,52,1
213.226.123.144,192.168.10.5,202306170401,10,9,19,0,1433,1,30.328548,0.000101,216,40,30.336858,0.000251,114,40,1
193.35.18.101,192.168.10.5,202306170403,7,6,13,0,81,1,0.28808,0.000294,78,40,0.333122,0.000794,489,44,1
83.97.73.89,192.168.10.5,202306170403,13,13,26,0,8443,1,1.159404,0.0,299,52,0.870226,0.0,1476,40,1
167.71.18.253,192.168.10.5,202306170403,1,0,0,1,53,1,-10000,-10000,60,60,-10000,-10000,-10000,-10000,1
89.248.165.45,192.168.10.5,202306170403,3,1,4,0,32769,1,0.232062,0.015464,44,40,-10000,-10000,44,44,1
8.219.52.219,192.168.10.5,202306170403,3,1,4,0,5162,1,0.089233,0.029888,44,40,-10000,-10000,44,44,1
107.170.230.8,192.168.10.5,202306170403,1,1,2,0,992,1,-10000,-10000,44,44,-10000,-10000,40,40,1
194.26.29.37,192.168.10.5,202306170403,3,1,4,0,7373,1,0.301964,0.025118,44,40,-10000,-10000,44,44,1
178.18.244.133,192.168.10.5,202306170403,1,0,0,1,5060,1,-10000,-10000,112,112,-10000,-10000,-10000,-10000,1
121.127.241.71,192.168.10.5,202306170403,7,6,13,0,3389,1,21.545134,0.0,83,40,21.642343,0.023107,59,40,1
162.243.141.20,192.168.10.5,202306170403,1,0,0,1,111,1,-10000,-10000,68,68,-10000,-10000,-10000,-10000,1
43.192.137.7,192.168.10.5,202306170404,3,1,4,0,8088,1,0.076239,0.003255,44,40,-10000,-10000,44,44,1
94.102.61.47,192.168.10.5,202306170402,7,11,18,0,3198,1,70.402107,0.0,262,44,38.801051,0.0,60,44,1
139.59.18.210,192.168.10.5,202306170404,12,14,26,0,22,1,1.163403,0.000664,1124,52,0.969226,0.0006,699,52,1
141.95.40.67,192.168.10.5,202306170404,1,0,0,1,5060,1,-10000,-10000,483,483,-10000,-10000,-10000,-10000,1
35.203.210.38,192.168.10.5,202306170403,8,6,14,0,9464,1,45.276692,0.0,380,40,45.499958,0.0,60,44,1
94.102.50.103,192.168.10.5,202306170404,3,1,4,0,3303,1,0.263677,0.001496,44,40,-10000,-10000,44,44,1
165.22.222.152,192.168.10.5,202306170404,3,1,4,0,8822,1,0.108132,0.002335,44,40,-10000,-10000,44,44,1
113.176.97.252,192.168.10.5,202306170404,7,4,11,0,23,1,30.756308,0.044664,60,40,30.87987,0.125218,60,44,1
112.46.68.5,192.168.10.5,202306170404,5,5,10,0,23,1,3.170549,0.166653,60,40,2.502435,0.169169,60,44,1
36.138.103.138,192.168.10.5,202306170405,4,6,10,0,3389,1,1.279969,0.0,83,40,1.023489,0.000282,59,40,1
94.102.61.47,192.168.10.5,202306170405,1,6,7,0,3199,1,-10000,-10000,44,44,16.239573,1.036242,44,44,1
139.59.18.210,192.168.10.5,202306170405,12,14,26,0,22,1,1.140334,0.000312,1124,52,0.966927,0.000199,699,52,1
165.22.222.152,192.168.10.5,202306170405,5,4,9,0,8822,1,1.12617,0.0,60,52,1.122717,0.0,60,52,1
79.124.56.98,192.168.10.5,202306170405,6,5,11,0,8088,1,1.287994,0.00014,256,52,1.008898,0.0,60,52,1
94.102.61.32,192.168.10.5,202306170405,1,0,0,1,445,1,-10000,-10000,57,57,-10000,-10000,-10000,-10000,1
121.127.241.71,192.168.10.5,202306170405,8,6,14,0,3389,1,22.013198,0.0,83,40,22.07458,0.005302,59,40,1
121.199.23.6,192.168.10.5,202306170405,7,3,10,0,6379,1,0.181833,0.0,66,40,0.184648,0.0,60,40,1
