address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
43.154.143.144,192.168.10.5,202304230658,12,14,26,0,22,1,1.080195,6.7e-05,1028,52,0.98272,0.000445,699,52,1
167.114.110.122,192.168.10.5,202304230658,14,14,28,0,22,1,1.186194,0.0,1028,52,0.98337,0.000346,699,52,1
190.248.68.78,192.168.10.5,202304230659,3,1,4,0,445,1,0.726014,0.228403,44,40,-10000,-10000,44,44,1
198.199.101.105,192.168.10.5,202304230658,1,6,7,0,5222,1,-10000,-10000,44,44,16.23927,1.03919,44,44,1
43.156.83.79,192.168.10.5,202304230659,12,15,27,0,22,1,1.108702,0.000915,1028,52,0.979788,0.000245,676,52,1
182.71.6.166,192.168.10.5,202304230659,4,3,7,0,3389,1,0.20879,0.000892,83,40,0.168746,0.038326,59,40,1
190.242.104.110,192.168.10.5,202304230659,12,14,26,0,22,1,1.25714,0.0,1028,52,0.982057,0.00059,699,52,1
192.168.3.117,172.29.148.192,202304230657,20,0,20,0,55443,1,12.834916,1.025313,60,60,-10000,-10000,-10000,-10000,0
167.248.133.139,192.168.10.5,202304230659,2,1,3,0,443,1,0.142313,0.142313,44,40,-10000,-10000,44,44,1
139.59.16.54,192.168.10.5,202304230659,12,14,26,0,22,1,1.142258,0.0,1028,52,0.981987,5.2e-05,699,52,1
167.248.133.34,192.168.10.5,202304230659,44,33,77,0,443,1,1.00062,0.0,304,40,1.135175,0.0,1487,40,1
162.142.125.160,192.168.10.5,202304230659,2,1,3,0,443,1,0.144199,0.144199,60,40,-10000,-10000,60,60,1
82.200.197.100,192.168.10.5,202304230659,12,14,26,0,22,1,1.265735,0.0,1028,52,0.981313,0.000246,699,52,1
186.67.248.5,192.168.10.5,202304230659,12,14,26,0,22,1,1.270207,4.4e-05,1028,52,0.979829,0.000495,699,52,1
137.184.86.143,192.168.10.5,202304230659,12,14,26,0,22,1,1.132365,0.000953,1028,52,0.97457,0.000556,699,52,1
178.128.80.94,192.168.10.5,202304230659,14,14,28,0,22,1,1.114706,0.0,1028,52,0.978389,0.000444,699,52,1
165.227.188.42,192.168.10.5,202304230659,11,9,20,0,41800,1,4.056519,0.010737,221,52,4.263184,0.0,60,52,1
80.66.77.239,192.168.10.5,202304230658,9,7,16,0,6001,1,58.451817,0.000601,294,40,58.793028,0.0,60,44,1
