address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
35.187.98.121,192.168.10.5,202305060359,12,8,20,0,9200,1,0.235565,0.0,314,52,0.234049,0.000412,546,52,1
167.94.138.96,192.168.10.5,202305060359,2,1,3,0,81,1,0.191556,0.191556,44,40,-10000,-10000,44,44,1
45.140.143.106,192.168.10.5,202305060358,3,17,20,0,443,2,1.061528,0.54683,52,52,15.724351,0.039912,52,52,1
64.225.74.178,192.168.10.5,202305060358,23,18,41,0,4911,1,2.575031,0.0,569,52,2.86756,0.0,60,52,1
51.83.45.110,192.168.10.5,202305060359,12,13,25,0,22,1,1.26703,0.0,1028,52,0.973206,0.001093,699,52,1
35.195.93.98,192.168.10.5,202305060359,12,8,20,0,9200,1,0.243586,0.0,315,52,0.242312,0.002404,564,52,1
167.94.138.125,192.168.10.5,202305060359,29,22,51,0,81,1,2.997708,0.0,295,40,2.99755,0.0,501,52,1
103.3.255.20,192.168.10.5,202305060359,20,23,43,0,22,1,1.11646,1e-06,448,40,1.015229,0.000446,888,40,1
192.241.224.18,192.168.10.5,202305060359,5,5,10,0,9443,1,1.131389,0.000297,165,52,1.007929,1e-06,60,52,1
162.142.125.160,192.168.10.5,202305060359,2,1,3,0,81,1,0.149859,0.149859,60,40,-10000,-10000,60,60,1
35.203.211.204,192.168.10.5,202305060358,8,6,14,0,8044,1,46.911598,0.0,377,40,47.131957,0.0,60,44,1
128.116.76.233,192.168.10.5,202305060358,11,59,70,0,80,2,38.830046,1e-06,52,52,14.694132,0.0,52,44,1
198.235.24.15,192.168.10.5,202305060358,8,6,14,0,10443,1,57.683627,0.000927,259,40,57.727189,0.0,60,44,1
182.61.47.229,192.168.10.5,202305060359,5,5,10,0,5900,1,0.218304,0.0,64,52,0.218247,0.000502,64,52,1
217.17.230.165,192.168.10.5,202305060400,4,3,7,0,3389,1,0.224035,0.0,83,40,0.178452,0.043196,59,40,1
193.57.40.49,192.168.10.5,202305060400,3,1,4,0,20059,1,0.232932,0.035721,44,40,-10000,-10000,44,44,1
167.248.133.138,192.168.10.5,202305060400,2,1,3,0,2095,1,0.145949,0.145949,44,40,-10000,-10000,44,44,1
167.248.133.51,192.168.10.5,202305060400,14,10,24,0,2095,1,1.152328,0.000146,295,40,1.146564,0.0,60,40,1
162.142.125.160,192.168.10.5,202305060400,2,1,3,0,2095,1,0.152248,0.152248,60,40,-10000,-10000,60,60,1
162.216.150.72,192.168.10.5,202305060400,4,4,8,0,37494,1,1.262839,0.0,44,44,1.325035,0.0,44,40,1
62.204.41.80,192.168.10.5,202305060400,3,1,4,0,2238,1,0.2803,0.002453,44,40,-10000,-10000,44,44,1
157.7.91.158,192.168.10.5,202305060400,4,3,7,0,3389,1,0.105176,0.002017,83,40,0.093679,0.011275,59,40,1
167.248.133.153,192.168.10.5,202305060400,1,1,2,0,189,1,-10000,-10000,44,44,-10000,-10000,40,40,1
124.223.57.237,192.168.10.5,202305060400,5,5,10,0,5900,1,0.209983,0.00036,64,52,0.209513,0.00115,64,52,1
185.156.73.121,192.168.10.5,202305060401,3,1,4,0,8010,1,0.250686,0.004764,44,40,-10000,-10000,44,44,1
182.61.45.113,192.168.10.5,202305060401,6,8,14,0,5900,1,1.573491,0.0,64,52,0.708984,0.001171,64,52,1
193.35.18.101,192.168.10.5,202305060401,7,6,13,0,81,1,0.417992,0.0,78,40,0.682307,0.000576,489,44,1
167.94.138.110,192.168.10.5,202305060401,2,1,3,0,6001,1,0.228173,0.228173,44,40,-10000,-10000,44,44,1
167.94.138.36,192.168.10.5,202305060401,20,14,34,0,6001,1,1.225592,0.0,295,40,1.239312,0.0,60,40,1
167.248.133.173,192.168.10.5,202305060401,2,1,3,0,12297,1,0.141234,0.141234,44,40,-10000,-10000,44,44,1
162.142.125.160,192.168.10.5,202305060401,4,2,6,0,6001,2,21.840722,0.137005,60,40,21.992441,21.992441,60,60,1
167.248.133.125,192.168.10.5,202305060401,14,9,23,0,12297,1,1.155314,0.0,295,40,1.155891,0.0,60,52,1
157.7.71.28,192.168.10.5,202305060402,4,3,7,0,3389,1,0.113813,0.000684,83,40,0.104432,0.007848,59,40,1
115.200.177.17,192.168.10.5,202305060400,6,4,10,0,23,1,38.108953,0.168869,60,40,33.654253,0.171732,60,44,1
218.92.0.51,192.168.10.5,202305060402,13,12,25,0,22,1,0.948308,0.0,724,40,0.704096,0.001111,900,52,1
120.25.227.158,192.168.10.5,202305060402,5,5,10,0,5900,1,0.21931,0.0,64,52,0.21899,0.001391,64,52,1
129.213.50.80,192.168.10.5,202305060402,12,13,25,0,22,1,1.184678,0.000324,1028,52,0.971533,0.000971,699,52,1
117.4.139.147,192.168.10.5,202305060402,5,5,10,0,5900,1,0.204472,0.0,64,52,0.203547,0.001044,64,52,1
