address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
212.192.246.198,192.168.10.5,202208161258,8,9,17,0,25,1,0.268965,0.001437,52,40,0.268721,0.000298,112,40,1
61.177.173.51,192.168.10.5,202208161258,12,13,25,0,22,1,0.989919,0.0,908,52,0.990007,0.000638,699,52,1
92.63.197.171,192.168.10.5,202208161258,3,1,4,0,42744,1,0.228441,0.008066,44,40,-10000,-10000,44,44,1
167.94.138.100,192.168.10.5,202208161258,2,1,3,0,6001,1,0.197234,0.197234,44,40,-10000,-10000,44,44,1
167.94.138.62,192.168.10.5,202208161258,22,15,37,0,6001,1,1.234806,0.0,295,40,1.247884,0.0,60,52,1
104.206.128.38,192.168.10.5,202208161259,2,1,3,0,52311,1,0.118566,0.118566,44,40,-10000,-10000,44,44,1
91.240.118.77,192.168.10.5,202208161259,1,1,2,0,222,1,-10000,-10000,44,44,-10000,-10000,40,40,1
192.241.220.31,192.168.10.5,202208161259,4,4,8,0,3389,1,0.211463,0.002696,211,52,0.171792,0.039621,60,52,1
51.79.250.5,192.168.10.5,202208161259,4,3,7,0,3389,1,0.102434,0.0,83,40,0.080722,0.018155,59,40,1
162.142.125.239,192.168.10.5,202208161259,2,1,3,0,3561,1,0.166536,0.166536,44,40,-10000,-10000,44,44,1
162.142.125.160,192.168.10.5,202208161259,4,2,6,0,6001,2,38.633504,0.145998,60,40,38.779554,38.779554,60,60,1
162.142.125.211,192.168.10.5,202208161259,13,9,22,0,3561,1,1.179354,0.0,295,52,1.154598,0.0,60,52,1
45.151.227.31,192.168.10.5,202208161259,6,5,11,0,5555,1,1.296428,0.0,189,52,0.965742,0.003448,199,52,1
94.228.120.251,192.168.10.5,202208161259,8,11,19,0,5432,1,0.288937,0.0,93,52,0.294773,9.9e-05,103,52,1
206.189.238.130,192.168.10.5,202208161300,21,16,37,0,80,1,0.184686,0.0,227,40,0.187504,4.2e-05,7606,52,1
89.248.163.140,192.168.10.5,202208161300,3,1,4,0,3939,1,0.234464,0.015198,44,40,-10000,-10000,44,44,1
61.177.173.36,192.168.10.5,202208161300,11,12,23,0,22,1,0.851382,0.000265,908,52,0.63421,0.000197,699,52,1
185.156.74.34,192.168.10.5,202208161300,3,1,4,0,24304,1,0.233224,0.015243,44,40,-10000,-10000,44,44,1
104.206.128.38,192.168.10.5,202208161300,6,5,11,0,52311,1,1.145393,1e-06,156,52,1.008375,0.000108,60,52,1
205.210.31.27,192.168.10.5,202208161300,2,1,3,0,17516,1,0.202274,0.202274,44,40,-10000,-10000,44,44,1
123.172.58.188,192.168.10.5,202208161300,4,8,12,0,23,2,0.274053,0.011323,44,40,16.239386,0.011432,44,44,1
185.156.74.58,192.168.10.5,202208161300,3,1,4,0,64514,1,0.238921,0.021473,44,40,-10000,-10000,44,44,1
211.152.57.247,192.168.10.5,202208161300,2,2,4,0,6379,1,2.742399,2.742399,60,40,1.037772,1.037772,60,60,1
14.17.114.113,192.168.10.5,202208161300,1,6,7,0,3389,1,-10000,-10000,52,52,16.235298,1.032679,52,52,1
171.22.30.153,192.168.10.5,202208161300,3,1,4,0,4200,1,0.235634,0.048579,46,40,-10000,-10000,44,44,1
194.26.29.31,192.168.10.5,202208161300,6,5,11,0,10022,1,1.679852,1e-06,87,40,1.009115,0.000214,52,40,1
46.70.145.141,192.168.10.5,202208161300,6,5,11,0,5555,1,1.347672,0.000862,189,52,0.967596,0.003098,199,52,1
92.118.161.61,192.168.10.5,202208161300,2,1,3,0,22,1,0.196337,0.196337,44,40,-10000,-10000,44,44,1
