daytime,TP,FN,FP,TN,flow_num,TP_rate,FP_rate,FN_rate,TN_rate,accuracy,precision,f1_score,loss,benign_rate,nmr_fn_rate,nmr_benign_rate
2022-08-04 20:50:07,687.0,0.0,12.0,0.0,699.0,1.0,1.0,0.0,0.0,0.9828326180257511,0.9828326180257511,0.9913419913419913,1.0,0.017167381974248927,0.33967649857278787,0.5277077602659329
2022-08-04 21:50:07,773.0,0.0,14.0,0.0,787.0,1.0,1.0,0.0,0.0,0.9822109275730623,0.9822109275730623,0.9910256410256411,1.0,0.017789072426937738,0.42340627973358697,0.5695802086621587
2022-08-04 22:50:07,972.0,0.0,14.0,0.0,986.0,1.0,1.0,0.0,0.0,0.9858012170385395,0.9858012170385395,0.992849846782431,1.0,0.014198782961460446,0.6127497621313034,0.3277649938385835
2022-08-04 23:50:07,773.0,0.0,11.0,0.0,784.0,1.0,1.0,0.0,0.0,0.985969387755102,0.985969387755102,0.9929351316634553,1.0,0.01403061224489796,0.42055185537583256,0.3164382642409781
2022-08-05 00:50:07,646.0,0.0,12.0,0.0,658.0,1.0,1.0,0.0,0.0,0.9817629179331308,0.9817629179331308,0.99079754601227,1.0,0.0182370820668693,0.3006660323501427,0.599754808332963
2022-08-05 01:50:07,910.0,0.0,13.0,0.0,923.0,1.0,1.0,0.0,0.0,0.9859154929577465,0.9859154929577465,0.9929078014184397,1.0,0.014084507042253521,0.5528068506184587,0.3200682172366137
2022-08-05 02:50:07,687.0,0.0,15.0,0.0,702.0,1.0,1.0,0.0,0.0,0.9786324786324786,0.9786324786324786,0.9892008639308855,1.0,0.021367521367521368,0.34253092293054227,0.8105979337294577
2022-08-05 03:50:07,771.0,0.0,12.0,0.0,783.0,1.0,1.0,0.0,0.0,0.9846743295019157,0.9846743295019157,0.9922779922779923,1.0,0.01532567049808429,0.4196003805899144,0.40366376310800745
2022-08-05 04:50:07,664.0,0.0,12.0,0.0,676.0,1.0,1.0,0.0,0.0,0.9822485207100592,0.9822485207100592,0.9910447761194029,1.0,0.01775147928994083,0.3177925784966698,0.5670482143518917
2022-08-05 05:50:07,625.0,0.0,13.0,0.0,638.0,1.0,1.0,0.0,0.0,0.9796238244514106,0.9796238244514106,0.9897070467141725,1.0,0.02037617554858934,0.2816365366317793,0.7438282471973349
2022-08-05 06:50:07,820.0,0.0,14.0,0.0,834.0,1.0,1.0,0.0,0.0,0.9832134292565947,0.9832134292565947,0.9915356711003627,1.0,0.016786570743405275,0.46812559467174114,0.5020591460026133
2022-08-05 07:50:07,801.0,0.0,13.0,0.0,814.0,1.0,1.0,0.0,0.0,0.984029484029484,0.984029484029484,0.9919504643962848,1.0,0.01597051597051597,0.4490960989533777,0.4470957615425256
2022-08-05 08:50:07,759.0,0.0,13.0,0.0,772.0,1.0,1.0,0.0,0.0,0.9831606217616581,0.9831606217616581,0.991508817766166,1.0,0.01683937823834197,0.4091341579448145,0.5056158663883089
2022-08-05 09:50:07,1065.0,0.0,13.0,0.0,1078.0,1.0,1.0,0.0,0.0,0.9879406307977736,0.9879406307977736,0.9939337377508166,1.0,0.012059369202226345,0.7002854424357754,0.1836699834612151
2022-08-05 10:50:07,741.0,0.0,12.0,0.0,753.0,1.0,1.0,0.0,0.0,0.9840637450199203,0.9840637450199203,0.9919678714859438,1.0,0.01593625498007968,0.39105613701236913,0.44478819585956775
2022-08-05 11:50:07,670.0,0.0,13.0,0.0,683.0,1.0,1.0,0.0,0.0,0.9809663250366032,0.9809663250366032,0.9903917220990391,1.0,0.01903367496339678,0.324452901998097,0.6534073854449086
2022-08-05 12:50:07,649.0,0.0,11.0,0.0,660.0,1.0,1.0,0.0,0.0,0.9833333333333333,0.9833333333333333,0.9915966386554621,1.0,0.016666666666666666,0.30256898192197906,0.493983298538622
2022-08-05 13:50:07,334.0,0.0,8.0,0.0,342.0,1.0,1.0,0.0,0.0,0.9766081871345029,0.9766081871345029,0.9881656804733728,1.0,0.023391812865497075,0.0,0.9469391641944106
2022-08-05 14:50:07,365.0,0.0,8.0,0.0,373.0,1.0,1.0,0.0,0.0,0.9785522788203753,0.9785522788203753,0.9891598915989159,1.0,0.021447721179624665,0.029495718363463375,0.8159995970156771
2022-08-05 15:50:07,814.0,0.0,12.0,0.0,826.0,1.0,1.0,0.0,0.0,0.9854721549636803,0.9854721549636803,0.9926829268292683,1.0,0.014527845036319613,0.46051379638439577,0.3499281695622942
2022-08-05 16:50:07,761.0,0.0,11.0,0.0,772.0,1.0,1.0,0.0,0.0,0.9857512953367875,0.9857512953367875,0.9928245270711024,1.0,0.014248704663212436,0.4091341579448145,0.3311273486430062
2022-08-05 17:50:07,591.0,0.0,12.0,0.0,603.0,1.0,1.0,0.0,0.0,0.9800995024875622,0.9800995024875622,0.9899497487437185,1.0,0.01990049751243781,0.24833491912464317,0.7117901099928331
2022-08-05 18:50:07,709.0,0.0,14.0,0.0,723.0,1.0,1.0,0.0,0.0,0.9806362378976486,0.9806362378976486,0.9902234636871508,1.0,0.019363762102351315,0.362511893434824,0.6756396018676528
2022-08-05 19:50:07,781.0,10.0,12.0,0.0,803.0,0.9873577749683944,1.0,0.012642225031605562,0.0,0.9726027397260274,0.9848675914249685,0.986111111111111,1.0,0.014943960149439602,0.4386298763082778,0.37795459095198847
2022-08-05 20:50:07,678.0,6.0,14.0,0.0,698.0,0.9912280701754386,1.0,0.008771929824561403,0.0,0.9713467048710601,0.9797687861271677,0.9854651162790699,1.0,0.02005730659025788,0.3387250237868697,0.7223516040461563
2022-08-05 21:50:07,732.0,0.0,14.0,0.0,746.0,1.0,1.0,0.0,0.0,0.9812332439678284,0.9812332439678284,0.9905277401894452,1.0,0.01876675603217158,0.38439581351094193,0.6354297100191976
2022-08-05 22:50:07,768.0,0.0,12.0,0.0,780.0,1.0,1.0,0.0,0.0,0.9846153846153847,0.9846153846153847,0.9922480620155039,1.0,0.015384615384615385,0.41674595623215976,0.4076338525774851
2022-08-05 23:50:07,939.0,82.0,12.0,0.0,1033.0,0.9196865817825661,1.0,0.08031341821743389,0.0,0.9090029041626331,0.9873817034700315,0.9523326572008113,1.0,0.011616650532429816,0.6574690770694576,0.15385174421542136
2022-08-06 00:50:07,799.0,60.0,12.0,0.0,871.0,0.930151338766007,1.0,0.06984866123399301,0.0,0.9173363949483353,0.9852034525277436,0.9568862275449103,1.0,0.013777267508610792,0.5033301617507135,0.2993748457008356
2022-08-06 01:50:07,685.0,0.0,12.0,0.0,697.0,1.0,1.0,0.0,0.0,0.9827833572453372,0.9827833572453372,0.9913169319826338,1.0,0.01721664275466284,0.3377735490009514,0.5310256003210897
2022-08-06 02:50:07,690.0,0.0,15.0,0.0,705.0,1.0,1.0,0.0,0.0,0.9787234042553191,0.9787234042553191,0.989247311827957,1.0,0.02127659574468085,0.3453853472882969,0.8044738595478166
2022-08-06 03:50:07,1380.0,0.0,13.0,0.0,1393.0,1.0,1.0,0.0,0.0,0.990667623833453,0.990667623833453,0.9953119365308329,1.0,0.00933237616654702,1.0,0.0
2022-08-06 04:50:07,857.0,0.0,12.0,0.0,869.0,1.0,1.0,0.0,0.0,0.9861910241657077,0.9861910241657077,0.9930475086906141,1.0,0.01380897583429229,0.5014272121788772,0.30151048285769866
2022-08-06 05:50:07,693.0,0.0,12.0,0.0,705.0,1.0,1.0,0.0,0.0,0.9829787234042553,0.9829787234042553,0.9914163090128755,1.0,0.01702127659574468,0.3453853472882969,0.5178671878470217
2022-08-06 06:50:07,627.0,0.0,14.0,0.0,641.0,1.0,1.0,0.0,0.0,0.9781591263650546,0.9781591263650546,0.9889589905362777,1.0,0.0218408736349454,0.2844909609895338,0.8424794244379378
2022-08-06 07:50:07,665.0,0.0,14.0,0.0,679.0,1.0,1.0,0.0,0.0,0.979381443298969,0.979381443298969,0.9895833333333333,1.0,0.020618556701030927,0.3206470028544243,0.7601532402126422
2022-08-06 08:50:07,707.0,0.0,12.0,0.0,719.0,1.0,1.0,0.0,0.0,0.9833101529902643,0.9833101529902643,0.9915848527349228,1.0,0.016689847009735744,0.3587059942911512,0.49554455416796095
2022-08-06 09:50:07,819.0,0.0,12.0,0.0,831.0,1.0,1.0,0.0,0.0,0.9855595667870036,0.9855595667870036,0.9927272727272727,1.0,0.01444043321299639,0.4652711703139866,0.344040758801052
2022-08-06 10:50:07,811.0,0.0,14.0,0.0,825.0,1.0,1.0,0.0,0.0,0.983030303030303,0.983030303030303,0.9914425427872862,1.0,0.01696969696969697,0.4595623215984776,0.5143931675839818
2022-08-06 11:50:07,715.0,1.0,12.0,0.0,728.0,0.9986033519553073,1.0,0.0013966480446927375,0.0,0.9821428571428571,0.9834938101788171,0.9909909909909911,1.0,0.016483516483516484,0.36726926736441484,0.4816476634013168
2022-08-06 12:50:07,781.0,0.0,11.0,0.0,792.0,1.0,1.0,0.0,0.0,0.9861111111111112,0.9861111111111112,0.993006993006993,1.0,0.013888888888888888,0.4281636536631778,0.3068928322894918
2022-08-06 13:50:07,653.0,0.0,14.0,0.0,667.0,1.0,1.0,0.0,0.0,0.9790104947526237,0.9790104947526237,0.9893939393939394,1.0,0.020989505247376312,0.30922930542340626,0.7851375773491124
2022-08-06 14:50:07,711.0,0.0,12.0,0.0,723.0,1.0,1.0,0.0,0.0,0.983402489626556,0.983402489626556,0.9916317991631798,1.0,0.016597510373443983,0.362511893434824,0.48932544460710836
2022-08-06 15:50:07,1049.0,0.0,14.0,0.0,1063.0,1.0,1.0,0.0,0.0,0.9868297271872061,0.9868297271872061,0.993371212121212,1.0,0.01317027281279398,0.6860133206470029,0.2584921942664338
2022-08-06 16:50:07,925.0,0.0,11.0,0.0,936.0,1.0,1.0,0.0,0.0,0.9882478632478633,0.9882478632478633,0.9940891993551854,1.0,0.011752136752136752,0.5651760228353948,0.16297708902093022
2022-08-06 17:50:07,733.0,0.0,12.0,0.0,745.0,1.0,1.0,0.0,0.0,0.9838926174496644,0.9838926174496644,0.9918809201623816,1.0,0.016107382550335572,0.38344433872502387,0.4563140771461799
2022-08-06 18:50:07,722.0,0.0,13.0,0.0,735.0,1.0,1.0,0.0,0.0,0.9823129251700681,0.9823129251700681,0.9910775566231984,1.0,0.017687074829931974,0.37392959086584204,0.562710408589323
2022-08-06 19:50:07,1173.0,34.0,14.0,0.0,1221.0,0.971830985915493,1.0,0.028169014084507043,0.0,0.9606879606879607,0.9882055602358888,0.9799498746867168,1.0,0.011466011466011465,0.8363463368220743,0.14370581627366585
2022-08-06 20:50:07,1116.0,1.0,13.0,0.0,1130.0,0.999104744852283,1.0,0.0008952551477170994,0.0,0.9876106194690265,0.9884853852967228,0.993766696349065,1.0,0.011504424778761062,0.7497621313035203,0.14629305152696426
2022-08-06 21:50:07,972.0,0.0,10.0,0.0,982.0,1.0,1.0,0.0,0.0,0.9898167006109979,0.9898167006109979,0.9948822927328557,1.0,0.010183299389002037,0.6089438629876309,0.057311864075275554
2022-08-06 22:50:07,903.0,0.0,12.0,0.0,915.0,1.0,1.0,0.0,0.0,0.9868852459016394,0.9868852459016394,0.9933993399339933,1.0,0.013114754098360656,0.5451950523311131,0.254752866285636
2022-08-06 23:50:07,682.0,0.0,14.0,0.0,696.0,1.0,1.0,0.0,0.0,0.9798850574712644,0.9798850574712644,0.9898403483309144,1.0,0.020114942528735632,0.33682207421503324,0.7262335325030594
2022-08-07 00:50:07,696.0,0.0,13.0,0.0,709.0,1.0,1.0,0.0,0.0,0.9816643159379408,0.9816643159379408,0.9907473309608541,1.0,0.018335684062059238,0.3491912464319696,0.6063959059041076
2022-08-07 01:50:07,773.0,0.0,13.0,0.0,786.0,1.0,1.0,0.0,0.0,0.9834605597964376,0.9834605597964376,0.9916613213598461,1.0,0.01653944020356234,0.4224548049476689,0.48541426955011213
2022-08-07 02:50:07,737.0,0.0,12.0,0.0,749.0,1.0,1.0,0.0,0.0,0.9839786381842457,0.9839786381842457,0.9919246298788694,1.0,0.01602136181575434,0.38725023786869645,0.45052035978381755
2022-08-07 03:50:07,691.0,0.0,14.0,0.0,705.0,1.0,1.0,0.0,0.0,0.9801418439716312,0.9801418439716312,0.9899713467048711,1.0,0.019858156028368795,0.3453853472882969,0.7089383023142183
2022-08-07 04:50:07,760.0,0.0,14.0,0.0,774.0,1.0,1.0,0.0,0.0,0.9819121447028424,0.9819121447028424,0.9908735332464146,1.0,0.01808785529715762,0.41103710751665085,0.5897040022009675
2022-08-07 05:50:07,656.0,0.0,12.0,0.0,668.0,1.0,1.0,0.0,0.0,0.9820359281437125,0.9820359281437125,0.9909365558912386,1.0,0.017964071856287425,0.31018078020932444,0.58136686960109
2022-08-07 06:50:07,768.0,0.0,12.0,0.0,780.0,1.0,1.0,0.0,0.0,0.9846153846153847,0.9846153846153847,0.9922480620155039,1.0,0.015384615384615385,0.41674595623215976,0.4076338525774851
2022-08-07 07:50:07,725.0,0.0,13.0,0.0,738.0,1.0,1.0,0.0,0.0,0.9823848238482384,0.9823848238482384,0.9911141490088858,1.0,0.017615176151761516,0.37678401522359656,0.5578678479895444
2022-08-07 08:50:07,601.0,0.0,13.0,0.0,614.0,1.0,1.0,0.0,0.0,0.9788273615635179,0.9788273615635179,0.9893004115226337,1.0,0.021172638436482084,0.25880114176974306,0.7974720678938884
2022-08-07 09:50:07,753.0,0.0,12.0,0.0,765.0,1.0,1.0,0.0,0.0,0.984313725490196,0.984313725490196,0.992094861660079,1.0,0.01568627450980392,0.4024738344433872,0.42795136927422306
2022-08-07 10:50:07,791.0,0.0,14.0,0.0,805.0,1.0,1.0,0.0,0.0,0.9826086956521739,0.9826086956521739,0.9912280701754386,1.0,0.017391304347826087,0.44053282588011416,0.5427895071253516
2022-08-07 11:50:07,779.0,0.0,12.0,0.0,791.0,1.0,1.0,0.0,0.0,0.9848293299620733,0.9848293299620733,0.9923566878980892,1.0,0.015170670037926675,0.42721217887725976,0.39322408409850895
2022-08-07 12:50:07,1004.0,0.0,14.0,0.0,1018.0,1.0,1.0,0.0,0.0,0.9862475442043221,0.9862475442043221,0.9930761622156281,1.0,0.0137524557956778,0.6431969552806851,0.29770371312204935
2022-08-07 13:50:07,843.0,0.0,12.0,0.0,855.0,1.0,1.0,0.0,0.0,0.9859649122807017,0.9859649122807017,0.9929328621908127,1.0,0.014035087719298246,0.48810656517602286,0.31673969893418297
2022-08-07 14:50:07,781.0,0.0,12.0,0.0,793.0,1.0,1.0,0.0,0.0,0.9848675914249685,0.9848675914249685,0.9923761118170267,1.0,0.015132408575031526,0.4291151284490961,0.39064707632283524
2022-08-07 15:50:07,843.0,0.0,13.0,0.0,856.0,1.0,1.0,0.0,0.0,0.9848130841121495,0.9848130841121495,0.9923484402589758,1.0,0.015186915887850467,0.4890580399619409,0.3943182838077769
2022-08-07 16:50:07,882.0,0.0,13.0,0.0,895.0,1.0,1.0,0.0,0.0,0.9854748603351955,0.9854748603351955,0.9926842993809791,1.0,0.01452513966480447,0.5261655566127497,0.3497459558437619
2022-08-07 17:50:07,664.0,0.0,14.0,0.0,678.0,1.0,1.0,0.0,0.0,0.9793510324483776,0.9793510324483776,0.9895678092399404,1.0,0.02064896755162242,0.31969552806850615,0.7622014890904721
2022-08-07 18:50:07,673.0,37.0,12.0,0.0,722.0,0.9478873239436619,1.0,0.05211267605633803,0.0,0.9321329639889196,0.9824817518248176,0.9648745519713261,1.0,0.01662049861495845,0.3615604186489058,0.49087376170345653
2022-08-07 19:50:07,654.0,11.0,12.0,0.0,677.0,0.9834586466165414,1.0,0.016541353383458645,0.0,0.96602658788774,0.9819819819819819,0.9827197595792637,1.0,0.01772525849335303,0.318744053282588,0.5652821763706392
2022-08-07 20:50:07,630.0,0.0,11.0,0.0,641.0,1.0,1.0,0.0,0.0,0.982839313572543,0.982839313572543,0.9913453973249411,1.0,0.0171606864274571,0.2844909609895338,0.5272567979963457
2022-08-07 21:50:07,622.0,0.0,14.0,0.0,636.0,1.0,1.0,0.0,0.0,0.9779874213836478,0.9779874213836478,0.9888712241653419,1.0,0.0220125786163522,0.27973358705994283,0.8540441958482684
2022-08-07 22:50:07,781.0,0.0,12.0,0.0,793.0,1.0,1.0,0.0,0.0,0.9848675914249685,0.9848675914249685,0.9923761118170267,1.0,0.015132408575031526,0.4291151284490961,0.39064707632283524
2022-08-07 23:50:07,758.0,0.0,14.0,0.0,772.0,1.0,1.0,0.0,0.0,0.9818652849740933,0.9818652849740933,0.9908496732026144,1.0,0.018134715025906734,0.4091341579448145,0.5928601252609601
2022-08-08 00:50:07,712.0,0.0,13.0,0.0,725.0,1.0,1.0,0.0,0.0,0.9820689655172414,0.9820689655172414,0.9909533750869868,1.0,0.01793103448275862,0.3644148430066602,0.5791417176589156
2022-08-08 01:50:07,690.0,0.0,13.0,0.0,703.0,1.0,1.0,0.0,0.0,0.9815078236130867,0.9815078236130867,0.990667623833453,1.0,0.01849217638691323,0.34348239771646044,0.6169360658317914
2022-08-08 02:50:07,735.0,0.0,12.0,0.0,747.0,1.0,1.0,0.0,0.0,0.9839357429718876,0.9839357429718876,0.9919028340080972,1.0,0.01606425702811245,0.3853472882968601,0.4534094624845936
2022-08-08 03:50:07,984.0,0.0,11.0,0.0,995.0,1.0,1.0,0.0,0.0,0.9889447236180905,0.9889447236180905,0.9944416371905004,1.0,0.011055276381909548,0.621313035204567,0.11604175365344471
2022-08-08 04:50:07,757.0,0.0,14.0,0.0,771.0,1.0,1.0,0.0,0.0,0.9818417639429312,0.9818417639429312,0.9908376963350785,1.0,0.018158236057068743,0.40818268315889633,0.594444327108194
2022-08-08 05:50:07,803.0,0.0,13.0,0.0,816.0,1.0,1.0,0.0,0.0,0.9840686274509803,0.9840686274509803,0.9919703520691785,1.0,0.015931372549019607,0.45099904852521416,0.4444593515903227
2022-08-08 06:50:07,817.0,0.0,13.0,0.0,830.0,1.0,1.0,0.0,0.0,0.9843373493975903,0.9843373493975903,0.9921068609593199,1.0,0.01566265060240964,0.46431969552806845,0.42636023844857507
2022-08-08 07:50:07,941.0,1.0,12.0,0.0,954.0,0.9989384288747346,1.0,0.0010615711252653928,0.0,0.9863731656184487,0.9874081846799581,0.9931398416886544,1.0,0.012578616352201259,0.5823025689819219,0.21864261236065696
2022-08-08 08:50:07,751.0,0.0,13.0,0.0,764.0,1.0,1.0,0.0,0.0,0.9829842931937173,0.9829842931937173,0.9914191419141913,1.0,0.017015706806282723,0.40152235965746913,0.5174920482243767
2022-08-08 09:50:07,809.0,0.0,13.0,0.0,822.0,1.0,1.0,0.0,0.0,0.9841849148418491,0.9841849148418491,0.9920294297976702,1.0,0.015815085158150853,0.4567078972407231,0.43662709720677195
2022-08-08 10:50:07,873.0,0.0,14.0,0.0,887.0,1.0,1.0,0.0,0.0,0.9842164599774521,0.9842164599774521,0.9920454545454546,1.0,0.015783540022547914,0.5185537583254045,0.4345024513207475
2022-08-08 11:50:07,1128.0,0.0,12.0,0.0,1140.0,1.0,1.0,0.0,0.0,0.9894736842105263,0.9894736842105263,0.9947089947089947,1.0,0.010526315789473684,0.7592768791627023,0.08041489946159752
2022-08-08 12:50:07,974.0,43.0,16.0,0.0,1033.0,0.9577187807276303,1.0,0.04228121927236971,0.0,0.9428848015488868,0.9838383838383838,0.9706028898854011,1.0,0.015488867376573089,0.6574690770694576,0.4146554919392812
2022-08-08 13:50:07,767.0,4.0,16.0,0.0,787.0,0.9948119325551232,1.0,0.005188067444876783,0.0,0.974587039390089,0.979565772669221,0.9871299871299871,1.0,0.020330368487928845,0.42340627973358697,0.740743024036204
2022-08-08 14:50:07,795.0,1.0,12.0,0.0,808.0,0.9987437185929648,1.0,0.001256281407035176,0.0,0.9839108910891089,0.9851301115241635,0.991890205864005,1.0,0.01485148514851485,0.4433872502378687,0.3717261621778042
2022-08-08 15:50:07,815.0,19.0,12.0,0.0,846.0,0.9772182254196643,1.0,0.022781774580335732,0.0,0.9633569739952719,0.9854897218863361,0.9813365442504516,1.0,0.014184397163120567,0.4795432921027592,0.32679607337982486
2022-08-08 16:50:07,769.0,10.0,13.0,0.0,792.0,0.9871630295250321,1.0,0.012836970474967908,0.0,0.9709595959595959,0.9833759590792839,0.9852658552210122,1.0,0.016414141414141416,0.4281636536631778,0.47697507433415576
2022-08-08 17:50:07,747.0,1.0,12.0,0.0,760.0,0.9986631016042781,1.0,0.001336898395721925,0.0,0.9828947368421053,0.9841897233201581,0.9913735899137359,1.0,0.015789473684210527,0.39771646051379633,0.4349020986704756
2022-08-08 18:50:07,695.0,0.0,12.0,0.0,707.0,1.0,1.0,0.0,0.0,0.983026874115983,0.983026874115983,0.9914407988587732,1.0,0.016973125884016973,0.3472882968601331,0.5146241137683704
