address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
35.241.185.104,192.168.10.5,202304250859,5,5,10,0,23424,1,1.233769,0.002661,316,52,1.008242,0.0,60,52,1
35.233.62.116,192.168.10.5,202304250859,5,5,10,0,8001,1,1.232958,0.0,314,52,1.008876,1e-06,60,52,1
125.124.103.150,192.168.10.5,202304250859,5,5,10,0,5900,1,0.187691,0.000295,64,52,0.186443,0.001101,64,52,1
194.26.29.37,192.168.10.5,202304250859,3,1,4,0,9875,1,0.28439,0.042678,44,40,-10000,-10000,44,44,1
182.71.6.166,192.168.10.5,202304250859,4,3,7,0,3389,1,0.251701,0.0,83,40,0.17951,0.072049,59,40,1
91.240.118.9,192.168.10.5,202304250859,31,22,53,0,8443,1,3.916091,0.0,527,52,3.915946,0.0,5660,40,1
60.223.74.60,192.168.10.5,202304250859,12,6,18,0,3306,1,0.32225,0.128093,48,40,0.531434,0.504148,48,48,1
194.26.29.86,192.168.10.5,202304250900,3,1,4,0,2235,1,0.297596,0.027116,44,40,-10000,-10000,44,44,1
103.162.36.21,192.168.10.5,202304250859,11,11,22,0,3389,1,19.352674,0.0,83,40,19.463539,0.029634,59,40,1
58.52.86.240,192.168.10.5,202304250900,5,4,9,0,6379,1,0.531148,1e-06,66,52,0.531637,0.0,60,52,1
188.130.52.9,192.168.10.5,202304250900,4,3,7,0,3389,1,0.278149,0.000656,83,40,0.245937,0.031499,59,40,1
62.233.50.217,192.168.10.5,202304250900,3,1,4,0,3104,1,0.280901,0.002156,44,40,-10000,-10000,44,44,1
182.71.6.166,192.168.10.5,202304250900,4,3,7,0,3389,1,0.307342,0.0,83,40,0.181959,0.124449,59,40,1
107.170.237.23,192.168.10.5,202304250900,1,6,7,0,4369,1,-10000,-10000,44,44,16.239463,1.013678,44,44,1
220.220.248.1,192.168.10.5,202304250854,27,27,0,54,32903,23,61.556759,0.0,125,91,61.557998,0.0,75,58,1
160.44.201.156,192.168.10.5,202304250856,165,190,355,0,55872,17,60.59282,0.0,4136,40,60.594626,0.0,4897,40,1
125.47.187.149,192.168.10.5,202304250901,2,4,6,0,23,1,7.325467,7.325467,44,40,4.1566,1.038378,44,44,1
185.156.73.53,192.168.10.5,202304250900,5,2,7,0,23422,2,38.924409,0.002128,44,40,39.16834,39.16834,44,44,1
87.236.176.234,192.168.10.5,202304250901,5,5,10,0,1687,1,1.260377,0.0,60,52,1.259539,0.0,60,40,1
87.236.176.238,192.168.10.5,202304250901,5,5,10,0,1687,1,1.273525,0.000296,248,52,1.27235,0.0,60,40,1
144.126.236.114,192.168.10.5,202304250901,5,4,9,0,5901,1,1.256185,0.0,60,52,1.254439,0.0,60,52,1
121.224.136.42,192.168.10.5,202304250901,2,1,3,0,23,1,0.24277,0.24277,44,40,-10000,-10000,44,44,1
87.236.176.251,192.168.10.5,202304250901,5,5,10,0,1687,1,1.261839,0.0,624,52,1.261728,0.0,60,40,1
194.55.224.63,192.168.10.5,202304250902,8,9,17,0,25,1,0.24816,0.003269,52,40,0.249824,0.000537,112,40,1
87.236.176.224,192.168.10.5,202304250902,10,10,20,0,1687,1,11.997612,0.0,78,52,11.99747,0.0,60,40,1
220.220.248.1,192.168.10.5,202304250902,3,3,0,6,49935,3,11.008305,1.044785,91,91,11.009182,1.043709,75,75,1
87.236.176.240,192.168.10.5,202304250902,5,5,10,0,1687,1,1.257846,0.0,96,52,1.258143,0.0,60,40,1
91.240.118.221,192.168.10.5,202304250902,3,1,4,0,6779,1,0.283325,0.000615,44,40,-10000,-10000,44,44,1
182.71.6.166,192.168.10.5,202304250902,4,4,8,0,3389,1,0.221687,0.000123,83,40,0.174482,0.000225,59,40,1
87.236.176.238,192.168.10.5,202304250902,10,10,20,0,1687,1,1.267738,0.0,166,52,1.265872,0.0,60,40,1
164.92.106.15,192.168.10.5,202304250902,12,10,22,0,5560,1,2.198713,0.001902,303,52,2.36104,0.0,60,52,1
64.62.197.240,192.168.10.5,202304250903,1,1,0,2,69,2,-10000,-10000,42,42,-10000,-10000,47,47,1
62.233.50.217,192.168.10.5,202304250903,3,1,4,0,5267,1,0.266611,0.000646,44,40,-10000,-10000,44,44,1
89.248.165.52,192.168.10.5,202304250903,21,24,45,0,2229,1,4.442137,0.0,115,52,4.198037,0.0,64,52,1
165.227.56.220,192.168.10.5,202304250903,7,6,13,0,1027,1,1.129627,0.002051,60,40,1.129753,1e-06,60,40,1
78.142.18.220,192.168.10.5,202304250903,8,6,14,0,23,2,0.281465,0.0,60,40,0.280841,0.000295,76,44,1
157.230.113.241,192.168.10.5,202304250903,3,2,5,0,37222,1,0.26034,0.004669,44,40,0.264458,0.264458,44,40,1
107.170.237.23,192.168.10.5,202304250903,5,5,10,0,4369,1,1.126007,0.000279,76,52,1.008248,0.0,60,52,1
183.136.225.9,192.168.10.5,202304250903,1,0,0,1,3702,1,-10000,-10000,695,695,-10000,-10000,-10000,-10000,1
36.138.197.31,192.168.10.5,202304250903,5,5,10,0,5900,1,0.084631,0.00394,64,52,0.087266,0.000794,64,52,1
192.168.3.118,172.29.148.192,202304250902,20,0,20,0,55443,1,12.823533,1.016188,60,60,-10000,-10000,-10000,-10000,0
182.71.6.166,192.168.10.5,202304250904,4,3,7,0,3389,1,0.215366,0.000347,83,40,0.177704,0.035343,59,40,1
115.96.144.2,192.168.10.5,202304250903,2,7,9,0,23,1,24.268128,24.268128,44,44,16.191157,1.020023,44,44,1
47.93.23.185,192.168.10.5,202304250904,7,3,10,0,6379,1,0.153156,0.000107,66,40,0.155997,0.000204,60,40,1
35.195.241.126,192.168.10.5,202304250904,6,5,11,0,2480,1,1.235673,0.0,314,52,1.009118,0.0,60,52,1
188.130.52.9,192.168.10.5,202304250904,4,3,7,0,3389,1,0.27318,0.000633,83,40,0.249429,0.024608,59,40,1
185.180.143.20,192.168.10.5,202304250904,1,1,2,0,902,1,-10000,-10000,44,44,-10000,-10000,40,40,1
124.223.169.131,192.168.10.5,202304250904,5,8,13,0,5900,1,2.383396,1e-06,64,52,1.095487,0.001129,64,52,1
124.222.197.135,192.168.10.5,202304250904,5,5,10,0,5900,1,0.175457,0.0,64,52,0.176372,0.001143,64,52,1
117.156.94.111,192.168.10.5,202304250904,4,5,9,0,32648,1,1.197535,0.138241,44,40,1.14543,0.0,44,40,1
103.162.36.21,192.168.10.5,202304250903,12,9,21,0,3389,1,62.866458,0.0,83,40,62.979592,0.023686,59,40,1
194.26.29.152,192.168.10.5,202304250904,3,1,4,0,4090,1,0.305667,0.033338,44,40,-10000,-10000,44,44,1
94.102.61.41,192.168.10.5,202304250903,6,11,17,0,2051,1,46.934613,1e-06,259,44,16.23987,0.0,60,44,1
144.126.236.114,192.168.10.5,202304250904,5,4,9,0,5901,1,1.255638,0.0,60,52,1.26319,0.0,60,52,1
193.201.9.180,192.168.10.5,202304250904,2,1,3,0,53389,1,0.315697,0.315697,44,40,-10000,-10000,44,44,1
220.220.248.1,192.168.10.5,202304250903,11,11,0,22,45445,9,28.195014,0.0,125,91,28.194027,0.0,75,58,1
89.248.165.109,192.168.10.5,202304250905,16,16,32,0,15344,1,1.272608,0.0,163,52,1.009204,0.0,60,52,1
103.13.28.37,192.168.10.5,202304250904,16,78,94,0,80,2,2.021848,0.002236,52,52,10.049425,0.0,52,44,1
36.133.130.233,192.168.10.5,202304250905,5,5,10,0,5900,1,0.104537,1e-06,64,52,0.105288,0.0008,64,52,1
78.142.18.220,192.168.10.5,202304250905,1,1,2,0,23,1,-10000,-10000,52,52,-10000,-10000,52,52,1
198.199.103.111,192.168.10.5,202304250905,1,6,7,0,8443,1,-10000,-10000,44,44,16.239659,1.010786,44,44,1
220.220.248.1,192.168.10.5,202304250905,3,3,0,6,46574,3,11.62942,1.081056,91,91,11.629022,1.080921,75,75,1
113.200.202.132,192.168.10.5,202304250906,8,8,16,0,1433,1,3.116199,1e-06,246,40,3.338584,9.5e-05,114,40,1
182.71.6.166,192.168.10.5,202304250906,4,3,7,0,3389,1,0.237483,0.003296,83,40,0.179278,0.06038,59,40,1
106.8.46.228,192.168.10.5,202304250906,3,2,5,0,2375,1,1.26632,0.017571,44,40,1.021259,1.021259,44,44,1
167.94.138.159,192.168.10.5,202304250906,2,1,3,0,25004,1,0.192439,0.192439,44,40,-10000,-10000,44,44,1
167.94.138.125,192.168.10.5,202304250906,14,9,23,0,25004,1,1.205282,0.0,295,40,1.198422,0.0,60,52,1
162.142.125.160,192.168.10.5,202304250906,2,1,3,0,25004,1,0.152473,0.152473,60,40,-10000,-10000,60,60,1
103.162.36.21,192.168.10.5,202304250906,8,6,14,0,3389,1,10.274068,0.000637,83,40,10.365651,0.038657,59,40,1
37.187.74.90,192.168.10.5,202304250906,4,4,8,0,6822,1,1.274057,0.000111,44,40,1.266687,1e-06,44,40,1
205.210.31.40,192.168.10.5,202304250906,8,6,14,0,8444,1,48.57846,0.0,377,40,48.731685,0.0,60,44,1
124.223.57.237,192.168.10.5,202304250907,6,6,12,0,5900,1,0.469447,0.0,64,52,0.469447,0.00064,64,52,1
182.71.6.166,192.168.10.5,202304250907,4,3,7,0,3389,1,0.267566,0.001512,83,40,0.16846,0.099192,59,40,1
128.199.167.230,192.168.10.5,202304250907,2,1,3,0,8901,1,0.08252,0.08252,44,40,-10000,-10000,44,44,1
106.75.251.199,192.168.10.5,202304250907,5,5,10,0,5900,1,0.177227,0.0,64,52,0.178076,0.000753,64,52,1
152.32.247.49,192.168.10.5,202304250902,345,286,631,0,8096,1,39.549596,6.2e-05,502,40,39.652092,0.0,60,40,1
192.168.10.4,192.168.10.5,202304250907,34,13,47,0,64297,1,5.040181,0.0,575,52,5.040175,0.0,3876,40,1
36.134.122.227,192.168.10.5,202304250907,7,7,14,0,5900,1,0.304155,0.0,64,52,0.304154,0.001148,64,52,1
152.32.201.104,192.168.10.5,202304250907,2,1,3,0,2196,1,0.008039,0.008039,44,40,-10000,-10000,44,44,1
144.126.236.114,192.168.10.5,202304250907,5,4,9,0,5901,1,1.270254,0.0,60,52,1.266341,0.0,60,52,1
162.243.128.23,192.168.10.5,202304250907,1,6,7,0,8443,1,-10000,-10000,44,44,16.240071,1.015968,44,44,1
85.95.245.50,192.168.10.5,202304250907,1,0,0,1,1027,1,-10000,-10000,110,110,-10000,-10000,-10000,-10000,1
198.235.24.206,192.168.10.5,202304250907,1,1,2,0,88,1,-10000,-10000,44,44,-10000,-10000,40,40,1
188.130.52.9,192.168.10.5,202304250908,4,3,7,0,3389,1,0.490907,0.0,83,40,0.255891,0.050519,59,40,1
185.156.73.53,192.168.10.5,202304250908,3,1,4,0,30182,1,0.248765,0.000618,44,40,-10000,-10000,44,44,1
175.31.228.130,192.168.10.5,202304250907,1,6,7,0,23,1,-10000,-10000,44,44,16.239729,1.014052,44,44,1
103.162.36.21,192.168.10.5,202304250908,4,3,7,0,3389,1,0.165651,0.0,83,40,0.109354,0.05263,59,40,1
165.22.177.99,192.168.10.5,202304250908,1,0,0,1,3702,1,-10000,-10000,655,655,-10000,-10000,-10000,-10000,1
106.14.107.14,192.168.10.5,202304250908,7,7,14,0,5900,1,0.515951,0.0,64,52,0.515951,0.001048,64,52,1
95.105.45.132,192.168.10.5,202304250909,8,6,14,0,1433,1,0.45752,0.000636,246,40,0.805558,0.013285,114,40,1
194.26.29.152,192.168.10.5,202304250909,3,1,4,0,6855,1,0.298743,0.011641,44,40,-10000,-10000,44,44,1
146.88.240.4,192.168.10.5,202304250909,1,0,0,1,27021,1,-10000,-10000,53,53,-10000,-10000,-10000,-10000,1
107.170.255.16,192.168.10.5,202304250908,1,6,7,0,3001,1,-10000,-10000,44,44,16.239777,1.034961,44,44,1
182.71.6.166,192.168.10.5,202304250909,4,3,7,0,3389,1,0.233492,1e-06,83,40,0.170876,0.061239,59,40,1
198.199.103.111,192.168.10.5,202304250909,3,3,6,0,8443,1,0.115207,6.4e-05,165,52,0.11545,0.000149,60,52,1
162.243.128.23,192.168.10.5,202304250909,10,9,19,0,8443,1,2.880326,0.000113,194,52,2.876611,0.00021,1376,40,1
192.241.209.90,192.168.10.5,202304250909,6,12,18,0,4545,1,49.839897,0.0,76,44,18.117904,1e-06,60,44,1
139.162.43.154,192.168.10.5,202304250910,1,0,0,1,17,1,-10000,-10000,29,29,-10000,-10000,-10000,-10000,1
103.162.36.21,192.168.10.5,202304250910,8,6,14,0,3389,1,10.748356,0.0,83,40,10.842464,0.026246,59,40,1
122.9.160.136,192.168.10.5,202304250910,8,10,18,0,5900,1,3.288895,0.0,64,52,3.288895,0.001481,64,52,1
101.42.239.225,192.168.10.5,202304250909,543,677,1220,0,22,1,4.898012,0.0,1060,40,5.123403,0.0,699,52,1
64.225.74.178,192.168.10.5,202304250910,6,5,11,0,18245,1,3.10438,0.02411,108,52,3.403691,0.0,60,52,1
92.63.197.82,192.168.10.5,202304250910,3,1,4,0,39950,1,0.248751,0.00064,44,40,-10000,-10000,44,44,1
185.233.19.10,192.168.10.5,202304250910,27,24,51,0,58603,1,1.097187,0.0,295,52,1.060285,0.0,60,52,1
182.71.6.166,192.168.10.5,202304250910,4,3,7,0,3389,1,0.208463,0.001236,83,40,0.167869,0.039705,59,40,1
144.126.236.114,192.168.10.5,202304250910,5,4,9,0,5901,1,1.264262,0.0,60,52,1.259398,0.0,60,52,1
123.245.52.34,192.168.10.5,202304250910,2,2,4,0,23,1,1.273309,1.273309,44,40,1.037665,1.037665,44,44,1
180.250.248.169,192.168.10.5,202304250841,990,1567,2557,0,22,1,59.985146,0.0,4232,52,60.285896,0.0,676,40,1
106.13.223.201,192.168.10.5,202304250910,7,7,14,0,5900,1,0.649099,1e-06,64,52,0.649099,0.001645,64,52,1
150.158.34.228,192.168.10.5,202304250910,6,7,13,0,5900,1,1.210677,0.000357,64,52,1.032411,0.001349,64,52,1
109.75.242.253,192.168.10.5,202304250910,12,9,21,0,23,1,29.940656,0.06622,64,40,30.33725,0.186358,60,44,1
162.243.132.15,192.168.10.5,202304250910,1,6,7,0,18091,1,-10000,-10000,44,44,16.239871,1.035386,44,44,1
103.85.246.220,192.168.10.5,202304250910,1,6,7,0,5555,1,-10000,-10000,44,44,16.239476,1.026193,44,44,1
107.189.8.24,192.168.10.5,202304250911,642,465,1107,0,22,1,0.899309,0.0,1012,40,0.880444,0.0,676,52,1
162.243.142.26,192.168.10.5,202304250911,1,5,6,0,4567,1,-10000,-10000,44,44,8.248658,1.02748,44,44,1
167.94.138.126,192.168.10.5,202304250911,5,4,9,0,8020,1,1.202321,0.0,94,40,1.007875,0.0,53,40,1
107.173.180.231,192.168.10.5,202304250911,3,1,4,0,2376,1,0.202502,0.117422,44,40,-10000,-10000,44,44,1
162.142.125.160,192.168.10.5,202304250911,2,1,3,0,8020,1,0.158759,0.158759,60,40,-10000,-10000,60,60,1
188.130.52.9,192.168.10.5,202304250912,4,3,7,0,3389,1,0.28949,1e-06,83,40,0.241598,0.0296,59,40,1
103.162.36.21,192.168.10.5,202304250912,4,3,7,0,3389,1,0.160863,1e-06,83,40,0.100915,0.060795,59,40,1
113.142.66.88,192.168.10.5,202304250912,5,5,10,0,5900,1,0.252275,0.0,64,52,0.253328,0.000949,64,52,1
23.95.164.237,192.168.10.5,202304250912,17,14,31,0,22,1,1.17708,1e-06,1012,40,0.97341,0.000105,699,52,1
142.93.80.240,192.168.10.5,202304250912,1,1,2,0,389,1,-10000,-10000,44,44,-10000,-10000,40,40,1
198.235.24.194,192.168.10.5,202304250911,8,6,14,0,6363,1,49.93097,0.0,377,40,50.158035,0.0,60,44,1
8.208.19.183,192.168.10.5,202304250912,5,3,8,0,6379,1,0.257344,1e-06,66,52,0.257538,0.23757,60,52,1
182.71.6.166,192.168.10.5,202304250912,4,3,7,0,3389,1,0.271032,0.000752,83,40,0.179672,0.090426,59,40,1
164.92.106.15,192.168.10.5,202304250912,30,25,55,0,9943,1,5.768647,0.0,311,52,5.768546,0.0,60,52,1
119.23.67.0,192.168.10.5,202304250913,6,6,12,0,5900,1,0.899954,0.059534,64,52,0.643478,0.001005,64,52,1
182.61.45.113,192.168.10.5,202304250913,5,5,10,0,5900,1,0.224336,0.0,64,52,0.225024,0.001105,64,52,1
103.162.36.21,192.168.10.5,202304250913,8,6,14,0,3389,1,10.237113,0.0,83,40,10.344907,0.023496,59,40,1
198.235.24.56,192.168.10.5,202304250912,8,6,14,0,53524,1,45.060839,0.00034,259,40,45.108107,0.0,60,44,1
144.126.236.114,192.168.10.5,202304250913,4,4,8,0,5901,1,1.254716,0.00066,60,52,1.253399,0.0,60,52,1
106.15.229.166,192.168.10.5,202304250913,5,6,11,0,5900,1,0.748242,0.000114,64,52,0.57428,0.001148,64,52,1
124.222.93.58,192.168.10.5,202304250913,5,5,10,0,5900,1,0.186034,0.0,64,52,0.185833,0.001234,64,52,1
185.224.128.17,192.168.10.5,202304250913,2,1,3,0,20183,1,0.247252,0.247252,44,40,-10000,-10000,44,44,1
68.183.76.205,192.168.10.5,202304250913,3,1,4,0,22001,1,0.268708,0.008337,44,40,-10000,-10000,44,44,1
124.78.206.79,192.168.10.5,202304250913,5,5,10,0,5900,1,0.175481,0.004115,64,52,0.176142,0.001022,64,52,1
73.55.97.87,192.168.10.5,202304250913,4,6,10,0,23,1,50.167402,0.041428,44,40,16.239972,1.024084,44,44,1
120.25.227.158,192.168.10.5,202304250914,6,8,14,0,5900,1,1.0031,0.0,64,52,1.003099,0.001247,64,52,1
182.71.6.166,192.168.10.5,202304250914,4,3,7,0,3389,1,0.227595,0.0,83,40,0.170172,0.058191,59,40,1
121.171.253.35,192.168.10.5,202304250914,2,1,3,0,1433,1,0.042541,0.042541,44,40,-10000,-10000,44,44,1
206.189.16.92,192.168.10.5,202304250914,5,5,10,0,3790,1,1.252299,0.0,563,52,1.008304,1e-06,60,52,1
147.78.103.167,192.168.10.5,202304250914,8,9,17,0,25,1,0.249579,0.001181,52,40,0.249242,0.000589,112,40,1
1.70.169.218,192.168.10.5,202304250913,90,85,175,0,23,1,1.66463,0.000889,125,40,1.782355,0.0,1023,44,1
123.245.52.34,192.168.10.5,202304250914,2,4,6,0,23,1,7.451867,7.451867,44,40,4.156707,1.02773,44,44,1
185.156.73.53,192.168.10.5,202304250914,3,1,4,0,49005,1,0.254736,0.003209,44,40,-10000,-10000,44,44,1
