address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
162.216.150.195,192.168.10.5,202306161758,8,7,15,0,1988,1,45.478873,0.0,380,40,45.646581,0.0,60,44,1
185.226.162.32,192.168.10.5,202306161758,8,6,14,0,3389,1,21.475799,0.0,83,40,21.783966,0.033449,59,40,1
159.65.34.105,192.168.10.5,202306161758,11,7,18,0,27017,1,30.064693,0.000157,115,44,0.198197,0.005356,253,44,1
162.216.150.37,192.168.10.5,202306161758,8,6,14,0,33399,1,47.561789,0.0,381,40,47.729478,0.0,60,44,1
103.162.29.14,192.168.10.5,202306161758,1,6,7,0,5555,1,-10000,-10000,44,44,16.240369,1.034639,44,44,1
139.59.18.210,192.168.10.5,202306161759,12,14,26,0,22,1,1.150525,0.0,1124,52,0.971694,0.0,699,52,1
79.124.62.86,192.168.10.5,202306161759,3,1,4,0,35102,1,0.29489,0.003605,44,40,-10000,-10000,44,44,1
207.90.244.5,192.168.10.5,202306161800,19,14,33,0,6443,1,1.566065,1e-06,306,40,1.724436,0.0,60,44,1
139.59.1.115,192.168.10.5,202306161800,5,4,9,0,22332,1,1.121924,0.0,60,52,1.122459,0.0,60,52,1
121.127.241.71,192.168.10.5,202306161759,8,6,14,0,3389,1,42.241445,1e-06,83,40,42.302961,0.053677,59,40,1
111.172.7.162,192.168.10.5,202306161755,340,533,873,0,1433,1,30.199336,0.0,5696,40,30.199336,0.0,114,40,1
183.136.225.5,192.168.10.5,202306161759,1,6,7,0,8200,1,-10000,-10000,44,44,16.240434,1.015091,44,44,1
176.236.53.196,192.168.10.5,202306161800,8,6,14,0,3389,1,22.06751,0.000301,83,40,22.349755,0.048587,59,40,1
91.244.42.72,192.168.10.5,202306161800,2,1,3,0,52869,1,0.288118,0.288118,44,40,-10000,-10000,44,44,1
64.62.197.107,192.168.10.5,202306161800,1,1,2,0,873,1,-10000,-10000,44,44,-10000,-10000,40,40,1
139.59.18.210,192.168.10.5,202306161801,12,13,25,0,22,1,1.147885,1e-06,1124,52,0.97174,0.0012,699,52,1
185.122.204.50,192.168.10.5,202306161801,1,1,2,0,547,1,-10000,-10000,44,44,-10000,-10000,40,40,1
167.248.133.50,192.168.10.5,202306161801,14,10,24,0,3135,1,1.15489,0.0,295,40,1.14197,0.0,60,40,1
162.142.125.160,192.168.10.5,202306161801,2,1,3,0,3135,1,0.151051,0.151051,60,40,-10000,-10000,60,60,1
64.185.227.155,192.168.10.5,202306161801,12,17,29,0,33308,1,1.194397,0.0,2628,52,1.036145,0.0,575,40,1
170.64.166.60,192.168.10.5,202306161801,4,4,8,0,24381,1,1.186904,1e-06,44,40,1.182338,0.0,44,40,1
162.216.150.13,192.168.10.5,202306161801,8,6,14,0,21250,1,42.972125,0.0,381,40,43.141186,0.0,60,44,1
110.183.56.233,192.168.10.5,202306161801,7,4,11,0,23,1,31.025091,0.222065,60,40,31.272863,0.246832,60,44,1
89.248.163.119,192.168.10.5,202306161802,3,1,4,0,1065,1,0.230863,0.030979,44,40,-10000,-10000,44,44,1
121.127.241.71,192.168.10.5,202306161801,8,7,15,0,3389,1,46.780468,1e-06,83,40,46.838635,9.8e-05,59,40,1
