address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
103.179.184.109,192.168.10.5,202305082259,4,3,7,0,3389,1,0.204312,0.023425,83,40,0.123143,0.077525,59,40,1
121.236.175.145,192.168.10.5,202305082259,5,3,8,0,6379,1,0.255646,0.002642,66,52,0.255739,0.197334,60,52,1
123.254.104.146,192.168.10.5,202305082259,5,3,8,0,3389,1,0.255862,0.000598,83,40,0.199337,0.074684,59,40,1
14.231.254.177,192.168.10.5,202305082258,7,5,12,0,23,1,31.634194,0.071173,60,40,31.711248,0.030938,60,44,1
47.180.114.229,192.168.10.5,202305082258,90,123,213,0,22,1,1.14675,1e-06,1028,52,0.978475,0.0,788,52,1
218.92.0.34,192.168.10.5,202305082258,3,11,14,0,22,1,0.197764,0.0,67,52,39.18377,0.003891,699,52,1
122.180.243.176,192.168.10.5,202305082259,14,15,29,0,22,1,1.156129,0.0,1028,52,0.974318,0.000697,699,52,1
217.17.230.165,192.168.10.5,202305082259,4,3,7,0,3389,1,0.214302,0.0,83,40,0.180061,0.033259,59,40,1
193.3.53.9,192.168.10.5,202305082259,2,1,3,0,8098,1,0.176066,0.176066,44,40,-10000,-10000,44,44,1
45.81.18.10,192.168.10.5,202305082259,13,15,28,0,22,1,1.409879,1e-06,1028,40,0.974395,0.000545,699,52,1
103.139.213.234,192.168.10.5,202305082259,3,3,6,0,1026,1,1.205864,0.198688,44,41,1.207017,1e-06,44,40,1
103.162.36.21,192.168.10.5,202305082259,4,3,7,0,3389,1,0.153777,0.003842,83,40,0.096716,0.060019,59,40,1
36.90.87.166,192.168.10.5,202305082259,12,12,24,0,3389,1,49.722401,0.0,83,40,50.022694,0.033292,59,40,1
165.227.172.206,192.168.10.5,202305082258,18,15,33,0,9595,2,40.506708,0.005627,303,52,40.507108,0.0,60,52,1
118.193.103.197,192.168.10.5,202305082259,4,2,6,0,1025,1,6.917078,0.230844,44,40,7.148388,7.148388,44,40,1
50.193.45.202,192.168.10.5,202305082300,5,4,9,0,3389,1,0.191571,0.006214,89,40,0.153978,0.039181,59,40,1
36.92.104.229,192.168.10.5,202305082300,12,15,27,0,22,1,1.307619,0.000332,1028,52,0.975437,0.0,676,52,1
41.169.26.227,192.168.10.5,202305082300,14,14,28,0,22,1,1.425411,0.0,1028,52,0.974786,0.000545,699,52,1
104.211.41.18,192.168.10.5,202305082300,6,4,10,0,3389,1,2.193654,0.022085,89,40,2.56227,0.002448,59,40,1
120.55.64.33,192.168.10.5,202305082300,5,5,10,0,5900,1,0.158802,0.0,64,52,0.158402,0.0004,64,52,1
114.215.179.136,192.168.10.5,202305082300,5,5,10,0,5900,1,0.159377,0.0,64,52,0.158196,0.000645,64,52,1
194.165.17.21,192.168.10.5,202305082301,6,4,10,0,3389,1,0.328316,0.01903,89,40,0.546321,0.004142,59,40,1
123.254.104.146,192.168.10.5,202305082301,5,3,8,0,3389,1,0.209705,0.0,83,40,0.151451,0.067897,59,40,1
58.211.207.70,192.168.10.5,202305082301,5,5,10,0,5900,1,0.202245,1e-06,64,52,0.201373,0.000901,64,52,1
113.160.172.126,192.168.10.5,202305082301,5,5,10,0,5900,1,0.113835,0.000297,64,52,0.113037,0.0006,64,52,1
182.151.29.95,192.168.10.5,202305082301,5,5,10,0,5900,1,0.247812,0.0,64,52,0.246931,0.000822,64,52,1
94.102.61.2,192.168.10.5,202305082300,6,11,17,0,8601,1,26.629468,0.0,259,44,11.13261,0.0,60,44,1
171.35.160.150,192.168.10.5,202305082300,7,4,11,0,23,1,30.919561,0.060447,60,40,30.98141,0.062145,60,44,1
36.92.104.229,192.168.10.5,202305082301,13,14,27,0,22,1,1.31488,0.0,1028,52,0.97433,0.000531,699,40,1
167.94.138.108,192.168.10.5,202305082301,2,1,3,0,22222,1,0.21119,0.21119,44,40,-10000,-10000,44,44,1
111.67.196.38,192.168.10.5,202305082300,221,258,479,0,22,1,23.27355,0.0,1024,40,22.943092,0.0,676,40,1
223.159.88.61,192.168.10.5,202305082301,7,4,11,0,23,1,30.41314,0.063469,60,40,30.599913,0.202192,60,44,1
167.94.138.52,192.168.10.5,202305082301,14,9,23,0,22222,1,1.21018,0.0,295,40,1.203369,0.0,60,52,1
162.142.125.160,192.168.10.5,202305082301,2,1,3,0,22222,1,0.158183,0.158183,60,40,-10000,-10000,60,60,1
89.248.165.104,192.168.10.5,202305082301,1,1,2,0,1008,1,-10000,-10000,44,44,-10000,-10000,40,40,1
218.92.0.29,192.168.10.5,202305082301,11,11,22,0,22,1,0.240717,0.0,908,52,0.232353,0.000543,699,52,1
103.179.184.109,192.168.10.5,202305082301,4,3,7,0,3389,1,0.134068,0.000627,83,40,0.100562,0.035699,59,40,1
218.92.0.118,192.168.10.5,202305082301,11,10,21,0,22,1,0.233555,0.0,908,52,0.251413,0.001107,699,52,1
47.180.114.229,192.168.10.5,202305082301,12,15,27,0,22,1,1.143946,0.001219,1028,52,0.970276,0.000549,676,52,1
173.243.119.247,192.168.10.5,202305082301,5,4,9,0,3389,1,0.191438,0.000628,89,40,0.158652,0.0332,59,40,1
36.94.81.243,192.168.10.5,202305082302,6,4,10,0,22,1,0.233238,0.0,44,40,0.232278,0.000351,63,40,1
36.90.87.166,192.168.10.5,202305082301,9,7,16,0,3389,1,48.293363,0.0,83,40,48.584176,0.064244,59,40,1
8.222.250.117,192.168.10.5,202305082302,14,14,28,0,22,1,1.098355,0.0,1028,52,0.977516,0.000504,699,52,1
103.162.29.14,192.168.10.5,202305082301,1,6,7,0,5555,1,-10000,-10000,44,44,16.240617,1.012078,44,44,1
103.162.36.21,192.168.10.5,202305082301,8,6,14,0,3389,1,29.595158,0.0,83,40,29.691153,0.039331,59,40,1
