address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
185.224.128.23,192.168.10.5,202305010159,2,1,3,0,5060,1,0.28185,0.28185,44,40,-10000,-10000,44,44,1
61.177.172.19,192.168.10.5,202305010157,3,12,15,0,22,1,0.205875,0.0,67,52,41.248597,0.00555,699,52,1
218.92.0.31,192.168.10.5,202305010159,11,14,25,0,22,1,1.900905,0.0,908,40,1.119628,0.000446,699,52,1
111.113.17.202,192.168.10.5,202305010159,3,1,4,0,22,1,0.222836,0.190344,44,40,-10000,-10000,44,44,1
103.162.36.21,192.168.10.5,202305010158,12,9,21,0,3389,1,25.498856,5.8e-05,83,40,25.596045,0.034835,59,40,1
94.102.61.28,192.168.10.5,202305010158,8,17,25,0,14265,2,38.415157,0.0,260,44,16.240047,0.0,60,44,1
110.138.150.157,192.168.10.5,202305010159,14,15,29,0,22,1,1.246139,0.0,1028,52,0.972193,4.9e-05,699,52,1
193.105.134.95,192.168.10.5,202305010159,10,12,22,0,22,1,1.277332,0.0,944,40,0.974333,0.000892,888,40,1
107.170.228.11,192.168.10.5,202305010159,6,5,11,0,1900,1,1.123706,0.0,165,52,1.009123,0.0,60,52,1
210.245.120.117,192.168.10.5,202305010159,3,1,4,0,55555,1,0.130744,0.004473,44,40,-10000,-10000,44,44,1
104.237.62.211,192.168.10.5,202305010159,11,13,24,0,33284,1,0.150162,0.0,2628,52,0.135327,0.0,575,40,1
168.121.27.67,192.168.10.5,202305010159,4,4,8,0,22317,1,1.248754,0.0,44,40,1.25403,0.0,44,40,1
45.143.9.98,192.168.10.5,202305010200,1,0,0,1,5060,1,-10000,-10000,405,405,-10000,-10000,-10000,-10000,1
198.235.24.225,192.168.10.5,202305010200,4,4,8,0,5908,1,1.34605,0.00091,44,44,1.295416,0.0,44,40,1
89.248.165.214,192.168.10.5,202305010200,17,14,31,0,20910,1,4.182673,0.0,115,52,4.468666,0.0,60,40,1
182.71.6.166,192.168.10.5,202305010200,4,3,7,0,3389,1,0.170084,0.000385,83,40,0.151443,0.020614,59,40,1
162.216.149.10,192.168.10.5,202305010200,4,4,8,0,52157,1,1.276193,0.0,44,44,1.287869,1e-06,44,40,1
139.59.23.154,192.168.10.5,202305010200,12,14,26,0,22,1,1.149292,1e-06,1028,52,0.971688,0.000445,699,52,1
91.240.118.77,192.168.10.5,202305010200,3,1,4,0,5577,1,0.279767,0.002155,44,40,-10000,-10000,44,44,1
193.35.18.142,192.168.10.5,202305010157,22,19,41,0,23,1,15.251898,0.0,60,40,15.35932,0.000282,76,40,1
14.225.198.43,192.168.10.5,202305010200,3,18,21,0,443,2,36.108953,0.772126,52,52,16.240014,0.246002,52,52,1
106.56.151.25,192.168.10.5,202305010200,1,6,7,0,23,1,-10000,-10000,44,44,16.239866,1.037558,44,44,1
167.94.146.18,192.168.10.5,202305010201,2,1,3,0,33831,1,0.269004,0.269004,44,40,-10000,-10000,44,44,1
94.102.61.54,192.168.10.5,202305010200,7,11,18,0,8459,1,56.427144,0.0,259,44,24.68268,1e-06,60,44,1
167.94.146.58,192.168.10.5,202305010201,14,10,24,0,33831,1,1.255937,0.0,295,40,1.263204,0.0,60,40,1
179.43.177.243,192.168.10.5,202305010201,2,1,3,0,52869,1,0.268696,0.268696,44,40,-10000,-10000,44,44,1
218.92.0.113,192.168.10.5,202305010201,11,13,24,0,22,1,0.766163,1e-06,908,40,0.553664,0.0,699,52,1
125.62.192.43,192.168.10.5,202305010201,2,1,3,0,23,1,0.262749,0.262749,44,40,-10000,-10000,44,44,1
194.26.29.169,192.168.10.5,202305010201,3,1,4,0,2650,1,0.319036,0.065553,44,40,-10000,-10000,44,44,1
167.94.145.29,192.168.10.5,202305010201,2,1,3,0,22024,1,0.260704,0.260704,44,40,-10000,-10000,44,44,1
110.138.150.157,192.168.10.5,202305010201,12,14,26,0,22,1,1.313956,0.0,1028,52,0.970977,0.000951,699,52,1
167.94.145.59,192.168.10.5,202305010201,14,10,24,0,22024,1,1.239849,0.0,295,40,1.258118,0.0,60,40,1
35.203.211.231,192.168.10.5,202305010201,4,4,8,0,44045,1,1.251221,1e-06,44,44,1.418536,0.0,44,40,1
35.203.210.114,192.168.10.5,202305010202,4,4,8,0,52573,1,1.256465,0.000297,44,44,1.490645,1e-06,44,40,1
94.102.61.28,192.168.10.5,202305010202,1,6,7,0,15000,1,-10000,-10000,44,44,16.239834,1.027191,44,44,1
223.9.46.101,192.168.10.5,202305010202,6,3,9,0,23,1,13.969532,0.232084,60,40,0.518069,0.236221,60,44,1
183.136.225.10,192.168.10.5,202305010202,14,10,24,0,57635,1,1.173956,5e-05,569,40,1.007774,0.0,64,44,1
185.224.128.213,192.168.10.5,202305010202,1,0,1,0,80,1,-10000,-10000,89,89,-10000,-10000,-10000,-10000,1
94.102.61.42,192.168.10.5,202305010200,14,22,36,0,9418,2,58.896368,0.00014,259,44,27.244848,0.0,60,44,1
94.102.61.36,192.168.10.5,202305010203,1,0,0,1,2562,1,-10000,-10000,57,57,-10000,-10000,-10000,-10000,1
139.59.23.154,192.168.10.5,202305010203,12,13,25,0,22,1,1.139419,0.000115,1028,52,0.971176,0.000966,699,52,1
61.177.172.104,192.168.10.5,202305010203,5,2,7,0,22,1,0.407709,0.001526,908,52,0.208728,0.208728,75,60,1
35.203.211.180,192.168.10.5,202305010203,4,4,8,0,37025,1,1.267799,0.000633,44,44,1.320838,0.0,44,40,1
182.71.6.166,192.168.10.5,202305010203,4,3,7,0,3389,1,0.187042,0.0,83,40,0.145066,0.028046,59,40,1
167.94.145.28,192.168.10.5,202305010203,2,1,3,0,26566,1,0.245011,0.245011,44,40,-10000,-10000,44,44,1
147.78.47.250,192.168.10.5,202305010203,1,1,2,0,85,1,-10000,-10000,44,44,-10000,-10000,40,40,1
167.94.145.60,192.168.10.5,202305010203,14,10,24,0,26566,1,1.250153,0.0,295,40,1.244349,0.0,60,40,1
54.39.200.155,192.168.10.5,202305010201,7,39,46,0,443,2,92.269947,0.035412,52,44,60.536493,0.02826,52,44,1
89.248.165.109,192.168.10.5,202305010203,3,1,4,0,16105,1,0.248406,0.004816,44,40,-10000,-10000,44,44,1
103.162.36.21,192.168.10.5,202305010202,12,10,22,0,3389,1,55.108854,0.0,83,40,55.200224,0.000187,59,40,1
51.158.37.186,192.168.10.5,202305010203,24,23,47,0,80,1,0.260039,0.0,253,52,0.339312,0.0,2856,52,1
110.138.150.157,192.168.10.5,202305010204,12,13,25,0,22,1,1.312857,0.000257,1028,52,0.971936,0.001054,699,52,1
80.66.77.239,192.168.10.5,202305010203,9,7,16,0,6001,1,59.151826,0.003823,294,40,59.500559,1e-06,60,44,1
172.104.161.220,192.168.10.5,202305010204,1,0,0,1,37810,1,-10000,-10000,32,32,-10000,-10000,-10000,-10000,1
91.240.118.224,192.168.10.5,202305010204,3,1,4,0,32380,1,0.284486,0.002139,44,40,-10000,-10000,44,44,1
205.210.31.85,192.168.10.5,202305010203,7,6,13,0,8081,1,49.799278,0.0,377,40,49.964712,0.0,60,44,1
131.108.178.14,192.168.10.5,202305010204,17,14,31,0,22,1,1.278227,0.013091,916,52,0.964071,0.001397,676,52,1
80.66.77.236,192.168.10.5,202305010204,2,1,3,0,9999,1,0.298882,0.298882,44,40,-10000,-10000,44,44,1
71.6.232.20,192.168.10.5,202305010204,7,11,18,0,8080,1,1.132871,0.0,259,44,16.240073,1e-06,60,44,1
167.99.185.178,192.168.10.5,202305010204,2,1,3,0,1180,1,0.207008,0.207008,44,40,-10000,-10000,44,44,1
124.222.202.3,192.168.10.5,202305010204,5,3,8,0,6379,1,0.257942,0.000709,66,52,0.258037,0.171369,60,52,1
61.177.172.104,192.168.10.5,202305010205,1,1,2,0,22,1,-10000,-10000,40,40,-10000,-10000,52,52,1
89.147.111.247,192.168.10.5,202305010205,1,0,0,1,4000,1,-10000,-10000,67,67,-10000,-10000,-10000,-10000,1
39.103.137.113,192.168.10.5,202305010205,7,3,10,0,6379,1,0.111579,0.0,66,40,0.117009,0.0,60,40,1
139.59.23.154,192.168.10.5,202305010205,12,13,25,0,22,1,1.12663,0.0,1028,52,0.972027,0.001238,699,52,1
180.101.88.243,192.168.10.5,202305010205,11,14,25,0,22,1,5.401067,0.0,908,52,2.642237,0.000945,699,52,1
218.92.0.95,192.168.10.5,202305010204,4,13,17,0,22,1,0.51149,0.0,67,52,41.244216,0.005686,699,52,1
107.170.245.10,192.168.10.5,202305010205,1,6,7,0,11211,1,-10000,-10000,44,44,16.243992,1.03557,44,44,1
110.138.150.157,192.168.10.5,202305010206,12,15,27,0,22,1,1.307135,0.0,1028,52,0.971481,1e-06,699,52,1
62.204.41.80,192.168.10.5,202305010206,3,1,4,0,6215,1,0.282077,0.000614,44,40,-10000,-10000,44,44,1
103.162.36.21,192.168.10.5,202305010206,8,7,15,0,3389,1,24.799156,0.0,83,40,24.911481,0.0,59,40,1
198.199.118.163,192.168.10.5,202305010205,7,11,18,0,53527,1,40.240327,0.0,166,44,16.239827,0.0,60,44,1
182.71.6.166,192.168.10.5,202305010206,4,3,7,0,3389,1,0.180901,0.000345,83,40,0.155098,0.021071,59,40,1
111.113.17.202,192.168.10.5,202305010206,15,21,36,0,22,1,1.833168,0.000371,836,52,0.971551,0.000197,900,52,1
185.161.248.38,192.168.10.5,202305010206,6,3,9,0,2222,1,0.271966,0.000838,44,40,0.002196,0.00075,44,44,1
182.240.36.133,192.168.10.5,202305010206,3,7,10,0,23,1,0.164758,0.074448,44,44,16.239915,0.074448,44,44,1
146.88.240.4,192.168.10.5,202305010206,1,0,0,1,1701,1,-10000,-10000,84,84,-10000,-10000,-10000,-10000,1
167.94.138.105,192.168.10.5,202305010206,2,1,3,0,2080,1,0.210616,0.210616,44,40,-10000,-10000,44,44,1
167.94.138.52,192.168.10.5,202305010206,14,10,24,0,2080,1,1.224949,1e-06,295,40,1.219249,0.0,60,40,1
162.142.125.160,192.168.10.5,202305010206,2,1,3,0,2080,1,0.153448,0.153448,60,40,-10000,-10000,60,60,1
142.93.113.139,192.168.10.5,202305010206,608,500,1108,0,22,1,0.532388,0.0,1012,52,0.693133,0.0,676,52,1
117.83.161.210,192.168.10.5,202305010206,1,6,7,0,23,1,-10000,-10000,44,44,16.239974,1.034634,44,44,1
159.65.146.255,192.168.10.5,202305010207,1,0,0,1,137,1,-10000,-10000,78,78,-10000,-10000,-10000,-10000,1
87.236.176.192,192.168.10.5,202305010207,4,4,8,0,49271,1,1.272611,1e-06,60,52,1.270503,0.0,60,52,1
107.170.245.10,192.168.10.5,202305010207,5,5,10,0,11211,1,1.124849,1e-06,77,52,1.008895,0.0,60,52,1
103.178.228.35,192.168.10.5,202305010206,11,7,18,0,5555,1,45.636918,0.0,396,40,0.853036,0.000301,199,44,1
185.224.128.114,192.168.10.5,202305010207,14,11,25,0,22,1,1.267502,0.0,1012,52,0.966544,0.001396,699,52,1
198.235.24.177,192.168.10.5,202305010207,1,1,2,0,943,1,-10000,-10000,44,44,-10000,-10000,40,40,1
124.73.218.127,192.168.10.5,202305010207,7,6,13,0,10022,1,0.633689,0.0,75,52,0.633579,0.0,64,52,1
103.162.36.21,192.168.10.5,202305010208,4,4,8,0,3389,1,0.179959,0.0,83,40,0.098304,8.3e-05,59,40,1
139.59.23.154,192.168.10.5,202305010208,90,121,211,0,22,1,1.133488,0.0,1028,52,0.974135,4.9e-05,788,52,1
185.224.128.17,192.168.10.5,202305010208,2,1,3,0,9401,1,0.244008,0.244008,44,40,-10000,-10000,44,44,1
162.243.151.12,192.168.10.5,202305010207,6,11,17,0,6066,1,58.560748,0.000787,76,44,26.717408,0.0,60,44,1
110.138.150.157,192.168.10.5,202305010208,12,14,26,0,22,1,1.303272,0.0,1028,52,0.971839,0.000697,699,52,1
144.126.154.237,192.168.10.5,202305010207,2,12,14,0,443,2,0.624696,0.624696,52,52,15.72442,0.408836,52,52,1
192.168.10.4,192.168.10.5,202305010208,36,13,49,0,64297,1,5.040042,0.0,575,52,5.04002,0.0,3876,40,1
54.39.200.155,192.168.10.5,202305010208,3,18,21,0,80,2,0.795968,0.688775,52,52,14.689304,0.211775,52,52,1
66.240.192.138,192.168.10.5,202305010208,12,10,22,0,8800,1,3.724877,0.00119,303,52,3.89398,0.0,60,52,1
185.165.190.34,192.168.10.5,202305010208,14,11,25,0,52869,1,15.296249,0.001184,303,40,15.29625,0.0,60,44,1
89.248.165.104,192.168.10.5,202305010209,3,1,4,0,1983,1,0.256773,0.002222,44,40,-10000,-10000,44,44,1
91.196.8.96,192.168.10.5,202305010209,2,1,3,0,23,1,0.332163,0.332163,44,40,-10000,-10000,44,44,1
60.190.200.42,192.168.10.5,202305010208,1,6,7,0,36705,1,-10000,-10000,60,60,16.239873,1.031638,60,60,1
89.248.165.214,192.168.10.5,202305010209,18,15,33,0,24180,1,1.259445,0.0,115,40,1.009463,0.0,60,52,1
193.57.40.49,192.168.10.5,202305010209,3,1,4,0,9966,1,0.24514,0.036645,44,40,-10000,-10000,44,44,1
182.71.6.166,192.168.10.5,202305010209,4,3,7,0,3389,1,0.170062,0.000297,83,40,0.145804,0.025391,59,40,1
5.63.151.120,192.168.10.5,202305010209,2,1,3,0,443,1,0.234183,0.234183,44,40,-10000,-10000,44,44,1
104.248.64.170,192.168.10.5,202305010209,239,201,440,0,1180,1,1.147573,0.0,275,40,1.120209,0.0,60,52,1
103.162.36.21,192.168.10.5,202305010209,8,6,14,0,3389,1,24.281745,1e-06,83,40,24.37121,0.048134,59,40,1
61.177.172.98,192.168.10.5,202305010210,12,15,27,0,22,1,1.48035,1e-06,908,52,0.644719,0.000395,699,52,1
139.59.23.154,192.168.10.5,202305010210,12,13,25,0,22,1,1.131975,0.0,1028,52,0.972257,0.000945,699,52,1
87.236.176.38,192.168.10.5,202305010210,4,4,8,0,46799,1,1.259395,0.002083,60,52,1.260513,0.0,60,52,1
184.105.247.224,192.168.10.5,202305010210,1,0,0,1,1900,1,-10000,-10000,125,125,-10000,-10000,-10000,-10000,1
183.250.153.34,192.168.10.5,202305010210,4,3,7,0,3389,1,0.196631,0.0,83,40,0.155809,0.040881,59,40,1
179.43.177.243,192.168.10.5,202305010210,5,3,8,0,52869,1,1.004542,0.0,918,52,1.004542,0.264541,60,52,1
198.235.24.235,192.168.10.5,202305010210,8,6,14,0,9091,1,47.906038,0.0,377,40,48.138256,0.0,60,44,1
58.211.207.70,192.168.10.5,202305010211,6,7,13,0,5900,1,1.157696,0.000352,64,52,1.00799,0.00145,64,52,1
106.112.222.42,192.168.10.5,202305010211,5,5,10,0,5900,1,0.223436,0.0,64,52,0.22185,0.001587,64,52,1
94.102.61.54,192.168.10.5,202305010210,7,11,18,0,8461,1,43.748374,0.0,259,44,16.240247,0.0,60,44,1
180.101.88.237,192.168.10.5,202305010211,11,13,24,0,22,1,0.773356,0.0,908,40,0.573606,0.0,699,52,1
61.177.172.19,192.168.10.5,202305010211,11,13,24,0,22,1,0.811147,0.0,908,40,0.594012,0.0,699,52,1
143.244.129.0,192.168.10.5,202305010211,2,1,3,0,3388,1,0.138816,0.138816,44,40,-10000,-10000,44,44,1
103.180.139.127,192.168.10.5,202305010211,1,6,7,0,5900,1,-10000,-10000,44,44,16.240067,1.032867,44,44,1
39.108.7.80,192.168.10.5,202305010211,5,2,7,0,6379,1,1.226984,0.0,60,40,1.02003,1.02003,60,60,1
192.168.3.118,172.29.148.192,202305010210,20,0,20,0,55443,1,12.846018,1.019114,60,60,-10000,-10000,-10000,-10000,0
124.222.197.135,192.168.10.5,202305010212,7,8,15,0,5900,1,2.128123,1e-06,64,52,2.128122,0.001628,64,52,1
124.223.169.131,192.168.10.5,202305010212,6,6,12,0,5900,1,1.00059,0.0,64,52,1.000294,0.001323,64,52,1
35.203.210.5,192.168.10.5,202305010212,4,4,8,0,16485,1,1.278662,0.0,44,44,1.252211,0.0,44,40,1
205.210.31.95,192.168.10.5,202305010211,29,27,56,0,80,1,28.0817,0.0,358,44,2.169217,0.0,640,40,1
139.59.23.154,192.168.10.5,202305010212,12,13,25,0,22,1,1.126354,0.0,1028,52,0.969894,0.001217,699,52,1
182.71.6.166,192.168.10.5,202305010212,4,3,7,0,3389,1,0.22723,0.000325,83,40,0.144511,0.085441,59,40,1
114.156.3.164,192.168.10.5,202305010212,6,4,10,0,2222,1,31.074947,0.000128,44,40,1.019458,0.0,44,40,1
167.94.146.71,192.168.10.5,202305010213,2,1,3,0,2082,1,0.252343,0.252343,44,40,-10000,-10000,44,44,1
167.94.146.58,192.168.10.5,202305010213,14,9,23,0,2082,1,1.260711,0.0,295,40,1.248742,0.0,60,52,1
61.177.172.104,192.168.10.5,202305010213,5,5,10,0,22,1,1.489206,1e-06,67,52,0.99932,0.2107,75,60,1
103.162.36.21,192.168.10.5,202305010212,12,10,22,0,3389,1,47.841799,0.0,83,40,47.931501,0.000127,59,40,1
119.23.250.61,192.168.10.5,202305010213,3,1,4,0,2375,1,0.216555,0.15818,44,40,-10000,-10000,44,44,1
103.178.234.167,192.168.10.5,202305010213,2,1,3,0,3389,1,0.305668,0.305668,44,40,-10000,-10000,44,44,1
198.235.24.60,192.168.10.5,202305010213,8,6,14,0,8444,1,44.294471,0.000294,377,40,44.340634,0.0,60,44,1
220.74.102.216,192.168.10.5,202305010214,8,6,14,0,56575,1,1.075016,0.022958,91,40,1.008475,0.0,48,40,1
37.187.74.90,192.168.10.5,202305010214,4,4,8,0,9122,1,1.270854,0.000299,44,40,1.265403,0.0,44,40,1
35.203.211.172,192.168.10.5,202305010214,4,4,8,0,51481,1,1.254724,0.0,44,44,1.529215,0.0,44,40,1
194.110.203.86,192.168.10.5,202305010214,5,4,9,0,1037,1,1.287828,0.0,87,40,1.009348,0.0,52,40,1
103.178.228.31,192.168.10.5,202305010213,11,7,18,0,5555,1,45.828609,0.0,396,40,1.545461,0.000469,199,44,1
119.23.250.61,192.168.10.5,202305010214,6,6,12,0,2375,1,1.234169,0.0,178,52,1.008791,0.0,60,52,1
80.66.83.55,192.168.10.5,202305010214,3,1,4,0,23390,1,0.240414,0.025912,44,40,-10000,-10000,44,44,1
183.136.225.10,192.168.10.5,202305010213,11,23,34,0,8264,1,19.983366,0.0,227,40,16.240294,9.3e-05,60,44,1
192.168.3.117,172.29.148.192,202305010213,20,0,20,0,55443,1,12.930798,0.998392,60,60,-10000,-10000,-10000,-10000,0
114.35.158.87,192.168.10.5,202305010214,9,13,22,0,23,1,40.406123,0.034849,60,40,40.686311,0.288461,60,44,1
153.248.97.110,192.168.10.5,202305010214,7,4,11,0,23,1,30.629276,0.049698,60,40,30.683718,0.056272,60,44,1
213.226.123.61,192.168.10.5,202305010215,3,1,4,0,1552,1,0.288098,0.003281,44,40,-10000,-10000,44,44,1
162.243.143.24,192.168.10.5,202305010214,1,6,7,0,53527,1,-10000,-10000,44,44,16.239966,1.019425,44,44,1
61.177.172.104,192.168.10.5,202305010215,1,2,3,0,22,1,-10000,-10000,40,40,0.63958,0.63958,52,52,1
125.124.103.150,192.168.10.5,202305010215,5,5,10,0,5900,1,0.183473,1e-06,64,52,0.185015,0.001697,64,52,1
45.33.78.70,192.168.10.5,202305010215,2,1,3,0,993,1,0.186474,0.186474,44,40,-10000,-10000,44,44,1
