daytime,accuracy,loss,training_time,benign_count,malicious_count,flow_num
2022-08-10 00:00:00,0.08292683213949203,0.7928518652915955,0.7843973636627197,12,808,820
2022-08-10 01:00:00,0.44637224078178406,0.7093788385391235,0.04008293151855469,12,622,634
