address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
41.223.230.66,192.168.10.5,202304182057,16,13,29,0,3389,1,47.75144,0.0,83,40,48.11745,0.0,59,40,1
113.203.240.39,192.168.10.5,202304182059,4,3,7,0,3389,1,0.279984,0.0,83,40,0.257407,0.023955,59,40,1
143.110.248.85,192.168.10.5,202304182059,14,15,29,0,22,1,1.127194,0.0,1028,40,0.975621,0.000646,699,52,1
43.153.72.103,192.168.10.5,202304182059,12,14,26,0,22,1,1.130509,4.6e-05,1028,52,0.974156,0.000645,699,52,1
198.235.24.87,192.168.10.5,202304182058,8,6,14,0,6363,1,50.964323,0.0,377,40,51.014003,0.0,60,44,1
167.94.138.105,192.168.10.5,202304182059,2,1,3,0,22222,1,0.194832,0.194832,44,40,-10000,-10000,44,44,1
167.248.133.159,192.168.10.5,202304182059,2,1,3,0,6002,1,0.139087,0.139087,44,40,-10000,-10000,44,44,1
167.94.138.125,192.168.10.5,202304182059,15,11,26,0,22222,1,1.207363,0.000249,295,40,1.203415,0.0,60,52,1
167.248.133.126,192.168.10.5,202304182059,13,9,22,0,6002,1,1.151994,0.0,295,52,1.140422,0.0,60,52,1
162.142.125.160,192.168.10.5,202304182059,4,2,6,0,22222,2,0.777803,0.1522,60,40,0.930361,0.930361,60,60,1
178.128.229.199,192.168.10.5,202304182059,12,14,26,0,22,1,1.224636,0.0,1028,52,0.975813,0.000595,699,52,1
49.247.198.162,192.168.10.5,202304182059,12,14,26,0,22,1,1.057208,0.0,1028,52,0.975393,4.9e-05,699,52,1
159.223.50.39,192.168.10.5,202304182059,14,13,27,0,22,1,1.105912,0.0,1028,52,0.974382,0.000912,699,52,1
103.228.152.112,192.168.10.5,202304182059,4,3,7,0,3389,1,0.272801,1e-06,83,40,0.245113,0.025583,59,40,1
45.88.66.38,192.168.10.5,202304182059,13,13,26,0,25565,1,1.247855,0.0,69,52,1.008485,0.0,60,40,1
209.14.69.135,192.168.10.5,202304182059,1,0,0,1,1434,1,-10000,-10000,63,63,-10000,-10000,-10000,-10000,1
205.210.31.92,192.168.10.5,202304182059,8,6,14,0,52311,1,48.598761,0.0,378,40,48.750828,0.0,60,44,1
128.199.20.210,192.168.10.5,202304182100,12,14,26,0,22,1,1.141773,0.0,1028,52,0.980005,0.000496,699,52,1
194.26.29.152,192.168.10.5,202304182100,3,1,4,0,4236,1,0.302561,0.015471,44,40,-10000,-10000,44,44,1
143.110.248.85,192.168.10.5,202304182100,14,13,27,0,22,1,1.149881,0.0,1028,52,0.975956,0.000803,699,52,1
208.109.34.15,192.168.10.5,202304182100,12,14,26,0,22,1,1.148011,0.0,1028,52,0.976928,0.000397,699,52,1
94.102.61.34,192.168.10.5,202304182100,1,0,0,1,523,1,-10000,-10000,48,48,-10000,-10000,-10000,-10000,1
43.153.72.103,192.168.10.5,202304182100,12,13,25,0,22,1,1.134137,0.0,1028,52,0.974713,0.000898,699,52,1
113.203.240.39,192.168.10.5,202304182100,4,3,7,0,3389,1,0.332465,0.0,83,40,0.283398,0.047725,59,40,1
194.110.203.122,192.168.10.5,202304182100,20,20,40,0,22,1,3.001928,0.0,796,52,3.263902,0.000988,900,52,1
178.128.229.199,192.168.10.5,202304182100,12,14,26,0,22,1,1.226415,1e-06,1028,52,0.976206,0.000567,699,52,1
49.247.198.162,192.168.10.5,202304182101,12,14,26,0,22,1,1.05729,0.0,1028,52,0.979594,0.000114,699,52,1
103.228.152.112,192.168.10.5,202304182101,4,3,7,0,3389,1,0.28951,0.0,83,40,0.254993,0.031254,59,40,1
120.25.227.158,192.168.10.5,202304182101,5,5,10,0,5900,1,0.214395,0.0,64,52,0.214176,0.001752,64,52,1
36.134.122.227,192.168.10.5,202304182101,6,6,12,0,5900,1,1.023304,0.0,64,52,1.023304,0.000971,64,52,1
159.223.50.39,192.168.10.5,202304182101,14,14,28,0,22,1,1.11173,0.0,1028,52,0.979023,0.000242,699,52,1
139.59.17.57,192.168.10.5,202304182101,12,12,24,0,22,1,1.142717,0.0,1012,52,0.975551,0.000199,699,52,1
139.59.11.78,192.168.10.5,202304182101,2,1,3,0,2711,1,0.123007,0.123007,44,40,-10000,-10000,44,44,1
159.223.155.207,192.168.10.5,202304182101,12,11,23,0,22,1,1.175173,0.0,1012,52,0.976387,0.001652,699,52,1
143.110.248.85,192.168.10.5,202304182101,14,13,27,0,22,1,1.139241,0.0,1028,52,0.972182,0.001195,699,52,1
143.110.213.18,192.168.10.5,202304182101,2,1,3,0,5090,1,0.211836,0.211836,44,40,-10000,-10000,44,44,1
71.6.199.23,192.168.10.5,202304182101,1,0,0,1,8088,1,-10000,-10000,48,48,-10000,-10000,-10000,-10000,1
182.71.6.166,192.168.10.5,202304182100,20,15,35,0,3389,1,25.407092,0.0,83,40,25.562026,0.022869,59,40,1
178.128.32.203,192.168.10.5,202304182058,105,87,192,0,5006,9,52.121115,0.0,311,52,52.080941,0.0,60,40,1
128.199.20.210,192.168.10.5,202304182101,90,121,211,0,22,1,1.151976,0.0,1028,52,0.977025,0.000451,788,52,1
43.153.72.103,192.168.10.5,202304182102,90,120,210,0,22,1,1.133835,0.0,1028,52,0.978786,9e-05,788,52,1
65.254.93.157,192.168.10.5,202304182102,2,1,3,0,3389,1,0.272739,0.272739,44,40,-10000,-10000,44,44,1
103.67.163.178,192.168.10.5,202304182101,11,7,18,0,5555,1,45.288231,0.0,402,40,3.077785,0.000299,199,44,1
178.128.229.199,192.168.10.5,202304182102,12,14,26,0,22,1,1.226737,0.000249,1028,52,0.977347,0.000645,699,52,1
45.93.16.42,192.168.10.5,202304182102,3,1,4,0,80,1,0.216834,0.035393,44,40,-10000,-10000,44,44,1
103.228.152.112,192.168.10.5,202304182102,4,4,8,0,3389,1,0.293143,0.0,83,40,0.249972,0.0,59,40,1
205.210.31.171,192.168.10.5,202304182101,8,6,14,0,53300,1,46.997085,0.000595,259,40,47.259211,0.0,60,44,1
208.109.34.15,192.168.10.5,202304182102,12,14,26,0,22,1,1.405513,0.001189,1028,52,0.977556,0.000395,699,52,1
113.203.240.39,192.168.10.5,202304182102,4,3,7,0,3389,1,0.325829,0.000606,83,40,0.286432,0.041537,59,40,1
49.247.198.162,192.168.10.5,202304182102,12,13,25,0,22,1,1.067031,7.8e-05,1028,52,0.977071,0.001006,699,52,1
143.110.248.85,192.168.10.5,202304182102,14,13,27,0,22,1,1.134717,0.0,1028,52,0.977201,0.001099,699,52,1
185.167.97.244,192.168.10.5,202304182102,7,8,15,0,4444,1,1.253519,0.0,174,52,1.008993,0.0,154,40,1
41.223.230.66,192.168.10.5,202304182101,16,13,29,0,3389,1,49.767374,0.0,83,40,50.146629,0.0,59,40,1
159.223.50.39,192.168.10.5,202304182103,14,15,29,0,22,1,1.091476,0.0,1028,52,0.975908,0.0,699,52,1
36.35.109.99,192.168.10.5,202304182103,4,5,9,0,14246,1,1.080471,0.0,48,40,1.075619,1e-06,44,40,1
89.248.165.14,192.168.10.5,202304182103,16,15,31,0,30364,1,1.256141,0.0,111,52,1.008287,0.0,60,52,1
185.233.19.92,192.168.10.5,202304182103,2,1,3,0,8002,1,0.06971,0.06971,44,44,-10000,-10000,44,44,1
192.241.221.14,192.168.10.5,202304182102,1,6,7,0,1583,1,-10000,-10000,44,44,16.240116,1.02356,44,44,1
185.233.19.29,192.168.10.5,202304182103,42,36,78,0,8002,1,1.09449,0.0,295,52,1.039844,0.0,60,52,1
120.55.64.33,192.168.10.5,202304182103,5,5,10,0,5900,1,0.170713,0.0,64,52,0.170055,0.000658,64,52,1
185.224.128.17,192.168.10.5,202304182103,2,1,3,0,3080,1,0.241588,0.241588,44,40,-10000,-10000,44,44,1
128.199.20.210,192.168.10.5,202304182103,12,14,26,0,22,1,1.157585,0.0,1028,52,0.972755,0.000613,699,52,1
43.153.72.103,192.168.10.5,202304182103,12,14,26,0,22,1,1.136846,0.000114,1028,52,0.974216,0.000589,699,52,1
45.93.16.42,192.168.10.5,202304182103,3,1,4,0,5038,1,0.221914,0.003028,44,40,-10000,-10000,44,44,1
103.228.152.112,192.168.10.5,202304182103,4,4,8,0,3389,1,0.284982,0.000232,83,40,0.249649,0.000249,59,40,1
183.136.225.9,192.168.10.5,202304182102,12,24,36,0,8083,1,8.019342,0.339577,60,40,16.240002,0.074597,60,44,1
178.128.229.199,192.168.10.5,202304182103,13,14,27,0,22,1,1.279225,4.4e-05,1028,52,0.978337,0.001018,699,52,1
86.62.243.76,192.168.10.5,202304182104,7,8,15,0,22,1,0.17606,0.041434,924,52,0.259701,0.000398,87,40,1
110.183.53.187,192.168.10.5,202304182103,8,4,12,0,23,1,24.885792,0.207322,60,40,0.492104,0.208709,60,44,1
49.247.198.162,192.168.10.5,202304182104,12,14,26,0,22,1,1.064555,1e-06,1028,52,0.981934,0.00015,699,52,1
178.128.32.203,192.168.10.5,202304182103,47,38,85,0,8089,2,5.494653,0.0,311,52,5.774891,0.0,60,52,1
139.59.11.78,192.168.10.5,202304182104,5,4,9,0,2711,1,1.118575,0.0,60,52,1.118755,0.0,60,52,1
35.195.241.126,192.168.10.5,202304182104,5,6,11,0,8083,1,1.241606,0.0,272,52,1.009241,0.0,60,52,1
192.241.215.18,192.168.10.5,202304182102,5,10,15,0,15672,1,84.765079,0.002018,60,44,53.149299,0.0,60,44,1
143.110.248.85,192.168.10.5,202304182104,96,121,217,0,22,1,1.129931,0.0,1028,52,0.975872,4.9e-05,788,52,1
217.182.69.236,192.168.10.5,202304182104,12,14,26,0,22,1,1.275924,0.000379,796,52,0.980298,0.000151,900,52,1
113.203.240.39,192.168.10.5,202304182104,4,3,7,0,3389,1,0.333638,0.0,83,40,0.288295,0.044047,59,40,1
208.109.34.15,192.168.10.5,202304182104,12,13,25,0,22,1,1.144506,0.000624,1028,52,0.976378,0.000871,699,52,1
181.214.197.192,192.168.10.5,202304182103,16,80,96,0,80,2,8.328952,1e-06,52,52,8.506211,0.0,52,44,1
185.156.73.121,192.168.10.5,202304182105,3,1,4,0,58288,1,0.235303,0.002339,44,40,-10000,-10000,44,44,1
182.71.6.166,192.168.10.5,202304182104,20,16,36,0,3389,1,26.264743,1e-06,83,40,26.405154,0.000659,59,40,1
223.15.55.189,192.168.10.5,202304182104,1,6,7,0,23,1,-10000,-10000,44,44,16.239736,1.019145,44,44,1
46.3.199.119,192.168.10.5,202304182104,1,6,7,0,3306,1,-10000,-10000,44,44,16.239675,1.01734,44,44,1
170.187.163.90,192.168.10.5,202304182105,2,1,3,0,55433,1,0.153102,0.153102,44,40,-10000,-10000,44,44,1
62.204.41.254,192.168.10.5,202304182105,2,1,3,0,4012,1,0.308391,0.308391,44,40,-10000,-10000,44,44,1
167.94.145.84,192.168.10.5,202304182105,2,1,3,0,110,1,0.247565,0.247565,44,40,-10000,-10000,44,44,1
103.228.152.112,192.168.10.5,202304182105,4,3,7,0,3389,1,0.335448,0.000606,83,40,0.257881,0.078757,59,40,1
134.122.98.133,192.168.10.5,202304182104,239,199,438,0,5090,1,1.276688,0.0,275,40,1.247297,0.0,60,52,1
43.153.72.103,192.168.10.5,202304182105,12,15,27,0,22,1,1.136107,0.0,1028,52,0.978873,0.0,699,52,1
139.59.17.57,192.168.10.5,202304182105,12,11,23,0,22,1,1.124463,0.0,1012,52,0.968757,0.001698,699,52,1
128.199.20.210,192.168.10.5,202304182105,12,13,25,0,22,1,1.153751,0.0,1028,52,0.975731,0.001197,699,52,1
172.104.11.46,192.168.10.5,202304182105,5,5,10,0,55433,1,1.171561,0.0,190,52,1.008149,0.0,56,52,1
62.210.15.85,192.168.10.5,202304182105,7,6,13,0,7005,1,1.249026,0.0,292,40,1.008285,0.0,60,44,1
167.94.145.57,192.168.10.5,202304182105,5,3,8,0,110,1,15.002437,0.248517,60,52,15.25104,0.249602,74,52,1
178.128.229.199,192.168.10.5,202304182105,12,13,25,0,22,1,1.228833,5.2e-05,1028,52,0.973956,0.001241,699,52,1
143.110.248.85,192.168.10.5,202304182105,14,13,27,0,22,1,1.151661,0.0,1028,52,0.975392,0.000994,699,52,1
178.128.32.203,192.168.10.5,202304182105,22,17,39,0,2121,1,5.699596,0.0,303,52,5.974804,0.0,60,52,1
49.247.198.162,192.168.10.5,202304182105,12,14,26,0,22,1,1.057852,0.0,1028,52,0.976106,0.000247,699,52,1
61.177.173.55,192.168.10.5,202304182106,21,18,39,0,22,1,1.249182,0.0,724,40,1.194876,0.000899,900,52,1
113.203.240.39,192.168.10.5,202304182106,4,3,7,0,3389,1,0.303266,0.000623,83,40,0.279266,0.02151,59,40,1
211.178.70.13,192.168.10.5,202304182106,21,15,36,0,22,1,0.114384,0.0,724,40,0.086541,0.0,900,52,1
89.248.165.109,192.168.10.5,202304182106,18,16,34,0,15882,1,1.247649,0.0,163,40,1.008948,0.0,60,52,1
89.248.165.14,192.168.10.5,202304182106,18,16,34,0,36524,1,1.25714,0.0,111,40,1.008439,0.0,60,52,1
208.109.34.15,192.168.10.5,202304182106,12,14,26,0,22,1,1.148429,0.000855,1028,52,0.977909,9.4e-05,699,52,1
192.241.221.14,192.168.10.5,202304182106,5,5,10,0,1583,1,1.121547,0.0,76,52,1.008385,1e-06,60,52,1
150.158.50.247,192.168.10.5,202304182106,5,5,10,0,5900,1,0.187697,0.0,64,52,0.186845,0.001451,64,52,1
150.158.34.228,192.168.10.5,202304182106,5,5,10,0,5900,1,0.187998,0.001146,64,52,0.186781,0.001398,64,52,1
103.228.152.112,192.168.10.5,202304182106,4,3,7,0,3389,1,0.568981,0.00059,83,40,0.304367,0.263526,59,40,1
160.44.201.156,192.168.10.5,202304182008,3037,2749,5786,0,33790,181,51.959459,0.0,4136,40,46.867096,0.0,15594,40,1
220.220.248.1,192.168.10.5,202304182047,74,74,0,148,55781,64,47.305282,0.0,126,91,47.305395,0.0,75,58,1
