address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
51.91.14.6,192.168.10.5,202306021559,5,4,9,0,28122,1,1.261908,0.0,60,52,1.260429,0.0,60,52,1
116.73.243.187,192.168.10.5,202306021559,4,3,7,0,3389,1,0.372368,0.000592,83,40,0.33886,0.027561,59,40,1
54.39.186.162,192.168.10.5,202306021559,4,3,7,0,3389,1,0.245171,0.000296,83,40,0.171962,0.07105,59,40,1
94.102.61.2,192.168.10.5,202306021558,7,11,18,0,9115,1,33.921153,0.000297,259,44,16.198714,0.0,60,44,1
213.170.70.32,192.168.10.5,202306021559,4,4,8,0,3389,1,0.338369,0.0,83,40,0.284489,0.0,59,40,1
146.88.241.91,192.168.10.5,202306021559,1,0,0,1,123,1,-10000,-10000,76,76,-10000,-10000,-10000,-10000,1
106.53.74.140,192.168.10.5,202306021559,5,5,10,0,5900,1,0.234176,0.0,64,52,0.233126,0.001838,64,52,1
182.70.252.132,192.168.10.5,202306021559,4,4,8,0,3389,1,0.245299,1e-06,83,40,0.142975,0.0,59,40,1
128.116.76.167,192.168.10.5,202306021558,10,7,17,0,80,1,51.326654,0.02891,52,40,51.523946,0.210922,52,52,1
193.32.162.189,192.168.10.5,202306021559,1,1,2,0,104,1,-10000,-10000,44,44,-10000,-10000,40,40,1
83.48.70.199,192.168.10.5,202306021559,4,3,7,0,3389,1,0.352393,0.001491,83,40,0.311201,0.03944,59,40,1
218.92.0.25,192.168.10.5,202306021559,13,16,29,0,22,1,5.69844,0.0,908,52,5.653816,0.0,699,52,1
128.116.36.80,192.168.10.5,202306021558,5,20,25,0,443,2,51.606387,0.353644,52,52,20.068058,0.353645,52,52,1
85.24.194.47,192.168.10.5,202306021559,32,26,58,0,3389,1,10.711353,0.0,83,40,10.968297,1e-06,59,40,1
89.248.165.107,192.168.10.5,202306021600,3,1,4,0,19672,1,0.242811,0.005628,44,40,-10000,-10000,44,44,1
185.94.111.1,192.168.10.5,202306021600,1,6,7,0,13331,1,-10000,-10000,44,44,16.198868,1.03432,44,44,1
122.224.23.146,192.168.10.5,202306021600,3,4,7,0,42522,1,1.273533,0.259438,44,40,1.265041,0.0,44,40,1
31.41.244.108,192.168.10.5,202306021600,5,5,10,0,5900,1,0.292535,0.001192,64,52,0.290939,0.001501,64,52,1
118.89.56.206,192.168.10.5,202306021600,5,6,11,0,5900,1,0.868674,0.0,64,52,0.653622,0.001338,64,52,1
162.142.125.244,192.168.10.5,202306021600,2,1,3,0,47587,1,0.143875,0.143875,44,40,-10000,-10000,44,44,1
162.142.125.225,192.168.10.5,202306021600,13,9,22,0,47587,1,1.174205,5.3e-05,295,52,1.191476,0.0,60,52,1
