address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
14.235.21.76,192.168.10.5,202304091058,7,4,11,0,23,1,30.739593,0.026134,60,40,30.816347,0.075546,60,44,1
159.223.66.163,192.168.10.5,202304091059,5,3,8,0,6379,1,0.2562,0.003546,66,52,0.2562,0.105316,60,52,1
64.62.197.234,192.168.10.5,202304091059,2,1,3,0,2031,1,0.119747,0.119747,44,40,-10000,-10000,44,44,1
49.182.161.39,192.168.10.5,202304091058,15,82,97,0,80,2,1.516574,0.027422,52,52,9.77056,0.0,52,44,1
45.91.171.169,192.168.10.5,202304091059,2,1,3,0,2083,1,0.274914,0.274914,44,40,-10000,-10000,44,44,1
194.26.29.37,192.168.10.5,202304091059,3,1,4,0,3645,1,0.290231,0.034536,44,40,-10000,-10000,44,44,1
198.199.106.234,192.168.10.5,202304091059,1,6,7,0,995,1,-10000,-10000,44,44,16.198354,1.01548,44,44,1
106.13.222.253,192.168.10.5,202304091059,5,5,10,0,5900,1,0.244836,0.000775,64,52,0.243137,0.00165,64,52,1
165.22.232.129,192.168.10.5,202304091059,1,1,2,0,122,1,-10000,-10000,44,44,-10000,-10000,40,40,1
64.62.197.237,192.168.10.5,202304091059,5,5,10,0,2031,1,1.12243,0.000921,168,40,1.005827,0.0,48,40,1
200.247.164.252,192.168.10.5,202304091059,12,13,25,0,22,1,1.309889,0.0,1028,52,0.980604,0.000769,699,52,1
38.68.14.10,192.168.10.5,202304091100,4,3,7,0,3389,1,0.202555,0.0,83,40,0.149825,0.050272,59,40,1
89.248.165.100,192.168.10.5,202304091100,3,1,4,0,3212,1,0.241577,0.045018,44,40,-10000,-10000,44,44,1
45.147.250.233,192.168.10.5,202304091100,5,5,10,0,8000,1,1.271377,0.0,174,52,1.005819,0.0,60,52,1
123.200.20.14,192.168.10.5,202304091100,12,14,26,0,22,1,1.139973,0.0,1028,52,0.974408,0.000102,699,52,1
114.215.179.136,192.168.10.5,202304091100,5,5,10,0,5900,1,0.212942,0.0,64,52,0.21161,0.001741,64,52,1
159.203.72.146,192.168.10.5,202304091100,3,2,5,0,46522,1,0.166597,0.019824,44,40,0.185845,0.185845,44,40,1
101.133.141.74,192.168.10.5,202304091100,7,3,10,0,6379,1,0.167176,0.0,66,40,0.16923,0.00025,60,40,1
135.125.188.16,192.168.10.5,202304091100,16,78,94,0,80,2,0.607744,0.005665,52,52,13.370134,0.0,52,44,1
36.134.122.227,192.168.10.5,202304091100,6,6,12,0,5900,1,0.311055,0.0,64,52,0.311054,0.000864,64,52,1
124.223.102.157,192.168.10.5,202304091100,2,2,4,0,6379,1,1.188714,1.188714,60,40,1.015791,1.015791,60,60,1
159.89.124.112,192.168.10.5,202304091058,42,35,77,0,9800,5,51.591199,0.0,303,52,51.591592,0.0,60,52,1
118.123.105.90,192.168.10.5,202304091100,7,7,14,0,9083,1,25.891231,0.0,127,40,26.137891,0.0,60,44,1
45.88.66.117,192.168.10.5,202304091101,7,8,15,0,25,1,0.310697,1e-06,52,40,0.310632,0.000203,112,40,1
122.114.15.135,192.168.10.5,202304091101,5,5,10,0,5900,1,0.109932,0.003241,64,52,0.112375,0.000843,64,52,1
192.168.3.118,172.29.148.192,202304091100,20,0,20,0,55443,1,12.858824,1.003784,60,60,-10000,-10000,-10000,-10000,0
36.133.125.177,192.168.10.5,202304091101,7,10,17,0,5900,1,2.050971,0.0,64,52,2.023389,0.000947,64,52,1
89.248.165.100,192.168.10.5,202304091101,3,1,4,0,11114,1,0.242816,0.010409,44,40,-10000,-10000,44,44,1
162.251.147.42,192.168.10.5,202304091101,1,0,0,1,123,1,-10000,-10000,220,220,-10000,-10000,-10000,-10000,1
91.240.118.77,192.168.10.5,202304091101,3,1,4,0,49158,1,0.278567,0.004369,44,40,-10000,-10000,44,44,1
74.82.47.45,192.168.10.5,202304091101,1,0,0,1,123,1,-10000,-10000,40,40,-10000,-10000,-10000,-10000,1
220.220.248.1,192.168.10.5,202304091054,28,28,0,56,38303,24,60.502934,0.0,126,91,60.502228,0.0,75,58,1
200.247.164.252,192.168.10.5,202304091101,12,15,27,0,22,1,1.310732,0.001295,1028,52,0.974894,0.000299,676,52,1
42.242.164.164,192.168.10.5,202304091101,2,6,8,0,23,1,31.801748,31.801748,44,40,16.198373,1.026355,44,44,1
123.200.20.14,192.168.10.5,202304091102,12,13,25,0,22,1,1.161763,0.000192,1028,52,0.978993,0.001152,699,52,1
159.89.124.112,192.168.10.5,202304091102,6,5,11,0,8554,1,1.161172,0.00774,130,52,1.005671,0.0,60,52,1
175.31.203.20,192.168.10.5,202304091102,3,3,6,0,23,1,1.276185,0.12366,44,40,1.014933,0.12366,44,44,1
152.32.162.95,192.168.10.5,202304091102,24,24,48,0,50001,1,1.115967,0.0,502,52,1.110581,0.0,60,52,1
91.240.118.221,192.168.10.5,202304091102,3,1,4,0,9303,1,0.277066,0.000896,44,40,-10000,-10000,44,44,1
38.68.14.10,192.168.10.5,202304091102,4,3,7,0,3389,1,0.233866,0.0,83,40,0.151989,0.083822,59,40,1
27.255.81.76,192.168.10.5,202304091103,4,3,7,0,3389,1,0.080951,0.001491,83,40,0.04301,0.033992,59,40,1
49.182.161.39,192.168.10.5,202304091102,14,79,93,0,80,2,2.327506,0.017565,52,52,5.913739,0.0,52,52,1
179.43.163.131,192.168.10.5,202304091103,6,5,11,0,4719,1,1.27825,0.0,60,40,1.277591,0.0,60,44,1
89.248.165.14,192.168.10.5,202304091103,19,15,34,0,35505,1,1.260017,0.0,115,40,1.08753,0.0,60,52,1
167.248.133.160,192.168.10.5,202304091103,2,1,3,0,12348,1,0.142361,0.142361,44,40,-10000,-10000,44,44,1
167.248.133.49,192.168.10.5,202304091103,14,9,23,0,12348,1,1.14985,0.0,295,40,1.146833,0.0,60,52,1
162.142.125.160,192.168.10.5,202304091103,2,1,3,0,12348,1,0.158405,0.158405,60,40,-10000,-10000,60,60,1
198.199.106.234,192.168.10.5,202304091103,4,4,8,0,995,1,0.116819,0.001078,75,52,0.116481,0.00035,60,52,1
182.151.29.95,192.168.10.5,202304091103,5,5,10,0,5900,1,0.249891,0.00011,64,52,0.248601,0.00129,64,52,1
65.49.20.76,192.168.10.5,202304091103,2,1,3,0,2087,1,0.111679,0.111679,44,40,-10000,-10000,44,44,1
65.49.20.68,192.168.10.5,202304091103,5,5,10,0,2087,1,1.122093,0.0,168,40,1.00646,0.0,48,40,1
135.125.188.16,192.168.10.5,202304091103,16,60,76,0,80,2,2.849009,0.005887,52,52,5.913707,0.0,52,44,1
114.156.3.164,192.168.10.5,202304091103,6,5,11,0,49151,1,30.705844,0.0,44,40,1.029163,1e-06,44,40,1
222.185.214.219,192.168.10.5,202304091103,8,5,13,0,23,1,15.033398,0.024461,60,40,0.990107,0.024461,60,44,1
200.247.164.252,192.168.10.5,202304091103,12,14,26,0,22,1,1.298805,0.000106,1028,52,0.973049,0.000448,699,52,1
150.158.50.247,192.168.10.5,202304091104,5,5,10,0,5900,1,0.217783,1e-06,64,52,0.218826,0.001239,64,52,1
159.89.124.112,192.168.10.5,202304091104,12,10,22,0,5601,1,6.320131,0.0,303,52,6.320131,0.0,60,52,1
123.200.20.14,192.168.10.5,202304091104,12,13,25,0,22,1,1.144355,0.000293,1028,52,0.979887,0.000886,699,52,1
64.188.17.190,192.168.10.5,202304091104,1,0,0,1,5060,1,-10000,-10000,428,428,-10000,-10000,-10000,-10000,1
34.79.57.245,192.168.10.5,202304091104,5,5,10,0,3749,1,1.239473,0.0,315,52,1.006102,0.0,60,52,1
94.102.61.41,192.168.10.5,202304091104,1,6,7,0,4848,1,-10000,-10000,44,44,16.198294,1.027881,44,44,1
138.118.122.197,192.168.10.5,202304091104,7,4,11,0,23,1,30.281436,0.002318,60,40,30.572824,0.29155,60,44,1
192.168.10.4,192.168.10.5,202304091105,32,11,43,0,64297,1,5.024309,0.0,575,52,5.02434,0.0,3876,52,1
45.93.16.15,192.168.10.5,202304091105,3,1,4,0,80,1,0.214152,0.008086,44,40,-10000,-10000,44,44,1
121.227.31.42,192.168.10.5,202304091105,6,6,12,0,5900,1,0.523438,0.0,64,52,0.523437,0.001106,64,52,1
89.248.163.64,192.168.10.5,202304091105,3,1,4,0,2112,1,0.245184,0.002113,44,40,-10000,-10000,44,44,1
89.248.165.45,192.168.10.5,202304091105,3,1,4,0,55001,1,0.240349,0.009842,44,40,-10000,-10000,44,44,1
120.55.64.33,192.168.10.5,202304091105,5,7,12,0,5900,1,1.368497,0.000107,64,52,0.610586,0.001448,64,52,1
89.248.165.14,192.168.10.5,202304091105,16,15,31,0,31061,1,1.248999,0.0,115,52,1.0064,0.0,60,52,1
192.241.209.158,192.168.10.5,202304091106,1,1,2,0,82,1,-10000,-10000,44,44,-10000,-10000,40,40,1
36.105.100.113,192.168.10.5,202304091106,5,5,10,0,5900,1,0.300355,0.0,64,52,0.301013,0.000934,64,52,1
64.62.197.185,192.168.10.5,202304091106,2,1,3,0,2096,1,0.119655,0.119655,44,40,-10000,-10000,44,44,1
89.248.165.31,192.168.10.5,202304091106,3,1,4,0,4144,1,0.226972,0.030989,44,40,-10000,-10000,44,44,1
185.156.73.91,192.168.10.5,202304091106,3,1,4,0,24071,1,0.240421,0.008035,44,40,-10000,-10000,44,44,1
