address,partner,date,rcv_packet_count,snd_packet_count,tcp_count,udp_count,most_port,port_count,rcv_max_int,rcv_min_int,rcv_max_len,rcv_min_len,snd_max_int,snd_min_int,snd_max_len,snd_min_len,label
47.109.70.198,192.168.10.5,202304072059,9,3,12,0,6379,1,0.197453,0.0,66,40,0.254574,0.098588,60,52,1
159.89.234.216,192.168.10.5,202304072059,13,12,25,0,22,1,1.176693,0.0,1012,52,0.976397,0.001152,699,52,1
162.142.125.82,192.168.10.5,202304072059,2,1,3,0,12275,1,0.155477,0.155477,44,40,-10000,-10000,44,44,1
128.232.21.75,192.168.10.5,202304072059,1,0,0,1,111,1,-10000,-10000,68,68,-10000,-10000,-10000,-10000,1
162.142.125.11,192.168.10.5,202304072059,15,12,27,0,12275,1,1.167752,6.1e-05,295,40,1.160525,0.0,60,40,1
43.225.157.56,192.168.10.5,202304072059,14,13,27,0,22,1,1.07275,0.0,1028,52,0.976784,0.000887,699,52,1
43.163.212.241,192.168.10.5,202304072059,12,14,26,0,22,1,1.024811,0.0,1028,52,0.975579,0.000495,699,52,1
45.76.96.164,192.168.10.5,202304072059,1,1,2,0,163,1,-10000,-10000,44,44,-10000,-10000,40,40,1
192.168.3.117,172.29.148.192,202304072058,20,0,20,0,55443,1,12.843322,1.014936,60,60,-10000,-10000,-10000,-10000,0
143.198.198.214,192.168.10.5,202304072059,12,14,26,0,22,1,1.100985,5e-05,1028,52,0.976061,8.9e-05,699,52,1
139.59.41.127,192.168.10.5,202304072059,14,14,28,0,22,1,1.142153,0.0,1028,52,0.973838,4.8e-05,699,52,1
178.32.197.80,192.168.10.5,202304072059,5,6,11,0,3443,1,1.174622,0.042911,569,52,1.260381,1e-06,60,40,1
8.47.71.28,192.168.10.5,202304072059,3,1,4,0,2083,1,0.152273,0.000597,44,40,-10000,-10000,44,44,1
134.209.179.100,192.168.10.5,202304072059,14,13,27,0,22,1,1.263138,0.0,1028,52,0.973602,0.000589,699,52,1
104.248.128.251,192.168.10.5,202304072058,242,199,441,0,3000,1,1.276139,0.0,263,40,1.258313,0.0,52,40,1
159.223.45.3,192.168.10.5,202304072059,12,14,26,0,22,1,1.088246,0.0,1028,52,0.974529,0.000246,699,52,1
188.18.49.50,192.168.10.5,202304072059,14,13,27,0,22,1,1.353962,0.0,1028,52,0.977254,0.001485,699,52,1
167.94.138.135,192.168.10.5,202304072100,2,1,3,0,8886,1,0.202049,0.202049,44,40,-10000,-10000,44,44,1
159.75.23.62,192.168.10.5,202304072100,5,3,8,0,6379,1,0.257139,0.002651,66,52,0.257139,0.204275,60,52,1
167.94.138.124,192.168.10.5,202304072100,16,13,29,0,8886,1,1.204566,0.0,295,40,1.205572,0.0,60,40,1
162.142.125.160,192.168.10.5,202304072059,4,2,6,0,12275,2,55.616591,0.152178,60,40,55.77146,55.77146,60,60,1
49.85.139.50,192.168.10.5,202304072059,2,7,9,0,23,1,2.137696,2.137696,44,44,16.239854,1.034353,44,44,1
34.22.147.120,192.168.10.5,202304072100,6,5,11,0,16992,1,1.239518,0.000296,316,52,1.007936,1e-06,60,52,1
185.104.184.43,192.168.10.5,202304072100,12,15,27,0,22,1,1.387167,0.000811,1028,52,0.974106,0.000347,676,52,1
159.89.234.216,192.168.10.5,202304072100,15,11,26,0,22,1,1.233348,0.0003,1012,52,0.975386,0.001142,699,52,1
