daytime,TP_rate,FP_rate,TN_rate,FN_rate,accuracy,loss,f1_score,benign_count,malicious_count,flow_num,benign_rate,nmr_flow_num_ratio,nmr_benign_ratio
2022-08-05 02:21:35,1.0,0.0,1.0,0.0,1.0,0.01147878843732704,1.0,12,816,828,0.014492753623188406,0.6624,0.10144927536231885
2022-08-05 03:21:35,1.0,0.0,1.0,0.0,1.0,0.011877057942446402,1.0,12,706,718,0.016713091922005572,0.5744,0.11699164345403901
2022-08-05 04:21:35,1.0,0.0,1.0,0.0,1.0,0.011047472666707315,1.0,14,738,752,0.018617021276595744,0.6016,0.1303191489361702
2022-08-05 05:21:35,1.0,0.0,1.0,0.0,1.0,0.01158594498196411,1.0,14,661,675,0.02074074074074074,0.54,0.1451851851851852
2022-08-05 06:21:35,1.0,0.0,1.0,0.0,1.0,0.010924958694063522,1.0,12,630,642,0.018691588785046728,0.5136,0.1308411214953271
2022-08-05 07:21:35,1.0,0.0,1.0,0.0,1.0,0.008486927406028293,1.0,13,873,886,0.014672686230248307,0.7088,0.10270880361173815
2022-08-05 08:21:35,1.0,0.07692307692307693,0.9230769230769231,0.0,0.9987531172069826,0.01076792881973236,0.999366687777074,13,789,802,0.016209476309226933,0.6416,0.11346633416458853
2022-08-05 09:21:35,0.9989212513484358,0.0,1.0,0.0010787486515641855,0.9989350372736954,0.009595166111258104,0.9994603345925526,12,927,939,0.012779552715654952,0.7512,0.08945686900958466
2022-08-05 10:21:35,1.0,0.0,1.0,0.0,1.0,0.006192903144924844,1.0,12,908,920,0.013043478260869565,0.736,0.09130434782608696
2022-08-05 11:21:35,1.0,0.0,1.0,0.0,1.0,0.008118417144004736,1.0,14,726,740,0.01891891891891892,0.5920000000000001,0.13243243243243244
2022-08-05 12:21:35,1.0,0.0,1.0,0.0,1.0,0.007268379759830375,1.0,14,610,624,0.022435897435897436,0.4992000000000001,0.15705128205128205
2022-08-05 13:21:35,0.9985096870342772,0.0,1.0,0.0014903129657228018,0.9985358711566618,0.007731241515949899,0.9992542878448919,12,671,683,0.017569546120058566,0.5464000000000001,0.12298682284040996
2022-08-05 14:21:35,0.9985096870342772,0.0,1.0,0.0014903129657228018,0.9985358711566618,0.007731241515949899,0.9992542878448919,0,0,0,0,0.0,0.0
2022-08-05 15:21:35,1.0,0.0,1.0,0.0,1.0,0.005412725666304915,1.0,12,773,785,0.015286624203821656,0.628,0.1070063694267516
2022-08-05 16:21:35,1.0,0.0,1.0,0.0,1.0,0.005474923068266512,1.0,15,779,794,0.018891687657430732,0.6352000000000001,0.13224181360201512
2022-08-05 17:21:35,1.0,0.0,1.0,0.0,1.0,0.005365292427717875,1.0,12,651,663,0.01809954751131222,0.5304,0.12669683257918554
2022-08-05 18:21:35,1.0,0.0,1.0,0.0,1.0,0.00506405634045251,1.0,12,656,668,0.017964071856287425,0.5344,0.12574850299401197
2022-08-05 19:21:35,1.0,0.0,1.0,0.0,1.0,0.004026504107927962,1.0,13,794,807,0.0161090458488228,0.6456000000000001,0.11276332094175959
2022-08-05 20:21:35,1.0,0.0,1.0,0.0,1.0,0.004337552986335457,1.0,13,679,692,0.01878612716763006,0.5536,0.1315028901734104
2022-08-05 21:21:35,1.0,0.0,1.0,0.0,1.0,0.00317194641797797,1.0,12,756,768,0.015625,0.6144000000000001,0.109375
2022-08-05 22:21:35,1.0,0.0,1.0,0.0,1.0,0.0033884439625910157,1.0,12,736,748,0.016042780748663103,0.5984,0.11229946524064172
2022-08-05 23:21:35,1.0,0.0,1.0,0.0,1.0,0.00359512909898259,1.0,16,868,884,0.01809954751131222,0.7072,0.12669683257918554
2022-08-06 00:21:35,1.0,0.0,1.0,0.0,1.0,0.0020247463987568214,1.0,12,999,1011,0.011869436201780416,0.8088000000000001,0.08308605341246292
2022-08-06 01:21:35,1.0,0.0,1.0,0.0,1.0,0.0025709141078454393,1.0,12,765,777,0.015444015444015444,0.6216,0.10810810810810811
2022-08-06 02:21:35,1.0,0.0,1.0,0.0,1.0,0.003102141158794806,1.0,12,639,651,0.018433179723502304,0.5208,0.12903225806451613
2022-08-06 03:21:35,1.0,0.0,1.0,0.0,1.0,0.00282950128806628,1.0,12,1202,1214,0.009884678747940691,0.9712000000000001,0.06919275123558484
2022-08-06 04:21:35,1.0,0.0,1.0,0.0,1.0,0.0019463112758786366,1.0,14,961,975,0.014358974358974359,0.78,0.10051282051282051
2022-08-06 05:21:35,1.0,0.0,1.0,0.0,1.0,0.002008348377735656,1.0,12,803,815,0.014723926380368098,0.652,0.10306748466257669
2022-08-06 06:21:35,1.0,0.0,1.0,0.0,1.0,0.002140112663000317,1.0,13,689,702,0.018518518518518517,0.5616,0.12962962962962962
2022-08-06 07:21:35,1.0,0.07692307692307693,0.9230769230769231,0.0,0.9983388704318937,0.007066019144974178,0.9991518235793045,13,589,602,0.02159468438538206,0.4816,0.1511627906976744
2022-08-06 08:21:35,1.0,0.0,1.0,0.0,1.0,0.0019316627597862012,1.0,13,706,719,0.01808066759388039,0.5751999999999999,0.12656467315716274
2022-08-06 09:21:35,1.0,0.0,1.0,0.0,1.0,0.0018033783364940434,1.0,13,792,805,0.016149068322981366,0.644,0.11304347826086956
2022-08-06 10:21:35,1.0,0.0,1.0,0.0,1.0,0.002120616844621101,1.0,14,788,802,0.017456359102244388,0.6416,0.12219451371571072
2022-08-06 11:21:35,1.0,0.0,1.0,0.0,1.0,0.0016857114414606962,1.0,12,797,809,0.014833127317676144,0.6472,0.10383189122373301
2022-08-06 12:21:35,1.0,0.0,1.0,0.0,1.0,0.0018572280524596398,1.0,13,707,720,0.018055555555555554,0.576,0.12638888888888888
2022-08-06 13:21:35,1.0,0.0,1.0,0.0,1.0,0.0014502299334239535,1.0,12,739,751,0.015978695073235686,0.6008,0.1118508655126498
2022-08-06 14:21:35,1.0,0.0,1.0,0.0,1.0,0.001369997039774768,1.0,12,662,674,0.017804154302670624,0.5392,0.12462908011869436
2022-08-06 15:21:35,1.0,0.0,1.0,0.0,1.0,0.0014821292381390553,1.0,12,835,847,0.014167650531286895,0.6776000000000001,0.09917355371900827
2022-08-06 16:21:35,1.0,0.0,1.0,0.0,1.0,0.0017252737335131775,1.0,13,1042,1055,0.012322274881516588,0.8440000000000001,0.08625592417061612
2022-08-06 17:21:35,1.0,0.0,1.0,0.0,1.0,0.001491494346915501,1.0,12,829,841,0.014268727705112961,0.6728000000000001,0.09988109393579073
2022-08-06 18:21:35,1.0,0.0,1.0,0.0,1.0,0.001132861413315474,1.0,14,734,748,0.01871657754010695,0.5984,0.13101604278074866
2022-08-06 19:21:35,1.0,0.0,1.0,0.0,1.0,0.0009712434091059338,1.0,12,966,978,0.012269938650306749,0.7824000000000001,0.08588957055214724
2022-08-06 20:21:35,1.0,0.0,1.0,0.0,1.0,0.0007223151020630521,1.0,12,1202,1214,0.009884678747940691,0.9712000000000001,0.06919275123558484
2022-08-06 21:21:35,1.0,0.0,1.0,0.0,1.0,0.0008124222458040977,1.0,14,947,961,0.014568158168574402,0.7688,0.10197710718002082
2022-08-06 22:21:35,1.0,0.0,1.0,0.0,1.0,0.0008876404254701504,1.0,12,995,1007,0.011916583912611719,0.8056000000000001,0.08341608738828203
2022-08-06 23:21:35,1.0,0.0,1.0,0.0,1.0,0.0012394080781699492,1.0,12,792,804,0.014925373134328358,0.6432,0.1044776119402985
2022-08-07 00:21:35,1.0,0.0,1.0,0.0,1.0,0.0008823504041248751,1.0,12,675,687,0.017467248908296942,0.5496000000000001,0.1222707423580786
2022-08-07 01:21:35,1.0,0.0,1.0,0.0,1.0,0.0010803060586230065,1.0,12,765,777,0.015444015444015444,0.6216,0.10810810810810811
2022-08-07 02:21:35,1.0,0.0,1.0,0.0,1.0,0.0018026486495812402,1.0,13,704,717,0.01813110181311018,0.5736,0.12691771269177127
2022-08-07 03:21:35,1.0,0.0,1.0,0.0,1.0,0.002077303739662372,1.0,15,725,740,0.02027027027027027,0.5920000000000001,0.14189189189189189
2022-08-07 04:21:35,1.0,0.0,1.0,0.0,1.0,0.001213523671225966,1.0,12,711,723,0.016597510373443983,0.5784,0.11618257261410789
2022-08-07 05:21:35,1.0,0.0,1.0,0.0,1.0,0.0013128369781561738,1.0,14,723,737,0.018995929443690638,0.5896,0.13297150610583447
2022-08-07 06:21:35,1.0,0.0,1.0,0.0,1.0,0.001435370235210887,1.0,12,726,738,0.016260162601626018,0.5904,0.11382113821138212
2022-08-07 07:21:35,1.0,0.0,1.0,0.0,1.0,0.0012447713829886156,1.0,14,749,763,0.01834862385321101,0.6104,0.12844036697247707
2022-08-07 08:21:35,1.0,0.0,1.0,0.0,1.0,0.00107184894371163,1.0,12,661,673,0.017830609212481426,0.5384,0.12481426448736999
2022-08-07 09:21:35,1.0,0.0,1.0,0.0,1.0,0.0012578599204032593,1.0,12,643,655,0.0183206106870229,0.524,0.1282442748091603
2022-08-07 10:21:35,1.0,0.0,1.0,0.0,1.0,0.0009622788502632958,1.0,14,778,792,0.017676767676767676,0.6336,0.12373737373737373
2022-08-07 11:21:35,1.0,0.0,1.0,0.0,1.0,0.000802401483503598,1.0,12,810,822,0.014598540145985401,0.6576000000000001,0.10218978102189781
2022-08-07 12:21:35,1.0,0.0,1.0,0.0,1.0,0.0008090473137120123,1.0,12,855,867,0.01384083044982699,0.6936,0.09688581314878893
2022-08-07 13:21:35,0.9989550679205852,0.0,1.0,0.0010449320794148381,0.9989680082559339,0.002236762389175617,0.9994772608468374,12,957,969,0.01238390092879257,0.7752,0.08668730650154799
2022-08-07 14:21:35,1.0,0.0,1.0,0.0,1.0,0.0008178131570721075,1.0,12,796,808,0.01485148514851485,0.6464,0.10396039603960396
2022-08-07 15:21:35,1.0,0.0,1.0,0.0,1.0,0.0009956317899533435,1.0,16,840,856,0.018691588785046728,0.6848,0.1308411214953271
2022-08-07 16:21:35,1.0,0.0,1.0,0.0,1.0,0.0010870268767922717,1.0,12,893,905,0.013259668508287293,0.724,0.09281767955801105
2022-08-07 17:21:35,1.0,0.0,1.0,0.0,1.0,0.00077965142282564,1.0,12,693,705,0.01702127659574468,0.5640000000000001,0.11914893617021277
2022-08-07 18:21:35,1.0,0.0,1.0,0.0,1.0,0.0010286183670374146,1.0,14,714,728,0.019230769230769232,0.5824,0.13461538461538464
2022-08-07 19:21:35,1.0,0.0,1.0,0.0,1.0,0.0005145903388938293,1.0,12,714,726,0.01652892561983471,0.5808,0.11570247933884298
2022-08-07 20:21:35,1.0,0.0,1.0,0.0,1.0,0.0009883403997453023,1.0,13,594,607,0.0214168039538715,0.48560000000000003,0.1499176276771005
2022-08-07 21:21:35,1.0,0.0,1.0,0.0,1.0,0.0005594301295789185,1.0,12,673,685,0.017518248175182483,0.548,0.12262773722627739
2022-08-07 22:21:35,1.0,0.0,1.0,0.0,1.0,0.0009865495122557376,1.0,12,636,648,0.018518518518518517,0.5184,0.12962962962962962
2022-08-07 23:21:35,1.0,0.0,1.0,0.0,1.0,0.0013106053086312463,1.0,14,820,834,0.016786570743405275,0.6672,0.11750599520383692
2022-08-08 00:21:35,1.0,0.0,1.0,0.0,1.0,0.0007169284059683436,1.0,12,791,803,0.014943960149439602,0.6424,0.10460772104607721
2022-08-08 01:21:35,1.0,0.0,1.0,0.0,1.0,0.0006890804021694282,1.0,12,624,636,0.018867924528301886,0.5087999999999999,0.1320754716981132
2022-08-08 02:21:35,1.0,0.0,1.0,0.0,1.0,0.0006298334922439584,1.0,12,734,746,0.0160857908847185,0.5968,0.1126005361930295
2022-08-08 03:21:35,1.0,0.0,1.0,0.0,1.0,0.000751119820586866,1.0,15,941,956,0.015690376569037656,0.7648,0.1098326359832636
2022-08-08 04:21:35,1.0,0.0,1.0,0.0,1.0,0.0007348853593603746,1.0,12,828,840,0.014285714285714285,0.672,0.09999999999999999
2022-08-08 05:21:35,1.0,0.0,1.0,0.0,1.0,0.0005250681677346739,1.0,12,750,762,0.015748031496062992,0.6096,0.11023622047244094
2022-08-08 06:21:35,1.0,0.0,1.0,0.0,1.0,0.000640609125026753,1.0,12,778,790,0.015189873417721518,0.632,0.10632911392405063
2022-08-08 07:21:35,1.0,0.0,1.0,0.0,1.0,0.00047528257576345964,1.0,14,906,920,0.015217391304347827,0.736,0.10652173913043479
2022-08-08 08:21:35,0.998849252013809,0.0,1.0,0.0011507479861910242,0.9988649262202043,0.004406946556415989,0.9994242947610823,12,869,881,0.01362088535754824,0.7048,0.09534619750283768
2022-08-08 09:21:35,1.0,0.0,1.0,0.0,1.0,0.0008220152759948205,1.0,14,763,777,0.018018018018018018,0.6216,0.12612612612612611
2022-08-08 10:21:35,1.0,0.0,1.0,0.0,1.0,0.0005409600399852314,1.0,12,770,782,0.015345268542199489,0.6256,0.10741687979539642
2022-08-08 11:21:35,1.0,0.0,1.0,0.0,1.0,0.00034774668359278683,1.0,14,1134,1148,0.012195121951219513,0.9184000000000001,0.08536585365853659
2022-08-08 12:21:35,1.0,0.0,1.0,0.0,1.0,0.0004298460374180573,1.0,14,971,985,0.014213197969543147,0.7880000000000001,0.09949238578680203
2022-08-08 13:21:35,1.0,0.0,1.0,0.0,1.0,0.000511937081114787,1.0,16,933,949,0.01685985247629083,0.7592000000000001,0.11801896733403582
2022-08-08 14:21:35,1.0,0.0,1.0,0.0,1.0,0.0005397158792217648,1.0,12,760,772,0.015544041450777202,0.6176,0.10880829015544041
2022-08-08 15:21:35,1.0,0.0,1.0,0.0,1.0,0.00036527170994577076,1.0,14,865,879,0.015927189988623434,0.7031999999999999,0.11149032992036403
2022-08-08 16:21:35,1.0,0.0,1.0,0.0,1.0,0.00032912531339613233,1.0,12,803,815,0.014723926380368098,0.652,0.10306748466257669
2022-08-08 17:21:35,1.0,0.0,1.0,0.0,1.0,0.0003672891870123595,1.0,12,738,750,0.016,0.6,0.112
2022-08-08 18:21:35,1.0,0.0,1.0,0.0,1.0,0.00043714765467640676,1.0,13,731,744,0.01747311827956989,0.5952,0.12231182795698924
2022-08-08 19:21:35,1.0,0.0,1.0,0.0,1.0,0.0003431709933487204,1.0,12,684,696,0.017241379310344827,0.5568,0.12068965517241378
2022-08-08 20:21:35,1.0,0.0,1.0,0.0,1.0,0.00047688402439733946,1.0,14,753,767,0.018252933507170794,0.6136,0.12777053455019555
2022-08-08 21:21:35,1.0,0.0,1.0,0.0,1.0,0.000329393351897038,1.0,14,882,896,0.015625,0.7168000000000001,0.109375
2022-08-08 22:21:35,1.0,0.0,1.0,0.0,1.0,0.00047312755506111334,1.0,13,754,767,0.01694915254237288,0.6136,0.11864406779661017
2022-08-08 23:21:35,1.0,0.0,1.0,0.0,1.0,0.0008382041790087606,1.0,13,602,615,0.02113821138211382,0.492,0.14796747967479673
2022-08-09 00:21:35,1.0,0.0,1.0,0.0,1.0,0.00035590261544154615,1.0,12,693,705,0.01702127659574468,0.5640000000000001,0.11914893617021277
2022-08-09 01:21:35,1.0,0.0,1.0,0.0,1.0,0.0018241493012860328,1.0,1,6,7,0.14285714285714285,0.005600000000000001,1.0
2022-08-09 02:21:35,1.0,0.0,1.0,0.0,1.0,0.0003390649106848376,1.0,13,821,834,0.015587529976019185,0.6672,0.1091127098321343
2022-08-09 03:21:35,0.9988974641675854,0.0,1.0,0.0011025358324145535,0.998914223669924,0.001789764827854653,0.9994484280198566,14,907,921,0.01520086862106406,0.7368,0.10640608034744842
2022-08-09 04:21:35,1.0,0.0,1.0,0.0,1.0,0.0002817558735530094,1.0,12,770,782,0.015345268542199489,0.6256,0.10741687979539642
2022-08-09 05:21:35,1.0,0.0,1.0,0.0,1.0,0.0004026198256972625,1.0,12,752,764,0.015706806282722512,0.6112000000000001,0.10994764397905758
2022-08-09 06:21:35,1.0,0.0,1.0,0.0,1.0,0.0006688377259475054,1.0,12,803,815,0.014723926380368098,0.652,0.10306748466257669
2022-08-09 07:21:35,1.0,0.0,1.0,0.0,1.0,0.0007150986029722517,1.0,14,769,783,0.017879948914431672,0.6264000000000001,0.1251596424010217
2022-08-09 08:21:35,1.0,0.0,1.0,0.0,1.0,0.0004827585220084276,1.0,12,803,815,0.014723926380368098,0.652,0.10306748466257669
2022-08-09 09:21:35,1.0,0.0,1.0,0.0,1.0,0.00035090723328508626,1.0,13,739,752,0.017287234042553192,0.6016,0.12101063829787234
2022-08-09 10:21:35,1.0,0.0,1.0,0.0,1.0,0.00041821192841878503,1.0,13,704,717,0.01813110181311018,0.5736,0.12691771269177127
2022-08-09 11:21:35,1.0,0.0,1.0,0.0,1.0,0.0003470712550752192,1.0,12,741,753,0.01593625498007968,0.6024,0.11155378486055777
2022-08-09 12:21:35,1.0,0.0,1.0,0.0,1.0,0.00029679331248159643,1.0,14,747,761,0.018396846254927726,0.6088,0.1287779237844941
2022-08-09 13:21:35,1.0,0.0,1.0,0.0,1.0,0.00021803223315713265,1.0,12,935,947,0.012671594508975714,0.7576,0.08870116156282999
2022-08-09 14:21:35,1.0,0.0,1.0,0.0,1.0,0.00021736043767208276,1.0,13,878,891,0.014590347923681257,0.7128,0.10213243546576879
2022-08-09 15:21:35,1.0,0.0,1.0,0.0,1.0,0.00024789246690540506,1.0,12,959,971,0.012358393408856848,0.7768,0.08650875386199794
2022-08-09 16:21:35,0.998868778280543,0.0,1.0,0.0011312217194570137,0.9988839285714286,0.00435318599199432,0.9994340690435767,12,884,896,0.013392857142857142,0.7168000000000001,0.09375
2022-08-09 17:21:35,1.0,0.0,1.0,0.0,1.0,0.0002334462526177951,1.0,12,929,941,0.012752391073326248,0.7528,0.08926673751328373
2022-08-09 18:21:35,1.0,0.0,1.0,0.0,1.0,0.00022200574334316447,1.0,14,968,982,0.014256619144602852,0.7856000000000001,0.09979633401221996
2022-08-09 19:21:35,1.0,0.0,1.0,0.0,1.0,0.0002041803957806157,1.0,12,1009,1021,0.011753183153770812,0.8168,0.08227228207639568
2022-08-09 20:21:35,1.0,0.0,1.0,0.0,1.0,0.00021599959772332806,1.0,14,1186,1200,0.011666666666666667,0.9600000000000001,0.08166666666666667
2022-08-09 21:21:35,1.0,0.0,1.0,0.0,1.0,0.0001943251227552205,1.0,12,1122,1134,0.010582010582010581,0.9072,0.07407407407407407
2022-08-09 22:21:35,1.0,0.0,1.0,0.0,1.0,0.0002501567791664754,1.0,12,923,935,0.012834224598930482,0.748,0.08983957219251337
2022-08-09 23:21:35,1.0,0.0,1.0,0.0,1.0,0.00025306312962555626,1.0,13,773,786,0.01653944020356234,0.6288,0.11577608142493638
2022-08-10 00:21:35,1.0,0.0,1.0,0.0,1.0,0.00033622576390884715,1.0,14,655,669,0.02092675635276532,0.5352,0.14648729446935727
2022-08-10 01:21:35,1.0,0.0,1.0,0.0,1.0,0.0002920207217058334,1.0,12,708,720,0.016666666666666666,0.576,0.11666666666666667
2022-08-10 02:21:35,1.0,0.0,1.0,0.0,1.0,0.00022706502370983356,1.0,14,759,773,0.018111254851228976,0.6184,0.12677878395860284
2022-08-10 03:21:35,1.0,0.0,1.0,0.0,1.0,0.00024073301214831656,1.0,12,703,715,0.016783216783216783,0.5720000000000001,0.11748251748251748
2022-08-10 04:21:35,1.0,0.0,1.0,0.0,1.0,0.00018540421313663732,1.0,12,765,777,0.015444015444015444,0.6216,0.10810810810810811
2022-08-10 05:21:35,1.0,0.0,1.0,0.0,1.0,0.00019490095011953968,1.0,13,782,795,0.016352201257861635,0.6360000000000001,0.11446540880503145
2022-08-10 06:21:35,1.0,0.0,1.0,0.0,1.0,0.00023938243562584866,1.0,15,822,837,0.017921146953405017,0.6696000000000001,0.12544802867383512
2022-08-10 07:21:35,0.9987654320987654,0.0,1.0,0.0012345679012345679,0.9987834549878345,0.00623624909267417,0.9993823347745522,12,810,822,0.014598540145985401,0.6576000000000001,0.10218978102189781
2022-08-10 08:21:35,1.0,0.0,1.0,0.0,1.0,0.00023320877774735157,1.0,12,912,924,0.012987012987012988,0.7392000000000001,0.09090909090909091
2022-08-10 09:21:35,1.0,0.0,1.0,0.0,1.0,0.0002203949565037215,1.0,12,919,931,0.01288936627282492,0.7448000000000001,0.09022556390977444
2022-08-10 10:21:35,1.0,0.0,1.0,0.0,1.0,0.00022508897825323547,1.0,14,919,933,0.015005359056806002,0.7464,0.10503751339764202
2022-08-10 11:21:35,1.0,0.0,1.0,0.0,1.0,0.0002197642862761497,1.0,12,964,976,0.012295081967213115,0.7808,0.0860655737704918
2022-08-10 12:21:35,1.0,0.0,1.0,0.0,1.0,0.00017082504692764058,1.0,12,896,908,0.013215859030837005,0.7264,0.09251101321585903
2022-08-10 13:21:35,1.0,0.0,1.0,0.0,1.0,0.00024773355151004253,1.0,14,860,874,0.016018306636155607,0.6992,0.11212814645308924
2022-08-10 14:21:35,1.0,0.0,1.0,0.0,1.0,0.0002151321638139445,1.0,12,797,809,0.014833127317676144,0.6472,0.10383189122373301
2022-08-10 15:21:35,1.0,0.0,1.0,0.0,1.0,0.00019418495935879054,1.0,14,1073,1087,0.012879484820607176,0.8696,0.09015639374425023
2022-08-10 16:21:35,1.0,0.0,1.0,0.0,1.0,0.0003947228813454958,1.0,12,828,840,0.014285714285714285,0.672,0.09999999999999999
2022-08-10 17:21:35,1.0,0.0,1.0,0.0,1.0,0.0002635249329361825,1.0,14,709,723,0.019363762102351315,0.5784,0.13554633471645922
2022-08-10 18:21:35,1.0,0.0,1.0,0.0,1.0,0.0003083047019611437,1.0,14,732,746,0.01876675603217158,0.5968,0.13136729222520105
2022-08-10 19:21:35,1.0,0.0,1.0,0.0,1.0,0.00022873255006074873,1.0,12,778,790,0.015189873417721518,0.632,0.10632911392405063
2022-08-10 20:21:35,1.0,0.0,1.0,0.0,1.0,0.00015577618067735442,1.0,12,960,972,0.012345679012345678,0.7776000000000001,0.08641975308641975
2022-08-10 21:21:35,0.9988938053097345,0.0,1.0,0.0011061946902654867,0.9989082969432315,0.0054454444509167855,0.9994465965688988,12,904,916,0.013100436681222707,0.7328,0.09170305676855894
2022-08-10 22:21:35,1.0,0.0,1.0,0.0,1.0,0.00022156788347123144,1.0,13,984,997,0.013039117352056168,0.7976,0.09127382146439318
2022-08-10 23:21:35,1.0,0.0,1.0,0.0,1.0,0.00024939030520889705,1.0,13,717,730,0.01780821917808219,0.5840000000000001,0.12465753424657534
